degree,aandersoni_regen_up_Fraction_sp_less4,amaculatum_regen_up_Fraction_sp_less4,amexicanum_regen_up_Fraction_sp_less4,celegans_stress_up_Fraction_sp_less4,clupisFamiliaris_wound_up_Fraction_sp_less4,dmelanogaster_stress_up_Fraction_sp_less4,dmelanogaster_wound_up_Fraction_sp_less4,drerio_regen_up_Fraction_sp_less4,ecoli_stress_up_Fraction_sp_less4,mmusculus_stress_up_Fraction_sp_less4,rnorvegicus_wound_up_Fraction_sp_less4,sscrofa_wound_up_Fraction_sp_less4,xlaevis_wound_up_Fraction_sp_less4,xtropicalis_regen_up_Fraction_sp_less4,label,gene_list
12,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,SGK1
2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,MITD1
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MGC16275
18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,PAIP2B
16,0,0.000596540067607874,0.00715848081129449,0.0192881288526546,0,0.025452376217936,0.00377808709484987,0.000795386756810499,0.00039769337840525,0.0157088884470074,0.000795386756810499,0.0226685225690992,0.00576655398687612,0.000795386756810499,0,HINFP
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPLD1
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OR2W3
23,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,SLC39A8
2,0.000596540067607874,0.00298270033803937,0.0149135016901969,0.0176973553390336,0.000198846689202625,0.0157088884470074,0.00139192682441837,0.000994233446013124,0.000994233446013124,0.0149135016901969,0.00457347385166037,0.0202823622986677,0.00775502087890237,0.00218731358122887,0,SLC39A9
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIST2H3C
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIST2H3A
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SLC39A1
10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SLC39A3
4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SLC39A4
3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SLC39A6
7,0.000795386756810499,0.00338039371644462,0.01590773513621,0.0226685225690992,0,0.0188904354742494,0.00198846689202625,0.000795386756810499,0.00119308013521575,0.0163054285146152,0.00258500695963412,0.0226685225690992,0.00735732750049712,0.00198846689202625,0,SLC39A7
6,0.001590773513621,0.00338039371644462,0.0383774110161066,0.0866971564923444,0.00258500695963412,0.0785444422350368,0.0115331079737522,0.00596540067607874,0.0023861602704315,0.0992244979121098,0.0236627560151123,0.0972360310200835,0.0328097037184331,0.00695963412209187,1,PSIP1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,MTHFD1L
3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,RET
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAP4K2
3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,REN
14,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,REL
4,0.00139192682441837,0.001590773513621,0.0194869755418572,0.0288327699343806,0.000596540067607874,0.0220719825014913,0.00377808709484987,0.00377808709484987,0.000198846689202625,0.0507059057466693,0.00934579439252336,0.0375820242592961,0.0145158083117916,0.00536886060847087,0,MAP4K5
14,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,MAP4K4
14,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,TMEM63B
8,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,RBM7
15,0,0.000596540067607874,0.0149135016901969,0.0439451183137801,0.000596540067607874,0.0467289719626168,0.00596540067607874,0.00198846689202625,0.000795386756810499,0.0377808709484987,0.00278385364883675,0.0495128256114536,0.0133227281765759,0.001590773513621,0,RBM6
10,0,0.000596540067607874,0.0176973553390336,0.0556770729767349,0.000994233446013124,0.0548816862199244,0.00755617418969974,0.0023861602704315,0.000596540067607874,0.0485185921654404,0.00377808709484987,0.0608470868960032,0.0172996619606284,0.00258500695963412,0,RBM5
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,RBM4
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,RBM3
4,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,CAT
11,0,0,0.00835156094651024,0.0192881288526546,0,0.0244581427719228,0.00338039371644462,0.00139192682441837,0.00039769337840525,0.0184927420958441,0.000994233446013124,0.0230662159475045,0.00636309405448399,0.00278385364883675,0,CAD
2,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,ARSD
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARSE
22,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,CA9
11,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,CA8
15,0.001590773513621,0.00457347385166037,0.0208789023662756,0.0326108570292305,0.00039769337840525,0.0306223901372042,0.00437462716245775,0.00139192682441837,0.00119308013521575,0.0258500695963412,0.00755617418969974,0.0449393517597932,0.0155100417578047,0.00934579439252336,0,ARSA
12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ARSB
22,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,CA3
9,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,CA2
2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,CA1
3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,HEXB
12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CEPT1
15,0,0,0,0.117647058823529,0,0.0588235294117647,0,0,0,0.0588235294117647,0.0588235294117647,0.176470588235294,0.0588235294117647,0,0,CA6
3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,ARSJ
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,CA4
1,0.00258500695963412,0.00417578047325512,0.0423543448001591,0.0751640485185922,0.0023861602704315,0.0693974945317161,0.0113342612845496,0.00676078743288924,0.003181547027242,0.103599125074568,0.0248558361503281,0.0956452575064625,0.0340027838536488,0.0101411811493339,0,OGN
7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,UFC1
1,0.0023861602704315,0.00298270033803937,0.0296281566911911,0.0353947106780672,0.00139192682441837,0.0322131636508252,0.00656194074368662,0.00556770729767349,0.00119308013521575,0.0686021077749056,0.0178962020282362,0.0544839928415192,0.0224696758798966,0.00894810101411811,1,FBLN2
24,0.00258500695963412,0.003181547027242,0.0320143169616226,0.0495128256114536,0.00178962020282362,0.0427520381785643,0.00835156094651024,0.00576655398687612,0.00198846689202625,0.0813282958838735,0.0196858222310599,0.0666136408828793,0.025452376217936,0.00994233446013124,0,FBLN1
4,0.0023861602704315,0.00278385364883675,0.0322131636508252,0.0481208987870352,0.00178962020282362,0.0421554981109565,0.00755617418969974,0.00616424736528137,0.00178962020282362,0.0815271425730762,0.0192881288526546,0.0662159475044741,0.0258500695963412,0.00974348777092861,0,FBLN5
19,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,CYLD
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HCRTR1
35,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,HCRTR2
5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,ZNF185
25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,ZNF184
12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ZNF180
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZNF189
9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,HYKK
51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SEMA5B
5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,SEMA5A
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LYNX1
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SNORD49B
22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SCN5A
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MOAP1
1,0,0,0.00636309405448399,0.0242592960827202,0.000994233446013124,0.022270829190694,0.00298270033803937,0.00119308013521575,0,0.0202823622986677,0.00278385364883675,0.0258500695963412,0.00835156094651024,0.00139192682441837,0,ZNF239
1,0,0,0.00417578047325512,0.00914694770332074,0.000198846689202625,0.0123284947305627,0.0023861602704315,0.000596540067607874,0,0.0109365679061444,0.000795386756810499,0.0123284947305627,0.00377808709484987,0,0,ZNF235
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ZNF233
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZNF232
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZNF230
9,0,0.000198846689202625,0.00576655398687612,0.0131238814873732,0,0.0119308013521575,0.00139192682441837,0,0,0.0188904354742494,0.00039769337840525,0.017498508649831,0.00497116723006562,0.00039769337840525,0,MRE11A
8,0,0,1,1,0,1,0.5,0,0,0.5,0,1,0,0,0,TRAM1
10,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,TRAM2
5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,KCNRG
2,0.00278385364883675,0.003181547027242,0.0121296480413601,0.01590773513621,0.000198846689202625,0.0119308013521575,0.000198846689202625,0.000795386756810499,0.000795386756810499,0.0216742891230861,0.000994233446013124,0.0310200835156095,0.00835156094651024,0.0137204215549811,0,TGFB1
11,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,TGFB2
26,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,TGFB3
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOH12CR1
39,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,VAMP1
35,0.000795386756810499,0.000994233446013124,0.00676078743288924,0.00695963412209187,0.000198846689202625,0.00636309405448399,0.000795386756810499,0.000994233446013124,0.000198846689202625,0.0157088884470074,0.00218731358122887,0.0109365679061444,0.00457347385166037,0.001590773513621,0,VAMP3
35,0,0.000198846689202625,0.000994233446013124,0.00258500695963412,0.000198846689202625,0.00298270033803937,0.000596540067607874,0,0,0.00198846689202625,0,0.003181547027242,0.00039769337840525,0.000198846689202625,0,VAMP2
38,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,VAMP5
55,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,VAMP4
35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,VAMP7
40,0.00517001391926824,0.00954464108172599,0.0610459335852058,0.105786438655796,0.00218731358122887,0.0962417975740704,0.0141181149333864,0.011135414595347,0.0039769337840525,0.11135414595347,0.020680055677073,0.138993835752635,0.0431497315569696,0.0300258500695963,0,VAMP8
30,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,TGFBI
36,0,0,0.000994233446013124,0.0123284947305627,0,0.0115331079737522,0.001590773513621,0.00039769337840525,0.000596540067607874,0.00139192682441837,0.00198846689202625,0.00835156094651024,0.000994233446013124,0.000596540067607874,0,CETN1
29,0.003181547027242,0.00377808709484987,0.0216742891230861,0.0276396897991648,0.000596540067607874,0.0220719825014913,0.00198846689202625,0.00298270033803937,0.000795386756810499,0.0455358918274011,0.00835156094651024,0.0493139789222509,0.0151123483793995,0.0176973553390336,0,PECAM1
54,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,VRK1
40,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,VRK3
36,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,VRK2
46,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,TNIP2
38,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,TNIP3
37,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,NR2C1
43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,CCL23
34,0,0,0.00556770729767349,0.019089282163452,0.000994233446013124,0.0167031218930205,0.00198846689202625,0.000994233446013124,0,0.014316961622589,0.0023861602704315,0.0192881288526546,0.00556770729767349,0.00039769337840525,0,FRA10AC1
38,0,0.000198846689202625,0.0101411811493339,0.0361900974348777,0.00139192682441837,0.0320143169616226,0.00437462716245775,0.00218731358122887,0,0.0326108570292305,0.00517001391926824,0.0371843308808908,0.0129250347981706,0.00139192682441837,0,FAM184A
38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,GDPD2
8,0,0.000198846689202625,0.00039769337840525,0.00119308013521575,0,0.00139192682441837,0,0.000198846689202625,0.000198846689202625,0.000795386756810499,0,0.000994233446013124,0.000198846689202625,0.000198846689202625,0,HSPH1
4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,LIM2
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SLC23A3
28,0,0,0.000198846689202625,0.00039769337840525,0,0.000198846689202625,0,0,0,0.00039769337840525,0,0.000596540067607874,0,0,0,PLEKHB1
7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PLEKHB2
9,0,0.000198846689202625,0.00338039371644462,0.00536886060847087,0,0.00517001391926824,0.00039769337840525,0.000198846689202625,0.000198846689202625,0.00517001391926824,0.000198846689202625,0.00437462716245775,0.000596540067607874,0,0,SEC13
46,0.003181547027242,0.0039769337840525,0.017498508649831,0.023861602704315,0.000596540067607874,0.0184927420958441,0.00198846689202625,0.0023861602704315,0.00119308013521575,0.0336050904752436,0.00357924040564725,0.0471266653410221,0.0117319546629549,0.0210777490554782,0,GIMAP4
2,0.003181547027242,0.00417578047325512,0.0186915887850467,0.0260489162855438,0.000596540067607874,0.0202823622986677,0.00198846689202625,0.0023861602704315,0.00119308013521575,0.0351958639888646,0.00437462716245775,0.0511035991250746,0.012726188108968,0.0216742891230861,0,GIMAP5
15,0.003181547027242,0.00377808709484987,0.0153111950686021,0.0226685225690992,0.000198846689202625,0.0172996619606284,0.00139192682441837,0.00218731358122887,0.00119308013521575,0.0312189302048121,0.003181547027242,0.0435474249353748,0.0101411811493339,0.0198846689202625,0,GIMAP6
31,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,CUX1
23,0,0.000596540067607874,0.00855040763571287,0.0184927420958441,0,0.0234639093259097,0.00278385364883675,0.00119308013521575,0.00039769337840525,0.0196858222310599,0.000795386756810499,0.0248558361503281,0.00695963412209187,0.00119308013521575,0,JMJD7-PLA2G4B
8,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,MYOM2
18,0.00198846689202625,0.004772320540863,0.0266454563531517,0.038178564326904,0.000596540067607874,0.034997017299662,0.00536886060847087,0.00258500695963412,0.001590773513621,0.0427520381785643,0.0141181149333864,0.0479220520978326,0.019089282163452,0.00815271425730762,0,MYOM1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OR52W1
24,0,0,0.00039769337840525,0.00278385364883675,0,0.00178962020282362,0.000596540067607874,0.00039769337840525,0,0.00139192682441837,0.00039769337840525,0.00298270033803937,0.000994233446013124,0,0,FBXO2
29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FBXO3
3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FBXO4
3,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,FBXO5
5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,FBXO6
8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FBXO7
2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FBXO8
6,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,FBXO9
23,0.00278385364883675,0.00298270033803937,0.0135215748657785,0.0192881288526546,0.00039769337840525,0.0155100417578047,0.00139192682441837,0.001590773513621,0.00119308013521575,0.0296281566911911,0.003181547027242,0.0405647245973355,0.00894810101411811,0.017498508649831,1,TAL1
8,0,0.000198846689202625,0.00835156094651024,0.0314177768940147,0.00139192682441837,0.028633923245178,0.00377808709484987,0.0023861602704315,0.00039769337840525,0.0268443030423543,0.00517001391926824,0.0324120103400278,0.011135414595347,0.001590773513621,0,MYEF2
8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,TAL2
8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,CCDC85C
4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,CCDC85B
17,0.001590773513621,0.0023861602704315,0.0264466096639491,0.0385762577053092,0.00178962020282362,0.0344004772320541,0.00536886060847087,0.00556770729767349,0.001590773513621,0.0626367070988268,0.0172996619606284,0.0546828395307218,0.020680055677073,0.00656194074368662,0,CCDC85A
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,SNTB2
3,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,SNTB1
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAA0408
3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,DNAJC1
10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CORO1B
4,0.0023861602704315,0.00338039371644462,0.0278385364883675,0.0371843308808908,0.000596540067607874,0.0304235434480016,0.00497116723006562,0.00417578047325512,0.000795386756810499,0.0610459335852058,0.0155100417578047,0.0493139789222509,0.0216742891230861,0.00695963412209187,0,CORO1C
1,0.00278385364883675,0.00357924040564725,0.012726188108968,0.0218731358122887,0,0.0163054285146152,0.00139192682441837,0.00178962020282362,0.00119308013521575,0.0244581427719228,0.003181547027242,0.0405647245973355,0.00954464108172599,0.0200835156094651,0,CORO1A
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MID2
6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,MID1
6,0,0.000198846689202625,0.004772320540863,0.0180950487174389,0.000596540067607874,0.0151123483793995,0.00198846689202625,0.000994233446013124,0.000198846689202625,0.012726188108968,0.001590773513621,0.0188904354742494,0.00556770729767349,0.000596540067607874,0,WASF1
7,0,0,0.000198846689202625,0.000795386756810499,0,0.00039769337840525,0,0,0,0.000596540067607874,0,0.000596540067607874,0.000198846689202625,0,0,WASF2
3,0,0.000994233446013124,0.0113342612845496,0.0353947106780672,0.00139192682441837,0.0322131636508252,0.00357924040564725,0.00218731358122887,0.000596540067607874,0.0328097037184331,0.00636309405448399,0.0387751043945118,0.0137204215549811,0.00178962020282362,0,WASF3
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRG1B
11,0.000198846689202625,0.000198846689202625,0.000795386756810499,0.000994233446013124,0,0.00139192682441837,0,0,0,0.00139192682441837,0,0.00178962020282362,0.000198846689202625,0,0,YWHAZ
23,0.00178962020282362,0.00198846689202625,0.0210777490554782,0.0228673692583019,0.000994233446013124,0.019089282163452,0.0023861602704315,0.00377808709484987,0.00039769337840525,0.0465301252734142,0.011135414595347,0.0395704911513223,0.0129250347981706,0.00715848081129449,0,MYCT1
13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOSR2
1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,MIDN
2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,TSPAN3
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HECTD3
13,0,0.000596540067607874,0.0131238814873732,0.0425531914893617,0.000994233446013124,0.0417578047325512,0.00596540067607874,0.00218731358122887,0.000198846689202625,0.0363889441240803,0.00437462716245775,0.0455358918274011,0.0139192682441837,0.00139192682441837,0,LZTFL1
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FLII
11,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,RALGAPA1
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,RALGAPA2
18,0.003181547027242,0.00457347385166037,0.0200835156094651,0.0292304633127858,0.000596540067607874,0.022270829190694,0.00258500695963412,0.00258500695963412,0.00119308013521575,0.0377808709484987,0.00497116723006562,0.0542851461523166,0.0135215748657785,0.0224696758798966,1,FLI1
13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,GPR26
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPR25
2,0.00258500695963412,0.00417578047325512,0.0387751043945118,0.0598528534499901,0.00218731358122887,0.0540862994631139,0.00755617418969974,0.00616424736528137,0.0023861602704315,0.0888844700735733,0.0214754424338835,0.0799363690594552,0.0306223901372042,0.00974348777092861,0,KCNMB1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCNMB3
2,0.000198846689202625,0.000198846689202625,0.00775502087890237,0.0180950487174389,0.000994233446013124,0.0157088884470074,0.00198846689202625,0.001590773513621,0.000198846689202625,0.0198846689202625,0.00894810101411811,0.0186915887850467,0.00695963412209187,0.001590773513621,0,PNCK
5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,KCNMB4
2,0,0,0.000994233446013124,0.0123284947305627,0,0.00894810101411811,0.00178962020282362,0.00039769337840525,0.00039769337840525,0.00914694770332074,0.00775502087890237,0.00894810101411811,0,0,0,YWHAG
4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NPRL3
7,0,0.000795386756810499,0.0109365679061444,0.0236627560151123,0,0.0290316166235832,0.00457347385166037,0.00139192682441837,0.000795386756810499,0.0210777490554782,0.00139192682441837,0.0312189302048121,0.00735732750049712,0.00139192682441837,0,NPRL2
14,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,PLXNB2
10,0.000198846689202625,0.00039769337840525,0.003181547027242,0.00417578047325512,0.000198846689202625,0.00357924040564725,0.000198846689202625,0.00039769337840525,0,0.00894810101411811,0.00198846689202625,0.00556770729767349,0.00198846689202625,0.000994233446013124,0,PLXNB3
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SNORA67
13,0,0.000198846689202625,0.00119308013521575,0.00894810101411811,0,0.00497116723006562,0.000795386756810499,0,0.00039769337840525,0.00695963412209187,0.00894810101411811,0.00517001391926824,0,0,0,UQCRHL
25,0,0,0.00119308013521575,0.0023861602704315,0,0.00298270033803937,0.000596540067607874,0,0,0.001590773513621,0.000198846689202625,0.00298270033803937,0.00039769337840525,0,0,SIRT3
9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,SIRT2
8,0.000198846689202625,0,0.00437462716245775,0.0176973553390336,0.00039769337840525,0.0167031218930205,0.00218731358122887,0.000795386756810499,0,0.0226685225690992,0.00119308013521575,0.0196858222310599,0.00874925432491549,0.00119308013521575,0,SIRT1
5,0.00278385364883675,0.00676078743288924,0.0518989858818851,0.0799363690594552,0.00139192682441837,0.0771525154106184,0.011135414595347,0.0131238814873732,0.0023861602704315,0.0944521773712468,0.0178962020282362,0.106581825412607,0.0330085504076357,0.020680055677073,0,SIRT7
84,0.000198846689202625,0.000994233446013124,0.00536886060847087,0.00735732750049712,0,0.00795386756810499,0.000596540067607874,0.00039769337840525,0.000198846689202625,0.00298270033803937,0.000198846689202625,0.00894810101411811,0.00278385364883675,0.000994233446013124,0,SIRT6
9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,SIRT5
2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,SIRT4
5,0,0.000198846689202625,0.001590773513621,0.00735732750049712,0,0.00536886060847087,0.000596540067607874,0.00039769337840525,0,0.004772320540863,0.000795386756810499,0.011135414595347,0.0023861602704315,0.00735732750049712,0,FSD1
7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FSD2
20,0,0.000198846689202625,0.00616424736528137,0.027043149731557,0.000795386756810499,0.0246569894611255,0.00298270033803937,0.00139192682441837,0.000198846689202625,0.0196858222310599,0.00338039371644462,0.0280373831775701,0.00855040763571287,0.000994233446013124,0,PEG10
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OR4S2
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,KDM6A
7,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,KDM6B
16,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,CHST11
3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PAPPA2
93,0.000198846689202625,0.00119308013521575,0.0171008152714257,0.0178962020282362,0,0.0204812089878704,0.00258500695963412,0.00795386756810499,0.000198846689202625,0.0324120103400278,0.00178962020282362,0.028633923245178,0.00715848081129449,0.00298270033803937,0,ARHGAP11A
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRCT1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAGS
13,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,NAGA
8,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,NAGK
47,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,CARTPT
33,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,THBS4
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PGAP1
50,0.000198846689202625,0.0023861602704315,0.00934579439252336,0.0133227281765759,0,0.0137204215549811,0.00178962020282362,0.000198846689202625,0.000198846689202625,0.00755617418969974,0.00119308013521575,0.0165042752038179,0.00596540067607874,0.00139192682441837,0,PGAP3
42,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,PGAP2
44,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,WLS
27,0.0023861602704315,0.00278385364883675,0.0278385364883675,0.0304235434480016,0.00119308013521575,0.025452376217936,0.00437462716245775,0.00457347385166037,0.00139192682441837,0.0594551600715848,0.0171008152714257,0.0467289719626168,0.0178962020282362,0.00775502087890237,0,MFAP5
53,0.00258500695963412,0.00357924040564725,0.0344004772320541,0.0530920660171008,0.00178962020282362,0.0473255120302247,0.00855040763571287,0.00576655398687612,0.0023861602704315,0.0866971564923444,0.0214754424338835,0.0717836548021475,0.0276396897991648,0.0103400278385365,0,MFAP4
57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MFAP3
28,0.00178962020282362,0.00198846689202625,0.0252535295287333,0.0371843308808908,0.00119308013521575,0.0308212368264068,0.00536886060847087,0.00457347385166037,0.00139192682441837,0.0668124875720819,0.0135215748657785,0.0513024458142772,0.0186915887850467,0.00775502087890237,0,MFAP2
3,0,0,0,0.00039769337840525,0,0.00039769337840525,0,0,0,0.00039769337840525,0.000198846689202625,0.00039769337840525,0,0,0,MFAP1
1,0,0.000795386756810499,0.0147146550009942,0.0383774110161066,0.000198846689202625,0.0441439650029827,0.00596540067607874,0.00198846689202625,0.000795386756810499,0.034997017299662,0.00218731358122887,0.0451381984489958,0.0121296480413601,0.00178962020282362,0,OFD1
8,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,HBS1L
9,0.0909090909090909,0,0.181818181818182,0.0909090909090909,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,GYPA
57,0.181818181818182,0.0909090909090909,0.272727272727273,0.181818181818182,0,0.0909090909090909,0.0909090909090909,0,0,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0,GYPB
1,0.000994233446013124,0.000795386756810499,0.00417578047325512,0.0039769337840525,0,0.00278385364883675,0,0,0,0.00715848081129449,0.000795386756810499,0.00576655398687612,0.00278385364883675,0.000994233446013124,0,GYPC
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GYPE
42,0,0,0.00119308013521575,0.00974348777092861,0,0.00656194074368662,0.001590773513621,0.000795386756810499,0,0.00457347385166037,0,0.00775502087890237,0.00178962020282362,0.000596540067607874,0,SNAP25
5,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,SNAP23
2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,LITAF
2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,SNAP29
4,0,0.00039769337840525,0.011135414595347,0.038178564326904,0.00139192682441837,0.036587790813283,0.00497116723006562,0.00298270033803937,0.000198846689202625,0.0312189302048121,0.00556770729767349,0.0403658779081328,0.0131238814873732,0.00178962020282362,0,C11orf49
2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TNFSF13
