degree,celegans_stress_down_Fraction_sp_less4,dmelanogaster_stress_down_Fraction_sp_less4,dmelanogaster_wound_down_Fraction_sp_less4,drerio_regen_down_Fraction_sp_less4,hsapiens_regen_down_Fraction_sp_less4,hsapiens_stress_down_Fraction_sp_less4,hsapiens_wound_down_Fraction_sp_less4,mmusculus_stress_down_Fraction_sp_less4,rnorvegicus_wound_down_Fraction_sp_less4,sscrofa_wound_down_Fraction_sp_less4,label,gene_list
3,0.585294117647059,0.684782608695652,0.705069124423963,0.634560906515581,0.673352435530086,0.669354838709677,0.73015873015873,0.642276422764228,0.791237113402062,0.759259259259259,0,PKP4
6,0.752941176470588,0.826086956521739,0.792626728110599,0.790368271954674,0.816618911174785,0.787634408602151,0.841269841269841,0.75609756097561,0.878865979381443,0.872685185185185,0,GRPR
3,0.782352941176471,0.826086956521739,0.84331797235023,0.801699716713881,0.859598853868195,0.809139784946237,0.830687830687831,0.823848238482385,0.894329896907217,0.863425925925926,0,ZNF34
2,0.688235294117647,0.739130434782609,0.783410138248848,0.753541076487252,0.816618911174785,0.690860215053763,0.788359788359788,0.769647696476965,0.84020618556701,0.840277777777778,0,ZNF32
93,0.705882352941177,0.75,0.774193548387097,0.722222222222222,0.736389684813754,0.704301075268817,0.761904761904762,0.699186991869919,0.829896907216495,0.803240740740741,0,EGOT
11,0.808823529411765,0.847826086956522,0.866359447004608,0.841359773371105,0.893982808022923,0.825268817204301,0.888888888888889,0.823848238482385,0.914948453608247,0.907407407407407,0,MAP4
12,0.385294117647059,0.467391304347826,0.474654377880184,0.555555555555556,0.438395415472779,0.411290322580645,0.354497354497354,0.360433604336043,0.510309278350515,0.532407407407407,0,OXSM
7,0.841176470588235,0.83695652173913,0.884792626728111,0.869688385269122,0.911174785100286,0.868279569892473,0.867724867724868,0.86449864498645,0.925257731958763,0.930555555555556,0,SHMT1
39,0.873529411764706,0.858695652173913,0.898617511520737,0.86685552407932,0.908309455587393,0.879032258064516,0.873015873015873,0.924119241192412,0.940721649484536,0.93287037037037,0,FBXO33
116,0.347058823529412,0.391304347826087,0.460829493087558,0.388888888888889,0.389684813753582,0.352150537634409,0.492063492063492,0.346883468834688,0.466494845360825,0.472222222222222,0,MSK1
14,0.717647058823529,0.728260869565217,0.783410138248848,0.742209631728045,0.776504297994269,0.736559139784946,0.804232804232804,0.764227642276423,0.871134020618557,0.863425925925926,0,HBXIP
15,0.623529411764706,0.684782608695652,0.778801843317972,0.685552407932011,0.773638968481375,0.682795698924731,0.724867724867725,0.720867208672087,0.804123711340206,0.81712962962963,0,ELP3
6,0.0294117647058824,0.173913043478261,0.0783410138248848,0.0555555555555556,0.0802292263610315,0.0725806451612903,0.0687830687830688,0.0596205962059621,0.121134020618557,0.115740740740741,0,KSR
105,0.811764705882353,0.793478260869565,0.820276497695853,0.916666666666667,0.810888252148997,0.78494623655914,0.851851851851852,0.791327913279133,0.894329896907217,0.868055555555556,0,PNRC1
1,0.832352941176471,0.782608695652174,0.857142857142857,0.847025495750708,0.871060171919771,0.830645161290323,0.846560846560847,0.867208672086721,0.925257731958763,0.886574074074074,0,SNORD27
22,0.585294117647059,0.652173913043478,0.645161290322581,0.648725212464589,0.722063037249284,0.663978494623656,0.73015873015873,0.639566395663957,0.786082474226804,0.75462962962963,0,EDN3
18,0.258823529411765,0.326086956521739,0.387096774193548,0.305555555555556,0.289398280802292,0.301075268817204,0.333333333333333,0.289972899728997,0.38659793814433,0.444444444444444,0,GOT1L1
3,0.732352941176471,0.717391304347826,0.84331797235023,0.833333333333333,0.825214899713467,0.782258064516129,0.825396825396825,0.788617886178862,0.878865979381443,0.858796296296296,0,SMA4
149,0.555882352941176,0.478260869565217,0.668202764976959,0.611111111111111,0.553008595988539,0.537634408602151,0.529100529100529,0.550135501355014,0.719072164948454,0.696759259259259,0,FAM81A
12,0.229411764705882,0.304347826086957,0.382488479262673,0.361111111111111,0.283667621776504,0.241935483870968,0.328042328042328,0.276422764227642,0.391752577319588,0.388888888888889,0,NMRK1
4,0.776470588235294,0.804347826086957,0.769585253456221,0.888888888888889,0.790830945558739,0.787634408602151,0.751322751322751,0.745257452574526,0.881443298969072,0.849537037037037,0,MCART1
3,0.0823529411764706,0.108695652173913,0.188940092165899,0.166666666666667,0.0888252148997135,0.0833333333333333,0.111111111111111,0.116531165311653,0.108247422680412,0.111111111111111,0,OR5I1
18,0.876470588235294,0.891304347826087,0.91705069124424,0.888888888888889,0.902578796561605,0.881720430107527,0.894179894179894,0.894308943089431,0.943298969072165,0.923611111111111,0,TNFAIP1
2,0.923529411764706,0.934782608695652,0.95852534562212,0.943342776203966,0.959885386819484,0.962365591397849,0.947089947089947,0.962059620596206,0.984536082474227,0.972222222222222,0,CDK5R1
87,0.755882352941176,0.782608695652174,0.792626728110599,0.888888888888889,0.816618911174785,0.741935483870968,0.756613756613757,0.777777777777778,0.871134020618557,0.858796296296296,0,KILLIN
34,0,0.0108695652173913,0,0,0,0,0,0,0,0,0,OR4K14
20,0.885294117647059,0.902173913043478,0.903225806451613,0.892351274787535,0.919770773638969,0.913978494623656,0.91005291005291,0.894308943089431,0.956185567010309,0.946759259259259,0,PGAM1
8,0.405882352941176,0.554347826086957,0.608294930875576,0.504249291784703,0.558739255014327,0.475806451612903,0.518518518518518,0.485094850948509,0.623711340206186,0.631944444444444,0,BICD1
1,0.617647058823529,0.717391304347826,0.732718894009217,0.694444444444444,0.710601719197708,0.669354838709677,0.772486772486772,0.699186991869919,0.81701030927835,0.791666666666667,0,LOXL2
13,0.185294117647059,0.25,0.294930875576037,0.223796033994334,0.229226361031519,0.172043010752688,0.201058201058201,0.200542005420054,0.268041237113402,0.296296296296296,0,BBS12
6,0.614705882352941,0.717391304347826,0.71889400921659,0.668555240793201,0.73352435530086,0.723118279569892,0.698412698412698,0.644986449864499,0.850515463917526,0.773148148148148,0,SHANK2
29,0.335294117647059,0.369565217391304,0.470046082949309,0.472222222222222,0.315186246418338,0.279569892473118,0.306878306878307,0.346883468834688,0.456185567010309,0.439814814814815,0,LOC100272217
1,0.505882352941176,0.58695652173913,0.640552995391705,0.614730878186969,0.578796561604584,0.56989247311828,0.603174603174603,0.588075880758808,0.734536082474227,0.736111111111111,0,ALS2CR11
13,0.0558823529411765,0.0434782608695652,0.101382488479263,0.0277777777777778,0.0659025787965616,0.032258064516129,0.0317460317460317,0.029810298102981,0.0206185567010309,0.0555555555555556,0,PRAC1
1,0.617647058823529,0.673913043478261,0.663594470046083,0.665722379603399,0.64756446991404,0.53494623655914,0.703703703703704,0.604336043360434,0.734536082474227,0.731481481481482,0,CLDND2
2,0.00588235294117647,0.0434782608695652,0.0276497695852535,0.0481586402266289,0.0515759312320917,0.0161290322580645,0.0529100529100529,0.021680216802168,0.0438144329896907,0.0625,0,KLK7
3,0.270588235294118,0.315217391304348,0.359447004608295,0.320113314447592,0.283667621776504,0.252688172043011,0.291005291005291,0.273712737127371,0.373711340206186,0.384259259259259,0,FUT1
3,0.882352941176471,0.902173913043478,0.898617511520737,0.881019830028329,0.899713467048711,0.903225806451613,0.899470899470899,0.894308943089431,0.943298969072165,0.939814814814815,0,PNRC2
145,0.335294117647059,0.369565217391304,0.470046082949309,0.472222222222222,0.315186246418338,0.279569892473118,0.306878306878307,0.346883468834688,0.456185567010309,0.439814814814815,0,ZNF846
31,0.7,0.760869565217391,0.723502304147465,0.861111111111111,0.707736389684814,0.666666666666667,0.693121693121693,0.658536585365854,0.786082474226804,0.759259259259259,0,LRFN2
1,0.338235294117647,0.402173913043478,0.470046082949309,0.382436260623229,0.40974212034384,0.395161290322581,0.523809523809524,0.390243902439024,0.492268041237113,0.509259259259259,0,CHSY3
19,0,0,0,0,0,0,0,0,0,0,0,ICF45
4,0.826470588235294,0.902173913043478,0.84331797235023,0.821529745042493,0.853868194842407,0.817204301075269,0.82010582010582,0.807588075880759,0.891752577319588,0.875,0,TDRD7
4,0.782352941176471,0.815217391304348,0.838709677419355,0.810198300283286,0.856733524355301,0.838709677419355,0.857142857142857,0.869918699186992,0.90979381443299,0.895833333333333,0,KIAA0415
10,0.355882352941176,0.380434782608696,0.465437788018433,0.472222222222222,0.435530085959885,0.379032258064516,0.433862433862434,0.365853658536585,0.515463917525773,0.541666666666667,0,NEUROD6
36,0.620588235294118,0.66304347826087,0.686635944700461,0.75,0.673352435530086,0.559139784946237,0.714285714285714,0.612466124661247,0.757731958762887,0.736111111111111,0,LOC100133315
69,0.15,0.217391304347826,0.216589861751152,0.1671388101983,0.120343839541547,0.137096774193548,0.148148148148148,0.121951219512195,0.234536082474227,0.25462962962963,0,ACOT9
11,0.935294117647059,0.945652173913043,0.912442396313364,0.917847025495751,0.94269340974212,0.940860215053763,0.925925925925926,0.951219512195122,0.966494845360825,0.965277777777778,0,CCNH
322,0.888235294117647,0.902173913043478,0.880184331797235,0.916666666666667,0.896848137535817,0.89247311827957,0.888888888888889,0.894308943089431,0.935567010309278,0.925925925925926,0,PPID
27,0.644117647058824,0.630434782608696,0.774193548387097,0.75,0.744985673352435,0.693548387096774,0.698412698412698,0.715447154471545,0.84020618556701,0.833333333333333,0,ZFR
2,0.802941176470588,0.847826086956522,0.829493087557604,0.824362606232295,0.871060171919771,0.814516129032258,0.873015873015873,0.818428184281843,0.899484536082474,0.895833333333333,0,BZW2
26,0.105882352941176,0.119565217391304,0.184331797235023,0,0.186246418338109,0.0806451612903226,0.238095238095238,0.113821138211382,0.167525773195876,0.148148148148148,0,STEP
53,0.273529411764706,0.391304347826087,0.387096774193548,0.444444444444444,0.369627507163324,0.341397849462366,0.349206349206349,0.29810298102981,0.525773195876289,0.460648148148148,0,RDS
1,0.852941176470588,0.891304347826087,0.875576036866359,0.888888888888889,0.896848137535817,0.908602150537634,0.91005291005291,0.929539295392954,0.943298969072165,0.946759259259259,0,TRAFD1
55,0,0.0108695652173913,0,0,0,0,0,0.002710027100271,0,0.00231481481481481,0,OR4B1
85,0.302941176470588,0.347826086956522,0.516129032258065,0.5,0.39541547277937,0.344086021505376,0.396825396825397,0.373983739837398,0.536082474226804,0.520833333333333,0,FLJ11088
20,0.861764705882353,0.902173913043478,0.870967741935484,0.855524079320113,0.902578796561605,0.870967741935484,0.867724867724868,0.89159891598916,0.945876288659794,0.912037037037037,0,RAB14
95,0.920588235294118,0.923913043478261,0.963133640552995,0.932011331444759,0.968481375358166,0.938172043010753,0.957671957671958,0.967479674796748,0.97680412371134,0.976851851851852,0,HNRNPF
16,0.708823529411765,0.739130434782609,0.792626728110599,0.861111111111111,0.776504297994269,0.663978494623656,0.777777777777778,0.731707317073171,0.829896907216495,0.819444444444444,0,SNORD43
1,0.0352941176470588,0.0652173913043478,0.00921658986175115,0.0141643059490085,0.0229226361031519,0.0188172043010753,0.00529100529100529,0.021680216802168,0.0128865979381443,0.025462962962963,0,ACSM2B
14,0.358823529411765,0.402173913043478,0.534562211981567,0.555555555555556,0.438395415472779,0.379032258064516,0.407407407407407,0.414634146341463,0.541237113402062,0.543981481481482,0,HHLA2
17,0.585294117647059,0.652173913043478,0.71889400921659,0.611111111111111,0.730659025787966,0.68010752688172,0.708994708994709,0.655826558265583,0.788659793814433,0.777777777777778,0,FCRL3
3,0.25,0.260869565217391,0.470046082949309,0.331444759206799,0.326647564469914,0.290322580645161,0.35978835978836,0.303523035230352,0.445876288659794,0.462962962962963,0,C9orf3
69,0.658823529411765,0.706521739130435,0.755760368663594,0.694444444444444,0.776504297994269,0.739247311827957,0.804232804232804,0.731707317073171,0.850515463917526,0.856481481481482,0,ERAP1
1,0.479411764705882,0.565217391304348,0.594470046082949,0.645892351274788,0.684813753581662,0.626344086021505,0.687830687830688,0.56639566395664,0.755154639175258,0.719907407407407,0,KLRC1
42,0.517647058823529,0.695652173913043,0.640552995391705,0.666666666666667,0.64756446991404,0.556451612903226,0.634920634920635,0.544715447154472,0.70360824742268,0.68287037037037,0,NRG2
1,0.491176470588235,0.532608695652174,0.56221198156682,0.527777777777778,0.469914040114613,0.451612903225806,0.497354497354497,0.452574525745257,0.605670103092783,0.587962962962963,0,TTC23L
5,0.7,0.760869565217391,0.723502304147465,0.674220963172805,0.707736389684814,0.666666666666667,0.693121693121693,0.658536585365854,0.786082474226804,0.759259259259259,0,C3ORF21
11,0.820588235294118,0.815217391304348,0.847926267281106,0.861189801699717,0.885386819484241,0.876344086021505,0.878306878306878,0.834688346883469,0.920103092783505,0.930555555555556,0,FBXW8
24,0.191176470588235,0.206521739130435,0.308755760368664,0.25,0.25214899713467,0.145161290322581,0.211640211640212,0.146341463414634,0.252577319587629,0.268518518518519,0,KIAA1875
8,0.661764705882353,0.673913043478261,0.737327188940092,0.805555555555556,0.69054441260745,0.658602150537634,0.64021164021164,0.685636856368564,0.81701030927835,0.787037037037037,0,TTLL11
34,0.614705882352941,0.717391304347826,0.755760368663594,0.777777777777778,0.70487106017192,0.685483870967742,0.656084656084656,0.661246612466125,0.814432989690722,0.80787037037037,0,FBXO46
26,0.708823529411765,0.739130434782609,0.769585253456221,0.833333333333333,0.767908309455587,0.717741935483871,0.804232804232804,0.734417344173442,0.822164948453608,0.851851851851852,0,KIAA1751
30,0.814705882352941,0.858695652173913,0.861751152073733,0.888888888888889,0.879656160458453,0.852150537634409,0.878306878306878,0.861788617886179,0.927835051546392,0.914351851851852,0,TOR1A
3,0.741176470588235,0.804347826086957,0.797235023041475,0.787535410764873,0.828080229226361,0.782258064516129,0.772486772486772,0.794037940379404,0.889175257731959,0.858796296296296,0,WIPI2
63,0.744117647058824,0.771739130434783,0.783410138248848,0.888888888888889,0.762177650429799,0.723118279569892,0.740740740740741,0.745257452574526,0.829896907216495,0.800925925925926,0,GLIPR1L2
33,0.688235294117647,0.652173913043478,0.741935483870968,0.861111111111111,0.684813753581662,0.690860215053763,0.677248677248677,0.67479674796748,0.835051546391753,0.805555555555556,0,MTG1
77,0.879411764705882,0.891304347826087,0.907834101382488,0.895184135977337,0.931232091690544,0.93010752688172,0.91005291005291,0.907859078590786,0.958762886597938,0.956018518518518,0,CDCA7L
5,0.820588235294118,0.83695652173913,0.834101382488479,0.844192634560907,0.871060171919771,0.82258064516129,0.841269841269841,0.818428184281843,0.884020618556701,0.875,0,CLUAP1
16,0.817647058823529,0.869565217391304,0.903225806451613,0.88385269121813,0.922636103151863,0.868279569892473,0.920634920634921,0.91869918699187,0.948453608247423,0.935185185185185,0,ORC4L
1,0.355882352941176,0.478260869565217,0.460829493087558,0.436260623229462,0.441260744985673,0.424731182795699,0.481481481481481,0.40650406504065,0.577319587628866,0.555555555555556,0,CLIC3
2,0.694117647058824,0.695652173913043,0.820276497695853,0.773371104815864,0.793696275071633,0.755376344086022,0.80952380952381,0.761517615176152,0.868556701030928,0.858796296296296,0,SNORD34
6,0.955882352941177,0.978260869565217,0.963133640552995,0.963172804532578,0.977077363896848,0.973118279569892,0.957671957671958,0.983739837398374,0.979381443298969,0.983796296296296,0,SREBF1
5,0.15,0.152173913043478,0.221198156682028,0.194444444444444,0.143266475644699,0.123655913978495,0.126984126984127,0.124661246612466,0.216494845360825,0.24537037037037,0,HEATR5A
4,0.608823529411765,0.728260869565217,0.658986175115207,0.651558073654391,0.66189111747851,0.610215053763441,0.608465608465608,0.636856368563686,0.752577319587629,0.722222222222222,0,C19ORF30
9,0.423529411764706,0.402173913043478,0.543778801843318,0.498583569405099,0.544412607449857,0.451612903225806,0.566137566137566,0.501355013550135,0.649484536082474,0.673611111111111,0,NEURL4
17,0.7,0.760869565217391,0.723502304147465,0.861111111111111,0.707736389684814,0.666666666666667,0.693121693121693,0.658536585365854,0.786082474226804,0.759259259259259,0,SIGLECP3
7,0.317647058823529,0.423913043478261,0.447004608294931,0.472222222222222,0.36676217765043,0.362903225806452,0.433862433862434,0.360433604336043,0.554123711340206,0.548611111111111,0,FOLR1
5,0.858823529411765,0.891304347826087,0.889400921658986,0.906515580736544,0.925501432664756,0.900537634408602,0.888888888888889,0.91869918699187,0.945876288659794,0.939814814814815,0,RGS14
23,0.432352941176471,0.543478260869565,0.543778801843318,0.638888888888889,0.630372492836676,0.521505376344086,0.645502645502645,0.53929539295393,0.680412371134021,0.641203703703704,0,IL18RAP
19,0.726470588235294,0.793478260869565,0.811059907834101,0.833333333333333,0.810888252148997,0.766129032258065,0.772486772486772,0.747967479674797,0.878865979381443,0.895833333333333,0,SYCP3
19,0.0588235294117647,0.0978260869565217,0.0967741935483871,0.0277777777777778,0.131805157593123,0.0887096774193548,0.100529100529101,0.0731707317073171,0.146907216494845,0.155092592592593,0,ADAMTS13
35,0.864705882352941,0.826086956521739,0.875576036866359,0.86685552407932,0.902578796561605,0.911290322580645,0.904761904761905,0.897018970189702,0.943298969072165,0.928240740740741,0,IL2RG
8,0.897058823529412,0.891304347826087,0.903225806451613,0.895184135977337,0.931232091690544,0.897849462365591,0.925925925925926,0.905149051490515,0.951030927835051,0.939814814814815,0,OSGEP
5,0.226470588235294,0.25,0.221198156682028,0.223796033994334,0.260744985673352,0.258064516129032,0.248677248677249,0.219512195121951,0.234536082474227,0.287037037037037,0,C5ORF44
19,0.535294117647059,0.58695652173913,0.764976958525346,0.694444444444444,0.756446991404012,0.709677419354839,0.698412698412698,0.696476964769648,0.804123711340206,0.784722222222222,0,RFX2
1,0.788235294117647,0.804347826086957,0.783410138248848,0.790368271954674,0.799426934097421,0.795698924731183,0.783068783068783,0.761517615176152,0.873711340206186,0.851851851851852,0,CASKIN2
83,0.826470588235294,0.847826086956522,0.838709677419355,0.916666666666667,0.882521489971347,0.836021505376344,0.830687830687831,0.831978319783198,0.912371134020619,0.895833333333333,0,TEX14
1,0.864705882352941,0.880434782608696,0.930875576036866,0.932011331444759,0.94269340974212,0.924731182795699,0.925925925925926,0.929539295392954,0.963917525773196,0.958333333333333,0,RIOK3
14,0.752941176470588,0.771739130434783,0.820276497695853,0.916666666666667,0.839541547277937,0.814516129032258,0.80952380952381,0.83739837398374,0.896907216494845,0.893518518518518,0,RNF12
1,0.929411764705882,0.902173913043478,0.949308755760369,0.957507082152975,0.968481375358166,0.956989247311828,0.957671957671958,0.981029810298103,0.979381443298969,0.967592592592593,0,AURKA
1,0.5,0.58695652173913,0.691244239631336,0.558073654390935,0.544412607449857,0.564516129032258,0.507936507936508,0.555555555555556,0.706185567010309,0.729166666666667,0,WDR68
3,0,0.0108695652173913,0,0,0,0,0,0,0,0,0,OR4F15
1,0.826470588235294,0.83695652173913,0.884792626728111,0.84985835694051,0.888252148997135,0.844086021505376,0.883597883597884,0.861788617886179,0.927835051546392,0.9375,0,TBRG4
9,0.397058823529412,0.456521739130435,0.405529953917051,0.351274787535411,0.3810888252149,0.336021505376344,0.396825396825397,0.368563685636856,0.407216494845361,0.398148148148148,0,IDS
2,0.9,0.91304347826087,0.91705069124424,0.906515580736544,0.939828080229226,0.919354838709677,0.899470899470899,0.934959349593496,0.966494845360825,0.946759259259259,0,LRRFIP1
4,0.976470588235294,0.978260869565217,0.967741935483871,0.963172804532578,0.974212034383954,0.975806451612903,0.968253968253968,0.978319783197832,0.979381443298969,0.979166666666667,0,ZNF718
77,0.420588235294118,0.521739130434783,0.576036866359447,0.527777777777778,0.484240687679083,0.405913978494624,0.523809523809524,0.452574525745257,0.628865979381443,0.574074074074074,0,CRYGC
5,0.905882352941176,0.945652173913043,0.935483870967742,0.920679886685552,0.959885386819484,0.938172043010753,0.931216931216931,0.937669376693767,0.971649484536082,0.951388888888889,0,CTBP2
17,0.802941176470588,0.83695652173913,0.806451612903226,0.888888888888889,0.808022922636103,0.779569892473118,0.788359788359788,0.775067750677507,0.884020618556701,0.865740740740741,0,LOC400752
3,0.0647058823529412,0.152173913043478,0.124423963133641,0.194444444444444,0.0544412607449857,0.0698924731182796,0.0740740740740741,0.0758807588075881,0.131443298969072,0.12962962962963,0,GOLGA7
1,0.855882352941176,0.902173913043478,0.884792626728111,0.881019830028329,0.91404011461318,0.876344086021505,0.888888888888889,0.859078590785908,0.945876288659794,0.914351851851852,0,ITGA2
12,0.885294117647059,0.91304347826087,0.903225806451613,0.886685552407932,0.91404011461318,0.897849462365591,0.91005291005291,0.910569105691057,0.935567010309278,0.939814814814815,0,EDF1
9,0.864705882352941,0.91304347826087,0.870967741935484,0.916666666666667,0.888252148997135,0.879032258064516,0.867724867724868,0.899728997289973,0.935567010309278,0.921296296296296,0,MXD4
1,0.320588235294118,0.402173913043478,0.52073732718894,0.444759206798867,0.444126074498567,0.362903225806452,0.507936507936508,0.417344173441734,0.559278350515464,0.532407407407407,0,NALP4
5,0.617647058823529,0.706521739130435,0.778801843317972,0.747875354107649,0.779369627507163,0.755376344086022,0.761904761904762,0.758807588075881,0.855670103092783,0.842592592592593,0,DEPTOR
2,0.847058823529412,0.847826086956522,0.847926267281106,0.84985835694051,0.882521489971347,0.868279569892473,0.888888888888889,0.850948509485095,0.912371134020619,0.925925925925926,0,PI3
6,0.935294117647059,0.945652173913043,0.940092165898618,0.957507082152975,0.962750716332378,0.962365591397849,0.947089947089947,0.967479674796748,0.974226804123711,0.976851851851852,0,SMN1
129,0.494117647058824,0.478260869565217,0.56221198156682,0.555555555555556,0.570200573065903,0.505376344086022,0.560846560846561,0.509485094850949,0.664948453608247,0.592592592592593,0,LOC100132215
14,0.661764705882353,0.728260869565217,0.764976958525346,0.833333333333333,0.750716332378224,0.744623655913978,0.714285714285714,0.707317073170732,0.822164948453608,0.81712962962963,0,FLJ12529
1,0.864705882352941,0.902173913043478,0.907834101382488,0.892351274787535,0.919770773638969,0.913978494623656,0.899470899470899,0.932249322493225,0.963917525773196,0.951388888888889,0,SHC3
43,0.317647058823529,0.293478260869565,0.147465437788018,0.194444444444444,0.197707736389685,0.120967741935484,0.185185185185185,0.157181571815718,0.185567010309278,0.199074074074074,0,FMO5
5,0.773529411764706,0.826086956521739,0.815668202764977,0.796033994334278,0.842406876790831,0.801075268817204,0.857142857142857,0.799457994579946,0.896907216494845,0.875,0,NCSTN
13,0.647058823529412,0.782608695652174,0.769585253456221,0.728045325779037,0.785100286532951,0.723118279569892,0.772486772486772,0.745257452574526,0.860824742268041,0.849537037037037,0,CCDC99
13,0.885294117647059,0.91304347826087,0.930875576036866,0.929178470254957,0.959885386819484,0.943548387096774,0.941798941798942,0.951219512195122,0.966494845360825,0.962962962962963,0,PSMD14
25,0.861764705882353,0.91304347826087,0.880184331797235,0.886685552407932,0.905444126074499,0.889784946236559,0.894179894179894,0.894308943089431,0.948453608247423,0.93287037037037,0,ADM
3,0.961764705882353,0.967391304347826,0.95852534562212,0.968838526912181,0.977077363896848,0.973118279569892,0.962962962962963,0.97289972899729,0.979381443298969,0.981481481481482,0,TNF
1,0.794117647058823,0.815217391304348,0.857142857142857,0.813031161473088,0.853868194842407,0.803763440860215,0.888888888888889,0.83739837398374,0.904639175257732,0.905092592592593,0,C8ORF4
27,0.679411764705882,0.739130434782609,0.774193548387097,0.722222222222222,0.753581661891118,0.739247311827957,0.814814814814815,0.766937669376694,0.860824742268041,0.840277777777778,0,GOLT1B
6,0.770588235294118,0.782608695652174,0.80184331797235,0.888888888888889,0.785100286532951,0.78494623655914,0.767195767195767,0.764227642276423,0.878865979381443,0.835648148148148,0,RELT
5,0.764705882352941,0.782608695652174,0.829493087557604,0.759206798866855,0.765042979942693,0.733870967741935,0.735449735449735,0.766937669376694,0.876288659793814,0.844907407407407,0,C11ORF10
17,0.0823529411764706,0.108695652173913,0.129032258064516,0.111111111111111,0.0888252148997135,0.0833333333333333,0.0740740740740741,0.0758807588075881,0.0876288659793814,0.136574074074074,0,WDR39
18,0.714705882352941,0.782608695652174,0.811059907834101,0.770538243626062,0.785100286532951,0.728494623655914,0.825396825396825,0.761517615176152,0.842783505154639,0.828703703703704,0,ART4
7,0.970588235294118,0.989130434782609,0.981566820276498,0.974504249291785,0.977077363896848,0.970430107526882,0.984126984126984,0.986449864498645,0.984536082474227,0.988425925925926,0,CRKL
2,0.844117647058824,0.891304347826087,0.875576036866359,0.88385269121813,0.925501432664756,0.887096774193548,0.883597883597884,0.929539295392954,0.956185567010309,0.925925925925926,0,NMRAL1
10,0.405882352941176,0.315217391304348,0.447004608294931,0.555555555555556,0.35243553008596,0.370967741935484,0.412698412698413,0.371273712737127,0.518041237113402,0.483796296296296,0,NYNRIN
87,0.461764705882353,0.5,0.47926267281106,0.472222222222222,0.475644699140401,0.422043010752688,0.412698412698413,0.387533875338753,0.554123711340206,0.530092592592593,0,MSMO1
35,0.855882352941176,0.858695652173913,0.866359447004608,0.858356940509915,0.931232091690544,0.887096774193548,0.894179894179894,0.902439024390244,0.940721649484536,0.93287037037037,0,COPS7A
35,0.297058823529412,0.326086956521739,0.47926267281106,0.416666666666667,0.412607449856734,0.301075268817204,0.375661375661376,0.341463414634146,0.5,0.509259259259259,0,EFCAB5
82,0.65,0.684782608695652,0.783410138248848,0.861111111111111,0.790830945558739,0.704301075268817,0.80952380952381,0.707317073170732,0.855670103092783,0.826388888888889,0,GZMA
3,0.932352941176471,0.945652173913043,0.944700460829493,0.951841359773371,0.968481375358166,0.962365591397849,0.968253968253968,0.964769647696477,0.974226804123711,0.976851851851852,0,RAD23A
9,0.855882352941176,0.869565217391304,0.880184331797235,0.875354107648725,0.905444126074499,0.89247311827957,0.904761904761905,0.894308943089431,0.940721649484536,0.94212962962963,0,VRK2
1,0.644117647058824,0.619565217391304,0.640552995391705,0.589235127478754,0.638968481375358,0.626344086021505,0.634920634920635,0.626016260162602,0.742268041237113,0.763888888888889,0,CCDC109A
18,0.864705882352941,0.858695652173913,0.880184331797235,0.864022662889518,0.888252148997135,0.884408602150538,0.862433862433862,0.897018970189702,0.93298969072165,0.909722222222222,0,ASPM
2,0.447058823529412,0.41304347826087,0.460829493087558,0.402266288951841,0.415472779369628,0.39247311827957,0.386243386243386,0.35230352303523,0.515463917525773,0.571759259259259,0,ATXN10
3,0.617647058823529,0.597826086956522,0.723502304147465,0.660056657223796,0.716332378223496,0.669354838709677,0.656084656084656,0.661246612466125,0.788659793814433,0.773148148148148,0,ZNF652
12,0.938235294117647,0.934782608695652,0.930875576036866,0.946175637393768,0.95702005730659,0.92741935483871,0.952380952380952,0.94579945799458,0.969072164948454,0.958333333333333,0,SLC25A1
42,0.0823529411764706,0.108695652173913,0.188940092165899,0.166666666666667,0.0888252148997135,0.0833333333333333,0.111111111111111,0.116531165311653,0.108247422680412,0.111111111111111,0,OR7A5
22,0.532352941176471,0.597826086956522,0.672811059907834,0.589235127478754,0.621776504297994,0.639784946236559,0.624338624338624,0.571815718157182,0.719072164948454,0.738425925925926,0,CATSPER1
62,0.714705882352941,0.760869565217391,0.764976958525346,0.742209631728045,0.750716332378224,0.720430107526882,0.724867724867725,0.718157181571816,0.84020618556701,0.819444444444444,0,PRMT7
15,0.0735294117647059,0.0760869565217391,0.0921658986175115,0.0878186968838527,0.111747851002865,0.0725806451612903,0.116402116402116,0.0704607046070461,0.100515463917526,0.136574074074074,0,BBS5
18,0.373529411764706,0.478260869565217,0.488479262672811,0.555555555555556,0.418338108882521,0.422043010752688,0.470899470899471,0.40650406504065,0.569587628865979,0.550925925925926,0,DNAH8
13,0.729411764705882,0.793478260869565,0.820276497695853,0.773371104815864,0.819484240687679,0.801075268817204,0.80952380952381,0.807588075880759,0.88659793814433,0.865740740740741,0,PACSIN2
1,0.844117647058824,0.858695652173913,0.870967741935484,0.821529745042493,0.885386819484241,0.844086021505376,0.846560846560847,0.823848238482385,0.912371134020619,0.902777777777778,0,STYK1
72,0.805882352941176,0.826086956521739,0.824884792626728,0.888888888888889,0.842406876790831,0.841397849462366,0.873015873015873,0.850948509485095,0.912371134020619,0.891203703703704,0,GPR158
