degree,downregulated.regen_Fraction_sp_less4,downregulated.stress_Fraction_sp_less4,downregulated.wound_Fraction_sp_less4,msigdb.regen_Fraction_sp_less4,msigdb.stress_Fraction_sp_less4,msigdb.wound_Fraction_sp_less4,upregulated.regen_Fraction_sp_less4,upregulated.stress_Fraction_sp_less4,upregulated.wound_Fraction_sp_less4,downregulated.regen_Fraction_sp_less4.1,downregulated.stress_Fraction_sp_less4.1,downregulated.wound_Fraction_sp_less4.1,msigdb.regen_Fraction_sp_less4.1,msigdb.stress_Fraction_sp_less4.1,msigdb.wound_Fraction_sp_less4.1,upregulated.regen_Fraction_sp_less4.1,upregulated.stress_Fraction_sp_less4.1,upregulated.wound_Fraction_sp_less4.1,label
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.00274266634867637,0.00202718817076079,0.00143095635583115,0.000476985451943716,0.00858573813498688,0.00107321726687336,0.00190794180777486,0.00321965180062008,0.00286191271166229,0.00274266634867637,0.00202718817076079,0.00143095635583115,0.000476985451943716,0.00858573813498688,0.00107321726687336,0.00190794180777486,0.00321965180062008,0.00286191271166229,0
47,0.00155020271881708,0.00345814452659194,0.0036966372525638,0.000119246362985929,0.00751252086811352,0.00131170999284522,0.00250417362270451,0.00202718817076079,0.00381588361554973,0.00155020271881708,0.00345814452659194,0.0036966372525638,0.000119246362985929,0.00751252086811352,0.00131170999284522,0.00250417362270451,0.00202718817076079,0.00381588361554973,0
1,0.0053660863343668,0.00643930360124016,0.00643930360124016,0.000953970903887431,0.00810875268304317,0.00441211543047937,0.0082279990460291,0.00632005723825423,0.00810875268304317,0.0053660863343668,0.00643930360124016,0.00643930360124016,0.000953970903887431,0.00810875268304317,0.00441211543047937,0.0082279990460291,0.00632005723825423,0.00810875268304317,0
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0.038516575244455,0.0255187216789888,0.0467445742904841,0.00691628905318388,0.0614118769377534,0.021822084426425,0.0376818507035535,0.0293346052945385,0.0393512997853565,0.038516575244455,0.0255187216789888,0.0467445742904841,0.00691628905318388,0.0614118769377534,0.021822084426425,0.0376818507035535,0.0293346052945385,0.0393512997853565,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
137,0.0295730980205104,0.0227760553303124,0.0331504889100882,0.0053660863343668,0.0473408061054138,0.0145480562842833,0.0230145480562843,0.0225375626043406,0.0286191271166229,0.0295730980205104,0.0227760553303124,0.0331504889100882,0.0053660863343668,0.0473408061054138,0.0145480562842833,0.0230145480562843,0.0225375626043406,0.0286191271166229,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.000953970903887431,0.00119246362985929,0.00321965180062008,0.000238492725971858,0.00381588361554973,0.000715478177915574,0.00155020271881708,0.00166944908180301,0.00250417362270451,0.000953970903887431,0.00119246362985929,0.00321965180062008,0.000238492725971858,0.00381588361554973,0.000715478177915574,0.00155020271881708,0.00166944908180301,0.00250417362270451,0
36,0.0270689243978059,0.0160982590031004,0.0206296207965657,0.00500834724540901,0.0290961125685667,0.0132363462914381,0.0152635344621989,0.0158597662771285,0.0195564035296923,0.0270689243978059,0.0160982590031004,0.0206296207965657,0.00500834724540901,0.0290961125685667,0.0132363462914381,0.0152635344621989,0.0158597662771285,0.0195564035296923,0
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0.000238492725971858,0,0.000357739088957787,0.000119246362985929,0,0.000119246362985929,0,0,0,0.000238492725971858,0,0.000357739088957787,0.000119246362985929,0,0.000119246362985929,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0.000596231814929645,0.000596231814929645,0.000476985451943716,0.000119246362985929,0.000238492725971858,0,0.000596231814929645,0.000357739088957787,0.000357739088957787,0.000596231814929645,0.000596231814929645,0.000476985451943716,0.000119246362985929,0.000238492725971858,0,0.000596231814929645,0.000357739088957787,0.000357739088957787,0
2,0.00465060815645123,0.00715478177915574,0.00488910088242309,0.00107321726687336,0.00882423086095874,0.00238492725971858,0.00321965180062008,0.00512759360839494,0.00584307178631052,0.00465060815645123,0.00715478177915574,0.00488910088242309,0.00107321726687336,0.00882423086095874,0.00238492725971858,0.00321965180062008,0.00512759360839494,0.00584307178631052,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.0159790126401145,0.00834724540901502,0.0237300262341999,0.00262341998569044,0.0225375626043406,0.00810875268304317,0.0176484617219175,0.0114476508466492,0.0138325781063678,0.0159790126401145,0.00834724540901502,0.0237300262341999,0.00262341998569044,0.0225375626043406,0.00810875268304317,0.0176484617219175,0.0114476508466492,0.0138325781063678,0
8,0.0163367517290723,0.0107321726687336,0.011686143572621,0.00262341998569044,0.016813737181016,0.00703553541616981,0.010016694490818,0.00918196994991653,0.0128786072024803,0.0163367517290723,0.0107321726687336,0.011686143572621,0.00262341998569044,0.016813737181016,0.00703553541616981,0.010016694490818,0.00918196994991653,0.0128786072024803,0
4,0.0036966372525638,0.00548533269735273,0.00274266634867637,0.00131170999284522,0.0045313617934653,0.00131170999284522,0.00381588361554973,0.00417362270450751,0.00476985451943716,0.0036966372525638,0.00548533269735273,0.00274266634867637,0.00131170999284522,0.0045313617934653,0.00131170999284522,0.00381588361554973,0.00417362270450751,0.00476985451943716,0
3,0.0296923443834963,0.0250417362270451,0.0281421416646792,0.00560457906033866,0.0530646315287384,0.0137133317433818,0.0233722871452421,0.0253994753160029,0.0293346052945385,0.0296923443834963,0.0250417362270451,0.0281421416646792,0.00560457906033866,0.0530646315287384,0.0137133317433818,0.0233722871452421,0.0253994753160029,0.0293346052945385,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.0275459098497496,0.0110899117576914,0.0307655616503697,0.00476985451943716,0.0255187216789888,0.01669449081803,0.0199141426186501,0.0146673026472693,0.0200333889816361,0.0275459098497496,0.0110899117576914,0.0307655616503697,0.00476985451943716,0.0255187216789888,0.01669449081803,0.0199141426186501,0.0146673026472693,0.0200333889816361,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0.0294538516575244,0.0177677080849034,0.0225375626043406,0.00572382542332459,0.0304078225614119,0.0140710708323396,0.0180062008108753,0.0176484617219175,0.0217028380634391,0.0294538516575244,0.0177677080849034,0.0225375626043406,0.00572382542332459,0.0304078225614119,0.0140710708323396,0.0180062008108753,0.0176484617219175,0.0217028380634391,0
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.0200333889816361,0.0124016217505366,0.018483186262819,0.00250417362270451,0.0299308371094682,0.00882423086095874,0.0186024326258049,0.0155020271881708,0.0195564035296923,0.0200333889816361,0.0124016217505366,0.018483186262819,0.00250417362270451,0.0299308371094682,0.00882423086095874,0.0186024326258049,0.0155020271881708,0.0195564035296923,0
4,0.00190794180777486,0.00250417362270451,0.00166944908180301,0.000357739088957787,0.00572382542332459,0.00143095635583115,0.00202718817076079,0.00298115907464822,0.00286191271166229,0.00190794180777486,0.00250417362270451,0.00166944908180301,0.000357739088957787,0.00572382542332459,0.00143095635583115,0.00202718817076079,0.00298115907464822,0.00286191271166229,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.0230145480562843,0.0186024326258049,0.0193179108037205,0.0045313617934653,0.0357739088957787,0.0112091581206773,0.015144288099213,0.0178869544478893,0.0209873598855235,0.0230145480562843,0.0186024326258049,0.0193179108037205,0.0045313617934653,0.0357739088957787,0.0112091581206773,0.015144288099213,0.0178869544478893,0.0209873598855235,0
4,0.0258764607679466,0.0113284044836632,0.0188409253517768,0.00488910088242309,0.0288576198425948,0.0122823753875507,0.0135940853803959,0.0152635344621989,0.0175292153589316,0.0258764607679466,0.0113284044836632,0.0188409253517768,0.00488910088242309,0.0288576198425948,0.0122823753875507,0.0135940853803959,0.0152635344621989,0.0175292153589316,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.0138325781063678,0.00930121631290246,0.0245647507751014,0.00190794180777486,0.0245647507751014,0.00834724540901502,0.0169329835440019,0.0112091581206773,0.015025041736227,0.0138325781063678,0.00930121631290246,0.0245647507751014,0.00190794180777486,0.0245647507751014,0.00834724540901502,0.0169329835440019,0.0112091581206773,0.015025041736227,0
407,0.0153827808251848,0.00500834724540901,0.00882423086095874,0.00250417362270451,0.0090627235869306,0.00643930360124016,0.0082279990460291,0.00596231814929645,0.00810875268304317,0.0153827808251848,0.00500834724540901,0.00882423086095874,0.00250417362270451,0.0090627235869306,0.00643930360124016,0.0082279990460291,0.00596231814929645,0.00810875268304317,0
144,0.0170522299069878,0.0157405199141426,0.015144288099213,0.00321965180062008,0.033508227999046,0.00715478177915574,0.0121631290245648,0.0128786072024803,0.0157405199141426,0.0170522299069878,0.0157405199141426,0.015144288099213,0.00321965180062008,0.033508227999046,0.00715478177915574,0.0121631290245648,0.0128786072024803,0.0157405199141426,0
9,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0.333333333333333,0
4,0.0197948962556642,0.0162175053660863,0.0194371571667064,0.00345814452659194,0.0313617934652993,0.00977820176484617,0.0126401144765085,0.0147865490102552,0.0182446935368471,0.0197948962556642,0.0162175053660863,0.0194371571667064,0.00345814452659194,0.0313617934652993,0.00977820176484617,0.0126401144765085,0.0147865490102552,0.0182446935368471,0
2,0.000357739088957787,0.000715478177915574,0,0.000119246362985929,0.000596231814929645,0.000357739088957787,0.000238492725971858,0.00107321726687336,0.000238492725971858,0.000357739088957787,0.000715478177915574,0,0.000119246362985929,0.000596231814929645,0.000357739088957787,0.000238492725971858,0.00107321726687336,0.000238492725971858,0
13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7,0.00119246362985929,0.00429286906749344,0.00238492725971858,0.000357739088957787,0.00739327450512759,0.000357739088957787,0.00178869544478893,0.00250417362270451,0.00417362270450751,0.00119246362985929,0.00429286906749344,0.00238492725971858,0.000357739088957787,0.00739327450512759,0.000357739088957787,0.00178869544478893,0.00250417362270451,0.00417362270450751,0
35,0.00405437634152158,0.00584307178631052,0.00250417362270451,0.00107321726687336,0.00942046267588839,0.00202718817076079,0.00274266634867637,0.00572382542332459,0.00417362270450751,0.00405437634152158,0.00584307178631052,0.00250417362270451,0.00107321726687336,0.00942046267588839,0.00202718817076079,0.00274266634867637,0.00572382542332459,0.00417362270450751,0
164,0.00965895540186024,0.010016694490818,0.0082279990460291,0.00166944908180301,0.0153827808251848,0.00417362270450751,0.00512759360839494,0.00775101359408538,0.00942046267588839,0.00965895540186024,0.010016694490818,0.0082279990460291,0.00166944908180301,0.0153827808251848,0.00417362270450751,0.00512759360839494,0.00775101359408538,0.00942046267588839,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.0222990698783687,0.0171714762699738,0.0153827808251848,0.0045313617934653,0.0375626043405676,0.00882423086095874,0.0125208681135225,0.0172907226329597,0.01669449081803,0.0222990698783687,0.0171714762699738,0.0153827808251848,0.0045313617934653,0.0375626043405676,0.00882423086095874,0.0125208681135225,0.0172907226329597,0.01669449081803,0
4,0.0172907226329597,0.0138325781063678,0.0224183162413546,0.00238492725971858,0.0324350107321727,0.00894347722394467,0.0122823753875507,0.0132363462914381,0.0169329835440019,0.0172907226329597,0.0138325781063678,0.0224183162413546,0.00238492725971858,0.0324350107321727,0.00894347722394467,0.0122823753875507,0.0132363462914381,0.0169329835440019,0
35,0.000238492725971858,0.000715478177915574,0.00166944908180301,0.000119246362985929,0.00131170999284522,0.000596231814929645,0.000119246362985929,0.000715478177915574,0.000834724540901503,0.000238492725971858,0.000715478177915574,0.00166944908180301,0.000119246362985929,0.00131170999284522,0.000596231814929645,0.000119246362985929,0.000715478177915574,0.000834724540901503,0
6,0.0045313617934653,0.00465060815645123,0.00810875268304317,0.000715478177915574,0.0175292153589316,0.00262341998569044,0.00524683997138087,0.00488910088242309,0.00667779632721202,0.0045313617934653,0.00465060815645123,0.00810875268304317,0.000715478177915574,0.0175292153589316,0.00262341998569044,0.00524683997138087,0.00488910088242309,0.00667779632721202,0
35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.0045313617934653,0.00441211543047937,0.0053660863343668,0.000953970903887431,0.00751252086811352,0.00417362270450751,0.00775101359408538,0.00441211543047937,0.00787025995707131,0.0045313617934653,0.00441211543047937,0.0053660863343668,0.000953970903887431,0.00751252086811352,0.00417362270450751,0.00775101359408538,0.00441211543047937,0.00787025995707131,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
49,0.018483186262819,0.0082279990460291,0.0113284044836632,0.00310040543763415,0.0158597662771285,0.00751252086811352,0.0082279990460291,0.00930121631290246,0.0108514190317195,0.018483186262819,0.0082279990460291,0.0113284044836632,0.00310040543763415,0.0158597662771285,0.00751252086811352,0.0082279990460291,0.00930121631290246,0.0108514190317195,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.0231337944192702,0.0175292153589316,0.0228953016932984,0.0045313617934653,0.0341044598139757,0.0128786072024803,0.0240877653231576,0.0189601717147627,0.0238492725971858,0.0231337944192702,0.0175292153589316,0.0228953016932984,0.0045313617934653,0.0341044598139757,0.0128786072024803,0.0240877653231576,0.0189601717147627,0.0238492725971858,0
21,0.00667779632721202,0.00787025995707131,0.0106129263057477,0.00107321726687336,0.0187216789887908,0.00345814452659194,0.00667779632721202,0.00787025995707131,0.00930121631290246,0.00667779632721202,0.00787025995707131,0.0106129263057477,0.00107321726687336,0.0187216789887908,0.00345814452659194,0.00667779632721202,0.00787025995707131,0.00930121631290246,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0.01347483901741,0.0062008108752683,0.0280228953016933,0.00226568089673265,0.0191986644407346,0.00918196994991653,0.015144288099213,0.00942046267588839,0.0126401144765085,0.01347483901741,0.0062008108752683,0.0280228953016933,0.00226568089673265,0.0191986644407346,0.00918196994991653,0.015144288099213,0.00942046267588839,0.0126401144765085,0
2,0.00524683997138087,0.00500834724540901,0.00465060815645123,0.000834724540901503,0.0139518244693537,0.00333889816360601,0.00560457906033866,0.00584307178631052,0.00608156451228238,0.00524683997138087,0.00500834724540901,0.00465060815645123,0.000834724540901503,0.0139518244693537,0.00333889816360601,0.00560457906033866,0.00584307178631052,0.00608156451228238,0
14,0.0036966372525638,0.00310040543763415,0.00429286906749344,0.000596231814929645,0.00584307178631052,0.00310040543763415,0.00655854996422609,0.00345814452659194,0.00632005723825423,0.0036966372525638,0.00310040543763415,0.00429286906749344,0.000596231814929645,0.00584307178631052,0.00310040543763415,0.00655854996422609,0.00345814452659194,0.00632005723825423,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0.00155020271881708,0.00166944908180301,0.00119246362985929,0.000119246362985929,0.00202718817076079,0.000834724540901503,0.00107321726687336,0.00178869544478893,0.00166944908180301,0.00155020271881708,0.00166944908180301,0.00119246362985929,0.000119246362985929,0.00202718817076079,0.000834724540901503,0.00107321726687336,0.00178869544478893,0.00166944908180301,0
15,0.0243262580491295,0.00942046267588839,0.0311233007393274,0.00345814452659194,0.0225375626043406,0.015025041736227,0.0176484617219175,0.0125208681135225,0.0186024326258049,0.0243262580491295,0.00942046267588839,0.0311233007393274,0.00345814452659194,0.0225375626043406,0.015025041736227,0.0176484617219175,0.0125208681135225,0.0186024326258049,0
7,0.0242070116861436,0.0132363462914381,0.0220605771523969,0.00429286906749344,0.0264726925828762,0.0127593608394944,0.0170522299069878,0.0143095635583115,0.0195564035296923,0.0242070116861436,0.0132363462914381,0.0220605771523969,0.00429286906749344,0.0264726925828762,0.0127593608394944,0.0170522299069878,0.0143095635583115,0.0195564035296923,0
3,0.0203911280705938,0.0160982590031004,0.0270689243978059,0.00333889816360601,0.0269496780348199,0.0107321726687336,0.0164559980920582,0.01347483901741,0.0194371571667064,0.0203911280705938,0.0160982590031004,0.0270689243978059,0.00333889816360601,0.0269496780348199,0.0107321726687336,0.0164559980920582,0.01347483901741,0.0194371571667064,0
13,0.0103744335797758,0.0053660863343668,0.0208681135225376,0.00143095635583115,0.0153827808251848,0.0062008108752683,0.0122823753875507,0.0062008108752683,0.0098974481278321,0.0103744335797758,0.0053660863343668,0.0208681135225376,0.00143095635583115,0.0153827808251848,0.0062008108752683,0.0122823753875507,0.0062008108752683,0.0098974481278321,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0.00763176723109945,0.00715478177915574,0.0186024326258049,0.00107321726687336,0.0159790126401145,0.00548533269735273,0.0112091581206773,0.00512759360839494,0.0103744335797758,0.00763176723109945,0.00715478177915574,0.0186024326258049,0.00107321726687336,0.0159790126401145,0.00548533269735273,0.0112091581206773,0.00512759360839494,0.0103744335797758,0
5,0.0053660863343668,0.0082279990460291,0.0045313617934653,0.00155020271881708,0.00775101359408538,0.00238492725971858,0.00488910088242309,0.00643930360124016,0.00572382542332459,0.0053660863343668,0.0082279990460291,0.0045313617934653,0.00155020271881708,0.00775101359408538,0.00238492725971858,0.00488910088242309,0.00643930360124016,0.00572382542332459,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.0354161698068209,0.0221798235153828,0.0373241116145958,0.0062008108752683,0.0491295015502027,0.020152635344622,0.0287383734796089,0.0250417362270451,0.0323157643691867,0.0354161698068209,0.0221798235153828,0.0373241116145958,0.0062008108752683,0.0491295015502027,0.020152635344622,0.0287383734796089,0.0250417362270451,0.0323157643691867,0
6,0.00107321726687336,0,0.000357739088957787,0.000357739088957787,0.00310040543763415,0.000119246362985929,0.000238492725971858,0.00202718817076079,0.000715478177915574,0.00107321726687336,0,0.000357739088957787,0.000357739088957787,0.00310040543763415,0.000119246362985929,0.000238492725971858,0.00202718817076079,0.000715478177915574,0
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5,0.0239685189601717,0.0103744335797758,0.021822084426425,0.00441211543047937,0.0230145480562843,0.0137133317433818,0.0155020271881708,0.013355592654424,0.0181254471738612,0.0239685189601717,0.0103744335797758,0.021822084426425,0.00441211543047937,0.0230145480562843,0.0137133317433818,0.0155020271881708,0.013355592654424,0.0181254471738612,0
9,0.0275459098497496,0.0183639398998331,0.0412592415931314,0.00500834724540901,0.0435249224898641,0.0164559980920582,0.0306463152873837,0.0208681135225376,0.0288576198425948,0.0275459098497496,0.0183639398998331,0.0412592415931314,0.00500834724540901,0.0435249224898641,0.0164559980920582,0.0306463152873837,0.0208681135225376,0.0288576198425948,0
1,0.0090627235869306,0.0127593608394944,0.00894347722394467,0.00202718817076079,0.025160982590031,0.00465060815645123,0.00643930360124016,0.0119246362985929,0.00953970903887431,0.0090627235869306,0.0127593608394944,0.00894347722394467,0.00202718817076079,0.025160982590031,0.00465060815645123,0.00643930360124016,0.0119246362985929,0.00953970903887431,0
4,0.000715478177915574,0.00214643453374672,0.000476985451943716,0.000238492725971858,0.000476985451943716,0.000476985451943716,0.000953970903887431,0.00202718817076079,0.000596231814929645,0.000715478177915574,0.00214643453374672,0.000476985451943716,0.000238492725971858,0.000476985451943716,0.000476985451943716,0.000953970903887431,0.00202718817076079,0.000596231814929645,0
6,0.00429286906749344,0.00524683997138087,0.00417362270450751,0.000357739088957787,0.00715478177915574,0.00214643453374672,0.00596231814929645,0.00381588361554973,0.00679704269019795,0.00429286906749344,0.00524683997138087,0.00417362270450751,0.000357739088957787,0.00715478177915574,0.00214643453374672,0.00596231814929645,0.00381588361554973,0.00679704269019795,0
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0189601717147627,0.00930121631290246,0.0295730980205104,0.00333889816360601,0.0282613880276652,0.00977820176484617,0.0196756498926783,0.0132363462914381,0.0170522299069878,0.0189601717147627,0.00930121631290246,0.0295730980205104,0.00333889816360601,0.0282613880276652,0.00977820176484617,0.0196756498926783,0.0132363462914381,0.0170522299069878,0
4,0.01669449081803,0.00953970903887431,0.0246839971380873,0.00262341998569044,0.0237300262341999,0.00834724540901502,0.0189601717147627,0.0121631290245648,0.0152635344621989,0.01669449081803,0.00953970903887431,0.0246839971380873,0.00262341998569044,0.0237300262341999,0.00834724540901502,0.0189601717147627,0.0121631290245648,0.0152635344621989,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0231337944192702,0.0104936799427617,0.0181254471738612,0.00429286906749344,0.0207488671595516,0.0120438826615788,0.013355592654424,0.0129978535654663,0.0165752444550441,0.0231337944192702,0.0104936799427617,0.0181254471738612,0.00429286906749344,0.0207488671595516,0.0120438826615788,0.013355592654424,0.0129978535654663,0.0165752444550441,0
39,0.0137133317433818,0.00632005723825423,0.01347483901741,0.00214643453374672,0.0135940853803959,0.00763176723109945,0.0127593608394944,0.00763176723109945,0.0131170999284522,0.0137133317433818,0.00632005723825423,0.01347483901741,0.00214643453374672,0.0135940853803959,0.00763176723109945,0.0127593608394944,0.00763176723109945,0.0131170999284522,0
3,0.00250417362270451,0.00155020271881708,0.00286191271166229,0.000476985451943716,0.00441211543047937,0.00131170999284522,0.000953970903887431,0.00226568089673265,0.00202718817076079,0.00250417362270451,0.00155020271881708,0.00286191271166229,0.000476985451943716,0.00441211543047937,0.00131170999284522,0.000953970903887431,0.00226568089673265,0.00202718817076079,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.00584307178631052,0.00715478177915574,0.00417362270450751,0.00143095635583115,0.0138325781063678,0.00250417362270451,0.00465060815645123,0.00703553541616981,0.00572382542332459,0.00584307178631052,0.00715478177915574,0.00417362270450751,0.00143095635583115,0.0138325781063678,0.00250417362270451,0.00465060815645123,0.00703553541616981,0.00572382542332459,0
32,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
122,0.00214643453374672,0.0045313617934653,0.00119246362985929,0.000596231814929645,0.00310040543763415,0.000715478177915574,0.00274266634867637,0.00345814452659194,0.00250417362270451,0.00214643453374672,0.0045313617934653,0.00119246362985929,0.000596231814929645,0.00310040543763415,0.000715478177915574,0.00274266634867637,0.00345814452659194,0.00250417362270451,0
39,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
12,0.000119246362985929,0,0,0.000119246362985929,0.000238492725971858,0,0,0,0.000119246362985929,0.000119246362985929,0,0,0.000119246362985929,0.000238492725971858,0,0,0,0.000119246362985929,0
19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.00894347722394467,0.00798950632005724,0.00572382542332459,0.00190794180777486,0.015144288099213,0.0036966372525638,0.00357739088957787,0.00870498449797281,0.00679704269019795,0.00894347722394467,0.00798950632005724,0.00572382542332459,0.00190794180777486,0.015144288099213,0.0036966372525638,0.00357739088957787,0.00870498449797281,0.00679704269019795,0
32,0.0090627235869306,0.00751252086811352,0.0182446935368471,0.000953970903887431,0.0208681135225376,0.00643930360124016,0.0112091581206773,0.00882423086095874,0.0128786072024803,0.0090627235869306,0.00751252086811352,0.0182446935368471,0.000953970903887431,0.0208681135225376,0.00643930360124016,0.0112091581206773,0.00882423086095874,0.0128786072024803,0
141,0.00107321726687336,0.000715478177915574,0.000476985451943716,0.000238492725971858,0.00298115907464822,0.000596231814929645,0.000238492725971858,0.00119246362985929,0.000357739088957787,0.00107321726687336,0.000715478177915574,0.000476985451943716,0.000238492725971858,0.00298115907464822,0.000596231814929645,0.000238492725971858,0.00119246362985929,0.000357739088957787,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0.00119246362985929,0.00190794180777486,0.00357739088957787,0.000119246362985929,0.00429286906749344,0.000357739088957787,0.00274266634867637,0.000596231814929645,0.00214643453374672,0.00119246362985929,0.00190794180777486,0.00357739088957787,0.000119246362985929,0.00429286906749344,0.000357739088957787,0.00274266634867637,0.000596231814929645,0.00214643453374672,0
73,0.0169329835440019,0.00965895540186024,0.013355592654424,0.00286191271166229,0.0183639398998331,0.00858573813498688,0.0113284044836632,0.00942046267588839,0.0156212735511567,0.0169329835440019,0.00965895540186024,0.013355592654424,0.00286191271166229,0.0183639398998331,0.00858573813498688,0.0113284044836632,0.00942046267588839,0.0156212735511567,0
1,0.015025041736227,0.0124016217505366,0.0187216789887908,0.00286191271166229,0.0329119961841164,0.0082279990460291,0.0113284044836632,0.0141903171953255,0.0143095635583115,0.015025041736227,0.0124016217505366,0.0187216789887908,0.00286191271166229,0.0329119961841164,0.0082279990460291,0.0113284044836632,0.0141903171953255,0.0143095635583115,0
18,0.00596231814929645,0.00560457906033866,0.00488910088242309,0.00119246362985929,0.0162175053660863,0.00238492725971858,0.00405437634152158,0.00739327450512759,0.00572382542332459,0.00596231814929645,0.00560457906033866,0.00488910088242309,0.00119246362985929,0.0162175053660863,0.00238492725971858,0.00405437634152158,0.00739327450512759,0.00572382542332459,0
10,0.0294538516575244,0.0139518244693537,0.0348199379918912,0.00512759360839494,0.0313617934652993,0.0174099689959456,0.0220605771523969,0.0158597662771285,0.0240877653231576,0.0294538516575244,0.0139518244693537,0.0348199379918912,0.00512759360839494,0.0313617934652993,0.0174099689959456,0.0220605771523969,0.0158597662771285,0.0240877653231576,0
1,0.0191986644407346,0.0158597662771285,0.0236107798712139,0.00381588361554973,0.0349391843548772,0.0102551872167899,0.0169329835440019,0.0158597662771285,0.018483186262819,0.0191986644407346,0.0158597662771285,0.0236107798712139,0.00381588361554973,0.0349391843548772,0.0102551872167899,0.0169329835440019,0.0158597662771285,0.018483186262819,0
