degree,amexicanum_regen_up_Fraction_sp_less4,celegans_stress_up_Fraction_sp_less4,clupisFamiliaris_wound_up_Fraction_sp_less4,dmelanogaster_stress_up_Fraction_sp_less4,dmelanogaster_wound_up_Fraction_sp_less4,drerio_regen_up_Fraction_sp_less4,hsapiens_regen_up_Fraction_sp_less4,hsapiens_stress_up_Fraction_sp_less4,hsapiens_wound_up_Fraction_sp_less4,mmusculus_stress_up_Fraction_sp_less4,rnorvegicus_wound_up_Fraction_sp_less4,sscrofa_wound_up_Fraction_sp_less4,label,gene_list
136,0.606334841628959,0.508522727272727,0.5,0.476190476190476,0.584327086882453,0.638461538461538,0.628318584070796,0.624664879356568,0.579310344827586,0.657458563535912,0.456869009584665,0.704989154013015,0,ZNF671
207,0.846153846153846,0.795454545454545,0.760869565217391,0.702380952380952,0.819420783645656,0.866666666666667,0.828908554572271,0.871313672922252,0.8,0.861878453038674,0.789137380191693,0.889370932754881,1,CSMD3
487,0.53968253968254,0.491477272727273,0.282608695652174,0.44047619047619,0.560477001703578,0.6,0.542772861356932,0.533512064343164,0.486111111111111,0.574585635359116,0.476038338658147,0.670281995661605,0,TTBK1
50,0.669683257918552,0.576704545454545,0.521739130434783,0.55952380952381,0.671209540034072,0.738461538461539,0.705014749262537,0.769436997319035,0.586206896551724,0.729281767955801,0.575079872204473,0.783080260303688,0,NEK1
12,0.902714932126697,0.875,0.804347826086957,0.785714285714286,0.887563884156729,0.923076923076923,0.890855457227139,0.922252010723861,0.862068965517241,0.908839779005525,0.894568690095847,0.924078091106291,0,EIF2B5
268,0.875565610859729,0.840909090909091,0.782608695652174,0.75,0.863713798977853,0.91025641025641,0.87905604719764,0.903485254691689,0.83448275862069,0.88121546961326,0.859424920127795,0.924078091106291,0,MRPS31
47,0.742081447963801,0.667613636363636,0.652173913043478,0.642857142857143,0.7206132879046,0.771794871794872,0.746312684365782,0.798927613941019,0.696551724137931,0.798342541436464,0.654952076677316,0.835140997830803,0,PPP1R14A
86,0.687782805429864,0.625,0.478260869565217,0.464285714285714,0.679727427597956,0.756410256410256,0.63716814159292,0.721179624664879,0.6,0.709944751381215,0.594249201277955,0.787418655097614,0,SLC18A2
314,0.558823529411765,0.508522727272727,0.434782608695652,0.452380952380952,0.58603066439523,0.648717948717949,0.551622418879056,0.603217158176944,0.510344827586207,0.61878453038674,0.476038338658147,0.635574837310195,0,SYT9
331,0.907239819004525,0.90625,0.934782608695652,0.869047619047619,0.918228279386712,0.935897435897436,0.941002949852507,0.941018766756032,0.924137931034483,0.933701657458563,0.878594249201278,0.93058568329718,1,GLI1
18,0.751131221719457,0.710227272727273,0.673913043478261,0.547619047619048,0.749574105621806,0.78974358974359,0.728613569321534,0.836461126005362,0.751724137931034,0.820441988950276,0.664536741214057,0.835140997830803,0,PHF15
127,0.710407239819005,0.65625,0.58695652173913,0.452380952380952,0.695059625212947,0.797435897435897,0.71976401179941,0.780160857908847,0.63448275862069,0.773480662983425,0.70926517571885,0.789587852494577,0,SLC27A2
56,0.417233560090703,0.357954545454545,0.239130434782609,0.25,0.442930153321976,0.492307692307692,0.474926253687316,0.568364611260054,0.430555555555556,0.544198895027624,0.34185303514377,0.522776572668113,0,GTPBP6
88,0.64027149321267,0.59375,0.478260869565217,0.44047619047619,0.657580919931857,0.702564102564103,0.651917404129793,0.734584450402145,0.641379310344828,0.748618784530387,0.5814696485623,0.746203904555314,0,HNRPA1
280,0.710407239819005,0.676136363636364,0.58695652173913,0.547619047619048,0.703577512776831,0.758974358974359,0.740412979351032,0.798927613941019,0.655172413793103,0.798342541436464,0.600638977635783,0.785249457700651,0,JMJD1B
304,0.479638009049774,0.446022727272727,0.434782608695652,0.285714285714286,0.512776831345826,0.576923076923077,0.533923303834808,0.635388739946381,0.475862068965517,0.593922651933702,0.431309904153355,0.609544468546638,0,KIAA1627
139,0.719457013574661,0.684659090909091,0.565217391304348,0.511904761904762,0.715502555366269,0.78974358974359,0.749262536873156,0.796246648793566,0.696551724137931,0.823204419889503,0.642172523961661,0.780911062906725,0,NEIL1
52,0.416289592760181,0.357954545454545,0.239130434782609,0.25,0.442930153321976,0.492307692307692,0.474926253687316,0.568364611260054,0.427586206896552,0.544198895027624,0.34185303514377,0.522776572668113,0,OTEX
370,0.785067873303167,0.752840909090909,0.673913043478261,0.55952380952381,0.781942078364566,0.828205128205128,0.793510324483776,0.855227882037534,0.793103448275862,0.839779005524862,0.712460063897764,0.854663774403471,0,SFRS11
178,0.877828054298643,0.855113636363636,0.782608695652174,0.785714285714286,0.887563884156729,0.917948717948718,0.887905604719764,0.919571045576407,0.868965517241379,0.900552486187845,0.853035143769968,0.921908893709328,0,SIP1
35,0.941176470588235,0.911931818181818,0.891304347826087,0.833333333333333,0.93526405451448,0.966666666666667,0.958702064896755,0.962466487935657,0.944827586206897,0.964088397790055,0.932907348242812,0.969631236442516,0,SYNJ2
98,0.80316742081448,0.784090909090909,0.717391304347826,0.714285714285714,0.814310051107325,0.838461538461538,0.834808259587021,0.857908847184987,0.786206896551724,0.853591160220994,0.76038338658147,0.880694143167028,0,TFAP2E
309,0.811791383219955,0.772727272727273,0.739130434782609,0.738095238095238,0.798977853492334,0.838461538461538,0.817109144542773,0.86058981233244,0.798611111111111,0.831491712707182,0.725239616613419,0.852494577006508,0,YY1AP1
153,0.730769230769231,0.639204545454545,0.58695652173913,0.571428571428571,0.735945485519591,0.794871794871795,0.752212389380531,0.823056300268097,0.668965517241379,0.792817679558011,0.616613418530351,0.824295010845987,0,ZNF71
277,0.787330316742081,0.730113636363636,0.652173913043478,0.630952380952381,0.781942078364566,0.833333333333333,0.808259587020649,0.833780160857909,0.793103448275862,0.848066298342541,0.728434504792332,0.859002169197397,0,EVX1
161,0.843891402714932,0.767045454545455,0.673913043478261,0.666666666666667,0.824531516183986,0.884615384615385,0.858407079646018,0.884718498659517,0.827586206896552,0.850828729281768,0.763578274760383,0.876355748373102,0,PREB
154,0.300904977375566,0.272727272727273,0.239130434782609,0.25,0.34923339011925,0.346153846153846,0.342182890855457,0.431635388739946,0.331034482758621,0.383977900552486,0.26517571884984,0.41648590021692,0,THAP6
180,0.635746606334842,0.528409090909091,0.41304347826087,0.44047619047619,0.599659284497445,0.684615384615385,0.660766961651917,0.667560321715818,0.551724137931034,0.654696132596685,0.559105431309904,0.720173535791757,0,DKFZP434B0335
23,0.549773755656109,0.420454545454545,0.239130434782609,0.30952380952381,0.533219761499148,0.628205128205128,0.578171091445428,0.565683646112601,0.510344827586207,0.588397790055249,0.492012779552716,0.655097613882863,0,FAM18B2
155,0.864253393665158,0.846590909090909,0.826086956521739,0.833333333333333,0.879045996592845,0.91025641025641,0.884955752212389,0.890080428954424,0.841379310344828,0.914364640883978,0.830670926517572,0.906724511930586,0,HOXA5
42,0.891402714932127,0.863636363636364,0.891304347826087,0.785714285714286,0.889267461669506,0.933333333333333,0.92330383480826,0.932975871313673,0.882758620689655,0.925414364640884,0.862619808306709,0.93058568329718,0,RARG
62,0.495475113122172,0.409090909090909,0.326086956521739,0.273809523809524,0.494037478705281,0.543589743589744,0.545722713864307,0.592493297587131,0.475862068965517,0.574585635359116,0.421725239616613,0.605206073752712,0,SLC18A1
150,0.836734693877551,0.778409090909091,0.739130434782609,0.595238095238095,0.798977853492334,0.887179487179487,0.834808259587021,0.879356568364611,0.791666666666667,0.842541436464088,0.766773162939297,0.887201735357918,0,ZC3H11A
383,0.567873303167421,0.463068181818182,0.260869565217391,0.285714285714286,0.567291311754685,0.633333333333333,0.604719764011799,0.686327077747989,0.551724137931034,0.604972375690608,0.517571884984026,0.696312364425163,0,ZIM2
306,0.484162895927602,0.443181818181818,0.282608695652174,0.345238095238095,0.529812606473595,0.57948717948718,0.495575221238938,0.613941018766756,0.482758620689655,0.541436464088398,0.4185303514377,0.626898047722343,0,ZNF364
108,0.647058823529412,0.508522727272727,0.304347826086957,0.333333333333333,0.614991482112436,0.7,0.640117994100295,0.705093833780161,0.524137931034483,0.635359116022099,0.536741214057508,0.724511930585683,0,ZNF389
31,0.785067873303167,0.741477272727273,0.608695652173913,0.630952380952381,0.770017035775128,0.851282051282051,0.793510324483776,0.836461126005362,0.758620689655172,0.812154696132597,0.73482428115016,0.86117136659436,0,ZNF614
434,0.705882352941177,0.642045454545455,0.456521739130435,0.452380952380952,0.705281090289608,0.764102564102564,0.705014749262537,0.785522788203753,0.668965517241379,0.737569060773481,0.623003194888179,0.813449023861171,0,LRCH3
34,0.68552036199095,0.636363636363636,0.456521739130435,0.547619047619048,0.65587734241908,0.733333333333333,0.740412979351032,0.745308310991957,0.655172413793103,0.74585635359116,0.613418530351438,0.767895878524946,0,UNKL
105,0.739819004524887,0.664772727272727,0.630434782608696,0.511904761904762,0.72572402044293,0.802564102564103,0.722713864306785,0.836461126005362,0.717241379310345,0.792817679558011,0.661341853035144,0.817787418655098,0,ZCRB1
40,0.576923076923077,0.482954545454545,0.304347826086957,0.333333333333333,0.563884156729131,0.648717948717949,0.542772861356932,0.621983914209115,0.531034482758621,0.610497237569061,0.482428115015974,0.683297180043384,0,CUX2
256,0.875565610859729,0.857954545454545,0.804347826086957,0.726190476190476,0.867120954003407,0.92051282051282,0.876106194690266,0.932975871313673,0.875862068965517,0.886740331491713,0.824281150159744,0.915401301518438,0,FKBP3
109,0.575963718820862,0.482954545454545,0.304347826086957,0.333333333333333,0.563884156729131,0.648717948717949,0.542772861356932,0.621983914209115,0.527777777777778,0.610497237569061,0.482428115015974,0.683297180043384,0,GLIS1
60,0.67420814479638,0.610795454545455,0.565217391304348,0.5,0.679727427597956,0.776923076923077,0.68141592920354,0.758713136729222,0.675862068965517,0.765193370165746,0.594249201277955,0.783080260303688,0,HNRPA2B1
108,0.821266968325792,0.758522727272727,0.804347826086957,0.595238095238095,0.768313458262351,0.846153846153846,0.805309734513274,0.86058981233244,0.8,0.842541436464088,0.738019169329074,0.885032537960954,0,PACS1
297,0.66289592760181,0.559659090909091,0.369565217391304,0.416666666666667,0.633730834752981,0.733333333333333,0.651917404129793,0.707774798927614,0.620689655172414,0.687845303867403,0.571884984025559,0.737527114967462,0,PLEKHO1
78,0.846153846153846,0.863636363636364,0.826086956521739,0.80952380952381,0.867120954003407,0.902564102564103,0.846607669616519,0.873994638069705,0.848275862068966,0.886740331491713,0.814696485623003,0.904555314533623,0,PPP1R1B
257,0.757918552036199,0.710227272727273,0.608695652173913,0.523809523809524,0.752981260647359,0.8,0.76401179941003,0.801608579088472,0.724137931034483,0.792817679558011,0.670926517571885,0.828633405639913,0,SHOX
106,0.778280542986425,0.732954545454545,0.630434782608696,0.654761904761905,0.751277683134583,0.802564102564103,0.734513274336283,0.790884718498659,0.655172413793103,0.795580110497238,0.690095846645367,0.845986984815618,0,TNP1
126,0.642533936651584,0.605113636363636,0.369565217391304,0.428571428571429,0.65076660988075,0.723076923076923,0.628318584070796,0.702412868632708,0.606896551724138,0.696132596685083,0.565495207667732,0.746203904555314,0,TSPY1
19,0.739819004524887,0.715909090909091,0.543478260869565,0.654761904761905,0.739352640545145,0.794871794871795,0.722713864306785,0.766756032171582,0.620689655172414,0.74585635359116,0.661341853035144,0.815618221258134,0,XK
74,0.576923076923077,0.482954545454545,0.304347826086957,0.333333333333333,0.563884156729131,0.648717948717949,0.542772861356932,0.621983914209115,0.531034482758621,0.610497237569061,0.482428115015974,0.683297180043384,0,XKRY
301,0.55328798185941,0.5,0.326086956521739,0.357142857142857,0.570698466780239,0.625641025641026,0.528023598820059,0.635388739946381,0.534722222222222,0.616022099447514,0.472843450479233,0.665943600867679,0,TULP3
66,0.778280542986425,0.730113636363636,0.608695652173913,0.619047619047619,0.764906303236797,0.828205128205128,0.811209439528024,0.865951742627346,0.772413793103448,0.823204419889503,0.731629392971246,0.856832971800434,0,DACT1
29,0.719457013574661,0.633522727272727,0.543478260869565,0.571428571428571,0.7206132879046,0.8,0.716814159292035,0.804289544235925,0.662068965517241,0.779005524861878,0.686900958466454,0.809110629067245,0,DALRD3
20,0.656108597285068,0.568181818181818,0.41304347826087,0.488095238095238,0.65587734241908,0.735897435897436,0.628318584070796,0.702412868632708,0.558620689655172,0.679558011049724,0.578274760383387,0.739696312364425,0,JMJD3
130,0.694570135746606,0.661931818181818,0.456521739130435,0.619047619047619,0.749574105621806,0.779487179487179,0.725663716814159,0.788203753351206,0.641379310344828,0.732044198895028,0.664536741214057,0.780911062906725,0,MAGEB2
322,0.902714932126697,0.877840909090909,0.869565217391304,0.761904761904762,0.882453151618399,0.928205128205128,0.882005899705015,0.938337801608579,0.875862068965517,0.911602209944751,0.830670926517572,0.921908893709328,0,PPID
108,0.886877828054299,0.894886363636364,0.804347826086957,0.80952380952381,0.906303236797274,0.923076923076923,0.861356932153392,0.941018766756032,0.841379310344828,0.906077348066298,0.859424920127795,0.926247288503254,0,PRM2
50,0.884615384615385,0.875,0.826086956521739,0.785714285714286,0.890971039182283,0.933333333333333,0.914454277286136,0.938337801608579,0.910344827586207,0.919889502762431,0.856230031948882,0.932754880694143,0,TCF19
129,0.816742081447964,0.789772727272727,0.717391304347826,0.785714285714286,0.805792163543441,0.858974358974359,0.811209439528024,0.86058981233244,0.751724137931034,0.806629834254144,0.747603833865815,0.850325379609544,0,TCTEX1D2
125,0.85972850678733,0.786931818181818,0.58695652173913,0.702380952380952,0.82793867120954,0.882051282051282,0.828908554572271,0.911528150134048,0.751724137931034,0.842541436464088,0.78594249201278,0.874186550976139,0,WDR18
76,0.496598639455782,0.457386363636364,0.282608695652174,0.369047619047619,0.52129471890971,0.571794871794872,0.510324483775811,0.571045576407507,0.451388888888889,0.546961325966851,0.412140575079872,0.596529284164859,0,ZNF44
253,0.497737556561086,0.457386363636364,0.282608695652174,0.369047619047619,0.52129471890971,0.571794871794872,0.510324483775811,0.571045576407507,0.448275862068966,0.546961325966851,0.412140575079872,0.596529284164859,0,ZNHIT1
205,0.518099547511312,0.460227272727273,0.41304347826087,0.404761904761905,0.512776831345826,0.558974358974359,0.548672566371681,0.525469168900804,0.462068965517241,0.580110497237569,0.450479233226837,0.607375271149675,0,XCL1
438,0.585972850678733,0.571022727272727,0.391304347826087,0.404761904761905,0.61839863713799,0.623076923076923,0.607669616519174,0.651474530831099,0.579310344827586,0.61878453038674,0.55591054313099,0.691973969631236,0,CSPG3
146,0.479638009049774,0.440340909090909,0.369565217391304,0.464285714285714,0.490630323679727,0.497435897435897,0.507374631268437,0.520107238605898,0.510344827586207,0.488950276243094,0.39297124600639,0.581344902386117,0,GRIP2
181,0.581447963800905,0.46875,0.41304347826087,0.333333333333333,0.511073253833049,0.57948717948718,0.589970501474926,0.584450402144772,0.620689655172414,0.640883977900553,0.488817891373802,0.639913232104121,0,CSPG5
219,0.407239819004525,0.352272727272727,0.195652173913043,0.261904761904762,0.407155025553663,0.476923076923077,0.448377581120944,0.479892761394102,0.427586206896552,0.469613259668508,0.319488817891374,0.516268980477223,0,CSPG6
269,0.108597285067873,0.125,0.0652173913043478,0.119047619047619,0.132879045996593,0.151282051282051,0.132743362831858,0.17426273458445,0.151724137931034,0.171270718232044,0.0958466453674121,0.162689804772234,0,SMC1L2
96,0.69683257918552,0.693181818181818,0.58695652173913,0.666666666666667,0.712095400340716,0.753846153846154,0.690265486725664,0.707774798927614,0.662068965517241,0.751381215469613,0.638977635782748,0.741865509761388,0,CSPP1
98,0.785067873303167,0.732954545454545,0.652173913043478,0.654761904761905,0.75809199318569,0.807692307692308,0.769911504424779,0.82573726541555,0.710344827586207,0.831491712707182,0.661341853035144,0.835140997830803,0,CSRNP1
33,0.378684807256236,0.323863636363636,0.0652173913043478,0.30952380952381,0.40885860306644,0.476923076923077,0.339233038348083,0.477211796246649,0.333333333333333,0.38121546961326,0.338658146964856,0.481561822125813,0,CSRNP2
124,0.239819004524887,0.190340909090909,0.173913043478261,0.119047619047619,0.218057921635434,0.241025641025641,0.247787610619469,0.300268096514745,0.262068965517241,0.292817679558011,0.159744408945687,0.249457700650759,0,CSRP2BP
299,0.608597285067873,0.568181818181818,0.565217391304348,0.392857142857143,0.611584327086882,0.664102564102564,0.651917404129793,0.710455764075067,0.63448275862069,0.701657458563536,0.517571884984026,0.731019522776573,0,NHLH1
292,0.733031674208145,0.642045454545455,0.608695652173913,0.595238095238095,0.691652470187394,0.764102564102564,0.740412979351032,0.758713136729222,0.731034482758621,0.801104972375691,0.667731629392971,0.817787418655098,0,RIPK5
344,0.8710407239819,0.829545454545455,0.782608695652174,0.738095238095238,0.862010221465077,0.882051282051282,0.867256637168142,0.906166219839142,0.806896551724138,0.886740331491713,0.805111821086262,0.904555314533623,0,ULK4
69,0.588235294117647,0.525568181818182,0.521739130434783,0.428571428571429,0.579216354344123,0.656410256410256,0.625368731563422,0.589812332439678,0.586206896551724,0.654696132596685,0.504792332268371,0.6941431670282,0,CSTB
54,0.16289592760181,0.230113636363636,0.173913043478261,0.142857142857143,0.207836456558773,0.217948717948718,0.194690265486726,0.227882037533512,0.275862068965517,0.248618784530387,0.194888178913738,0.295010845986985,0,PDZK3
92,0.083710407239819,0.0795454545454545,0,0.0595238095238095,0.0749574105621806,0.0743589743589744,0.0855457227138643,0.0697050938337802,0.0689655172413793,0.0994475138121547,0.0798722044728434,0.147505422993492,0,CST5
90,0.714932126696833,0.715909090909091,0.608695652173913,0.571428571428571,0.710391822827939,0.758974358974359,0.749262536873156,0.774798927613941,0.696551724137931,0.798342541436464,0.654952076677316,0.813449023861171,0,CST6
105,0.253393665158371,0.272727272727273,0.0652173913043478,0.142857142857143,0.240204429301533,0.223076923076923,0.244837758112094,0.2171581769437,0.248275862068966,0.24585635359116,0.159744408945687,0.327548806941432,0,CST7
224,0.585034013605442,0.588068181818182,0.5,0.428571428571429,0.587734241908007,0.602564102564103,0.59882005899705,0.592493297587131,0.541666666666667,0.646408839779006,0.543130990415335,0.65943600867679,0,CST9
446,0.644796380090498,0.559659090909091,0.326086956521739,0.404761904761905,0.58603066439523,0.620512820512821,0.610619469026549,0.616621983914209,0.627586206896552,0.62707182320442,0.498402555910543,0.68763557483731,0,CSTA
124,0.0678733031674208,0.0482954545454545,0.0434782608695652,0.0119047619047619,0.0442930153321976,0.0820512820512821,0.0383480825958702,0.0428954423592493,0.0551724137931034,0.0607734806629834,0.0351437699680511,0.0759219088937093,0,CTSH
33,0.875565610859729,0.835227272727273,0.826086956521739,0.702380952380952,0.86541737649063,0.905128205128205,0.843657817109145,0.916890080428954,0.848275862068966,0.883977900552486,0.840255591054313,0.908893709327549,0,IVL
157,0.642533936651584,0.545454545454545,0.434782608695652,0.392857142857143,0.565587734241908,0.633333333333333,0.631268436578171,0.611260053619303,0.572413793103448,0.662983425414365,0.495207667731629,0.704989154013015,0,LOR
143,0.855203619909502,0.832386363636364,0.782608695652174,0.69047619047619,0.858603066439523,0.91025641025641,0.867256637168142,0.938337801608579,0.848275862068966,0.908839779005525,0.840255591054313,0.913232104121475,0,SRSF6
20,0.834841628959276,0.795454545454545,0.630434782608696,0.75,0.838160136286201,0.884615384615385,0.861356932153392,0.85254691689008,0.751724137931034,0.842541436464088,0.792332268370607,0.889370932754881,0,ECH1
248,0.690045248868778,0.650568181818182,0.5,0.547619047619048,0.698466780238501,0.756410256410256,0.675516224188791,0.788203753351206,0.56551724137931,0.726519337016575,0.591054313099042,0.746203904555314,0,SYMPK
110,0.69683257918552,0.693181818181818,0.58695652173913,0.666666666666667,0.712095400340716,0.753846153846154,0.690265486725664,0.707774798927614,0.662068965517241,0.751381215469613,0.638977635782748,0.741865509761388,0,CT45A1
71,0.766968325791855,0.755681818181818,0.739130434782609,0.714285714285714,0.771720613287905,0.823076923076923,0.793510324483776,0.804289544235925,0.724137931034483,0.803867403314917,0.728434504792332,0.830802603036876,0,CT62
174,0.816326530612245,0.801136363636364,0.717391304347826,0.666666666666667,0.819420783645656,0.843589743589744,0.811209439528024,0.863270777479893,0.791666666666667,0.842541436464088,0.795527156549521,0.887201735357918,0,CTAGE5
75,0.760180995475113,0.721590909090909,0.608695652173913,0.71866295264624,0.749574105621806,0.830769230769231,0.749262536873156,0.833780160857909,0.751724137931034,0.801104972375691,0.680511182108626,0.824295010845987,0,ZNF277
123,0.083710407239819,0.110795454545455,0,0.0696378830083565,0.0971039182282794,0.0923076923076923,0.0678466076696165,0.144772117962467,0.0689655172413793,0.0883977900552486,0.0638977635782748,0.110629067245119,0,ACOT7
51,0.558823529411765,0.485795454545455,0.369565217391304,0.487465181058496,0.580919931856899,0.628205128205128,0.533923303834808,0.565683646112601,0.448275862068966,0.544198895027624,0.488817891373802,0.62472885032538,0,ALDH1L1
36,0.902714932126697,0.866477272727273,0.891304347826087,0.805013927576602,0.899488926746167,0.923076923076923,0.890855457227139,0.919571045576407,0.862068965517241,0.900552486187845,0.840255591054313,0.926247288503254,0,ACOT8
233,0.943438914027149,0.926136363636364,0.891304347826087,0.919220055710306,0.950596252129472,0.982051282051282,0.955752212389381,0.989276139410188,0.937931034482759,0.961325966850829,0.939297124600639,0.976138828633406,0,GABPA
229,0.961538461538462,0.951704545454545,0.934782608695652,0.944289693593315,0.972742759795571,0.982051282051282,0.970501474926254,0.989276139410188,0.96551724137931,0.977900552486188,0.955271565495208,0.984815618221258,0,IRF3
69,0.194570135746606,0.170454545454545,0.0434782608695652,0.231197771587744,0.211243611584327,0.230769230769231,0.141592920353982,0.190348525469169,0.117241379310345,0.174033149171271,0.201277955271566,0.219088937093275,0,ACOT9
142,0.744343891402715,0.752840909090909,0.630434782608696,0.67966573816156,0.79045996592845,0.833333333333333,0.749262536873156,0.796246648793566,0.696551724137931,0.825966850828729,0.670926517571885,0.848156182212581,0,CPT1C
103,0.961538461538462,0.957386363636364,0.978260869565217,0.963788300835655,0.96252129471891,0.98974358974359,0.976401179941003,0.989276139410188,0.96551724137931,0.977900552486188,0.968051118210863,0.982646420824295,0,PTK2B
326,0.854875283446712,0.852272727272727,0.891304347826087,0.818941504178273,0.872231686541738,0.897435897435897,0.867256637168142,0.898123324396783,0.826388888888889,0.892265193370166,0.808306709265176,0.885032537960954,0,SCP2
85,0.866515837104072,0.846590909090909,0.782608695652174,0.702380952380952,0.872231686541738,0.912820512820513,0.873156342182891,0.890080428954424,0.862068965517241,0.922651933701657,0.811501597444089,0.919739696312364,0,ELK3
245,0.805429864253394,0.778409090909091,0.608695652173913,0.630952380952381,0.819420783645656,0.846153846153846,0.831858407079646,0.844504021447721,0.813793103448276,0.864640883977901,0.73482428115016,0.89587852494577,1,FOXP1
67,0.719457013574661,0.710227272727273,0.652173913043478,0.571428571428571,0.735945485519591,0.741025641025641,0.702064896755162,0.756032171581769,0.710344827586207,0.737569060773481,0.664536741214057,0.774403470715835,0,HGD
336,0.8710407239819,0.869318181818182,0.869565217391304,0.75,0.856899488926746,0.892307692307692,0.873156342182891,0.922252010723861,0.83448275862069,0.895027624309392,0.811501597444089,0.906724511930586,0,LCOR
293,0.902714932126697,0.860795454545455,0.891304347826087,0.726190476190476,0.887563884156729,0.935897435897436,0.91740412979351,0.932975871313673,0.917241379310345,0.925414364640884,0.89776357827476,0.941431670281996,0,TCF7
133,0.821266968325792,0.755681818181818,0.652173913043478,0.654761904761905,0.787052810902896,0.841025641025641,0.825958702064897,0.882037533512064,0.83448275862069,0.853591160220994,0.718849840255591,0.889370932754881,0,TGIF
38,0.873303167420814,0.855113636363636,0.826086956521739,0.773809523809524,0.873935264054514,0.88974358974359,0.858407079646018,0.903485254691689,0.862068965517241,0.895027624309392,0.824281150159744,0.919739696312364,0,ZFPM1
57,0.880090497737557,0.852272727272727,0.804347826086957,0.761904761904762,0.858603066439523,0.879487179487179,0.852507374631268,0.908847184986595,0.868965517241379,0.889502762430939,0.830670926517572,0.921908893709328,0,ZFPM2
122,0.936651583710407,0.926136363636364,0.934782608695652,0.904761904761905,0.928449744463373,0.943589743589744,0.929203539823009,0.957104557640751,0.924137931034483,0.953038674033149,0.920127795527157,0.934924078091106,0,ZNF217
87,0.458049886621315,0.394886363636364,0.326086956521739,0.214285714285714,0.492333901192504,0.535897435897436,0.421828908554572,0.541554959785523,0.458333333333333,0.524861878453039,0.389776357827476,0.533622559652928,0,ZNF366
454,0.248868778280543,0.230113636363636,0.108695652173913,0.178571428571429,0.299829642248722,0.284615384615385,0.24188790560472,0.359249329758713,0.344827586206897,0.290055248618785,0.210862619808307,0.325379609544469,0,DLEU2
253,0.841628959276018,0.818181818181818,0.804347826086957,0.69047619047619,0.86541737649063,0.905128205128205,0.855457227138643,0.887399463806971,0.848275862068966,0.906077348066298,0.792332268370607,0.902386117136659,0,DLX2
84,0.592760180995475,0.559659090909091,0.5,0.464285714285714,0.633730834752981,0.661538461538462,0.592920353982301,0.64343163538874,0.586206896551724,0.668508287292818,0.539936102236422,0.678958785249458,0,DLX4
66,0.574660633484163,0.539772727272727,0.478260869565217,0.452380952380952,0.620102214650767,0.628205128205128,0.589970501474926,0.635388739946381,0.606896551724138,0.61878453038674,0.507987220447284,0.661605206073753,0,DLX6
25,0.400452488687783,0.420454545454545,0.326086956521739,0.321428571428571,0.477001703577513,0.517948717948718,0.466076696165192,0.509383378016086,0.510344827586207,0.466850828729282,0.389776357827476,0.496746203904555,0,DMRT3
51,0.506787330316742,0.491477272727273,0.41304347826087,0.380952380952381,0.551959114139693,0.564102564102564,0.551622418879056,0.589812332439678,0.572413793103448,0.558011049723757,0.469648562300319,0.594360086767896,0,DMRTA2
80,0.509049773755656,0.5,0.41304347826087,0.392857142857143,0.555366269165247,0.574358974358974,0.566371681415929,0.595174262734584,0.586206896551724,0.580110497237569,0.476038338658147,0.611713665943601,0,EBF2
124,0.730769230769231,0.678977272727273,0.608695652173913,0.547619047619048,0.727427597955707,0.782051282051282,0.737463126843658,0.780160857908847,0.779310344827586,0.770718232044199,0.65814696485623,0.800433839479393,0,EMX2
142,0.506787330316742,0.485795454545455,0.41304347826087,0.380952380952381,0.54855195911414,0.564102564102564,0.548672566371681,0.584450402144772,0.572413793103448,0.55524861878453,0.469648562300319,0.594360086767896,0,EMX2OS
220,0.802721088435374,0.735795454545455,0.695652173913043,0.583333333333333,0.768313458262351,0.833333333333333,0.799410029498525,0.828418230563003,0.805555555555556,0.825966850828729,0.715654952076677,0.863340563991323,0,EN1
47,0.572398190045249,0.585227272727273,0.521739130434783,0.464285714285714,0.609880749574106,0.607692307692308,0.610619469026549,0.632707774798928,0.620689655172414,0.638121546961326,0.523961661341853,0.668112798264642,0,EN2
41,0.549773755656109,0.508522727272727,0.391304347826087,0.333333333333333,0.568994889267462,0.682051282051282,0.581120943952802,0.646112600536193,0.613793103448276,0.616022099447514,0.511182108626198,0.655097613882863,0,FBXL8
114,0.51131221719457,0.485795454545455,0.41304347826087,0.380952380952381,0.551959114139693,0.569230769230769,0.557522123893805,0.589812332439678,0.572413793103448,0.558011049723757,0.472843450479233,0.598698481561822,0,FEZF2
62,0.389140271493213,0.411931818181818,0.326086956521739,0.321428571428571,0.463373083475298,0.469230769230769,0.451327433628319,0.493297587131367,0.496551724137931,0.458563535911602,0.36741214057508,0.475054229934924,0,FLJ32063
16,0.506787330316742,0.485795454545455,0.41304347826087,0.380952380952381,0.54855195911414,0.564102564102564,0.548672566371681,0.584450402144772,0.572413793103448,0.55524861878453,0.469648562300319,0.594360086767896,0,FLJ41350
325,0.85972850678733,0.821022727272727,0.826086956521739,0.738095238095238,0.856899488926746,0.887179487179487,0.873156342182891,0.887399463806971,0.868965517241379,0.906077348066298,0.824281150159744,0.891540130151844,0,FLJ42709
333,0.789592760180995,0.761363636363636,0.782608695652174,0.714285714285714,0.802385008517888,0.823076923076923,0.793510324483776,0.809651474530831,0.772413793103448,0.842541436464088,0.741214057507987,0.835140997830803,0,FLJ45983
