degree,amexicanum_regen_up_Fraction_sp_less4,celegans_stress_up_Fraction_sp_less4,clupisFamiliaris_wound_up_Fraction_sp_less4,dmelanogaster_stress_up_Fraction_sp_less4,dmelanogaster_wound_up_Fraction_sp_less4,drerio_regen_up_Fraction_sp_less4,hsapiens_regen_up_Fraction_sp_less4,hsapiens_stress_up_Fraction_sp_less4,hsapiens_wound_up_Fraction_sp_less4,mmusculus_stress_up_Fraction_sp_less4,rnorvegicus_wound_up_Fraction_sp_less4,sscrofa_wound_up_Fraction_sp_less4,label
2,0.746606334841629,0.690340909090909,0.521739130434783,0.630952380952381,0.759795570698467,0.792307692307692,0.766961651917404,0.828418230563003,0.737931034482759,0.779005524861878,0.638977635782748,0.804772234273319,0
17,0.760180995475113,0.732954545454545,0.673913043478261,0.702380952380952,0.768313458262351,0.797435897435897,0.752212389380531,0.74798927613941,0.724137931034483,0.80939226519337,0.680511182108626,0.815618221258134,0
20,0.898190045248869,0.886363636363636,0.869565217391304,0.797619047619048,0.909710391822828,0.938461538461538,0.926253687315634,0.938337801608579,0.931034482758621,0.925414364640884,0.891373801916933,0.93058568329718,0
2,0.649321266968326,0.607954545454545,0.5,0.476190476190476,0.647359454855196,0.720512820512821,0.678466076696165,0.675603217158177,0.627586206896552,0.693370165745856,0.591054313099042,0.754880694143167,0
1,0.857466063348416,0.846590909090909,0.804347826086957,0.827298050139276,0.872231686541738,0.897435897435897,0.876106194690266,0.93029490616622,0.827586206896552,0.911602209944751,0.801916932907348,0.906724511930586,0
19,0.8140589569161,0.764204545454545,0.782608695652174,0.630952380952381,0.817717206132879,0.851282051282051,0.825958702064897,0.873994638069705,0.784722222222222,0.856353591160221,0.76038338658147,0.869848156182213,0
42,0.246606334841629,0.269886363636364,0.239130434782609,0.226190476190476,0.243611584327087,0.271794871794872,0.256637168141593,0.246648793565684,0.2,0.279005524861878,0.210862619808307,0.279826464208243,0
1,0.619909502262443,0.633522727272727,0.478260869565217,0.428571428571429,0.62350936967632,0.664102564102564,0.610619469026549,0.686327077747989,0.551724137931034,0.660220994475138,0.507987220447284,0.702819956616052,0
2,0.816742081447964,0.786931818181818,0.782608695652174,0.714285714285714,0.816013628620102,0.835897435897436,0.84070796460177,0.863270777479893,0.806896551724138,0.867403314917127,0.738019169329074,0.885032537960954,0
1,0.647058823529412,0.582386363636364,0.391304347826087,0.488095238095238,0.637137989778535,0.684615384615385,0.657817109144543,0.726541554959786,0.558620689655172,0.687845303867403,0.549520766773163,0.72234273318872,0
44,0.556561085972851,0.440340909090909,0.326086956521739,0.357142857142857,0.560477001703578,0.671794871794872,0.507374631268437,0.648793565683646,0.593103448275862,0.616022099447514,0.472843450479233,0.670281995661605,0
6,0.411764705882353,0.315340909090909,0.195652173913043,0.226190476190476,0.396933560477002,0.469230769230769,0.430678466076696,0.442359249329759,0.358620689655172,0.417127071823204,0.34185303514377,0.505422993492408,0
12,0.585034013605442,0.457386363636364,0.282608695652174,0.452380952380952,0.551959114139693,0.630769230769231,0.548672566371681,0.587131367292225,0.5,0.607734806629834,0.431309904153355,0.629067245119306,0
17,0.699095022624434,0.644886363636364,0.543478260869565,0.623955431754875,0.708688245315162,0.774358974358974,0.722713864306785,0.769436997319035,0.717241379310345,0.781767955801105,0.651757188498403,0.765726681127983,0
33,0.287330316742081,0.196022727272727,0.0652173913043478,0.130952380952381,0.281090289608177,0.320512820512821,0.23598820058997,0.265415549597855,0.220689655172414,0.287292817679558,0.210862619808307,0.314533622559653,0
1,0.512471655328798,0.502840909090909,0.347826086956522,0.273809523809524,0.492333901192504,0.535897435897436,0.454277286135693,0.501340482573727,0.458333333333333,0.497237569060773,0.383386581469649,0.546637744034707,0
61,0.938914027149321,0.920454545454545,0.956521739130435,0.910863509749304,0.942078364565588,0.974358974358974,0.964601769911504,0.975871313672922,0.931034482758621,0.947513812154696,0.939297124600639,0.967462039045553,0
3,0.309954751131222,0.178977272727273,0.0652173913043478,0.0952380952380952,0.296422487223169,0.364102564102564,0.230088495575221,0.308310991957105,0.220689655172414,0.292817679558011,0.210862619808307,0.342733188720174,0
1,0.653846153846154,0.585227272727273,0.434782608695652,0.452380952380952,0.642248722316865,0.68974358974359,0.648967551622419,0.67828418230563,0.572413793103448,0.665745856353591,0.55591054313099,0.707158351409978,0
1,0.766439909297052,0.761363636363636,0.630434782608696,0.685236768802228,0.766609880749574,0.8,0.76401179941003,0.823056300268097,0.729166666666667,0.776243093922652,0.68370607028754,0.824295010845987,0
51,0.53968253968254,0.465909090909091,0.369565217391304,0.487465181058496,0.551959114139693,0.628205128205128,0.542772861356932,0.667560321715818,0.479166666666667,0.593922651933702,0.507987220447284,0.657266811279826,0
40,0.875565610859729,0.840909090909091,0.891304347826087,0.816155988857939,0.880749574105622,0.941025641025641,0.896755162241888,0.927613941018767,0.868965517241379,0.875690607734807,0.87220447284345,0.911062906724512,0
2,0.712669683257919,0.761363636363636,0.630434782608696,0.676880222841226,0.76320272572402,0.807692307692308,0.722713864306785,0.785522788203753,0.689655172413793,0.748618784530387,0.651757188498403,0.802603036876356,0
4,0.282805429864253,0.210227272727273,0.152173913043478,0.142857142857143,0.304940374787053,0.364102564102564,0.262536873156342,0.345844504021448,0.255172413793103,0.356353591160221,0.274760383386581,0.353579175704989,0
12,0.882352941176471,0.866477272727273,0.891304347826087,0.835654596100279,0.875638841567291,0.907692307692308,0.884955752212389,0.924932975871314,0.83448275862069,0.908839779005525,0.849840255591054,0.921908893709328,0
13,0.900452488687783,0.872159090909091,0.847826086956522,0.857938718662953,0.89267461669506,0.92051282051282,0.92330383480826,0.962466487935657,0.875862068965517,0.925414364640884,0.884984025559105,0.934924078091106,0
1,0.69683257918552,0.693181818181818,0.58695652173913,0.666666666666667,0.712095400340716,0.753846153846154,0.690265486725664,0.707774798927614,0.662068965517241,0.751381215469613,0.638977635782748,0.741865509761388,0
89,0.386877828054299,0.40625,0.239130434782609,0.297619047619048,0.44633730834753,0.507692307692308,0.345132743362832,0.49597855227882,0.358620689655172,0.43646408839779,0.332268370607029,0.507592190889371,0
7,0.762443438914027,0.698863636363636,0.478260869565217,0.595238095238095,0.741056218057922,0.802564102564103,0.761061946902655,0.849865951742627,0.703448275862069,0.823204419889503,0.619808306709265,0.852494577006508,0
52,0,0.00284090909090909,0,0,0.00170357751277683,0,0,0,0,0,0,0,0
3,0.346153846153846,0.284090909090909,0.152173913043478,0.202380952380952,0.333901192504259,0.397435897435897,0.398230088495575,0.337801608579088,0.337931034482759,0.356353591160221,0.277955271565495,0.407809110629067,0
6,0.634920634920635,0.576704545454545,0.369565217391304,0.44047619047619,0.620102214650767,0.671794871794872,0.669616519174041,0.702412868632708,0.583333333333333,0.723756906077348,0.546325878594249,0.754880694143167,0
53,0.436651583710407,0.440340909090909,0.130434782608696,0.261904761904762,0.468483816013629,0.484615384615385,0.430678466076696,0.546916890080429,0.317241379310345,0.475138121546961,0.34185303514377,0.531453362255965,0
5,0.889140271493213,0.875,0.869565217391304,0.797619047619048,0.884156729131175,0.923076923076923,0.882005899705015,0.919571045576407,0.875862068965517,0.900552486187845,0.840255591054313,0.917570498915401,0
37,0.69683257918552,0.693181818181818,0.58695652173913,0.666666666666667,0.712095400340716,0.753846153846154,0.690265486725664,0.707774798927614,0.662068965517241,0.751381215469613,0.638977635782748,0.741865509761388,0
4,0,0.00284090909090909,0,0,0.00170357751277683,0,0,0,0,0,0,0,0
52,0.936651583710407,0.889204545454545,0.891304347826087,0.877437325905292,0.909710391822828,0.941025641025641,0.949852507374631,0.943699731903485,0.931034482758621,0.950276243093923,0.884984025559105,0.954446854663774,0
7,0.735294117647059,0.650568181818182,0.565217391304348,0.5,0.698466780238501,0.753846153846154,0.761061946902655,0.772117962466488,0.675862068965517,0.787292817679558,0.635782747603834,0.819956616052061,0
36,0.728506787330317,0.738636363636364,0.673913043478261,0.619047619047619,0.742759795570698,0.753846153846154,0.772861356932153,0.737265415549598,0.675862068965517,0.790055248618785,0.728434504792332,0.817787418655098,0
3,0.785067873303167,0.758522727272727,0.565217391304348,0.583333333333333,0.770017035775128,0.843589743589744,0.769911504424779,0.839142091152815,0.703448275862069,0.779005524861878,0.747603833865815,0.841648590021692,0
64,0.364253393665158,0.275568181818182,0.0869565217391304,0.202380952380952,0.347529812606474,0.379487179487179,0.31858407079646,0.345844504021448,0.331034482758621,0.325966850828729,0.303514376996805,0.383947939262473,0
2,0.592760180995475,0.463068181818182,0.391304347826087,0.369047619047619,0.54855195911414,0.633333333333333,0.59882005899705,0.563002680965147,0.593103448275862,0.610497237569061,0.472843450479233,0.657266811279826,0
1,0.361990950226244,0.392045454545455,0.304347826086957,0.273809523809524,0.466780238500852,0.48974358974359,0.392330383480826,0.520107238605898,0.296551724137931,0.408839779005525,0.376996805111821,0.511930585683297,0
4,0.667420814479638,0.661931818181818,0.608695652173913,0.629526462395543,0.666098807495741,0.71025641025641,0.693215339233038,0.734584450402145,0.668965517241379,0.743093922651934,0.603833865814696,0.783080260303688,0
5,0.597285067873303,0.485795454545455,0.41304347826087,0.345238095238095,0.550255536626917,0.633333333333333,0.601769911504425,0.621983914209115,0.620689655172414,0.632596685082873,0.482428115015974,0.698481561822126,0
3,0.898190045248869,0.889204545454545,0.869565217391304,0.869047619047619,0.909710391822828,0.928205128205128,0.926253687315634,0.957104557640751,0.910344827586207,0.911602209944751,0.859424920127795,0.947939262472885,0
2,0.911764705882353,0.869318181818182,0.891304347826087,0.785714285714286,0.896081771720613,0.946153846153846,0.911504424778761,0.951742627345844,0.841379310344828,0.92817679558011,0.853035143769968,0.93058568329718,0
6,0.875565610859729,0.863636363636364,0.869565217391304,0.846796657381616,0.872231686541738,0.912820512820513,0.87905604719764,0.938337801608579,0.868965517241379,0.900552486187845,0.856230031948882,0.904555314533623,0
42,0.932126696832579,0.914772727272727,0.891304347826087,0.902506963788301,0.925042589437819,0.958974358974359,0.949852507374631,0.959785522788204,0.917241379310345,0.93646408839779,0.920127795527157,0.96529284164859,0
43,0.565610859728507,0.522727272727273,0.434782608695652,0.369047619047619,0.584327086882453,0.61025641025641,0.64306784660767,0.71313672922252,0.627586206896552,0.674033149171271,0.517571884984026,0.713665943600868,0
40,0.909502262443439,0.894886363636364,0.782608695652174,0.845238095238095,0.908006814310051,0.933333333333333,0.902654867256637,0.93029490616622,0.882758620689655,0.93646408839779,0.894568690095847,0.924078091106291,0
2,0.676470588235294,0.579545454545455,0.652173913043478,0.452380952380952,0.660988074957411,0.741025641025641,0.675516224188791,0.756032171581769,0.63448275862069,0.704419889502762,0.626198083067093,0.774403470715835,0
32,0.920814479638009,0.892045454545455,0.934782608695652,0.88857938718663,0.901192504258944,0.941025641025641,0.935103244837758,0.959785522788204,0.889655172413793,0.92817679558011,0.891373801916933,0.952277657266811,0
7,0.549773755656109,0.457386363636364,0.326086956521739,0.467966573816156,0.538330494037479,0.615384615384615,0.510324483775811,0.595174262734584,0.544827586206897,0.569060773480663,0.466453674121406,0.644251626898048,0
1,0.927601809954751,0.909090909090909,0.869565217391304,0.857142857142857,0.931856899488927,0.964102564102564,0.920353982300885,0.959785522788204,0.896551724137931,0.933701657458563,0.891373801916933,0.969631236442516,0
18,0.48868778280543,0.460227272727273,0.282608695652174,0.357142857142857,0.55366269165247,0.584615384615385,0.474926253687316,0.624664879356568,0.441379310344828,0.519337016574586,0.431309904153355,0.622559652928417,0
3,0.934240362811791,0.90625,0.934782608695652,0.833333333333333,0.925042589437819,0.958974358974359,0.929203539823009,0.951742627345844,0.930555555555556,0.939226519337017,0.907348242811502,0.943600867678959,0
74,0.800904977375566,0.727272727272727,0.673913043478261,0.654761904761905,0.788756388415673,0.848717948717949,0.787610619469027,0.844504021447721,0.786206896551724,0.812154696132597,0.722044728434505,0.845986984815618,0
8,0.816742081447964,0.795454545454545,0.717391304347826,0.714285714285714,0.824531516183986,0.846153846153846,0.846607669616519,0.85254691689008,0.848275862068966,0.867403314917127,0.747603833865815,0.898047722342733,0
139,0.773755656108597,0.747159090909091,0.58695652173913,0.642857142857143,0.780238500851789,0.812820512820513,0.814159292035398,0.836461126005362,0.779310344827586,0.803867403314917,0.722044728434505,0.845986984815618,0
1,0.957013574660634,0.940340909090909,0.956521739130435,0.916666666666667,0.952299829642249,0.974358974358974,0.941002949852507,0.967828418230563,0.951724137931034,0.966850828729282,0.932907348242812,0.969631236442516,0
25,0.682539682539683,0.676136363636364,0.652173913043478,0.571428571428571,0.683134582623509,0.728205128205128,0.710914454277286,0.766756032171582,0.673611111111111,0.765193370165746,0.651757188498403,0.802603036876356,0
2,0.631221719457014,0.556818181818182,0.391304347826087,0.464285714285714,0.632027257240204,0.715384615384615,0.610619469026549,0.675603217158177,0.531034482758621,0.638121546961326,0.539936102236422,0.698481561822126,0
2,0.766968325791855,0.690340909090909,0.608695652173913,0.55952380952381,0.735945485519591,0.805128205128205,0.811209439528024,0.793565683646113,0.793103448275862,0.798342541436464,0.699680511182109,0.830802603036876,0
8,0.479638009049774,0.431818181818182,0.347826086956522,0.404761904761905,0.477001703577513,0.530769230769231,0.501474926253687,0.477211796246649,0.406896551724138,0.533149171270718,0.424920127795527,0.572668112798265,0
16,0.705215419501134,0.647727272727273,0.521739130434783,0.535714285714286,0.684838160136286,0.764102564102564,0.740412979351032,0.761394101876676,0.652777777777778,0.773480662983425,0.594249201277955,0.815618221258134,0
3,0.961538461538462,0.951704545454545,1,0.944289693593315,0.972742759795571,0.98974358974359,0.967551622418879,0.986595174262735,0.96551724137931,0.983425414364641,0.958466453674121,0.982646420824295,0
1,0.877828054298643,0.866477272727273,0.760869565217391,0.793871866295265,0.887563884156729,0.897435897435897,0.890855457227139,0.941018766756032,0.868965517241379,0.897790055248619,0.869009584664537,0.911062906724512,0
9,0.846153846153846,0.795454545454545,0.760869565217391,0.702380952380952,0.819420783645656,0.866666666666667,0.828908554572271,0.871313672922252,0.8,0.861878453038674,0.789137380191693,0.889370932754881,0
2,0.852941176470588,0.801136363636364,0.760869565217391,0.654761904761905,0.831345826235094,0.866666666666667,0.864306784660767,0.900804289544236,0.862068965517241,0.883977900552486,0.821086261980831,0.898047722342733,0
6,0.80316742081448,0.798295454545455,0.673913043478261,0.738095238095238,0.800681431005111,0.843589743589744,0.811209439528024,0.823056300268097,0.786206896551724,0.870165745856354,0.757188498402556,0.82646420824295,0
1,0.884615384615385,0.886363636363636,0.847826086956522,0.86908077994429,0.906303236797274,0.925641025641026,0.908554572271386,0.943699731903485,0.889655172413793,0.93646408839779,0.853035143769968,0.934924078091106,0
33,0.850678733031674,0.784090909090909,0.760869565217391,0.630952380952381,0.812606473594549,0.879487179487179,0.84070796460177,0.863270777479893,0.786206896551724,0.856353591160221,0.753993610223642,0.867678958785249,0
19,0.251131221719457,0.159090909090909,0.173913043478261,0.119047619047619,0.197614991482112,0.215384615384615,0.274336283185841,0.219839142091153,0.331034482758621,0.287292817679558,0.140575079872204,0.303687635574837,0
9,0.235294117647059,0.181818181818182,0.0652173913043478,0.107142857142857,0.224872231686542,0.241025641025641,0.200589970501475,0.270777479892761,0.227586206896552,0.215469613259669,0.140575079872204,0.284164859002169,0
32,0.748868778280543,0.769886363636364,0.673913043478261,0.654761904761905,0.770017035775128,0.756410256410256,0.769911504424779,0.780160857908847,0.731034482758621,0.825966850828729,0.715654952076677,0.845986984815618,0
5,0.149321266968326,0.176136363636364,0.108695652173913,0.19047619047619,0.185689948892675,0.228205128205128,0.215339233038348,0.198391420911528,0.213793103448276,0.196132596685083,0.134185303514377,0.210412147505423,0
7,0.984162895927602,0.963068181818182,0.978260869565217,0.966573816155989,0.976149914821124,0.987179487179487,0.982300884955752,0.989276139410188,0.972413793103448,0.980662983425414,0.958466453674121,0.984815618221258,0
3,0.527149321266968,0.423295454545455,0.239130434782609,0.238095238095238,0.528109028960818,0.566666666666667,0.545722713864307,0.638069705093834,0.517241379310345,0.56353591160221,0.44408945686901,0.6529284164859,0
2,0.626696832579186,0.553977272727273,0.391304347826087,0.428571428571429,0.616695059625213,0.674358974358974,0.63716814159292,0.64343163538874,0.537931034482759,0.676795580110497,0.530351437699681,0.685466377440347,0
4,0.82579185520362,0.761363636363636,0.695652173913043,0.752089136490251,0.817717206132879,0.843589743589744,0.825958702064897,0.900804289544236,0.772413793103448,0.856353591160221,0.766773162939297,0.882863340563991,0
4,0.423076923076923,0.431818181818182,0.217391304347826,0.321428571428571,0.473594548551959,0.476923076923077,0.463126843657817,0.514745308310992,0.462068965517241,0.486187845303867,0.34185303514377,0.511930585683297,0
29,0.619909502262443,0.633522727272727,0.478260869565217,0.428571428571429,0.62350936967632,0.664102564102564,0.610619469026549,0.686327077747989,0.551724137931034,0.660220994475138,0.507987220447284,0.702819956616052,0
10,0.766439909297052,0.721590909090909,0.543478260869565,0.654761904761905,0.768313458262351,0.782051282051282,0.781710914454277,0.820375335120643,0.743055555555556,0.781767955801105,0.654952076677316,0.817787418655098,0
14,0.585972850678733,0.519886363636364,0.326086956521739,0.452380952380952,0.604770017035775,0.661538461538462,0.59882005899705,0.683646112600536,0.531034482758621,0.588397790055249,0.495207667731629,0.65943600867679,0
6,0.613122171945701,0.568181818181818,0.434782608695652,0.380952380952381,0.632027257240204,0.641025641025641,0.610619469026549,0.707774798927614,0.606896551724138,0.629834254143646,0.504792332268371,0.702819956616052,0
7,0.84841628959276,0.860795454545455,0.804347826086957,0.797619047619048,0.846678023850085,0.91025641025641,0.870206489675516,0.884718498659517,0.848275862068966,0.892265193370166,0.805111821086262,0.908893709327549,0
15,0.273755656108597,0.3125,0.304347826086957,0.297619047619048,0.286201022146508,0.274358974358974,0.265486725663717,0.257372654155496,0.206896551724138,0.301104972375691,0.194888178913738,0.323210412147505,0
6,0.918552036199095,0.911931818181818,0.934782608695652,0.916434540389972,0.93526405451448,0.953846153846154,0.935103244837758,0.96514745308311,0.924137931034483,0.939226519337017,0.92332268370607,0.960954446854664,0
21,0.778280542986425,0.732954545454545,0.608695652173913,0.630952380952381,0.764906303236797,0.797435897435897,0.746312684365782,0.796246648793566,0.751724137931034,0.781767955801105,0.728434504792332,0.839479392624729,0
14,0.6289592760181,0.534090909090909,0.369565217391304,0.357142857142857,0.611584327086882,0.68974358974359,0.631268436578171,0.705093833780161,0.517241379310345,0.643646408839779,0.536741214057508,0.713665943600868,0
8,0.816742081447964,0.778409090909091,0.739130434782609,0.702380952380952,0.812606473594549,0.858974358974359,0.846607669616519,0.887399463806971,0.779310344827586,0.853591160220994,0.757188498402556,0.885032537960954,0
2,0.843891402714932,0.823863636363636,0.826086956521739,0.805013927576602,0.846678023850085,0.88974358974359,0.858407079646018,0.93029490616622,0.820689655172414,0.889502762430939,0.78594249201278,0.911062906724512,0
1,0.717194570135747,0.724431818181818,0.58695652173913,0.642857142857143,0.727427597955707,0.758974358974359,0.766961651917404,0.734584450402145,0.724137931034483,0.748618784530387,0.661341853035144,0.804772234273319,0
35,0.432126696832579,0.340909090909091,0.282608695652174,0.214285714285714,0.432708688245315,0.492307692307692,0.424778761061947,0.514745308310992,0.379310344827586,0.480662983425414,0.373801916932907,0.542299349240781,0
1,0.80316742081448,0.809659090909091,0.673913043478261,0.732590529247911,0.831345826235094,0.833333333333333,0.817109144542773,0.873994638069705,0.772413793103448,0.820441988950276,0.779552715654952,0.874186550976139,0
7,0.269230769230769,0.267045454545455,0.195652173913043,0.278551532033426,0.2793867120954,0.343589743589744,0.24188790560472,0.361930294906166,0.23448275862069,0.301104972375691,0.21405750798722,0.275488069414317,0
6,0.463800904977376,0.383522727272727,0.152173913043478,0.345238095238095,0.485519591141397,0.525641025641026,0.410029498525074,0.565683646112601,0.406896551724138,0.477900552486188,0.380191693290735,0.563991323210412,0
6,0.669683257918552,0.588068181818182,0.347826086956522,0.5,0.611584327086882,0.674358974358974,0.604719764011799,0.672922252010724,0.579310344827586,0.654696132596685,0.514376996805112,0.702819956616052,0
29,0.800904977375566,0.786931818181818,0.760869565217391,0.738095238095238,0.807495741056218,0.838461538461538,0.823008849557522,0.844504021447721,0.779310344827586,0.837016574585635,0.795527156549521,0.86117136659436,0
116,0.807692307692308,0.829545454545455,0.695652173913043,0.75,0.853492333901193,0.876923076923077,0.8023598820059,0.871313672922252,0.827586206896552,0.850828729281768,0.757188498402556,0.889370932754881,0
2,0.683257918552036,0.610795454545455,0.521739130434783,0.568245125348189,0.674616695059625,0.730769230769231,0.68141592920354,0.758713136729222,0.613793103448276,0.726519337016575,0.539936102236422,0.783080260303688,0
1,0.823529411764706,0.755681818181818,0.608695652173913,0.607142857142857,0.798977853492334,0.866666666666667,0.870206489675516,0.882037533512064,0.779310344827586,0.856353591160221,0.792332268370607,0.893709327548807,0
8,0.886621315192744,0.860795454545455,0.891304347826087,0.761904761904762,0.879045996592845,0.925641025641026,0.887905604719764,0.93029490616622,0.847222222222222,0.895027624309392,0.811501597444089,0.919739696312364,0
12,0.938914027149321,0.9375,0.978260869565217,0.922005571030641,0.938671209540034,0.948717948717949,0.96165191740413,0.96514745308311,0.944827586206897,0.947513812154696,0.932907348242812,0.976138828633406,0
1,0.426303854875283,0.465909090909091,0.282608695652174,0.345238095238095,0.499148211243612,0.528205128205128,0.368731563421829,0.546916890080429,0.381944444444444,0.477900552486188,0.36741214057508,0.542299349240781,0
7,0.513574660633484,0.514204545454545,0.239130434782609,0.415041782729805,0.536626916524702,0.553846153846154,0.474926253687316,0.471849865951743,0.455172413793103,0.513812154696133,0.472843450479233,0.557483731019523,0
11,0.934389140271493,0.894886363636364,0.91304347826087,0.863509749303621,0.918228279386712,0.948717948717949,0.938053097345133,0.970509383378016,0.903448275862069,0.947513812154696,0.929712460063898,0.939262472885033,0
65,0.832579185520362,0.809659090909091,0.717391304347826,0.702380952380952,0.836456558773424,0.902564102564103,0.861356932153392,0.890080428954424,0.793103448275862,0.875690607734807,0.779552715654952,0.880694143167028,0
1,0.334841628959276,0.392045454545455,0.304347826086957,0.285714285714286,0.410562180579216,0.397435897435897,0.386430678466077,0.412868632707775,0.43448275862069,0.389502762430939,0.303514376996805,0.40997830802603,0
26,0.34841628959276,0.329545454545455,0.152173913043478,0.357142857142857,0.371379897785349,0.364102564102564,0.380530973451327,0.394101876675603,0.331034482758621,0.395027624309392,0.29073482428115,0.462039045553145,0
3,0.83710407239819,0.786931818181818,0.847826086956522,0.773809523809524,0.836456558773424,0.874358974358974,0.861356932153392,0.857908847184987,0.855172413793103,0.895027624309392,0.779552715654952,0.900216919739696,0
1,0.726244343891403,0.727272727272727,0.673913043478261,0.666666666666667,0.734241908006814,0.787179487179487,0.722713864306785,0.758713136729222,0.710344827586207,0.776243093922652,0.670926517571885,0.789587852494577,0
1,0.561085972850679,0.460227272727273,0.347826086956522,0.273809523809524,0.572402044293015,0.628205128205128,0.622418879056047,0.686327077747989,0.572413793103448,0.635359116022099,0.517571884984026,0.707158351409978,0
1,0.945578231292517,0.946022727272727,0.956521739130435,0.919220055710306,0.952299829642249,0.976923076923077,0.958702064896755,0.978552278820375,0.944444444444444,0.964088397790055,0.939297124600639,0.967462039045553,0
8,0.868778280542986,0.838068181818182,0.826086956521739,0.835654596100279,0.86541737649063,0.912820512820513,0.905604719764012,0.927613941018767,0.882758620689655,0.922651933701657,0.817891373801917,0.937093275488069,0
25,0.287981859410431,0.380681818181818,0.239130434782609,0.130952380952381,0.337308347529813,0.351282051282051,0.224188790560472,0.324396782841823,0.25,0.290055248618785,0.293929712460064,0.396963123644252,0
104,0.33710407239819,0.258522727272727,0.108695652173913,0.273809523809524,0.337308347529813,0.343589743589744,0.31858407079646,0.396782841823056,0.289655172413793,0.356353591160221,0.281150159744409,0.405639913232104,0
6,0.832199546485261,0.838068181818182,0.804347826086957,0.79108635097493,0.856899488926746,0.897435897435897,0.87905604719764,0.911528150134048,0.833333333333333,0.892265193370166,0.811501597444089,0.893709327548807,0
3,0.0746606334841629,0.0880681818181818,0.0434782608695652,0.0952380952380952,0.0851788756388416,0.112820512820513,0.109144542772861,0.0884718498659517,0.0827586206896552,0.074585635359116,0.0670926517571885,0.0911062906724512,0
1,0.565610859728507,0.568181818181818,0.239130434782609,0.445682451253482,0.555366269165247,0.543589743589744,0.525073746312684,0.592493297587131,0.475862068965517,0.533149171270718,0.498402555910543,0.629067245119306,0
45,0.959276018099548,0.948863636363636,1,0.935933147632312,0.969335604770017,0.979487179487179,0.967551622418879,0.989276139410188,0.96551724137931,0.977900552486188,0.952076677316294,0.980477223427332,0
8,0.85972850678733,0.829545454545455,0.826086956521739,0.754874651810585,0.843270868824532,0.894871794871795,0.858407079646018,0.89544235924933,0.83448275862069,0.861878453038674,0.795527156549521,0.89587852494577,0
3,0.857466063348416,0.803977272727273,0.782608695652174,0.702380952380952,0.826235093696763,0.874358974358974,0.846607669616519,0.876675603217158,0.841379310344828,0.88121546961326,0.789137380191693,0.902386117136659,0
7,0.857466063348416,0.821022727272727,0.826086956521739,0.777158774373259,0.844974446337308,0.887179487179487,0.837758112094395,0.833780160857909,0.862068965517241,0.87292817679558,0.789137380191693,0.885032537960954,0
8,0.35972850678733,0.28125,0.173913043478261,0.119047619047619,0.345826235093697,0.494871794871795,0.353982300884956,0.445040214477212,0.317241379310345,0.428176795580111,0.319488817891374,0.477223427331887,0
3,0.757918552036199,0.741477272727273,0.630434782608696,0.55952380952381,0.749574105621806,0.828205128205128,0.784660766961652,0.820375335120643,0.724137931034483,0.801104972375691,0.68370607028754,0.815618221258134,0
18,0.081447963800905,0.0767045454545455,0.0434782608695652,0.0119047619047619,0.0817717206132879,0.0974358974358974,0.0589970501474926,0.117962466487936,0.117241379310345,0.0801104972375691,0.0575079872204473,0.114967462039046,0
113,0.748299319727891,0.732954545454545,0.652173913043478,0.69047619047619,0.75809199318569,0.802564102564103,0.775811209439528,0.785522788203753,0.715277777777778,0.812154696132597,0.70926517571885,0.79826464208243,0
10,0.619909502262443,0.633522727272727,0.478260869565217,0.428571428571429,0.62350936967632,0.664102564102564,0.610619469026549,0.686327077747989,0.551724137931034,0.660220994475138,0.507987220447284,0.702819956616052,0
7,0.834841628959276,0.767045454545455,0.760869565217391,0.619047619047619,0.798977853492334,0.879487179487179,0.820058997050148,0.85254691689008,0.806896551724138,0.850828729281768,0.744408945686901,0.867678958785249,0
34,0.84841628959276,0.798295454545455,0.760869565217391,0.702380952380952,0.824531516183986,0.874358974358974,0.831858407079646,0.876675603217158,0.806896551724138,0.864640883977901,0.789137380191693,0.889370932754881,0
29,0.719457013574661,0.633522727272727,0.543478260869565,0.571428571428571,0.7206132879046,0.8,0.716814159292035,0.804289544235925,0.662068965517241,0.779005524861878,0.686900958466454,0.809110629067245,0
1,0.769230769230769,0.75,0.630434782608696,0.630952380952381,0.783645655877342,0.797435897435897,0.793510324483776,0.847184986595174,0.758620689655172,0.837016574585635,0.702875399361022,0.876355748373102,0
22,0.850678733031674,0.798295454545455,0.739130434782609,0.702380952380952,0.831345826235094,0.882051282051282,0.855457227138643,0.884718498659517,0.813793103448276,0.875690607734807,0.757188498402556,0.887201735357918,0
8,0.142533936651584,0.150568181818182,0.108695652173913,0.107142857142857,0.189097103918228,0.182051282051282,0.162241887905605,0.243967828418231,0.255172413793103,0.174033149171271,0.105431309904153,0.23644251626898,0
2,0.441176470588235,0.434659090909091,0.217391304347826,0.226190476190476,0.482112436115843,0.543589743589744,0.407079646017699,0.554959785522788,0.4,0.511049723756906,0.338658146964856,0.563991323210412,0
10,0.513574660633484,0.5625,0.347826086956522,0.448467966573816,0.570698466780239,0.597435897435897,0.48377581120944,0.546916890080429,0.455172413793103,0.505524861878453,0.466453674121406,0.568329718004338,0
119,0.861990950226244,0.809659090909091,0.739130434782609,0.666666666666667,0.851788756388416,0.902564102564103,0.870206489675516,0.943699731903485,0.868965517241379,0.906077348066298,0.830670926517572,0.913232104121475,0
