degree,downregulated.regen_Fraction_sp_less4,downregulated.stress_Fraction_sp_less4,downregulated.wound_Fraction_sp_less4,msigdb.regen_Fraction_sp_less4,msigdb.stress_Fraction_sp_less4,msigdb.wound_Fraction_sp_less4,upregulated.regen_Fraction_sp_less4,upregulated.stress_Fraction_sp_less4,upregulated.wound_Fraction_sp_less4,downregulated.regen_Fraction_sp_less4.1,downregulated.stress_Fraction_sp_less4.1,downregulated.wound_Fraction_sp_less4.1,msigdb.regen_Fraction_sp_less4.1,msigdb.stress_Fraction_sp_less4.1,msigdb.wound_Fraction_sp_less4.1,upregulated.regen_Fraction_sp_less4.1,upregulated.stress_Fraction_sp_less4.1,upregulated.wound_Fraction_sp_less4.1,label,gene_list
27,0.0344621989029335,0.0261149534939184,0.0316002861912712,0.00691628905318388,0.0542570951585977,0.016813737181016,0.0245647507751014,0.0246839971380873,0.0316002861912712,0.0344621989029335,0.0261149534939184,0.0316002861912712,0.00691628905318388,0.0542570951585977,0.016813737181016,0.0245647507751014,0.0246839971380873,0.0316002861912712,0,SALL2
36,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,CYP1A1
7,0.000476985451943716,0.00178869544478893,0.000238492725971858,0.000238492725971858,0.000119246362985929,0.000238492725971858,0.000596231814929645,0.00166944908180301,0.000357739088957787,0.000476985451943716,0.00178869544478893,0.000238492725971858,0.000238492725971858,0.000119246362985929,0.000238492725971858,0.000596231814929645,0.00166944908180301,0.000357739088957787,0,CYP1A2
39,0.0233722871452421,0.0181254471738612,0.0276651562127355,0.00381588361554973,0.0370856188886239,0.0119246362985929,0.0183639398998331,0.0165752444550441,0.0230145480562843,0.0233722871452421,0.0181254471738612,0.0276651562127355,0.00381588361554973,0.0370856188886239,0.0119246362985929,0.0183639398998331,0.0165752444550441,0.0230145480562843,0,B9D1
50,0.0121631290245648,0.00870498449797281,0.0126401144765085,0.00226568089673265,0.0206296207965657,0.00667779632721202,0.00882423086095874,0.00691628905318388,0.011805389935607,0.0121631290245648,0.00870498449797281,0.0126401144765085,0.00226568089673265,0.0206296207965657,0.00667779632721202,0.00882423086095874,0.00691628905318388,0.011805389935607,0,FIS1
7,0.0170522299069878,0.01669449081803,0.018483186262819,0.00274266634867637,0.0349391843548772,0.0082279990460291,0.0175292153589316,0.0176484617219175,0.0199141426186501,0.0170522299069878,0.01669449081803,0.018483186262819,0.00274266634867637,0.0349391843548772,0.0082279990460291,0.0175292153589316,0.0176484617219175,0.0199141426186501,0,ZMIZ2
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZMIZ1
4,0.0206296207965657,0.0170522299069878,0.0162175053660863,0.00381588361554973,0.0317195325542571,0.00930121631290246,0.0127593608394944,0.0149057953732411,0.0160982590031004,0.0206296207965657,0.0170522299069878,0.0162175053660863,0.00381588361554973,0.0317195325542571,0.00930121631290246,0.0127593608394944,0.0149057953732411,0.0160982590031004,0,MAGEL2
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIST1H2AJ
3,0.00763176723109945,0.00584307178631052,0.0053660863343668,0.000834724540901503,0.010135940853804,0.00393512997853565,0.00608156451228238,0.00512759360839494,0.00679704269019795,0.00763176723109945,0.00584307178631052,0.0053660863343668,0.000834724540901503,0.010135940853804,0.00393512997853565,0.00608156451228238,0.00512759360839494,0.00679704269019795,0,SWSAP1
24,0.000357739088957787,0.000953970903887431,0.000119246362985929,0.000238492725971858,0.000715478177915574,0.000357739088957787,0.000238492725971858,0.00131170999284522,0.000357739088957787,0.000357739088957787,0.000953970903887431,0.000119246362985929,0.000238492725971858,0.000715478177915574,0.000357739088957787,0.000238492725971858,0.00131170999284522,0.000357739088957787,0,OR5H14
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GLTSCR1
23,0.000357739088957787,0.000715478177915574,0.000715478177915574,0.000238492725971858,0.00405437634152158,0.000119246362985929,0.000476985451943716,0.000953970903887431,0.00155020271881708,0.000357739088957787,0.000715478177915574,0.000715478177915574,0.000238492725971858,0.00405437634152158,0.000119246362985929,0.000476985451943716,0.000953970903887431,0.00155020271881708,0,GLTSCR2
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CYP2A6
23,0.000715478177915574,0.00131170999284522,0.000357739088957787,0.000476985451943716,0.000834724540901503,0.000357739088957787,0.000476985451943716,0.00166944908180301,0.000596231814929645,0.000715478177915574,0.00131170999284522,0.000357739088957787,0.000476985451943716,0.000834724540901503,0.000357739088957787,0.000476985451943716,0.00166944908180301,0.000596231814929645,0,OR7E24
37,0.00775101359408538,0.00560457906033866,0.00524683997138087,0.00119246362985929,0.00584307178631052,0.00310040543763415,0.00476985451943716,0.0045313617934653,0.00643930360124016,0.00775101359408538,0.00560457906033866,0.00524683997138087,0.00119246362985929,0.00584307178631052,0.00310040543763415,0.00476985451943716,0.0045313617934653,0.00643930360124016,0,PCP4
40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,RNFT1
86,0.0036966372525638,0.000715478177915574,0.00250417362270451,0.000596231814929645,0.0110899117576914,0.00107321726687336,0.000715478177915574,0.00405437634152158,0.00274266634867637,0.0036966372525638,0.000715478177915574,0.00250417362270451,0.000596231814929645,0.0110899117576914,0.00107321726687336,0.000715478177915574,0.00405437634152158,0.00274266634867637,0,HBP1
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OR10R2
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ELOF1
68,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MFHAS1
58,0.00131170999284522,0.00143095635583115,0.000596231814929645,0.000238492725971858,0.00417362270450751,0.000834724540901503,0.000596231814929645,0.00190794180777486,0.00119246362985929,0.00131170999284522,0.00143095635583115,0.000596231814929645,0.000238492725971858,0.00417362270450751,0.000834724540901503,0.000596231814929645,0.00190794180777486,0.00119246362985929,0,DHX16
5,0.00548533269735273,0.00500834724540901,0.00488910088242309,0.00119246362985929,0.0158597662771285,0.00166944908180301,0.00286191271166229,0.0062008108752683,0.00465060815645123,0.00548533269735273,0.00500834724540901,0.00488910088242309,0.00119246362985929,0.0158597662771285,0.00166944908180301,0.00286191271166229,0.0062008108752683,0.00465060815645123,0,DHX15
8,0.0263534462198903,0.0114476508466492,0.0190794180777486,0.00488910088242309,0.0227760553303124,0.01347483901741,0.0145480562842833,0.01347483901741,0.0182446935368471,0.0263534462198903,0.0114476508466492,0.0190794180777486,0.00488910088242309,0.0227760553303124,0.01347483901741,0.0145480562842833,0.01347483901741,0.0182446935368471,0,LEPROT
4,0.00512759360839494,0.00465060815645123,0.00381588361554973,0.00131170999284522,0.0141903171953255,0.00166944908180301,0.00238492725971858,0.00715478177915574,0.00393512997853565,0.00512759360839494,0.00465060815645123,0.00381588361554973,0.00131170999284522,0.0141903171953255,0.00166944908180301,0.00238492725971858,0.00715478177915574,0.00393512997853565,1,DGCR8
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DGCR2
29,0.000596231814929645,0.00107321726687336,0.000596231814929645,0.000238492725971858,0.000596231814929645,0.000476985451943716,0.000119246362985929,0.000476985451943716,0.000834724540901503,0.000596231814929645,0.00107321726687336,0.000596231814929645,0.000238492725971858,0.000596231814929645,0.000476985451943716,0.000119246362985929,0.000476985451943716,0.000834724540901503,0,ZNF787
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZNF786
8,0.0206296207965657,0.0175292153589316,0.0159790126401145,0.00405437634152158,0.0357739088957787,0.00810875268304317,0.0129978535654663,0.016813737181016,0.0170522299069878,0.0206296207965657,0.0175292153589316,0.0159790126401145,0.00405437634152158,0.0357739088957787,0.00810875268304317,0.0129978535654663,0.016813737181016,0.0170522299069878,0,ZNF785
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZNF784
26,0.0232530407822561,0.0180062008108753,0.0209873598855235,0.00393512997853565,0.040186024326258,0.0112091581206773,0.0194371571667064,0.0196756498926783,0.0222990698783687,0.0232530407822561,0.0180062008108753,0.0209873598855235,0.00393512997853565,0.040186024326258,0.0112091581206773,0.0194371571667064,0.0196756498926783,0.0222990698783687,0,ZNF789
50,0.00131170999284522,0.00524683997138087,0.00214643453374672,0.000238492725971858,0.00918196994991653,0.000357739088957787,0.00214643453374672,0.00202718817076079,0.0036966372525638,0.00131170999284522,0.00524683997138087,0.00214643453374672,0.000238492725971858,0.00918196994991653,0.000357739088957787,0.00214643453374672,0.00202718817076079,0.0036966372525638,0,RPP40
31,0.0225375626043406,0.0147865490102552,0.0383973288814691,0.00345814452659194,0.0354161698068209,0.0146673026472693,0.0257572144049606,0.01669449081803,0.0220605771523969,0.0225375626043406,0.0147865490102552,0.0383973288814691,0.00345814452659194,0.0354161698068209,0.0146673026472693,0.0257572144049606,0.01669449081803,0.0220605771523969,0,CCR5
14,0,0,0.000119246362985929,0,0,0,0,0,0.000476985451943716,0,0,0.000119246362985929,0,0,0,0,0,0.000476985451943716,0,CDSN
20,0.0281421416646792,0.0190794180777486,0.0213450989744813,0.00524683997138087,0.0325542570951586,0.0127593608394944,0.01669449081803,0.0177677080849034,0.0224183162413546,0.0281421416646792,0.0190794180777486,0.0213450989744813,0.00524683997138087,0.0325542570951586,0.0127593608394944,0.01669449081803,0.0177677080849034,0.0224183162413546,0,DCLK1
15,0.0366086334366802,0.0243262580491295,0.038635821607441,0.00643930360124016,0.0490102551872168,0.0183639398998331,0.0269496780348199,0.0239685189601717,0.0313617934652993,0.0366086334366802,0.0243262580491295,0.038635821607441,0.00643930360124016,0.0490102551872168,0.0183639398998331,0.0269496780348199,0.0239685189601717,0.0313617934652993,0,DCLK2
10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NOX1
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOX3
66,0.0246839971380873,0.0114476508466492,0.0193179108037205,0.00441211543047937,0.0236107798712139,0.0132363462914381,0.015144288099213,0.0139518244693537,0.0177677080849034,0.0246839971380873,0.0114476508466492,0.0193179108037205,0.00441211543047937,0.0236107798712139,0.0132363462914381,0.015144288099213,0.0139518244693537,0.0177677080849034,0,NOX4
30,0.00667779632721202,0.00321965180062008,0.0200333889816361,0.000953970903887431,0.0110899117576914,0.00632005723825423,0.00834724540901502,0.00441211543047937,0.00715478177915574,0.00667779632721202,0.00321965180062008,0.0200333889816361,0.000953970903887431,0.0110899117576914,0.00632005723825423,0.00834724540901502,0.00441211543047937,0.00715478177915574,0,PGS1
34,0.000476985451943716,0,0.000238492725971858,0.000238492725971858,0.00226568089673265,0,0.000119246362985929,0.00155020271881708,0.000476985451943716,0.000476985451943716,0,0.000238492725971858,0.000238492725971858,0.00226568089673265,0,0.000119246362985929,0.00155020271881708,0.000476985451943716,0,UBE3B
36,0.00942046267588839,0.0113284044836632,0.00942046267588839,0.00143095635583115,0.0237300262341999,0.00465060815645123,0.00739327450512759,0.00882423086095874,0.0129978535654663,0.00942046267588839,0.0113284044836632,0.00942046267588839,0.00143095635583115,0.0237300262341999,0.00465060815645123,0.00739327450512759,0.00882423086095874,0.0129978535654663,0,UBE3C
104,0.00572382542332459,0.00441211543047937,0.0045313617934653,0.00143095635583115,0.013355592654424,0.00274266634867637,0.00298115907464822,0.00584307178631052,0.00596231814929645,0.00572382542332459,0.00441211543047937,0.0045313617934653,0.00143095635583115,0.013355592654424,0.00274266634867637,0.00298115907464822,0.00584307178631052,0.00596231814929645,0,UBE3A
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UBE3D
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,HOOK3
38,0.00834724540901502,0.00798950632005724,0.00655854996422609,0.00119246362985929,0.013355592654424,0.00393512997853565,0.00667779632721202,0.00655854996422609,0.00894347722394467,0.00834724540901502,0.00798950632005724,0.00655854996422609,0.00119246362985929,0.013355592654424,0.00393512997853565,0.00667779632721202,0.00655854996422609,0.00894347722394467,0,MTRF1
22,0.0300500834724541,0.0164559980920582,0.0286191271166229,0.0045313617934653,0.035177677080849,0.0157405199141426,0.0237300262341999,0.0190794180777486,0.0261149534939184,0.0300500834724541,0.0164559980920582,0.0286191271166229,0.0045313617934653,0.035177677080849,0.0157405199141426,0.0237300262341999,0.0190794180777486,0.0261149534939184,0,TMTC1
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTFR1
10,0.0181254471738612,0.0107321726687336,0.0202718817076079,0.00250417362270451,0.0217028380634391,0.0103744335797758,0.0138325781063678,0.0107321726687336,0.0155020271881708,0.0181254471738612,0.0107321726687336,0.0202718817076079,0.00250417362270451,0.0217028380634391,0.0103744335797758,0.0138325781063678,0.0107321726687336,0.0155020271881708,0,GET4
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GLOD4
8,0.0288576198425948,0.0177677080849034,0.0332697352730742,0.00476985451943716,0.0380395897925113,0.015144288099213,0.0250417362270451,0.0193179108037205,0.0265919389458622,0.0288576198425948,0.0177677080849034,0.0332697352730742,0.00476985451943716,0.0380395897925113,0.015144288099213,0.0250417362270451,0.0193179108037205,0.0265919389458622,0,GCH1
13,0.00548533269735273,0.00775101359408538,0.0131170999284522,0.000953970903887431,0.0177677080849034,0.00321965180062008,0.00655854996422609,0.00560457906033866,0.00870498449797281,0.00548533269735273,0.00775101359408538,0.0131170999284522,0.000953970903887431,0.0177677080849034,0.00321965180062008,0.00655854996422609,0.00560457906033866,0.00870498449797281,0,NAA20
17,0.00357739088957787,0.00166944908180301,0.00310040543763415,0.000834724540901503,0.0113284044836632,0.00119246362985929,0.000596231814929645,0.00417362270450751,0.00286191271166229,0.00357739088957787,0.00166944908180301,0.00310040543763415,0.000834724540901503,0.0113284044836632,0.00119246362985929,0.000596231814929645,0.00417362270450751,0.00286191271166229,0,NAA25
15,0.0127593608394944,0.0124016217505366,0.0177677080849034,0.00202718817076079,0.0233722871452421,0.0110899117576914,0.0165752444550441,0.0128786072024803,0.0170522299069878,0.0127593608394944,0.0124016217505366,0.0177677080849034,0.00202718817076079,0.0233722871452421,0.0110899117576914,0.0165752444550441,0.0128786072024803,0.0170522299069878,0,CNKSR1
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CNKSR2
26,0.00155020271881708,0.00429286906749344,0.00286191271166229,0.000238492725971858,0.010016694490818,0.00119246362985929,0.00262341998569044,0.00310040543763415,0.00500834724540901,0.00155020271881708,0.00429286906749344,0.00286191271166229,0.000238492725971858,0.010016694490818,0.00119246362985929,0.00262341998569044,0.00310040543763415,0.00500834724540901,0,QDPR
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TBC1D13
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TBC1D17
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TBC1D14
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TBC1D15
11,0,0.666666666666667,0,0,1,0,0,0,0,0,0.666666666666667,0,0,1,0,0,0,0,0,HSPA1B
24,0,0.666666666666667,0,0,1,0,0,0,0,0,0.666666666666667,0,0,1,0,0,0,0,0,HSPA1A
18,0.0108514190317195,0.0119246362985929,0.0090627235869306,0.00190794180777486,0.0217028380634391,0.00441211543047937,0.0062008108752683,0.0109706653947055,0.00918196994991653,0.0108514190317195,0.0119246362985929,0.0090627235869306,0.00190794180777486,0.0217028380634391,0.00441211543047937,0.0062008108752683,0.0109706653947055,0.00918196994991653,0,IKBKAP
24,0.000119246362985929,0.000119246362985929,0.000476985451943716,0,0.000238492725971858,0.000119246362985929,0.000238492725971858,0.000238492725971858,0.000357739088957787,0.000119246362985929,0.000119246362985929,0.000476985451943716,0,0.000238492725971858,0.000119246362985929,0.000238492725971858,0.000238492725971858,0.000357739088957787,0,PF4
16,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,HSPA1L
37,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,ATP7A
30,0.0119246362985929,0.00548533269735273,0.0275459098497496,0.00178869544478893,0.0181254471738612,0.0106129263057477,0.0131170999284522,0.00787025995707131,0.0108514190317195,0.0119246362985929,0.00548533269735273,0.0275459098497496,0.00178869544478893,0.0181254471738612,0.0106129263057477,0.0131170999284522,0.00787025995707131,0.0108514190317195,0,CYSLTR1
27,0.0356546625327928,0.0219413307894109,0.0348199379918912,0.00703553541616981,0.046983067016456,0.0181254471738612,0.0253994753160029,0.0245647507751014,0.0300500834724541,0.0356546625327928,0.0219413307894109,0.0348199379918912,0.00703553541616981,0.046983067016456,0.0181254471738612,0.0253994753160029,0.0245647507751014,0.0300500834724541,0,PTGIS
27,0.00476985451943716,0.00846649177200095,0.00655854996422609,0.00119246362985929,0.00942046267588839,0.00238492725971858,0.00465060815645123,0.00465060815645123,0.0062008108752683,0.00476985451943716,0.00846649177200095,0.00655854996422609,0.00119246362985929,0.00942046267588839,0.00238492725971858,0.00465060815645123,0.00465060815645123,0.0062008108752683,0,HSPA13
34,0.000238492725971858,0.00131170999284522,0.000238492725971858,0.000119246362985929,0.00143095635583115,0,0.000596231814929645,0.000357739088957787,0.000476985451943716,0.000238492725971858,0.00131170999284522,0.000238492725971858,0.000119246362985929,0.00143095635583115,0,0.000596231814929645,0.000357739088957787,0.000476985451943716,0,HSPA14
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MXI1
53,0.0119246362985929,0.00250417362270451,0.00834724540901502,0.00178869544478893,0.00739327450512759,0.00691628905318388,0.00608156451228238,0.00429286906749344,0.00608156451228238,0.0119246362985929,0.00250417362270451,0.00834724540901502,0.00178869544478893,0.00739327450512759,0.00691628905318388,0.00608156451228238,0.00429286906749344,0.00608156451228238,0,PDE2A
35,0.0098974481278321,0.0138325781063678,0.00977820176484617,0.00202718817076079,0.0259957071309325,0.00476985451943716,0.0082279990460291,0.0120438826615788,0.011805389935607,0.0098974481278321,0.0138325781063678,0.00977820176484617,0.00202718817076079,0.0259957071309325,0.00476985451943716,0.0082279990460291,0.0120438826615788,0.011805389935607,0,DXO
26,0.000834724540901503,0.000476985451943716,0.000715478177915574,0.000119246362985929,0.00190794180777486,0.000119246362985929,0.00166944908180301,0.000119246362985929,0.000357739088957787,0.000834724540901503,0.000476985451943716,0.000715478177915574,0.000119246362985929,0.00190794180777486,0.000119246362985929,0.00166944908180301,0.000119246362985929,0.000357739088957787,0,SCFD1
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCFD2
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MYPOP
29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,GCOM1
9,0.0292153589315526,0.0214643453374672,0.0326735034581445,0.00465060815645123,0.0463868352015264,0.0153827808251848,0.0287383734796089,0.0233722871452421,0.0306463152873837,0.0292153589315526,0.0214643453374672,0.0326735034581445,0.00465060815645123,0.0463868352015264,0.0153827808251848,0.0287383734796089,0.0233722871452421,0.0306463152873837,1,MEN1
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CPSF4L
4,0.0256379680419747,0.0175292153589316,0.038635821607441,0.00417362270450751,0.0398282852373003,0.0155020271881708,0.0293346052945385,0.0190794180777486,0.026830431671834,0.0256379680419747,0.0175292153589316,0.038635821607441,0.00417362270450751,0.0398282852373003,0.0155020271881708,0.0293346052945385,0.0190794180777486,0.026830431671834,0,CD8B
7,0.0310040543763415,0.0230145480562843,0.033627474362032,0.00572382542332459,0.041974719771047,0.0176484617219175,0.0271881707607918,0.0233722871452421,0.0306463152873837,0.0310040543763415,0.0230145480562843,0.033627474362032,0.00572382542332459,0.041974719771047,0.0176484617219175,0.0271881707607918,0.0233722871452421,0.0306463152873837,0,CTAGE5
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OR2L3
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STAMBPL1
10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,GALNT12
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TTI1
7,0.00310040543763415,0.00107321726687336,0.00286191271166229,0.000596231814929645,0.00190794180777486,0.00202718817076079,0.00214643453374672,0.00119246362985929,0.00190794180777486,0.00310040543763415,0.00107321726687336,0.00286191271166229,0.000596231814929645,0.00190794180777486,0.00202718817076079,0.00214643453374672,0.00119246362985929,0.00190794180777486,0,AHR
13,0.0245647507751014,0.0127593608394944,0.0225375626043406,0.0045313617934653,0.0265919389458622,0.0135940853803959,0.0157405199141426,0.0143095635583115,0.0191986644407346,0.0245647507751014,0.0127593608394944,0.0225375626043406,0.0045313617934653,0.0265919389458622,0.0135940853803959,0.0157405199141426,0.0143095635583115,0.0191986644407346,0,STK38L
7,0.00429286906749344,0.00441211543047937,0.0036966372525638,0.000953970903887431,0.0122823753875507,0.00178869544478893,0.00298115907464822,0.00572382542332459,0.00465060815645123,0.00429286906749344,0.00441211543047937,0.0036966372525638,0.000953970903887431,0.0122823753875507,0.00178869544478893,0.00298115907464822,0.00572382542332459,0.00465060815645123,0,QSOX2
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TADA2A
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TADA2B
1,0,0.000596231814929645,0.000238492725971858,0.000238492725971858,0.00214643453374672,0,0.000119246362985929,0.000357739088957787,0.000596231814929645,0,0.000596231814929645,0.000238492725971858,0.000238492725971858,0.00214643453374672,0,0.000119246362985929,0.000357739088957787,0.000596231814929645,0,NR2C2AP
5,0.0213450989744813,0.0181254471738612,0.0180062008108753,0.00405437634152158,0.0341044598139757,0.00977820176484617,0.0145480562842833,0.0171714762699738,0.0196756498926783,0.0213450989744813,0.0181254471738612,0.0180062008108753,0.00405437634152158,0.0341044598139757,0.00977820176484617,0.0145480562842833,0.0171714762699738,0.0196756498926783,0,DYNC2LI1
15,0.000715478177915574,0.00202718817076079,0.000715478177915574,0.000238492725971858,0.00214643453374672,0.000476985451943716,0.00155020271881708,0.00119246362985929,0.00202718817076079,0.000715478177915574,0.00202718817076079,0.000715478177915574,0.000238492725971858,0.00214643453374672,0.000476985451943716,0.00155020271881708,0.00119246362985929,0.00202718817076079,0,KIF9
23,0.0114476508466492,0.0131170999284522,0.00965895540186024,0.00178869544478893,0.0169329835440019,0.0045313617934653,0.00739327450512759,0.00942046267588839,0.0115668972096351,0.0114476508466492,0.0131170999284522,0.00965895540186024,0.00178869544478893,0.0169329835440019,0.0045313617934653,0.00739327450512759,0.00942046267588839,0.0115668972096351,0,KIF6
9,0.0361316479847365,0.0232530407822561,0.0294538516575244,0.00703553541616981,0.0484140233722871,0.0182446935368471,0.0240877653231576,0.0237300262341999,0.0292153589315526,0.0361316479847365,0.0232530407822561,0.0294538516575244,0.00703553541616981,0.0484140233722871,0.0182446935368471,0.0240877653231576,0.0237300262341999,0.0292153589315526,0,KIF7
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AP3M1
8,0.0174099689959456,0.01669449081803,0.0144288099212974,0.00310040543763415,0.0253994753160029,0.00751252086811352,0.011805389935607,0.0135940853803959,0.0162175053660863,0.0174099689959456,0.01669449081803,0.0144288099212974,0.00310040543763415,0.0253994753160029,0.00751252086811352,0.011805389935607,0.0135940853803959,0.0162175053660863,0,AP3M2
5,0.01347483901741,0.0062008108752683,0.0279036489387074,0.00226568089673265,0.0202718817076079,0.00965895540186024,0.015144288099213,0.00870498449797281,0.0127593608394944,0.01347483901741,0.0062008108752683,0.0279036489387074,0.00226568089673265,0.0202718817076079,0.00965895540186024,0.015144288099213,0.00870498449797281,0.0127593608394944,0,S100Z
9,0.0358931552587646,0.0205103744335798,0.0382780825184832,0.00643930360124016,0.0435249224898641,0.0195564035296923,0.0271881707607918,0.0217028380634391,0.0326735034581445,0.0358931552587646,0.0205103744335798,0.0382780825184832,0.00643930360124016,0.0435249224898641,0.0195564035296923,0.0271881707607918,0.0217028380634391,0.0326735034581445,0,KIRREL
11,0,0.000119246362985929,0.000238492725971858,0.000119246362985929,0.000119246362985929,0.000357739088957787,0.000238492725971858,0,0.000238492725971858,0,0.000119246362985929,0.000238492725971858,0.000119246362985929,0.000119246362985929,0.000357739088957787,0.000238492725971858,0,0.000238492725971858,0,TNKS1BP1
15,0.00787025995707131,0.0062008108752683,0.00894347722394467,0.00166944908180301,0.0138325781063678,0.0036966372525638,0.00691628905318388,0.00524683997138087,0.0062008108752683,0.00787025995707131,0.0062008108752683,0.00894347722394467,0.00166944908180301,0.0138325781063678,0.0036966372525638,0.00691628905318388,0.00524683997138087,0.0062008108752683,0,ABT1
49,0.0215835917004531,0.0090627235869306,0.0145480562842833,0.00405437634152158,0.0189601717147627,0.0106129263057477,0.0112091581206773,0.0106129263057477,0.0139518244693537,0.0215835917004531,0.0090627235869306,0.0145480562842833,0.00405437634152158,0.0189601717147627,0.0106129263057477,0.0112091581206773,0.0106129263057477,0.0139518244693537,0,LAPTM4A
4,0.0126401144765085,0.0090627235869306,0.00942046267588839,0.00238492725971858,0.0172907226329597,0.00512759360839494,0.00584307178631052,0.00727402814214166,0.0098974481278321,0.0126401144765085,0.0090627235869306,0.00942046267588839,0.00238492725971858,0.0172907226329597,0.00512759360839494,0.00584307178631052,0.00727402814214166,0.0098974481278321,0,DHFRL1
109,0.0224183162413546,0.0090627235869306,0.0189601717147627,0.00381588361554973,0.0175292153589316,0.0122823753875507,0.0135940853803959,0.0106129263057477,0.015144288099213,0.0224183162413546,0.0090627235869306,0.0189601717147627,0.00381588361554973,0.0175292153589316,0.0122823753875507,0.0135940853803959,0.0106129263057477,0.015144288099213,0,ESYT1
17,0.0316002861912712,0.0169329835440019,0.0296923443834963,0.00572382542332459,0.0378010970665395,0.0159790126401145,0.0224183162413546,0.0213450989744813,0.0246839971380873,0.0316002861912712,0.0169329835440019,0.0296923443834963,0.00572382542332459,0.0378010970665395,0.0159790126401145,0.0224183162413546,0.0213450989744813,0.0246839971380873,0,ESYT2
91,0.0249224898640591,0.0163367517290723,0.0382780825184832,0.00429286906749344,0.0379203434295254,0.0144288099212974,0.0279036489387074,0.0191986644407346,0.0248032435010732,0.0249224898640591,0.0163367517290723,0.0382780825184832,0.00429286906749344,0.0379203434295254,0.0144288099212974,0.0279036489387074,0.0191986644407346,0.0248032435010732,0,CXCR3
28,0.011686143572621,0.00500834724540901,0.0252802289530169,0.00226568089673265,0.0169329835440019,0.00691628905318388,0.0139518244693537,0.0082279990460291,0.0104936799427617,0.011686143572621,0.00500834724540901,0.0252802289530169,0.00226568089673265,0.0169329835440019,0.00691628905318388,0.0139518244693537,0.0082279990460291,0.0104936799427617,0,CXCR2
63,0.00643930360124016,0.00274266634867637,0.0183639398998331,0.000953970903887431,0.00846649177200095,0.00548533269735273,0.00810875268304317,0.00417362270450751,0.00655854996422609,0.00643930360124016,0.00274266634867637,0.0183639398998331,0.000953970903887431,0.00846649177200095,0.00548533269735273,0.00810875268304317,0.00417362270450751,0.00655854996422609,0,CXCR1
1,0.0149057953732411,0.00834724540901502,0.028499880753637,0.00238492725971858,0.0212258526114954,0.00882423086095874,0.01669449081803,0.00977820176484617,0.0141903171953255,0.0149057953732411,0.00834724540901502,0.028499880753637,0.00238492725971858,0.0212258526114954,0.00882423086095874,0.01669449081803,0.00977820176484617,0.0141903171953255,0,CXCR6
