degree,aandersoni_regen_down_Fraction_sp_less4,amaculatum_regen_down_Fraction_sp_less4,amexicanum_regen_down_Fraction_sp_less4,celegans_stress_down_Fraction_sp_less4,clupisFamiliaris_wound_down_Fraction_sp_less4,dmelanogaster_stress_down_Fraction_sp_less4,dmelanogaster_wound_down_Fraction_sp_less4,drerio_regen_down_Fraction_sp_less4,ecoli_stress_down_Fraction_sp_less4,mmusculus_stress_down_Fraction_sp_less4,rnorvegicus_wound_down_Fraction_sp_less4,sscrofa_wound_down_Fraction_sp_less4,xlaevis_wound_down_Fraction_sp_less4,xtropicalis_regen_down_Fraction_sp_less4,label,gene_list
14,0.00512065921130077,0.00464979399646851,0.0967039434961742,0.193466745144202,0.00800470865214832,0.0828722778104767,0.000588581518540318,0.0197763390229547,0.0145379635079459,0.212007062978222,0.105473808122425,0.0885226603884638,0.0817539729252501,0.0313125367863449,0,HCFC2
3,0.00353148911124191,0.00335491465567981,0.063037080635668,0.118363743378458,0.00476751030017657,0.053737492642731,0.000412007062978223,0.0144791053560918,0.00800470865214832,0.133195997645674,0.0688051795173632,0.0595055915244261,0.0516774573278399,0.0218363743378458,0,LOC100132215
7,0.00417892878163626,0.00400235432607416,0.072277810476751,0.148734549735138,0.0050029429075927,0.0622719246615656,0.000412007062978223,0.0151265450264862,0.0108298999411418,0.15897586815774,0.0803413772807534,0.0693349028840494,0.0602707474985285,0.0227192466156563,0,TRAK2
8,0.00541494997057092,0.00459093584461448,0.101589170100059,0.200824014125956,0.0077692760447322,0.0864037669217187,0.000470865214832254,0.0214832254267216,0.0155385520894644,0.218304885226604,0.109064155385521,0.0920541494997057,0.0838140082401413,0.0338434373160683,0,LOC100216545
1,0.00317834020011772,0.00335491465567981,0.0617422012948793,0.122307239552678,0.00429664508534432,0.0526191877575044,0.000412007062978223,0.012889935256033,0.00723955267804591,0.132725132430842,0.0668628605061801,0.0566215420835786,0.0512654502648617,0.0181871689228958,0,ZNF548
29,0.00412007062978222,0.00412007062978222,0.0887580929958799,0.167392583872866,0.00665097115950559,0.0736315479693938,0.000412007062978223,0.0186580341377281,0.0118304885226604,0.185462036492054,0.0978811065332549,0.08145968216598,0.0705709240729841,0.0285462036492054,0,GNG10
31,0.00559152442613302,0.00506180105944673,0.108652148322543,0.216009417304297,0.00865214832254267,0.0932901706886404,0.00064743967039435,0.022307239552678,0.0170688640376692,0.234137728075338,0.115244261330194,0.0968805179517363,0.0902295467922307,0.0367863449087699,0,COPS4
1,0.00164802825191289,0.00176574455562095,0.0359623307828134,0.0625073572689818,0.00294290759270159,0.0311359623307828,0.000235432607416127,0.00771041789287816,0.00253090052972337,0.0753384343731607,0.042554443790465,0.0346085932901707,0.0280164802825191,0.0113007651559741,0,ZFP62
39,0.00553266627427899,0.00512065921130077,0.109476162448499,0.215538552089464,0.00835785756327251,0.0932313125367863,0.000588581518540318,0.0228369629193643,0.0164802825191289,0.23284284873455,0.115361977633902,0.0961742201294879,0.0904649793996468,0.0377280753384344,0,FANCL
1,0.00235432607416127,0.00147145379635079,0.0190111830488523,0.0525014714537963,0.00135373749264273,0.0178928781636257,0.000294290759270159,0.00488522660388464,0.00782813419658623,0.0469688051795174,0.0213066509711595,0.0216597998822837,0.0214243672748676,0.00653325485579753,0,ISCA1
7,0.00523837551500883,0.00453207769276045,0.0960565038257799,0.184402589758682,0.00753384343731607,0.0792819305473808,0.000470865214832254,0.0200706297822248,0.0131253678634491,0.204473219540906,0.104355503237198,0.0867569158328429,0.0779281930547381,0.0306650971159506,0,MIR4687
3,0.00288404944084756,0.00294290759270159,0.0525603296056504,0.0959976456739258,0.00300176574455562,0.0454384932313125,0.000353148911124191,0.011065332548558,0.00535609181871689,0.113360800470865,0.0623896409652737,0.0513831665685697,0.0432607416127134,0.0154208357857563,0,MVB12A
2,0.00253090052972337,0.00300176574455562,0.0366097704532078,0.0706297822248381,0.00217775161859918,0.0284284873454974,0.000294290759270159,0.00812242495585639,0.00535609181871689,0.0811653914067098,0.0399058269570335,0.0330782813419659,0.0286050618010594,0.00977045320776928,0,RAD51D
2,0.000470865214832254,0.000412007062978223,0.00876986462625074,0.0130665097115951,0.000706297822248381,0.00635668040023543,5.88581518540318e-05,0.00188346085932902,0.000294290759270159,0.0154208357857563,0.0110064743967039,0.00894643908181283,0.00576809888169511,0.00194231901118305,0,CYP2R1
17,0.00512065921130077,0.00453207769276045,0.0908769864626251,0.180753384343732,0.0077692760447322,0.0779281930547381,0.000588581518540318,0.0188346085932902,0.0140670982931136,0.201942319011183,0.0998234255444379,0.083402001177163,0.077751618599176,0.0293113596233078,0,DIS3L
8,0.0051795173631548,0.00464979399646851,0.101589170100059,0.195821071218364,0.00782813419658623,0.0857563272513243,0.000588581518540318,0.0208357857563272,0.0147145379635079,0.215656268393172,0.10788699234844,0.0905826957033549,0.0827545615067687,0.033254855797528,0,NEUROG1
2,0.00423778693349029,0.00417892878163626,0.0804002354326074,0.152501471453796,0.00688640376692172,0.064743967039435,0.000412007062978223,0.0174808711006474,0.0113596233078281,0.169040612124779,0.0886403766921719,0.075868157739847,0.0658622719246616,0.0254855797527958,0,SLC7A7
5,0.00494408475573867,0.00447321954090642,0.0899352560329606,0.178281341965862,0.00729841082989994,0.0776339022954679,0.000529723366686286,0.018599175985874,0.0142436727486757,0.193761035903473,0.0967039434961742,0.0831665685697469,0.0755738669805768,0.0290759270158917,0,C14ORF119
47,0.00488522660388464,0.00447321954090642,0.100058858151854,0.194997057092407,0.00771041789287816,0.0867569158328429,0.000588581518540318,0.0211889346674514,0.0140082401412596,0.213007651559741,0.106297822248381,0.0904649793996468,0.0825191288993526,0.035138316656857,0,SHH
1,0.00223660977045321,0.00247204237786934,0.0329017068864038,0.0705709240729841,0.00223660977045321,0.0288993525603296,0.000294290759270159,0.00659211300765156,0.00506180105944673,0.0770453207769276,0.0384343731606828,0.031430253090053,0.0290170688640377,0.00782813419658623,0,FLJ20366
2,0.00364920541494997,0.00311948204826368,0.0688640376692172,0.118363743378458,0.00476751030017657,0.0543849323131254,0.000235432607416127,0.0144791053560918,0.00806356680400235,0.135962330782813,0.0749852854620365,0.0634490876986463,0.0550323719835197,0.0197174808711006,0,BMP3
1,0.000176574455562095,0.000117716303708064,0.00153031194820483,0.00317834020011772,0,0.00188346085932902,0,0.000294290759270159,0,0.00306062389640965,0.000941730429664509,0.000941730429664509,0.000882872277810477,0.000706297822248381,0,GRID2IP
3,0.00353148911124191,0.00359034726309594,0.0731606827545615,0.141141848145968,0.00582695703354915,0.0626250735726898,0.000470865214832254,0.0163037080635668,0.00894643908181283,0.15897586815774,0.0842848734549735,0.0693349028840494,0.0596233078281342,0.0235432607416127,0,MOBKL2B
15,0.00353148911124191,0.00353148911124191,0.0633313713949382,0.120423778693349,0.00382577987051207,0.0530311948204826,0.000412007062978223,0.0143613890523838,0.0106533254855798,0.134726309593879,0.0710417892878164,0.0590935844614479,0.0517363154796939,0.0183048852266039,0,GNPDA2
6,0.0050029429075927,0.00459093584461448,0.092583872866392,0.179693937610359,0.00706297822248381,0.077692760447322,0.000529723366686286,0.0190111830488523,0.0133019423190112,0.201765744555621,0.101118304885227,0.0836374337845792,0.0768098881695115,0.0303119482048264,0,ZNF28
65,0.00553266627427899,0.00506180105944673,0.11035903472631,0.216362566215421,0.00882872277810477,0.0939376103590347,0.000588581518540318,0.0225426721600942,0.0168334314302531,0.233078281341966,0.115950559152443,0.0975279576221307,0.0908769864626251,0.036962919364332,0,VAMP3
31,0.00576809888169511,0.00506180105944673,0.113125367863449,0.223013537374926,0.0088875809299588,0.0965273690406121,0.000588581518540318,0.0234255444379046,0.0172454384932313,0.238198940553267,0.117304296645085,0.0993525603296057,0.0934078869923484,0.0390229546792231,0,ARVCF
13,0.00235432607416127,0.00235432607416127,0.0453207769276045,0.0805768098881695,0.00341377280753384,0.03708063566804,0.000353148911124191,0.0104178928781636,0.00559152442613302,0.0911124190700412,0.051912889935256,0.0423778693349029,0.0340200117716304,0.0128310771041789,0,ENPP6
1,0.00470865214832254,0.00417892878163626,0.0878163625662154,0.171924661565627,0.00700412007062978,0.075868157739847,0.000412007062978223,0.0186580341377281,0.012889935256033,0.188346085932902,0.0969982342554444,0.0816951147733961,0.0723955267804591,0.0280753384343732,0,AKIRIN1
2,0.00412007062978222,0.003708063566804,0.0707474985285462,0.137492642731018,0.00506180105944673,0.0594467333725721,0.000412007062978223,0.0156562683931725,0.00988816951147734,0.156091818716892,0.0806945261918776,0.0669805768098882,0.0577398469688052,0.0206003531489111,0,HEG1
17,0.00553266627427899,0.00488522660388464,0.103178340200118,0.20088287227781,0.00806356680400235,0.0868157739846969,0.000470865214832254,0.0218363743378458,0.0151854031783402,0.21883460859329,0.108887580929959,0.0927015891701001,0.0854620364920542,0.0348440258975868,0,PDLIM1
41,0.00376692171865803,0.00353148911124191,0.0753384343731607,0.141494997057092,0.00559152442613302,0.0625662154208358,0.000353148911124191,0.0164214243672749,0.0109476162448499,0.153737492642731,0.0845791642142437,0.0706886403766922,0.0608593290170689,0.0237786933490288,0,OPRL1
39,0.00482636845203061,0.00435550323719835,0.0918187168922896,0.174573278399058,0.0062978222483814,0.0769276044732195,0.000412007062978223,0.0188346085932902,0.0120659211300765,0.191465567981165,0.0990582695703355,0.0826368452030606,0.0766333137139494,0.0310182460270748,0,FZD7
3,0.00476751030017657,0.00447321954090642,0.0861683343143025,0.169452619187758,0.00688640376692172,0.0731018246027075,0.000470865214832254,0.0196586227192466,0.012889935256033,0.184343731606828,0.094467333725721,0.0805179517363155,0.0718658034137728,0.0293702177751619,0,TRB@
25,0.00547380812242496,0.00488522660388464,0.107828134196586,0.211477339611536,0.0088875809299588,0.0915832842848735,0.00064743967039435,0.0226015303119482,0.0161271336080047,0.228722778104768,0.113713949381989,0.0955267804590936,0.0886403766921719,0.0368452030606239,0,KSR1
1,0.00170688640376692,0.00188346085932902,0.0387875220718069,0.0741612713360801,0.00311948204826368,0.0334902884049441,0.000294290759270159,0.0101236021188935,0.00417892878163626,0.0792819305473808,0.0439081812831077,0.0356680400235433,0.0283107710417893,0.0133019423190112,0,ZNF14
7,0,0,0,0.000294290759270159,0,0,0,0,0,0,0.00064743967039435,0,0,0,0,OR6C74
23,0.00570924072984108,0.00506180105944673,0.108122424955856,0.215950559152443,0.00847557386698058,0.0938787522071807,0.000588581518540318,0.0226015303119482,0.0167745732783991,0.232607416127134,0.11430253090053,0.09635079458505,0.0893466745144202,0.0373749264273102,0,CHFR
34,0.00429664508534432,0.00417892878163626,0.0886992348440259,0.168040023543261,0.00688640376692172,0.0726309593878752,0.000470865214832254,0.01854031783402,0.0121247792819305,0.181695114773396,0.0971159505591524,0.0809299587992937,0.0726898175397293,0.029605650382578,0,FFAR1
2,0.00417892878163626,0.00400235432607416,0.0792230723955268,0.152619187757504,0.00618010594467334,0.0650971159505592,0.000412007062978223,0.016656856974691,0.011124190700412,0.169158328428487,0.0887580929958799,0.0755738669805768,0.0654502648616833,0.0255444379046498,0,TCP11
1,0.00453207769276045,0.00441436138905238,0.0818128310771042,0.161212477928193,0.0064743967039435,0.0688051795173632,0.000470865214832254,0.0184226015303119,0.0123602118893467,0.175220718069453,0.0901118304885227,0.0767510300176574,0.0689228958210712,0.027722189523249,0,BTNL2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DDX48
4,0.00347263095938788,0.00341377280753384,0.05927015891701,0.121365509123014,0.00347263095938788,0.0528546203649205,0.000588581518540318,0.0131253678634491,0.00935844614479105,0.131783402001177,0.0640965273690406,0.0556798116539141,0.0508534432018835,0.0200706297822248,0,IFT172
26,0.00488522660388464,0.00464979399646851,0.0956444967628017,0.187522071806945,0.00723955267804591,0.0826957033549147,0.000529723366686286,0.0202472042377869,0.0141848145968217,0.20670982931136,0.105061801059447,0.0883460859329017,0.0803413772807534,0.0326662742789876,0,AGPAT2
1,0.00170688640376692,0.00188346085932902,0.0354326074161271,0.0590347263095939,0.00176574455562095,0.0281930547380812,0.000117716303708064,0.00712183637433785,0.00235432607416127,0.0696880517951736,0.0392583872866392,0.0323131253678634,0.0273101824602707,0.00971159505591524,0,CEP4
4,0.00200117716303708,0.00264861683343143,0.0400235432607416,0.0783990582695703,0.00276633313713949,0.0330782813419659,0.000176574455562095,0.00971159505591524,0.00482636845203061,0.0840494408475574,0.0436727486756916,0.0361977633902295,0.0319599764567393,0.0143613890523838,0,GLRA3
20,0.00435550323719835,0.00394349617422013,0.0848145968216598,0.156680400235433,0.00606238964096527,0.0689817539729252,0.000412007062978223,0.0173631547969394,0.0109476162448499,0.176162448499117,0.0922307239552678,0.0776339022954679,0.0689228958210712,0.025897586815774,0,IL8RB
1,0.00147145379635079,0.00170688640376692,0.0367863449087699,0.0638022366097705,0.00364920541494997,0.0312536786344909,0.000117716303708064,0.00876986462625074,0.00406121247792819,0.0728663919952914,0.0410241318422602,0.0361389052383755,0.0284873454973514,0.0121247792819305,0,APOL1
1,0.00382577987051207,0.00364920541494997,0.0701000588581518,0.133666862860506,0.00576809888169511,0.055562095350206,0.000412007062978223,0.014832254267216,0.0100058858151854,0.146615656268393,0.0775750441436139,0.0662742789876398,0.057386698057681,0.0217186580341377,0,TMEM2
29,0.00364920541494997,0.00329605650382578,0.0663919952913479,0.128369629193643,0.00494408475573867,0.0575044143613891,0.000294290759270159,0.01489111241907,0.00929958799293702,0.144261330194232,0.0743378457916421,0.0646262507357269,0.0559741024131842,0.0226015303119482,0,SFRP5
8,0.00547380812242496,0.00476751030017657,0.103708063566804,0.206592113007652,0.00824014125956445,0.088934667451442,0.000588581518540318,0.0210123602118893,0.0157151265450265,0.223837551500883,0.108828722778105,0.0929958799293702,0.0874632136550912,0.035256032960565,0,C12ORF26
7,0.00329605650382578,0.00306062389640965,0.0622130665097116,0.117480871100647,0.00523837551500883,0.0519717480871101,0.000470865214832254,0.0136550912301354,0.0077692760447322,0.134608593290171,0.0689228958210712,0.0577398469688052,0.0516185991759859,0.0201883460859329,0,C10orf10
32,0.0051795173631548,0.00470865214832254,0.0987051206592113,0.197469099470277,0.0077692760447322,0.0853443201883461,0.000529723366686286,0.020306062389641,0.0151265450264862,0.214655679811654,0.106415538552089,0.0898763978811065,0.0826368452030606,0.0329605650382578,0,MED25
134,0.00576809888169511,0.0051795173631548,0.1145968216598,0.224779281930547,0.00935844614479105,0.0979399646851089,0.00064743967039435,0.0233078281341966,0.0172454384932313,0.241259564449676,0.118481459682166,0.099941141848146,0.094467333725721,0.0396703943496174,0,SFN
8,0.00300176574455562,0.00311948204826368,0.0485579752795762,0.0921718658034138,0.00329605650382578,0.0409064155385521,0.000353148911124191,0.0113007651559741,0.00782813419658623,0.101824602707475,0.0570924072984108,0.0476162448499117,0.0404944084755739,0.0125956444967628,0,HBA2
35,0.00559152442613302,0.00494408475573867,0.110182460270748,0.21795173631548,0.00876986462625074,0.094408475573867,0.000588581518540318,0.0229546792230724,0.0165391406709829,0.234549735138317,0.116127133608005,0.0978811065332549,0.0918775750441436,0.0379046497939965,0,CAD
1,0.00406121247792819,0.0038846380223661,0.0763978811065333,0.146262507357269,0.00594467333725721,0.0634490876986463,0.000353148911124191,0.0155385520894644,0.0110064743967039,0.164861683343143,0.0860506180105945,0.0717480871100647,0.0631547969393761,0.0236609770453208,0,DRAM1
14,0.00523837551500883,0.00464979399646851,0.101530311948205,0.197410241318423,0.00771041789287816,0.0861094761624485,0.000529723366686286,0.0211300765155974,0.0150088287227781,0.214832254267216,0.106474396703943,0.0914655679811654,0.0841082989994114,0.0347263095938788,0,TRIP12
1,0.0012948793407887,0.00147145379635079,0.0242495585638611,0.0416715715126545,0.00253090052972337,0.0186580341377281,0.000176574455562095,0.00529723366686286,0.00223660977045321,0.0484402589758682,0.0289582107121836,0.0246027074749853,0.0177163037080636,0.00606238964096527,0,SNAR-F
11,0.00506180105944673,0.00470865214832254,0.0984696880517952,0.188287227781048,0.0075927015891701,0.0816362566215421,0.000529723366686286,0.0210123602118893,0.0139493819894055,0.207180694526192,0.105532666274279,0.0894643908181283,0.0812242495585639,0.0334314302530901,0,ARTN
13,0.00464979399646851,0.00429664508534432,0.0855208946439082,0.164685108887581,0.00700412007062978,0.0729252501471454,0.000470865214832254,0.0182460270747499,0.0119482048263685,0.18234255444379,0.0947027663331371,0.0791642142436727,0.070394349617422,0.0289582107121836,0,CLSTN1
9,0.00506180105944673,0.00423778693349029,0.0940553266627428,0.181812831077104,0.00723955267804591,0.0783990582695703,0.000470865214832254,0.0206592113007652,0.0134196586227192,0.201883460859329,0.102413184226015,0.0853443201883461,0.0765744555620954,0.0307828134196586,0,THOC6
8,0.00329605650382578,0.00382577987051207,0.0639199529134785,0.127192466156563,0.00506180105944673,0.0546792230723955,0.000412007062978223,0.0151854031783402,0.0108298999411418,0.136550912301354,0.0718069452619188,0.0591524426133019,0.0505591524426133,0.0181871689228958,0,H6PD
2,0.00341377280753384,0.00347263095938788,0.0546792230723955,0.112301353737493,0.00417892878163626,0.046262507357269,0.000353148911124191,0.0122424955856386,0.00876986462625074,0.120600353148911,0.0623896409652737,0.0515597410241318,0.0449676280164803,0.0143025309005297,0,PCYOX1
5,0.00347263095938788,0.00329605650382578,0.0620364920541495,0.115126545026486,0.00423778693349029,0.0531489111241907,0.000294290759270159,0.0136550912301354,0.00865214832254267,0.130606238964097,0.0724543849323131,0.0600941730429665,0.0491465567981165,0.0178340200117716,0,ABCG2
7,0.00364920541494997,0.00341377280753384,0.0649205414949971,0.118187168922896,0.00441436138905238,0.0540906415538552,0.000294290759270159,0.0137139493819894,0.00676868746321365,0.137610359034726,0.0730429664508534,0.0613890523837552,0.0514420247204238,0.0211889346674514,0,BMP8B
38,0.00512065921130077,0.00459093584461448,0.0979988228369629,0.186874632136551,0.00735726898175397,0.081577398469688,0.000529723366686286,0.0213066509711595,0.0138316656856975,0.206945261918776,0.103766921718658,0.0885226603884638,0.0806945261918776,0.0331371394938199,0,COL6A2
4,0.00523837551500883,0.00482636845203061,0.101353737492643,0.201236021188935,0.00771041789287816,0.0879929370217775,0.000529723366686286,0.0214832254267216,0.0157739846968805,0.217834020011772,0.108946439081813,0.0922895821071218,0.0842848734549735,0.0336668628605062,0,PSD3
49,0.00547380812242496,0.00470865214832254,0.105650382577987,0.202177751618599,0.00835785756327251,0.088934667451442,0.000588581518540318,0.02218952324897,0.0150088287227781,0.219776339022955,0.11153619776339,0.0941141848145968,0.0868157739846969,0.0359034726309594,0,GPC1
109,0.00594467333725721,0.00506180105944673,0.114184814596822,0.225485579752796,0.00918187168922896,0.098116539140671,0.00064743967039435,0.0234255444379046,0.0175397292525015,0.240965273690406,0.118775750441436,0.100117716303708,0.0946439081812831,0.0395526780459094,0,MEF2C
16,0.00535609181871689,0.00488522660388464,0.105179517363155,0.205885815185403,0.00794585050029429,0.090759270158917,0.000529723366686286,0.0223660977045321,0.0154796939376104,0.223307828134197,0.112595644496763,0.0947616244849912,0.0869334902884049,0.0357268981753973,0,SEMG1
17,0.00541494997057092,0.00482636845203061,0.102472042377869,0.201412595644497,0.00829899941141848,0.087110064743967,0.000529723366686286,0.0214832254267216,0.0147145379635079,0.218775750441436,0.108357857563273,0.0914067098293114,0.0861094761624485,0.0359623307828134,0,CPNE4
66,0.00447321954090642,0.00453207769276045,0.0956444967628017,0.181341965862272,0.00771041789287816,0.0812242495585639,0.000588581518540318,0.0206592113007652,0.0138905238375515,0.198881695114773,0.103766921718658,0.0878752207180695,0.0804002354326074,0.0313713949381989,0,FPR1
4,0.00323719835197175,0.00323719835197175,0.0602118893466745,0.11912889935256,0.0038846380223661,0.0515008828722778,0.000353148911124191,0.0143025309005297,0.00800470865214832,0.129546792230724,0.070394349617422,0.0588581518540318,0.050088287227781,0.0195409064155386,0,RAB26
1,0.0038846380223661,0.00364920541494997,0.075985874043555,0.140082401412596,0.00588581518540318,0.0623307828134197,0.000412007062978223,0.0164214243672749,0.00882872277810477,0.159799882283696,0.0858740435550324,0.0702766333137139,0.0607416127133608,0.0223660977045321,0,LOC374443
78,0.00600353148911124,0.00512065921130077,0.115656268393172,0.228605061801059,0.00947616244849912,0.0990582695703355,0.000588581518540318,0.0236021188934667,0.0175397292525015,0.243496174220129,0.119599764567393,0.101059446733373,0.0951147733961154,0.0399646851088876,0,PMF1
2,0.00359034726309594,0.00382577987051207,0.0653914067098293,0.122307239552678,0.00412007062978222,0.0523837551500883,0.000294290759270159,0.0138316656856975,0.00829899941141848,0.139905826957034,0.0738669805768099,0.061035903472631,0.0526780459093584,0.0200117716303708,0,KIAA0133
1,0.00335491465567981,0.00317834020011772,0.0549146556798117,0.110829899941142,0.00317834020011772,0.048145968216598,0.000529723366686286,0.0120659211300765,0.00906415538552089,0.122012948793408,0.0597410241318423,0.0521483225426722,0.0459682165979988,0.0150088287227781,0,LOC255512
1,0.00453207769276045,0.00441436138905238,0.0818128310771042,0.161212477928193,0.0064743967039435,0.0688051795173632,0.000470865214832254,0.0184226015303119,0.0123602118893467,0.175220718069453,0.0901118304885227,0.0767510300176574,0.0689228958210712,0.027722189523249,0,LOC100130776
15,0.00494408475573867,0.00459093584461448,0.0948793407886992,0.182989994114185,0.00735726898175397,0.0805768098881695,0.000470865214832254,0.0208946439081813,0.0132430841671572,0.200412007062978,0.102060035314891,0.0865214832254267,0.0797527957622131,0.0324308416715715,0,NRCAM
4,0.00247204237786934,0.00264861683343143,0.0606238964096527,0.0935256032960565,0.00376692171865803,0.0464979399646851,0.000235432607416127,0.0134785167745733,0.00523837551500883,0.117834020011772,0.0683931724543849,0.0543260741612713,0.0437904649793996,0.0167745732783991,0,REG3A
66,0.00547380812242496,0.00494408475573867,0.101059446733373,0.203296056503826,0.00824014125956445,0.0872277810476751,0.00064743967039435,0.0207180694526192,0.0155974102413184,0.222012948793408,0.107651559741024,0.0917598587404355,0.0848145968216598,0.0353737492642731,0,ADCY3
1,0.00347263095938788,0.00306062389640965,0.048145968216598,0.108063566804002,0.00364920541494997,0.0435550323719835,0.000353148911124191,0.0109476162448499,0.00841671571512654,0.110712183637434,0.0543260741612713,0.0466156562683932,0.0433784579164214,0.0143613890523838,0,C2ORF49
1,0.00164802825191289,0.00176574455562095,0.0359623307828134,0.0625073572689818,0.00294290759270159,0.0311359623307828,0.000235432607416127,0.00771041789287816,0.00253090052972337,0.0753384343731607,0.042554443790465,0.0346085932901707,0.0280164802825191,0.0113007651559741,0,DMXL1
96,0.00570924072984108,0.0050029429075927,0.112065921130077,0.221424367274868,0.00929958799293702,0.0964096527369041,0.000588581518540318,0.0233666862860506,0.0172454384932313,0.238728663919953,0.117598587404355,0.0991171277221895,0.0932313125367863,0.038964096527369,0,MAST1
25,0.00541494997057092,0.00476751030017657,0.0985285462036492,0.2,0.00806356680400235,0.0862271924661566,0.000588581518540318,0.0210712183637434,0.0152442613301942,0.216421424367275,0.106474396703943,0.090818128310771,0.0834608593290171,0.0349028840494408,0,GOLM1
1,0.00223660977045321,0.00235432607416127,0.0344908769864626,0.0721012360211889,0.00194231901118305,0.0281341965862272,0.000117716303708064,0.00694526191877575,0.00623896409652737,0.0781047675103002,0.0382577987051207,0.0322542672160094,0.029546792230724,0.00900529723366686,0,ZNF31
176,0.00600353148911124,0.0051795173631548,0.11400824014126,0.224190700412007,0.00941730429664508,0.0974690994702766,0.00064743967039435,0.0233666862860506,0.0174220129487934,0.241848145968217,0.118952324896998,0.1,0.0946439081812831,0.0393761035903473,0,SUMO2
10,0.0050029429075927,0.00470865214832254,0.0939376103590347,0.186874632136551,0.00729841082989994,0.0810476751030018,0.000529723366686286,0.0206003531489111,0.0145968216597999,0.205238375515009,0.101471453796351,0.0864037669217187,0.0782813419658623,0.0317834020011772,0,CHP
3,0.00153031194820483,0.00182460270747499,0.0215420835785756,0.0402001177163037,0.00158917010005886,0.0169511477339612,0.000294290759270159,0.00488522660388464,0.00200117716303708,0.0460270747498529,0.024072984108299,0.0174808711006474,0.0158917010005886,0.00470865214832254,0,RNF39
16,0.00482636845203061,0.00406121247792819,0.0967628016480283,0.183460859329017,0.007416127133608,0.0823425544437905,0.000470865214832254,0.0207769276044732,0.0139493819894055,0.200470865214832,0.103590347263096,0.086992348440259,0.0781636256621542,0.0320776927604473,0,REN
1,0.00417892878163626,0.0038846380223661,0.0801648028251913,0.152913478516775,0.00618010594467334,0.0688640376692172,0.000412007062978223,0.0163037080635668,0.0101236021188935,0.171336080047087,0.0894643908181283,0.0745144202472042,0.0663919952913479,0.0248381400824014,0,LOC100130264
122,0.00588581518540318,0.00506180105944673,0.112242495585639,0.219070041200706,0.00876986462625074,0.0950559152442613,0.000588581518540318,0.0231312536786345,0.016656856974691,0.237433784579164,0.117480871100647,0.0991171277221895,0.092525014714538,0.0383166568569747,0,SFMBT1
6,0.00364920541494997,0.00347263095938788,0.0662742789876398,0.123543260741613,0.00441436138905238,0.0553855208946439,0.000294290759270159,0.0150088287227781,0.00788699234844026,0.145438493231313,0.0762213066509712,0.0640376692171866,0.0552089464390818,0.0207769276044732,0,FNBP1L
45,0.00565038257798705,0.00494408475573867,0.109064155385521,0.213831665685697,0.00847557386698058,0.0923484402589759,0.000529723366686286,0.0220718069452619,0.0163037080635668,0.231194820482637,0.114714537963508,0.09635079458505,0.0902295467922307,0.0367863449087699,0,MED22
3,0.00512065921130077,0.00441436138905238,0.0837551500882872,0.163449087698646,0.00582695703354915,0.0716303708063567,0.000529723366686286,0.0175985874043555,0.012889935256033,0.184402589758682,0.090818128310771,0.0782224838140082,0.0700412007062978,0.0257210123602119,0,CKLF
46,0.0051795173631548,0.00470865214832254,0.0969982342554444,0.19576221306651,0.00782813419658623,0.0838140082401413,0.000588581518540318,0.0202472042377869,0.0145379635079459,0.214361389052384,0.103766921718658,0.0879929370217775,0.0808711006474397,0.0319599764567393,0,CUL4B
5,0.00512065921130077,0.00453207769276045,0.0972336668628605,0.192525014714538,0.00782813419658623,0.0829311359623308,0.000529723366686286,0.0208357857563272,0.0143025309005297,0.209417304296645,0.103766921718658,0.0878752207180695,0.0811065332548558,0.0339022954679223,0,ADNP
6,0.00535609181871689,0.00482636845203061,0.100706297822248,0.195526780459094,0.00771041789287816,0.0857563272513243,0.000529723366686286,0.0212477928193055,0.0147145379635079,0.214949970570924,0.107533843437316,0.0906415538552089,0.083402001177163,0.0338434373160683,0,GTPBP1
9,0.000470865214832254,0.000588581518540318,0.00994702766333137,0.022248381400824,0.000765155974102413,0.00865214832254267,5.88581518540318e-05,0.00206003531489111,0.00194231901118305,0.0216009417304297,0.011065332548558,0.00929958799293702,0.00947616244849912,0.00311948204826368,0,OR10K2
33,0.00576809888169511,0.0050029429075927,0.106180105944673,0.208357857563273,0.00859329017068864,0.0908769864626251,0.000588581518540318,0.0216597998822837,0.0161859917598587,0.227251324308417,0.112242495585639,0.0948204826368452,0.0886403766921719,0.0353148911124191,0,YEATS4
1,0.00382577987051207,0.00364920541494997,0.0701000588581518,0.133666862860506,0.00576809888169511,0.055562095350206,0.000412007062978223,0.014832254267216,0.0100058858151854,0.146615656268393,0.0775750441436139,0.0662742789876398,0.057386698057681,0.0217186580341377,0,LOC730101
10,0.00523837551500883,0.00476751030017657,0.0988816951147734,0.193878752207181,0.0075927015891701,0.0835785756327251,0.000529723366686286,0.0204826368452031,0.0153031194820483,0.214479105356092,0.104885226603885,0.0891701000588582,0.0818128310771042,0.0317834020011772,0,LONP1
6,0.00470865214832254,0.00435550323719835,0.0874632136550912,0.171453796350795,0.00712183637433785,0.0761035903472631,0.000470865214832254,0.018599175985874,0.0128310771041789,0.193702177751619,0.0972925250147145,0.0819305473808122,0.0738669805768099,0.0284284873454974,0,C6ORF106
