degree,aandersoni_regen_down_Fraction_sp_less4,amaculatum_regen_down_Fraction_sp_less4,amexicanum_regen_down_Fraction_sp_less4,celegans_stress_down_Fraction_sp_less4,clupisFamiliaris_wound_down_Fraction_sp_less4,dmelanogaster_stress_down_Fraction_sp_less4,dmelanogaster_wound_down_Fraction_sp_less4,drerio_regen_down_Fraction_sp_less4,ecoli_stress_down_Fraction_sp_less4,mmusculus_stress_down_Fraction_sp_less4,rnorvegicus_wound_down_Fraction_sp_less4,sscrofa_wound_down_Fraction_sp_less4,xlaevis_wound_down_Fraction_sp_less4,xtropicalis_regen_down_Fraction_sp_less4,label,gene_list,degree,aandersoni_regen_down_Fraction_sp_less4,amaculatum_regen_down_Fraction_sp_less4,amexicanum_regen_down_Fraction_sp_less4,celegans_stress_down_Fraction_sp_less4,clupisFamiliaris_wound_down_Fraction_sp_less4,dmelanogaster_stress_down_Fraction_sp_less4,dmelanogaster_wound_down_Fraction_sp_less4,drerio_regen_down_Fraction_sp_less4,ecoli_stress_down_Fraction_sp_less4,mmusculus_stress_down_Fraction_sp_less4,rnorvegicus_wound_down_Fraction_sp_less4,sscrofa_wound_down_Fraction_sp_less4,xlaevis_wound_down_Fraction_sp_less4,xtropicalis_regen_down_Fraction_sp_less4,label,gene_list
8,0.000596540067607874,0.000198846689202625,0.0117319546629549,0.0188904354742494,0.00039769337840525,0.00894810101411811,0,0.001590773513621,0.000795386756810499,0.0266454563531517,0.00695963412209187,0.00954464108172599,0.0121296480413601,0.004772320540863,1,ERC1,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,KCNK15
32,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,FOXO1,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,CD276
12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,TMEM127,8,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,SRPX2
359,0.000994233446013124,0.00258500695963412,0.027043149731557,0.0340027838536488,0.00735732750049712,0.0155100417578047,0,0.0113342612845496,0.00178962020282362,0.0451381984489958,0.0439451183137801,0.0300258500695963,0.017498508649831,0.00914694770332074,1,FANCA,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MTDH
15,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,GATA1,39,0.000198846689202625,0.000198846689202625,0.0218731358122887,0.0415589580433486,0.004772320540863,0.0202823622986677,0,0.00457347385166037,0.001590773513621,0.0369854841916882,0.0248558361503281,0.0276396897991648,0.0188904354742494,0.00676078743288924,0,LCN2
2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,PPP2R1A,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,ASIC1
43,0.000994233446013124,0.0023861602704315,0.017498508649831,0.0147146550009942,0.00417578047325512,0.00616424736528137,0,0.00934579439252336,0.000198846689202625,0.0294293100019885,0.0292304633127858,0.0149135016901969,0.00815271425730762,0.00676078743288924,1,POLQ,23,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,TRNT1
1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,ALDH2,34,0.00039769337840525,0.000198846689202625,0.00556770729767349,0.0176973553390336,0.001590773513621,0.00715848081129449,0,0.000596540067607874,0.00039769337840525,0.020680055677073,0.00278385364883675,0.00536886060847087,0.00536886060847087,0.00417578047325512,0,FRA10AC1
2,0.00198846689202625,0.000596540067607874,0.0425531914893617,0.0459335852058063,0.00178962020282362,0.0214754424338835,0.000198846689202625,0.004772320540863,0.00119308013521575,0.0739709683833764,0.030224696758799,0.0266454563531517,0.0304235434480016,0.0109365679061444,1,ARHGEF10,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PITPNM3
53,0.00039769337840525,0,0.014316961622589,0.0109365679061444,0.000596540067607874,0.00556770729767349,0.000198846689202625,0.00178962020282362,0.000198846689202625,0.0208789023662756,0.0133227281765759,0.00934579439252336,0.0119308013521575,0.00338039371644462,1,PDGFB,3,0.00198846689202625,0.000596540067607874,0.0411612646649433,0.0332073970968383,0.000795386756810499,0.0176973553390336,0.000198846689202625,0.0039769337840525,0.00139192682441837,0.0622390137204216,0.0340027838536488,0.0248558361503281,0.0272419964207596,0.00755617418969974,0,LUM
10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,MUC1,5,0,0,1,0.5,0,0,0,0,0,1,0.5,0,0,0,0,MMP19
4,0,0.000198846689202625,0.000596540067607874,0.0119308013521575,0,0.00198846689202625,0,0.000198846689202625,0.000994233446013124,0.00576655398687612,0.00258500695963412,0.00178962020282362,0.0109365679061444,0.000198846689202625,1,EIF3E,1,0.001590773513621,0.000198846689202625,0.00497116723006562,0.0151123483793995,0,0.0039769337840525,0,0.000198846689202625,0.001590773513621,0.0109365679061444,0.001590773513621,0.00556770729767349,0.0119308013521575,0.00119308013521575,0,MRPL33
181,0,0,0.00039769337840525,0.000795386756810499,0,0,0,0,0,0.000994233446013124,0.001590773513621,0.000596540067607874,0,0,1,ABI1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALKBH8
34,0,0,0.00039769337840525,0.0113342612845496,0,0.00178962020282362,0,0.000198846689202625,0.000994233446013124,0.00457347385166037,0.00218731358122887,0.00139192682441837,0.0105388745277391,0.000198846689202625,1,CNBP,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,IRF2
1,0.000795386756810499,0.000795386756810499,0.0184927420958441,0.042950884867767,0.003181547027242,0.0188904354742494,0.000198846689202625,0.0023861602704315,0.00119308013521575,0.0538874527739113,0.00835156094651024,0.0147146550009942,0.0109365679061444,0.00795386756810499,1,ZMYM3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ERBB2IP
9,0,0,0,0.5,0,1,0,0,0,0.5,0.5,0,0,0,1,FNBP1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,OXNAD1
7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,PIK3R1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NRG2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,STK11,15,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,LRRK2
26,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,CDKN1A,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL17REL
91,0,0.000198846689202625,0.00616424736528137,0.0145158083117916,0.00039769337840525,0.00636309405448399,0,0.000198846689202625,0.000198846689202625,0.0192881288526546,0.00258500695963412,0.00596540067607874,0.00338039371644462,0.000596540067607874,1,TRRAP,35,0.00139192682441837,0.000596540067607874,0.0316166235832173,0.0228673692583019,0.000795386756810499,0.00974348777092861,0.000198846689202625,0.00258500695963412,0.000795386756810499,0.0477232054086299,0.0224696758798966,0.0182938954066415,0.0196858222310599,0.00536886060847087,0,IGFBP5
7,0,0,0.00119308013521575,0.004772320540863,0,0.00377808709484987,0,0,0,0.00835156094651024,0.001590773513621,0.00119308013521575,0.00198846689202625,0,1,NCOR1,11,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,APLN
60,0.000198846689202625,0.000795386756810499,0.00656194074368662,0.0153111950686021,0.000795386756810499,0.00616424736528137,0,0.001590773513621,0.000795386756810499,0.0167031218930205,0.00676078743288924,0.00517001391926824,0.00517001391926824,0.001590773513621,1,TCF3,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TBC1D10A
10,0.00039769337840525,0.000198846689202625,0.00994233446013124,0.0220719825014913,0.00198846689202625,0.00934579439252336,0,0.000198846689202625,0.000596540067607874,0.0312189302048121,0.00417578047325512,0.00815271425730762,0.00437462716245775,0.00357924040564725,1,PMS1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JRK
4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,CUL3,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,YEATS2
17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,HMGA2,28,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,OSBPL10
18,0.000198846689202625,0.000795386756810499,0.012726188108968,0.0324120103400278,0.001590773513621,0.0135215748657785,0,0.00218731358122887,0.00218731358122887,0.0377808709484987,0.00735732750049712,0.0107377212169417,0.00835156094651024,0.0039769337840525,1,MUTYH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USP4
25,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,HIF1A,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,HSD17B6
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S100A7,24,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,UPP1
2,0,0,0.00119308013521575,0.00497116723006562,0.001590773513621,0.00218731358122887,0,0.000198846689202625,0,0.00596540067607874,0.000198846689202625,0.00139192682441837,0,0.00218731358122887,1,SRGAP3,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,FOSL2
7,0,0,0.000795386756810499,0.0121296480413601,0,0.00198846689202625,0,0.00039769337840525,0.000994233446013124,0.00517001391926824,0.0023861602704315,0.00178962020282362,0.0109365679061444,0.000198846689202625,1,RPL10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OR10H2
25,0.0023861602704315,0.000596540067607874,0.0393716444621197,0.0351958639888646,0.000795386756810499,0.0165042752038179,0.000198846689202625,0.00377808709484987,0.00139192682441837,0.0652217140584609,0.0298270033803937,0.0234639093259097,0.0264466096639491,0.00894810101411811,1,CDH11,7,0,0,0.0155100417578047,0.0192881288526546,0.00656194074368662,0.00934579439252336,0,0.00735732750049712,0.000795386756810499,0.0242592960827202,0.0463312785842116,0.027043149731557,0.00954464108172599,0.00119308013521575,0,ITGAX
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,CDK6,50,0.00039769337840525,0.000795386756810499,0.0145158083117916,0.0304235434480016,0.00198846689202625,0.0153111950686021,0,0.0023861602704315,0.00178962020282362,0.0345993239212567,0.00795386756810499,0.0151123483793995,0.00954464108172599,0.00357924040564725,0,KLHDC4
33,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,PRKAR1A,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,PAX6
13,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,KDM5C,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GRHL3
9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NRG1,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,RETN
160,0,0,0.00576655398687612,0.0101411811493339,0.00039769337840525,0.00457347385166037,0,0.000198846689202625,0.000198846689202625,0.0200835156094651,0.003181547027242,0.00576655398687612,0.00139192682441837,0.000596540067607874,1,ASXL1,1,0,0,0.00119308013521575,0.00517001391926824,0.000795386756810499,0.00198846689202625,0,0.000198846689202625,0.00039769337840525,0.003181547027242,0.00039769337840525,0.000994233446013124,0.000994233446013124,0.00377808709484987,0,CHGA
1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,IDH1,21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,LLPH
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MTOR,2,0,0.000198846689202625,0.00218731358122887,0.00218731358122887,0,0.000994233446013124,0,0,0,0.00357924040564725,0.000994233446013124,0.000596540067607874,0.000596540067607874,0.000198846689202625,0,SF3A2
47,0,0,0,0.000198846689202625,0,0.000596540067607874,0,0.000198846689202625,0,0.000198846689202625,0.000596540067607874,0,0,0,1,NFKB2,2,0.000596540067607874,0.000994233446013124,0.0184927420958441,0.0451381984489958,0.00298270033803937,0.0196858222310599,0.000198846689202625,0.00218731358122887,0.00198846689202625,0.0540862994631139,0.00874925432491549,0.0145158083117916,0.0101411811493339,0.00855040763571287,0,ZNF226
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,RANBP2,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,DUSP14
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CSMD3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,CDK16
5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,CDKN2A,2,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,ODC1
3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,HNRNPA2B1,13,0,0.000596540067607874,0.00795386756810499,0.01590773513621,0.00039769337840525,0.00636309405448399,0,0.00139192682441837,0.001590773513621,0.0184927420958441,0.00377808709484987,0.00596540067607874,0.00437462716245775,0.00119308013521575,0,IDUA
2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,GPHN,13,0.000198846689202625,0.000198846689202625,0.0161065818254126,0.0210777490554782,0.00656194074368662,0.0105388745277391,0,0.00676078743288924,0.000994233446013124,0.0262477629747465,0.0463312785842116,0.0288327699343806,0.00974348777092861,0.001590773513621,0,SLA2
18,0.0039769337840525,0.00139192682441837,0.00517001391926824,0.0345993239212567,0,0.00556770729767349,0,0.000994233446013124,0.00815271425730762,0.0202823622986677,0.00119308013521575,0.00894810101411811,0.0214754424338835,0.00338039371644462,1,COX6C,4,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,DHRS3
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TLX3,9,0,0.000795386756810499,0.00695963412209187,0.0149135016901969,0.000795386756810499,0.00596540067607874,0,0.000994233446013124,0.000795386756810499,0.0202823622986677,0.00417578047325512,0.00517001391926824,0.00377808709484987,0.001590773513621,0,NELFA
3,0,0,0.00457347385166037,0.00855040763571287,0.00178962020282362,0.00377808709484987,0,0.00218731358122887,0.000198846689202625,0.00735732750049712,0.0165042752038179,0.00974348777092861,0.00457347385166037,0.000795386756810499,1,ELF4,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CLEC11A
60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,MET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SELT
1,0,0,0,0.5,0,0,0,0,0,0.5,0.5,0,0.5,0,1,ELL,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CRAT
27,0.000795386756810499,0.000198846689202625,0.020680055677073,0.0234639093259097,0.000994233446013124,0.0123284947305627,0.000198846689202625,0.000994233446013124,0.00139192682441837,0.0393716444621197,0.0180950487174389,0.0117319546629549,0.0149135016901969,0.003181547027242,1,PIK3CA,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SYT17
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DROSHA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZNF630
11,0.00039769337840525,0.001590773513621,0.025452376217936,0.0266454563531517,0.00874925432491549,0.0121296480413601,0,0.0117319546629549,0.00119308013521575,0.0411612646649433,0.0600517001391927,0.0361900974348777,0.0141181149333864,0.00656194074368662,1,WAS,11,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,AK2
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DAXX,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TLR5
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ROBO2,31,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,FITM2
3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SH3GL1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NECAB3
1,0,0,0.00178962020282362,0.00178962020282362,0,0.000994233446013124,0,0.000198846689202625,0,0.00139192682441837,0.000994233446013124,0.00258500695963412,0.001590773513621,0.000198846689202625,1,EML4,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EPHA5
6,0.00039769337840525,0.001590773513621,0.0292304633127858,0.0328097037184331,0.00914694770332074,0.0155100417578047,0,0.011135414595347,0.00218731358122887,0.0467289719626168,0.0626367070988268,0.0401670312189302,0.0178962020282362,0.00755617418969974,1,ITK,6,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,PTK2B
2,0,0,0.000795386756810499,0.00377808709484987,0,0.00218731358122887,0,0.000198846689202625,0,0.00636309405448399,0.00139192682441837,0.00139192682441837,0.00119308013521575,0.000198846689202625,1,BRAF,50,0.000596540067607874,0.00218731358122887,0.0445416583813879,0.0590574666931796,0.0119308013521575,0.0288327699343806,0,0.01590773513621,0.00278385364883675,0.0733744283157685,0.072579041558958,0.0518989858818851,0.0282362298667727,0.0139192682441837,0,GMIP
1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,NIN,25,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,GPC1
9,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,MLLT11,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,PBXIP1
24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,MYCN,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,COQ7
12,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,POU5F1,2,0.000994233446013124,0.00039769337840525,0.030224696758799,0.0252535295287333,0.000596540067607874,0.0117319546629549,0.000198846689202625,0.003181547027242,0.000596540067607874,0.0459335852058063,0.0218731358122887,0.0196858222310599,0.0218731358122887,0.00536886060847087,0,PPP1CB
18,0.000198846689202625,0,0.00338039371644462,0.00954464108172599,0,0.004772320540863,0,0.00039769337840525,0.00039769337840525,0.00715848081129449,0.00198846689202625,0.0023861602704315,0.00377808709484987,0.00656194074368662,1,CTNNA2,4,0,0,0.00119308013521575,0.0117319546629549,0.00039769337840525,0.00417578047325512,0,0.000596540067607874,0.000994233446013124,0.00139192682441837,0.00139192682441837,0.00119308013521575,0.000994233446013124,0.00278385364883675,0,PRNT
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,PTPRD,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,HSF4
112,0.00218731358122887,0.00139192682441837,0.0636309405448399,0.0759594352754027,0.00556770729767349,0.0393716444621197,0.000198846689202625,0.00874925432491549,0.003181547027242,0.102406044939352,0.0558759196659376,0.0505070590574667,0.0497116723006562,0.0171008152714257,1,ZEB1,2,0.00198846689202625,0.000795386756810499,0.0449393517597932,0.0407635712865381,0.000994233446013124,0.022270829190694,0.000198846689202625,0.00417578047325512,0.00198846689202625,0.070988268045337,0.0367866375024856,0.0284350765559753,0.0310200835156095,0.00855040763571287,0,AHNAK
49,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,PBX1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GABRR2
5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,ID3,34,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,ZXDB
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TERT,86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,HERC3
28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,CTNND2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OR52B4
7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,HOOK3,147,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,WWOX
28,0,0,0.000198846689202625,0.000795386756810499,0,0.000198846689202625,0,0,0,0,0,0,0.00039769337840525,0,1,ASPSCR1,8,0,0,0.0023861602704315,0.00735732750049712,0,0,0,0,0.00039769337840525,0.00556770729767349,0.00556770729767349,0.00497116723006562,0.0039769337840525,0.00039769337840525,0,DNAJB11
4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,U2AF1,12,0,0,0.00178962020282362,0.00596540067607874,0,0.000198846689202625,0,0,0.000198846689202625,0.00278385364883675,0.00258500695963412,0.00198846689202625,0,0,0,TBL3
14,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,REL,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,ARHGEF11
8,0,0,0.00357924040564725,0.00437462716245775,0,0.0023861602704315,0,0,0.000198846689202625,0.0105388745277391,0.00139192682441837,0.003181547027242,0.000994233446013124,0,1,SRSF2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KRT73
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,MSH2,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZNF595
2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,TNFAIP3,23,0,0,0.0131238814873732,0.0147146550009942,0.00517001391926824,0.00795386756810499,0,0.00616424736528137,0.000994233446013124,0.0188904354742494,0.0383774110161066,0.0214754424338835,0.00775502087890237,0.000795386756810499,0,PIK3R6
1,0.000198846689202625,0,0.00198846689202625,0.00795386756810499,0,0.00377808709484987,0,0,0,0.0115331079737522,0.0023861602704315,0.00278385364883675,0.003181547027242,0,1,ARID1A,12,0.00139192682441837,0.00039769337840525,0.03181547027242,0.0234639093259097,0.00119308013521575,0.0119308013521575,0.000198846689202625,0.00338039371644462,0.000994233446013124,0.0469278186518194,0.0284350765559753,0.0224696758798966,0.0232650626367071,0.00536886060847087,0,SOX17
17,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,DDX10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIH1D1
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,IL2,17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,DOCK5
114,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,PTPN13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,IRAK1
14,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,VTI1A,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBPF3
108,0.000198846689202625,0.000198846689202625,0.0105388745277391,0.0123284947305627,0.000795386756810499,0.00616424736528137,0,0.000596540067607874,0.00039769337840525,0.0304235434480016,0.00695963412209187,0.00914694770332074,0.00596540067607874,0.00178962020282362,1,MLLT10,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VPS53
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NCKIPSD,42,0.00039769337840525,0.000198846689202625,0.00198846689202625,0.00894810101411811,0.000795386756810499,0.00278385364883675,0,0.000198846689202625,0,0.00874925432491549,0.00178962020282362,0.00218731358122887,0.001590773513621,0.0023861602704315,0,PRKAR1B
8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,KDM6A,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NTNG2
129,0,0,0.00795386756810499,0.0117319546629549,0.00377808709484987,0.00556770729767349,0,0.00437462716245775,0.00039769337840525,0.0115331079737522,0.0258500695963412,0.0157088884470074,0.00497116723006562,0.00039769337840525,1,BCL3,68,0,0,0.00039769337840525,0.00178962020282362,0,0.00119308013521575,0,0,0.000596540067607874,0.000198846689202625,0,0.000198846689202625,0.000596540067607874,0,0,NPHS2
9,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,PRCC,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEFL
25,0.000596540067607874,0.000596540067607874,0.00894810101411811,0.0244581427719228,0,0.0117319546629549,0,0.000795386756810499,0.000198846689202625,0.0371843308808908,0.00874925432491549,0.00755617418969974,0.00556770729767349,0.000795386756810499,1,EP300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST6GALNAC5
19,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,CYLD,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIST1H3J
24,0,0,0.000596540067607874,0.00139192682441837,0,0.000198846689202625,0,0,0.000198846689202625,0.000596540067607874,0.00039769337840525,0.00039769337840525,0,0,1,DGCR8,40,0,0,0.000198846689202625,0.000596540067607874,0,0.000795386756810499,0,0,0,0.000198846689202625,0.000198846689202625,0,0,0,0,BRD1
2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,EWSR1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,BUD31
72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,BCORL1,29,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,ARSF
19,0.000994233446013124,0.000994233446013124,0.0445416583813879,0.0536886060847087,0.00377808709484987,0.0246569894611255,0.000198846689202625,0.00656194074368662,0.00258500695963412,0.0727778882481607,0.0367866375024856,0.0363889441240803,0.0332073970968383,0.00994233446013124,1,SBDS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TAOK2
2,0.00357924040564725,0.001590773513621,0.0634320938556373,0.094849870749652,0.00338039371644462,0.0443428116921853,0.000198846689202625,0.00715848081129449,0.00497116723006562,0.12805726784649,0.0491151322330483,0.0465301252734142,0.0536886060847087,0.0171008152714257,1,AKT3,11,0,0,0.00755617418969974,0.0163054285146152,0.00198846689202625,0.00815271425730762,0,0.000596540067607874,0.000198846689202625,0.0220719825014913,0.00198846689202625,0.00656194074368662,0.00357924040564725,0.0039769337840525,0,PLA2G6
10,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,EIF4A2,3,0,0,0,0.117647058823529,0,0,0,0,0,0.0588235294117647,0,0.117647058823529,0.0588235294117647,0.117647058823529,0,CDX4
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BCL2L12,18,0.000198846689202625,0.00178962020282362,0.00855040763571287,0.00377808709484987,0.00258500695963412,0.001590773513621,0,0.00517001391926824,0.000198846689202625,0.0141181149333864,0.0113342612845496,0.00556770729767349,0.00178962020282362,0.00556770729767349,0,WDR62
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AMER1,25,0,0,0.00357924040564725,0.0125273414197654,0,0.000795386756810499,0,0.00039769337840525,0.000198846689202625,0.00914694770332074,0.00855040763571287,0.00616424736528137,0.00039769337840525,0,0,NAT10
18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,TAF15,293,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,KLHDC3
1,0,0,0.00139192682441837,0.00298270033803937,0,0.00198846689202625,0,0.000198846689202625,0,0.0023861602704315,0.000994233446013124,0.00119308013521575,0.00178962020282362,0.00258500695963412,1,SOX2,17,0,0,0.000198846689202625,0.00039769337840525,0,0.000198846689202625,0,0,0,0.000198846689202625,0.000198846689202625,0.000198846689202625,0.000596540067607874,0,0,COBL
723,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,BTG1,2,0.0039769337840525,0.00139192682441837,0.00576655398687612,0.0361900974348777,0,0.00616424736528137,0,0.00119308013521575,0.00835156094651024,0.0212765957446809,0.00198846689202625,0.00974348777092861,0.0218731358122887,0.00338039371644462,0,ATP5I
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,TRIM24,109,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,RSRC2
4,0.000795386756810499,0.00198846689202625,0.0165042752038179,0.0131238814873732,0.00437462716245775,0.00616424736528137,0,0.00775502087890237,0.00039769337840525,0.0278385364883675,0.0282362298667727,0.0147146550009942,0.00775502087890237,0.00656194074368662,1,BAZ1A,92,0,0,0.00039769337840525,0.0115331079737522,0.00039769337840525,0.00377808709484987,0,0.000596540067607874,0.000994233446013124,0.00139192682441837,0.00119308013521575,0.000596540067607874,0.000596540067607874,0.00218731358122887,0,DMRTC2
1,0.000795386756810499,0.000795386756810499,0.0268443030423543,0.0336050904752436,0.001590773513621,0.01590773513621,0.000198846689202625,0.00357924040564725,0.000994233446013124,0.0469278186518194,0.0192881288526546,0.0210777490554782,0.0228673692583019,0.00556770729767349,1,KIF5B,26,0.000198846689202625,0.000198846689202625,0.012726188108968,0.0117319546629549,0.00357924040564725,0.00676078743288924,0,0.0039769337840525,0.000198846689202625,0.0176973553390336,0.0296281566911911,0.0176973553390336,0.00715848081129449,0.00218731358122887,0,S100A11
