gene_dmelanogaster_stress_up,dmelanogaster_stress_up_Fraction_sp_less7,dmelanogaster_stress_up_Fraction_sp_less6,dmelanogaster_stress_up_Fraction_sp_less5,dmelanogaster_stress_up_Fraction_sp_less4,dmelanogaster_stress_up_Fraction_sp_less3,dmelanogaster_stress_up_Fraction_sp_less2,dmelanogaster_stress_up_Fraction_sp_1,dmelanogaster_stress_up_Fraction_sp_0
GDI2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
GDI1,0.30462539147193446,0.29053240183088413,0.22175379426644182,0.093953264273669,0.01445434834979523,0.0013249819320645627,0.0012045290291496024,0.00012045290291496025
TTC30A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFAP4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SPDL1,0.2745121657431944,0.20320404721753793,0.08949650686581546,0.02288605155384245,0.003854492893278728,0.0002409058058299205,0.0002409058058299205,0.0
CALM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAPEPLD,0.27716212960732356,0.19043603950855215,0.07528306432185015,0.01770657672849916,0.000963623223319682,0.0,0.0,0.0
SPTA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HGSNAT,0.278848470248133,0.20898578655745603,0.09744639845820284,0.022524692845097567,0.002529510961214165,0.00012045290291496025,0.0,0.00012045290291496025
CRYZL1,0.30522765598650925,0.29583232955914235,0.2541556251505661,0.14237533124548302,0.042881233437725846,0.0030113225728740063,0.0030113225728740063,0.0
SERF2,0.2961936882678873,0.2572874006263551,0.154541074439894,0.05095157793302819,0.003854492893278728,0.00012045290291496025,0.00012045290291496025,0.0
NAT9,0.29775957600578173,0.26596000963623223,0.17176583955673333,0.06552637918573838,0.012527101903155867,0.000481811611659841,0.00036135870874488076,0.00012045290291496025
NAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAT1,0.2996868224524211,0.2629486870633582,0.15092748735244518,0.04227896892315105,0.0042158516020236085,0.0002409058058299205,0.0002409058058299205,0.0
NAT6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAIM2,0.3054685617923392,0.2900505902192243,0.2160925078294387,0.0881715249337509,0.022645145748012525,0.001927246446639364,0.001927246446639364,0.0
PARG,0.275716694772344,0.18838834015899783,0.07624668754516983,0.015297518670199952,0.0018067935437244037,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025
CCBL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCBL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX5A,0.30257769212238017,0.2884847024813298,0.23717176583955674,0.118164297759576,0.031197301854974706,0.005179474825343291,0.00505902192242833,0.00012045290291496025
COX5B,0.30161406889906045,0.28523247410262587,0.22392194651891112,0.10310768489520597,0.025295109612141653,0.003372681281618887,0.003252228378703927,0.00012045290291496025
SIPA1L1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SIPA1L3,0.30317995663695496,0.27535533606359913,0.17525897374126717,0.05854011081667068,0.012768007708985786,0.0007227174174897615,0.0006022645145748012,0.00012045290291496025
PPFIA4,0.10672127198265478,0.0199951818838834,0.0015658877378944833,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025,0.0
SLC35F5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
PPFIA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUPV3L1,0.2490966032281378,0.13310045772103107,0.039869910864851844,0.00927487352445194,0.000963623223319682,0.00012045290291496025,0.00012045290291496025,0.0
TSPAN12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT-ND1,0.29161647795711876,0.24933750903396773,0.13117321127439172,0.03890628764153216,0.008431703204047217,0.0002409058058299205,0.0002409058058299205,0.0
MT-ND2,0.28655745603469046,0.23247410262587329,0.10720308359431463,0.030835943146229824,0.006143098048662973,0.0,0.0,0.0
MT-ND3,0.2900505902192243,0.24885569742230787,0.13671404480847987,0.03782221151529752,0.009033967718622018,0.0,0.0,0.0
MT-ND4,0.2889665140929896,0.24415803420862442,0.12250060226451458,0.035172247651168394,0.007949891592387376,0.00012045290291496025,0.00012045290291496025,0.0
MT-ND5,0.27198265478198025,0.1821247892074199,0.05649241146711636,0.015417971573114912,0.0010840761262346423,0.0,0.0,0.0
MT-ND6,0.27198265478198025,0.1821247892074199,0.05649241146711636,0.015417971573114912,0.0010840761262346423,0.0,0.0,0.0
EAF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EAF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBPJL,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.0
TMUB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCGB1C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCRIP,0.2920982895687786,0.26102144061671884,0.1569501324981932,0.05311973018549747,0.012647554806070826,0.0008431703204047217,0.0008431703204047217,0.0
TRIM34,0.3006504456757408,0.27643941218983376,0.19115875692604192,0.0645627559624187,0.009756685136111781,0.00036135870874488076,0.00036135870874488076,0.0
MMAA,0.2934232715008432,0.25644423030595037,0.13526860997350035,0.03854492893278728,0.008190797398217297,0.0002409058058299205,0.0002409058058299205,0.0
MMAB,0.2933028185979282,0.2569260419176102,0.13803902674054444,0.0387858347386172,0.005179474825343291,0.0002409058058299205,0.0002409058058299205,0.0
TYR,0.06540592628282342,0.022042881233437724,0.008190797398217297,0.005299927728258251,0.00012045290291496025,0.00012045290291496025,0.00012045290291496025,0.0
ALG8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ALG2,0.29824138761744157,0.25788966514092987,0.1403276318959287,0.031679113466634545,0.007829438689472416,0.0012045290291496024,0.0012045290291496024,0.0
ALG3,0.3024572392194652,0.28499156829679595,0.2251264755480607,0.09889183329318237,0.020838352204288122,0.001445434834979523,0.001445434834979523,0.0
ALG1,0.30269814502529513,0.2840279450734763,0.22127198265478198,0.08865333654541074,0.016502047699349553,0.001927246446639364,0.001927246446639364,0.0
ALG6,0.2975186701999518,0.2646350277041677,0.15827511443025777,0.046374367622259695,0.005299927728258251,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025
ALG5,0.2863165502288605,0.22584919296555048,0.09347145266200915,0.022042881233437724,0.006022645145748013,0.0006022645145748012,0.0006022645145748012,0.0
WIF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDXP,0.3036617682486148,0.2795711876656227,0.1809202601782703,0.06119007468079981,0.007829438689472416,0.0006022645145748012,0.000481811611659841,0.00012045290291496025
RNGTT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIAA1324L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INSL3,0.1747771621296073,0.05251746567092267,0.00987713803902674,0.0008431703204047217,0.0002409058058299205,0.0,0.0,0.0
RTN1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
RDM1,0.2823416044326668,0.20838352204288124,0.08407612623464225,0.021801975427607805,0.005661286437003131,0.0002409058058299205,0.0002409058058299205,0.0
CLUL1,0.3022163334136353,0.2763189592869188,0.1827270537219947,0.07082630691399663,0.01421344254396531,0.0006022645145748012,0.0006022645145748012,0.0
PDX1,0.07480125271019032,0.021199710913033003,0.00963623223319682,0.0015658877378944833,0.00012045290291496025,0.00012045290291496025,0.00012045290291496025,0.0
FECH,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ADAP1,0.01891110575764876,0.001927246446639364,0.0,0.0,0.0,0.0,0.0,0.0
ADAP2,0.3006504456757408,0.2701758612382558,0.17104312213924355,0.05866056371958564,0.014936159961455071,0.001445434834979523,0.001445434834979523,0.0
KLHL10,0.28993013731630934,0.24897615032522283,0.12310286677908938,0.036376776680317996,0.005179474825343291,0.0,0.0,0.0
KLHL12,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
KLHL13,0.29655504697663215,0.24837388581064804,0.13490725126475547,0.04360395085521561,0.00493856901951337,0.00012045290291496025,0.00012045290291496025,0.0
KLHL15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLHL18,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
DMRTB1,0.17682486147916165,0.06889906046735726,0.01975427607805348,0.00963623223319682,0.007106721271982655,0.005661286437003131,0.005661286437003131,0.0
GABPB2,0.3012527101903156,0.27668031799566367,0.1867019995181884,0.0751626114189352,0.016983859311009396,0.0008431703204047217,0.0007227174174897615,0.00012045290291496025
NPTX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IER2,0.10443266682727054,0.025295109612141653,0.003372681281618887,0.0012045290291496024,0.000481811611659841,0.0002409058058299205,0.0002409058058299205,0.0
PARP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLK,0.2992050108407613,0.2642736689954228,0.14659118284750663,0.04215851602023609,0.005179474825343291,0.00012045290291496025,0.00012045290291496025,0.0
SLA,0.3019754276078053,0.2716212960732354,0.1823656950132498,0.0663695495061431,0.016140688990604675,0.0027704167670440857,0.0027704167670440857,0.0
PHYH,0.3006504456757408,0.27752348831606843,0.2015177065767285,0.08238978559383281,0.016502047699349553,0.000963623223319682,0.000963623223319682,0.0
NOTCH4,0.2872801734521802,0.23066730908214889,0.10250542038063118,0.029390508311250303,0.006504456757407854,0.0013249819320645627,0.0012045290291496024,0.00012045290291496025
MEAF6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
MSMP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZIN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOTCH1,0.3011322572874006,0.2630691399662732,0.15442062153697905,0.04468802698145025,0.005781739339918092,0.0002409058058299205,0.0002409058058299205,0.0
NOTCH2,0.29438689472416285,0.2724644663936401,0.18344977113948446,0.05890146952541556,0.008431703204047217,0.00036135870874488076,0.00036135870874488076,0.0
NOTCH3,0.30269814502529513,0.2799325463743676,0.19669959046013008,0.07046494820525175,0.01903155866056372,0.001445434834979523,0.001445434834979523,0.0
ZNF658,0.0963623223319682,0.021440616718862923,0.0013249819320645627,0.00012045290291496025,0.0,0.0,0.0,0.0
ZNF655,0.28005299927728255,0.21284027945073478,0.09612141652613827,0.021320163815947965,0.001927246446639364,0.0,0.0,0.0
TCTEX1D2,0.3034208624427849,0.27716212960732356,0.18429294145988917,0.0751626114189352,0.017947482534329078,0.00036135870874488076,0.00036135870874488076,0.0
ZNF653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCTEX1D4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAPGEF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAPGEF6,0.2863165502288605,0.23620814261623704,0.1263550951577933,0.03384726571910383,0.0026499638641291254,0.00012045290291496025,0.00012045290291496025,0.0
N4BP2L2,0.29908455793784633,0.27475307154902434,0.19645868465430016,0.07949891592387376,0.01445434834979523,0.0010840761262346423,0.0010840761262346423,0.0
RAPGEF1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
RAPGEF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAPGEF3,0.2930619127920983,0.2554806070826307,0.13779812093471452,0.040351722476511684,0.008672609009877139,0.00036135870874488076,0.00036135870874488076,0.0
ZNF384,0.29137557215128884,0.25343290773307636,0.15622741508070345,0.054083353408817154,0.011322572874006263,0.0007227174174897615,0.0007227174174897615,0.0
ZNF383,0.3002890869669959,0.2740303541315346,0.17622259696458684,0.06986268369067694,0.013008913514815708,0.00036135870874488076,0.00036135870874488076,0.0
ZNF382,0.30498675018067933,0.2928210069862684,0.22536738135389062,0.10069862683690677,0.0317995663695495,0.003372681281618887,0.003372681281618887,0.0
POC1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRTAP3-2,0.03577451216574319,0.012406649000240905,0.007106721271982655,0.005299927728258251,0.0002409058058299205,0.0,0.0,0.0
KRTAP3-1,0.013972536738135389,0.0074680799807275355,0.006384003854492893,0.0007227174174897615,0.00012045290291496025,0.0,0.0,0.0
SNRPD3,0.2505420380631173,0.12864370031317754,0.042881233437725846,0.013249819320645628,0.0013249819320645627,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025
SNRPD2,0.24680799807275355,0.12659600096362322,0.03830402312695736,0.013129366417730668,0.00469766321368345,0.000481811611659841,0.00036135870874488076,0.00012045290291496025
SNRPD1,0.2867983618405204,0.2390990122861961,0.11105757648759335,0.03806311732112744,0.008552156106962177,0.000963623223319682,0.0008431703204047217,0.00012045290291496025
NMBR,0.06889906046735726,0.01963382317513852,0.0093953264273669,0.006986268369067694,0.005661286437003131,0.0,0.0,0.0
PKP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFT46,0.306070826306914,0.2951096121416526,0.23416044326668273,0.10491447843893038,0.03155866056371959,0.0027704167670440857,0.0027704167670440857,0.0
RFX6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLDN,0.27643941218983376,0.1899542278968923,0.07022404239942183,0.015658877378944832,0.0007227174174897615,0.0,0.0,0.0
GLDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC,0.26559865092748736,0.16080462539147194,0.04950614309804866,0.010840761262346423,0.0007227174174897615,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025
DHRS12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHRS13,0.28776198506384004,0.22753553360635992,0.10780534810888942,0.026620091544206217,0.0012045290291496024,0.00012045290291496025,0.00012045290291496025,0.0
MAP1LC3B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGMN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAPS2,0.30595037340399905,0.2918573837629487,0.22645145748012527,0.09961455071067213,0.028547337990845578,0.0015658877378944833,0.001445434834979523,0.00012045290291496025
EHMT1,0.296916405685377,0.2586123825584197,0.175740785352927,0.07022404239942183,0.014695254155625151,0.0007227174174897615,0.0006022645145748012,0.00012045290291496025
EHMT2,0.30354131534569984,0.2900505902192243,0.22584919296555048,0.1093712358467839,0.02890869669959046,0.002409058058299205,0.002288605155384245,0.00012045290291496025
ADIPOR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIPOR1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
MARK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARK1,0.3014936159961455,0.2694531438207661,0.1703204047217538,0.058419657913755724,0.00927487352445194,0.0006022645145748012,0.0006022645145748012,0.0
MARK2,0.3024572392194652,0.2793302818597928,0.18453384726571911,0.07528306432185015,0.015779330281859794,0.00036135870874488076,0.00036135870874488076,0.0
MARK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGBP1,0.266682727053722,0.1763430498675018,0.05649241146711636,0.013490725126475547,0.006986268369067694,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025
TPD52L2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TPD52L3,0.17682486147916165,0.06889906046735726,0.01975427607805348,0.00963623223319682,0.007106721271982655,0.005781739339918092,0.005661286437003131,0.00012045290291496025
TPD52L1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
EFCAB10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTR3C,0.3051072030835943,0.2906528547337991,0.21886292459648277,0.09298964105034932,0.01987472898096844,0.0018067935437244037,0.0018067935437244037,0.0
ACTR3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR12,0.2947482534329077,0.27282582510238496,0.18501565887737895,0.06853770175861239,0.024451939291736932,0.002529510961214165,0.002409058058299205,0.00012045290291496025
WDR11,0.2960732353649723,0.2569260419176102,0.16261141893519634,0.0581787521079258,0.011081667068176343,0.000963623223319682,0.000963623223319682,0.0
WDR17,0.3055890146952542,0.2927005540833534,0.23139002649963863,0.10587810166225006,0.03324500120452903,0.003252228378703927,0.003252228378703927,0.0
WDR18,0.2845097566851361,0.21404480847988436,0.0793784630209588,0.020597446398458202,0.001927246446639364,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
USP9X,0.25343290773307636,0.14984341122621056,0.046735726331004576,0.00963623223319682,0.0010840761262346423,0.0,0.0,0.0
KRT33B,0.03577451216574319,0.012406649000240905,0.007106721271982655,0.005299927728258251,0.0002409058058299205,0.0,0.0,0.0
KRT33A,0.07166947723440135,0.02384967477716213,0.0093953264273669,0.006986268369067694,0.00505902192242833,0.00012045290291496025,0.00012045290291496025,0.0
ZFP42,0.06950132498193207,0.020115634786798363,0.010599855456516502,0.008311250301132257,0.006865815466152734,0.00493856901951337,0.00481811611659841,0.00012045290291496025
PLOD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HPCA,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
HTATIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEFB136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEFB132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKX6-1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
KCTD13,0.2998072753553361,0.2752348831606842,0.19573596723681042,0.07684895205974464,0.013972536738135389,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025
KCTD12,0.30354131534569984,0.2864370031317755,0.22079017104312215,0.08949650686581546,0.018188388340158998,0.000963623223319682,0.000963623223319682,0.0
KCTD11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
KCTD10,0.30185497470489037,0.2799325463743676,0.20717899301373163,0.08226933269091785,0.022645145748012525,0.002529510961214165,0.002529510961214165,0.0
KCTD19,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
KCTD18,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
H6PD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A36,0.2737894483257047,0.19296555046976632,0.07178993013731631,0.01457480125271019,0.001445434834979523,0.00012045290291496025,0.00012045290291496025,0.0
SLC25A31,0.17682486147916165,0.06889906046735726,0.01975427607805348,0.00963623223319682,0.007106721271982655,0.005902192242833052,0.005781739339918092,0.00012045290291496025
SLC25A32,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SLC25A38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUBA1C,0.3012527101903156,0.27041676704408574,0.15851602023608768,0.04312213924355577,0.00493856901951337,0.000481811611659841,0.00036135870874488076,0.00012045290291496025
TUBA1B,0.24813298000481812,0.1373163093230547,0.03228137798120935,0.00505902192242833,0.0007227174174897615,0.00012045290291496025,0.0,0.00012045290291496025
TUBA1A,0.2987231992291014,0.25813057094675984,0.14562755962418694,0.03709949409780776,0.004336304504938569,0.0007227174174897615,0.0006022645145748012,0.00012045290291496025
IGSF10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM102B,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
FAM102A,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
RIMKLB,0.3051072030835943,0.2957118766562274,0.2511443025776921,0.1433389544688027,0.04480847988436521,0.0037340399903637678,0.0037340399903637678,0.0
PGBD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCID2,0.29438689472416285,0.2527101903155866,0.14345940737171767,0.05805829920501084,0.010599855456516502,0.0007227174174897615,0.0006022645145748012,0.00012045290291496025
POMT1,0.29932546374367625,0.2646350277041677,0.1579137557215129,0.057576487593351,0.00963623223319682,0.00036135870874488076,0.00036135870874488076,0.0
POMT2,0.3002890869669959,0.2663213683449771,0.1645386653818357,0.05854011081667068,0.008190797398217297,0.0002409058058299205,0.0002409058058299205,0.0
AIF1,0.3005299927728258,0.2699349554324259,0.17995663695495062,0.056733317272946275,0.01457480125271019,0.002529510961214165,0.002529510961214165,0.0
AGPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STOM,0.29908455793784633,0.2563237774030354,0.1487593350999759,0.056251505661286436,0.010720308359431462,0.00012045290291496025,0.00012045290291496025,0.0
NPLOC4,0.2651168393158275,0.1718862924596483,0.060949168874969886,0.014936159961455071,0.002890869669959046,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025
HOXA10,0.24223078776198506,0.11382799325463744,0.030474584437484943,0.003252228378703927,0.0,0.0,0.0,0.0
LGALS13,0.06950132498193207,0.020115634786798363,0.010479402553601542,0.007949891592387376,0.006745362563237774,0.00505902192242833,0.00493856901951337,0.00012045290291496025
SSBP4,0.30293905083112505,0.28077571669477236,0.19368826788725607,0.07528306432185015,0.012286196097325945,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025
PBLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGPEP1,0.26836906769453145,0.16188870151770657,0.055890146952541554,0.008672609009877139,0.00036135870874488076,0.00012045290291496025,0.00012045290291496025,0.0
SMU1,0.28993013731630934,0.2469284509756685,0.14020717899301374,0.04011081667068176,0.008070344495302337,0.0012045290291496024,0.0010840761262346423,0.00012045290291496025
SSRP1,0.2898096844133944,0.2518670199951819,0.15285473379908457,0.05649241146711636,0.018670199951818837,0.0015658877378944833,0.0015658877378944833,0.0
IRAK1BP1,0.30354131534569984,0.28378703926764637,0.20236087689713322,0.08781016622500602,0.026379185738376294,0.0012045290291496024,0.0012045290291496024,0.0
C1orf174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPC1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
GPC2,0.257528306432185,0.14707299445916647,0.04384485666104553,0.003372681281618887,0.00036135870874488076,0.00012045290291496025,0.0,0.00012045290291496025
GPC3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
GPC4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
GPC5,0.2742712599373645,0.1767044085762467,0.06251505661286437,0.01421344254396531,0.0010840761262346423,0.00012045290291496025,0.0,0.00012045290291496025
GPC6,0.2893278728017345,0.23741267164538665,0.1127439171284028,0.03432907733076367,0.005781739339918092,0.00012045290291496025,0.0,0.00012045290291496025
MPHOSPH10,0.27041676704408574,0.19224283305227655,0.08323295591423753,0.025054203806311733,0.006504456757407854,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025
C14orf119,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
GSC2,0.12683690676945314,0.0457721031076849,0.015658877378944832,0.00951577933028186,0.007106721271982655,0.005661286437003131,0.005661286437003131,0.0
ORM1,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0
WHSC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH3A2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ALDH3A1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
EDC3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
EDC4,0.29884365213201636,0.2742712599373645,0.20127680077089857,0.08082389785593833,0.02312695735967237,0.002529510961214165,0.002529510961214165,0.0
ATXN3L,0.17682486147916165,0.06889906046735726,0.01987472898096844,0.00963623223319682,0.007106721271982655,0.006022645145748013,0.006022645145748013,0.0
ANAPC1,0.29715731149120694,0.26403276318959285,0.1793543724403758,0.07925801011804384,0.021440616718862923,0.0015658877378944833,0.0015658877378944833,0.0
ANAPC2,0.30233678631655025,0.2836665863647314,0.22741508070344496,0.10623946037099494,0.03035413153456998,0.003493134184533847,0.003372681281618887,0.00012045290291496025
ANAPC5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ANAPC4,0.3006504456757408,0.2824620573355818,0.22199470007227173,0.10383040231269573,0.027945073476270777,0.002890869669959046,0.0027704167670440857,0.00012045290291496025
ANAPC7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMD14,0.30040953986991087,0.2810166225006023,0.21067212719826547,0.07973982172970369,0.025656468320886534,0.0036135870874488074,0.003493134184533847,0.00012045290291496025
PSMD11,0.2951096121416526,0.26017827029631413,0.16899542278968924,0.053601541797157315,0.011804384485666104,0.0012045290291496024,0.0010840761262346423,0.00012045290291496025
PSMD10,0.2866779089376054,0.2097085039749458,0.09033967718622019,0.022042881233437724,0.0016863406408094434,0.00012045290291496025,0.00012045290291496025,0.0
PSMD13,0.2694531438207661,0.19477234401349072,0.07480125271019032,0.017586123825584197,0.003252228378703927,0.000481811611659841,0.00036135870874488076,0.00012045290291496025
PSMD12,0.29245964827752347,0.26596000963623223,0.15658877378944833,0.05034931341845338,0.012406649000240905,0.000963623223319682,0.0008431703204047217,0.00012045290291496025
EXOSC10,0.29932546374367625,0.2770416767044086,0.20284268850879306,0.0911828475066249,0.020717899301373164,0.0015658877378944833,0.001445434834979523,0.00012045290291496025
MYLK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYLK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PQLC2,0.2918573837629487,0.24560346904360394,0.12852324741026258,0.030474584437484943,0.0037340399903637678,0.00036135870874488076,0.00036135870874488076,0.0
MOB4,0.2724644663936401,0.17598169115875692,0.06119007468079981,0.013249819320645628,0.0012045290291496024,0.00012045290291496025,0.0,0.00012045290291496025
LOXHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIAA1524,0.2867983618405204,0.2375331245483016,0.1261141893519634,0.03348590701035895,0.00951577933028186,0.0007227174174897615,0.0007227174174897615,0.0
KIAA1522,0.30317995663695496,0.27258491929655504,0.17309082148879787,0.052397012768007706,0.013370272223560587,0.0010840761262346423,0.0010840761262346423,0.0
EEF1A1,0.27896892315104793,0.20982895687786077,0.08491929655504697,0.015658877378944832,0.006745362563237774,0.002529510961214165,0.002529510961214165,0.0
EEF1A2,0.2671645386653818,0.16381594796434595,0.05986509274873524,0.008913514815707058,0.00036135870874488076,0.00012045290291496025,0.00012045290291496025,0.0
LRRC20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHP1,0.3045049385690195,0.2945073476270778,0.24138761744158035,0.1245483016140689,0.03396771862201879,0.0015658877378944833,0.001445434834979523,0.00012045290291496025
HMGB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCHFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MNDA,0.2902914960250542,0.23765357745121657,0.11744158034208624,0.030474584437484943,0.008793061912792098,0.0013249819320645627,0.0013249819320645627,0.0
MND1,0.2954709708503975,0.24704890387858347,0.12370513129366417,0.03432907733076367,0.009033967718622018,0.0018067935437244037,0.0018067935437244037,0.0
FGFR1OP,0.3022163334136353,0.27716212960732356,0.19043603950855215,0.07528306432185015,0.01770657672849916,0.000963623223319682,0.000963623223319682,0.0
TPSAB1,0.2857142857142857,0.21982654781980246,0.0915442062153698,0.016020236087689713,0.0010840761262346423,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025
