gene_mmusculus_stress_up,mmusculus_stress_up_Fraction_sp_less7,mmusculus_stress_up_Fraction_sp_less6,mmusculus_stress_up_Fraction_sp_less5,mmusculus_stress_up_Fraction_sp_less4,mmusculus_stress_up_Fraction_sp_less3,mmusculus_stress_up_Fraction_sp_less2,mmusculus_stress_up_Fraction_sp_1,mmusculus_stress_up_Fraction_sp_0
TSC1,0.31739339918092024,0.30161406889906045,0.22849915682967958,0.09190556492411467,0.025415562515056615,0.000963623223319682,0.000963623223319682,0.0
RCN3,0.3141411708022163,0.27643941218983376,0.160563719585642,0.05432425921464707,0.0074680799807275355,0.000963623223319682,0.0008431703204047217,0.00012045290291496025
RCN2,0.31341845338472657,0.2781257528306432,0.1627318718381113,0.051192483738858104,0.00481811611659841,0.00012045290291496025,0.00012045290291496025,0.0
RCN1,0.31377981209347144,0.2733076367140448,0.16646591182847506,0.06829679595278246,0.011081667068176343,0.0002409058058299205,0.0002409058058299205,0.0
PSG9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHOV,0.31703204047217537,0.29318236569501327,0.20079498915923874,0.06119007468079981,0.010840761262346423,0.0010840761262346423,0.0010840761262346423,0.0
RHOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHOJ,0.3188388340158998,0.30763671404480847,0.2433148638882197,0.11985063840038544,0.049385690195133704,0.0037340399903637678,0.0036135870874488074,0.00012045290291496025
RHOH,0.31871838111298484,0.3051072030835943,0.2366899542278969,0.1063599132739099,0.031679113466634545,0.007106721271982655,0.007106721271982655,0.0
RHOC,0.3141411708022163,0.27005540833534086,0.15899783184774752,0.06649000240905806,0.017586123825584197,0.00012045290291496025,0.00012045290291496025,0.0
RHOB,0.3139002649963864,0.27499397735485426,0.16008190797398217,0.06347867983618405,0.01433389544688027,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
RHOA,0.3196820043363045,0.30595037340399905,0.23066730908214889,0.10057817393399181,0.01927246446639364,0.0015658877378944833,0.001445434834979523,0.00012045290291496025
RHOG,0.31161165984100214,0.2687304264032763,0.160684172488557,0.050228860515538425,0.012768007708985786,0.000481811611659841,0.000481811611659841,0.0
SUV420H1,0.30631173211274393,0.25560105998554566,0.12864370031317754,0.03709949409780776,0.004336304504938569,0.0002409058058299205,0.0002409058058299205,0.0
SUV420H2,0.31655022886051554,0.2992050108407613,0.22115152975186703,0.08829197783666587,0.01445434834979523,0.001445434834979523,0.001445434834979523,0.0
RHOD,0.28198024572392194,0.18140207178993015,0.05336063599132739,0.008672609009877139,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025,0.0
CIR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMC4,0.309202601782703,0.2594555528788244,0.12286196097325945,0.04468802698145025,0.016622500602264514,0.001445434834979523,0.0013249819320645627,0.00012045290291496025
OGFOD2,0.3199229101421344,0.3102866779089376,0.2586123825584197,0.12936641773066732,0.022524692845097567,0.0006022645145748012,0.0006022645145748012,0.0
RASGRF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASGRF2,0.2942664418212479,0.2072994459166466,0.09286918814743435,0.027704167670440857,0.001445434834979523,0.00012045290291496025,0.0,0.00012045290291496025
MEIG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF483,0.31980245723921946,0.31076848952059744,0.25957600578173934,0.13490725126475547,0.036858588291977835,0.0036135870874488074,0.0036135870874488074,0.0
ZNF484,0.31486388821970607,0.29101421344254397,0.1905564924114671,0.07082630691399663,0.01433389544688027,0.00036135870874488076,0.00036135870874488076,0.0
ZNF485,0.28306432185015656,0.17839074921705614,0.07082630691399663,0.015297518670199952,0.0008431703204047217,0.0,0.0,0.0
NCS1,0.3166706817634305,0.2951096121416526,0.2057335581787521,0.08913514815707059,0.0199951818838834,0.000481811611659841,0.000481811611659841,0.0
PRPF19,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
PRPF18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIGD1A,0.3105275837147675,0.2708985786557456,0.14466393640086725,0.03408817152493375,0.008070344495302337,0.000481811611659841,0.00036135870874488076,0.00012045290291496025
HIGD1B,0.2951096121416526,0.20862442784871116,0.09371235846783907,0.03456998313659359,0.0012045290291496024,0.0,0.0,0.0
FAM179B,0.3185979282100699,0.3022163334136353,0.23018549747048903,0.09142375331245484,0.020717899301373164,0.001445434834979523,0.001445434834979523,0.0
TRAF1,0.3078776198506384,0.2588532883642496,0.13647313900264996,0.029390508311250303,0.002288605155384245,0.0,0.0,0.0
TRAF2,0.2790893760539629,0.1543001686340641,0.03577451216574319,0.006624909660322814,0.0007227174174897615,0.00012045290291496025,0.0,0.00012045290291496025
TRAF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAF4,0.3177547578896651,0.30016863406408095,0.22163334136352686,0.08311250301132257,0.013129366417730668,0.0013249819320645627,0.0013249819320645627,0.0
TRAF5,0.16490002409058058,0.04432666827270537,0.004095398699108649,0.0006022645145748012,0.0002409058058299205,0.00012045290291496025,0.0,0.00012045290291496025
TRAF6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESD,0.318236569501325,0.2951096121416526,0.2148879788002891,0.09491688749698868,0.013972536738135389,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025
METTL12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METTL13,0.2427125993736449,0.10744398940014455,0.02421103348590701,0.003493134184533847,0.0010840761262346423,0.00036135870874488076,0.00036135870874488076,0.0
METTL10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPR1,0.31811611659841005,0.29775957600578173,0.2185015658877379,0.10214406167188629,0.045049385690195135,0.007588532883642495,0.007588532883642495,0.0
NPR2,0.3196820043363045,0.3083594314622982,0.2490966032281378,0.13105275837147676,0.04312213924355577,0.001927246446639364,0.0018067935437244037,0.00012045290291496025
NPR3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TMEM184A,0.31799566369549503,0.2987231992291014,0.2148879788002891,0.08624427848711154,0.014815707058540111,0.0018067935437244037,0.0018067935437244037,0.0
TMEM184C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR5A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRSN1,0.28944832570464946,0.18730426403276318,0.061069621777884844,0.006624909660322814,0.0013249819320645627,0.0006022645145748012,0.0006022645145748012,0.0
NUAK2,0.3205251746567092,0.31100939532642735,0.2688508793061913,0.15586605637195858,0.046856179233919534,0.0021681522524692846,0.0020476993495543243,0.00012045290291496025
POLR1A,0.31161165984100214,0.2746326186461094,0.14225487834256806,0.04239942182606601,0.010479402553601542,0.0007227174174897615,0.0007227174174897615,0.0
POLR1B,0.30402312695735967,0.2384967477716213,0.09792821006986269,0.02806552637918574,0.007227174174897615,0.0002409058058299205,0.0002409058058299205,0.0
POLR1C,0.3072753553360636,0.25656468320886533,0.12563237774030353,0.03661768248614792,0.006263550951577933,0.000481811611659841,0.000481811611659841,0.0
POLR1D,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
POLR1E,0.30570946759816914,0.24741026258732834,0.10130089135148157,0.015297518670199952,0.004456757407853529,0.00036135870874488076,0.00036135870874488076,0.0
DUS1L,0.31920019272464467,0.3053481088894242,0.24223078776198506,0.09684413394362804,0.007949891592387376,0.00036135870874488076,0.00036135870874488076,0.0
GRM8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR1H4,0.17586123825584196,0.03890628764153216,0.006263550951577933,0.0007227174174897615,0.00012045290291496025,0.0,0.0,0.0
GRM5,0.2430739580823898,0.10961214165261383,0.020115634786798363,0.0026499638641291254,0.0007227174174897615,0.00012045290291496025,0.00012045290291496025,0.0
GRM6,0.31679113466634545,0.29523006504456756,0.2009154420621537,0.06709226692363286,0.01421344254396531,0.0,0.0,0.0
GRM7,0.3045049385690195,0.2372922187424717,0.1069621777884847,0.02372922187424717,0.0016863406408094434,0.0,0.0,0.0
GRM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR1H2,0.20946759816911587,0.08744880751626115,0.018067935437244036,0.0016863406408094434,0.00012045290291496025,0.0,0.0,0.0
GRM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOXB8,0.1539388099253192,0.06167188629245965,0.013490725126475547,0.0012045290291496024,0.0007227174174897615,0.00012045290291496025,0.00012045290291496025,0.0
HOXB9,0.1539388099253192,0.06167188629245965,0.013490725126475547,0.0012045290291496024,0.000963623223319682,0.00012045290291496025,0.0,0.00012045290291496025
HOXB2,0.1539388099253192,0.06167188629245965,0.013490725126475547,0.000963623223319682,0.0006022645145748012,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
HOXB3,0.1539388099253192,0.06167188629245965,0.013490725126475547,0.000963623223319682,0.0006022645145748012,0.0002409058058299205,0.0002409058058299205,0.0
HOXB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOXB6,0.1539388099253192,0.06167188629245965,0.013490725126475547,0.0012045290291496024,0.0007227174174897615,0.0002409058058299205,0.0002409058058299205,0.0
HOXB7,0.26860997350036137,0.1539388099253192,0.06167188629245965,0.013490725126475547,0.000963623223319682,0.000481811611659841,0.000481811611659841,0.0
HOXB4,0.1539388099253192,0.06167188629245965,0.013490725126475547,0.000963623223319682,0.0006022645145748012,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
HOXB5,0.1539388099253192,0.06167188629245965,0.013490725126475547,0.000963623223319682,0.0006022645145748012,0.0002409058058299205,0.0002409058058299205,0.0
SPDEF,0.2315104794025536,0.09431462298241387,0.01891110575764876,0.003372681281618887,0.0,0.0,0.0,0.0
MAGOHB,0.30402312695735967,0.2345218019754276,0.10226451457480125,0.025536015417971573,0.0026499638641291254,0.00012045290291496025,0.0,0.00012045290291496025
OR4E2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYRK2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
DYRK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKR7A3,0.2860756444230306,0.17766803179956636,0.03613587087448807,0.005661286437003131,0.0006022645145748012,0.0,0.0,0.0
NR2F6,0.3118525656468321,0.26704408576246685,0.1463502770416767,0.030233678631655023,0.0015658877378944833,0.0,0.0,0.0
NR2F1,0.3054685617923392,0.23464225487834256,0.10262587328354614,0.02324741026258733,0.001445434834979523,0.00012045290291496025,0.0,0.00012045290291496025
NR2F2,0.31763430498675016,0.2948687063358227,0.2097085039749458,0.09431462298241387,0.03396771862201879,0.002288605155384245,0.0021681522524692846,0.00012045290291496025
ELL3,0.29378463020958806,0.20356540592628283,0.0657672849915683,0.012045290291496025,0.001445434834979523,0.00012045290291496025,0.00012045290291496025,0.0
ELL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR4C46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP41,0.3124548301614069,0.26897133220910624,0.1335822693326909,0.03721994700072272,0.006022645145748013,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
FAM72B,0.3075162611418935,0.2569260419176102,0.11973018549747048,0.039026740544447124,0.017947482534329078,0.002288605155384245,0.0021681522524692846,0.00012045290291496025
HSPE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EBI3,0.3084798843652132,0.25475788966514096,0.1261141893519634,0.03661768248614792,0.014936159961455071,0.003854492893278728,0.003854492893278728,0.0
CTTN,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
EIF2S1,0.31618887015177066,0.2996868224524211,0.22295832329559143,0.07660804625391472,0.016622500602264514,0.0030113225728740063,0.0030113225728740063,0.0
EIF2S3,0.29956636954950616,0.22307877619850638,0.0827511443025777,0.01421344254396531,0.00493856901951337,0.0006022645145748012,0.000481811611659841,0.00012045290291496025
EIF2S2,0.30956396049144785,0.26379185738376293,0.1187665622741508,0.031076848952059744,0.007227174174897615,0.0007227174174897615,0.0006022645145748012,0.00012045290291496025
TMEM222,0.1385208383522043,0.020958805107203084,0.0012045290291496024,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025,0.0
FAM189B,0.3072753553360636,0.24801252710190316,0.11551433389544688,0.021922428330522766,0.0006022645145748012,0.0,0.0,0.0
GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPH2,0.2317513852083835,0.08973741267164538,0.017947482534329078,0.0027704167670440857,0.0006022645145748012,0.0,0.0,0.0
DDA1,0.26836906769453145,0.14321850156588775,0.026499638641291255,0.0042158516020236085,0.00036135870874488076,0.0,0.0,0.0
TWIST2,0.31956155143338955,0.3100457721031077,0.2566851361117803,0.13984582028426884,0.05613105275837148,0.010599855456516502,0.010479402553601542,0.00012045290291496025
DHTKD1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
OSBPL1A,0.3194410985304746,0.3047458443748494,0.24596482775234882,0.12755962418694292,0.025897374126716454,0.0013249819320645627,0.0013249819320645627,0.0
SOST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCTPP1,0.31100939532642735,0.26860997350036137,0.14598891833293182,0.03420862442784871,0.004456757407853529,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
MICB,0.31655022886051554,0.2914960250542038,0.19850638400385448,0.07227174174897615,0.021079258010118045,0.001445434834979523,0.001445434834979523,0.0
MICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHRS7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHRS4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHRS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHRS3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
DHRS1,0.3171524933750903,0.2984822934232715,0.2115152975186702,0.0821488797880029,0.013008913514815708,0.0002409058058299205,0.0002409058058299205,0.0
NABP2,0.2906528547337991,0.18862924596482775,0.04854251987472898,0.010599855456516502,0.000481811611659841,0.00012045290291496025,0.00012045290291496025,0.0
DHRSX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCRN4L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPR,0.3126957359672368,0.2782462057335582,0.16947723440134907,0.05745603469043604,0.01445434834979523,0.0012045290291496024,0.0010840761262346423,0.00012045290291496025
HRK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNAI2,0.31486388821970607,0.2831847747530715,0.17899301373163093,0.07805348108889425,0.021561069621777885,0.0007227174174897615,0.0006022645145748012,0.00012045290291496025
SNAI3,0.20476993495543241,0.08130570946759817,0.022283787039267648,0.0018067935437244037,0.0,0.0,0.0,0.0
HRG,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0
SNAI1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
HRC,0.3166706817634305,0.29775957600578173,0.21296073235364973,0.09046013008913514,0.03035413153456998,0.0008431703204047217,0.0008431703204047217,0.0
OSBPL10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSBPL11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECHS1,0.3171524933750903,0.2996868224524211,0.2166947723440135,0.06974223078776198,0.017104312213924354,0.0020476993495543243,0.0020476993495543243,0.0
SHKBP1,0.3141411708022163,0.27415080703444955,0.1579137557215129,0.05613105275837148,0.00915442062153698,0.00012045290291496025,0.00012045290291496025,0.0
EN1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
EN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENG,0.31197301854974707,0.2658395567333173,0.1557456034690436,0.07275355336063599,0.01830884124307396,0.0010840761262346423,0.0010840761262346423,0.0
HDAC10,0.3178752107925801,0.30739580823897855,0.25463743676222594,0.10660081907973983,0.013129366417730668,0.0002409058058299205,0.0002409058058299205,0.0
FBRS,0.31377981209347144,0.28655745603469046,0.1803179956636955,0.0457721031076849,0.008070344495302337,0.000963623223319682,0.000963623223319682,0.0
TOR2A,0.31980245723921946,0.3102866779089376,0.2642736689954228,0.15285473379908457,0.042038063117321126,0.0020476993495543243,0.0020476993495543243,0.0
CDKAL1,0.30932305468561794,0.2577692122380149,0.14345940737171767,0.044206215369790414,0.005420380631173212,0.00012045290291496025,0.00012045290291496025,0.0
FAM81A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLT4,0.2927005540833534,0.20356540592628283,0.10358949650686582,0.04083353408817152,0.004336304504938569,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
GPR78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLT1,0.2951096121416526,0.21187665622741508,0.10816670681763431,0.044206215369790414,0.006022645145748013,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025
SET,0.2778848470248133,0.15598650927487354,0.054083353408817154,0.016983859311009396,0.003493134184533847,0.0,0.0,0.0
VKORC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PVALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUGP1,0.31161165984100214,0.26704408576246685,0.15442062153697905,0.053601541797157315,0.008190797398217297,0.00036135870874488076,0.00036135870874488076,0.0
COL25A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNC,0.3196820043363045,0.30739580823897855,0.24584437484943386,0.12033245001204529,0.041676704408576244,0.004456757407853529,0.004336304504938569,0.00012045290291496025
ELMOD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELMOD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELMOD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRTC1,0.3081185256564683,0.248494338713563,0.10190315586605637,0.026138279932546374,0.002288605155384245,0.0,0.0,0.0
CRTC3,0.3199229101421344,0.3118525656468321,0.25957600578173934,0.13876174415803422,0.051553842447602985,0.003854492893278728,0.003854492893278728,0.0
CRTC2,0.31317754757889665,0.28354613346181645,0.1869429053240183,0.06155143338954469,0.00987713803902674,0.001445434834979523,0.0013249819320645627,0.00012045290291496025
CYP17A1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
PRKX,0.3124548301614069,0.2752348831606842,0.15658877378944833,0.03444953023367863,0.001927246446639364,0.000481811611659841,0.00036135870874488076,0.00012045290291496025
OR14I1,0.11021440616718862,0.020597446398458202,0.0031317754757889667,0.000963623223319682,0.0007227174174897615,0.0,0.0,0.0
FEM1B,0.3141411708022163,0.28282341604432665,0.1748976150325223,0.06661045531197302,0.008070344495302337,0.000481811611659841,0.00036135870874488076,0.00012045290291496025
FEM1C,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
FEM1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFKFB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFKFB3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
PFKFB2,0.2227174174897615,0.1051553842447603,0.04083353408817152,0.0042158516020236085,0.0,0.0,0.0,0.0
PFKFB4,0.31462298241387615,0.28836424957841483,0.1927246446639364,0.07251264755480608,0.007588532883642495,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
ITPA,0.3118525656468321,0.2678872560828716,0.1563478679836184,0.03360635991327391,0.0013249819320645627,0.00012045290291496025,0.0,0.00012045290291496025
OR4X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR4X2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCIN,0.29800048181161165,0.21946518911105758,0.0875692604191761,0.016140688990604675,0.0031317754757889667,0.0,0.0,0.0
PPP4R4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP4R2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMED10,0.28306432185015656,0.17080221633341364,0.042038063117321126,0.00927487352445194,0.003252228378703927,0.000481811611659841,0.000481811611659841,0.0
LTBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP3K8,0.31679113466634545,0.29077330763671405,0.20693808720790172,0.09190556492411467,0.025536015417971573,0.0031317754757889667,0.0031317754757889667,0.0
MAP3K9,0.31956155143338955,0.30715490243314864,0.2496988677427126,0.1269573596723681,0.03432907733076367,0.0016863406408094434,0.0016863406408094434,0.0
MAP3K2,0.30378222115152975,0.23656950132498195,0.1033485907010359,0.025054203806311733,0.002529510961214165,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025
MAP3K3,0.31799566369549503,0.29932546374367625,0.2205492652372922,0.09937364490484221,0.01445434834979523,0.0010840761262346423,0.000963623223319682,0.00012045290291496025
MAP3K1,0.31932064562755963,0.3108889424235124,0.2648759335099976,0.14177306673090823,0.027583714767525896,0.000963623223319682,0.000963623223319682,0.0
MAP3K6,0.3177547578896651,0.29523006504456756,0.20886533365454107,0.09009877138039027,0.03709949409780776,0.002409058058299205,0.002409058058299205,0.0
MAP3K7,0.30956396049144785,0.2639123102866779,0.14406167188629246,0.04962659600096362,0.0055408335340881715,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025
MAP3K4,0.3177547578896651,0.30161406889906045,0.2366899542278969,0.10226451457480125,0.023367863165502288,0.0012045290291496024,0.0010840761262346423,0.00012045290291496025
MAP3K5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PET117,0.21247892074198987,0.07407853529270056,0.011683931582751144,0.0007227174174897615,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025,0.0
MARVELD3,0.31835702240423996,0.3012527101903156,0.23018549747048903,0.0957600578173934,0.016742953505179476,0.0027704167670440857,0.0027704167670440857,0.0
ZWILCH,0.3048662972777644,0.24656709226692364,0.11960973259455553,0.039388099253192005,0.015538424476029872,0.000963623223319682,0.0008431703204047217,0.00012045290291496025
SETD8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SETD3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SETD2,0.31703204047217537,0.3019754276078053,0.22886051553842449,0.09853047458443749,0.025054203806311733,0.0030113225728740063,0.0030113225728740063,0.0
SETD5,0.31462298241387615,0.2875210792580101,0.1860997350036136,0.06805589014695254,0.014936159961455071,0.001445434834979523,0.0013249819320645627,0.00012045290291496025
SETD4,0.3184774753071549,0.3078776198506384,0.2505420380631173,0.10913033004095399,0.026981450252951095,0.002409058058299205,0.002409058058299205,0.0
SETD7,0.318236569501325,0.30378222115152975,0.2384967477716213,0.11611659841002168,0.0317995663695495,0.0016863406408094434,0.0016863406408094434,0.0
SETD6,0.3020958805107203,0.2315104794025536,0.09648277523488316,0.021561069621777885,0.0015658877378944833,0.00012045290291496025,0.0,0.00012045290291496025
PSRC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZIP3,0.32016381594796434,0.3128161888701518,0.2674054444712118,0.14345940737171767,0.03288364249578415,0.003252228378703927,0.0031317754757889667,0.00012045290291496025
DZIP1,0.31980245723921946,0.31209347145266203,0.2701758612382558,0.15104794025536014,0.04059262828234161,0.0031317754757889667,0.0030113225728740063,0.00012045290291496025
PRSS23,0.3169115875692604,0.29354372440375814,0.20693808720790172,0.09323054685617924,0.03962900505902192,0.004336304504938569,0.0042158516020236085,0.00012045290291496025
LXN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VENTX,0.30739580823897855,0.251385208383522,0.12466875451698387,0.03541315345699832,0.012165743194410985,0.000963623223319682,0.000963623223319682,0.0
RRM2B,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TP53,0.2983618405203565,0.2281377981209347,0.09696458684654301,0.035051794748253436,0.0055408335340881715,0.00012045290291496025,0.0,0.00012045290291496025
ST8SIA5,0.30799807275355334,0.23982172970368587,0.09985545651650204,0.021079258010118045,0.002288605155384245,0.0,0.0,0.0
ST8SIA4,0.31655022886051554,0.294025536015418,0.21259937364490483,0.08564201397253673,0.023367863165502288,0.0042158516020236085,0.0042158516020236085,0.0
ST8SIA3,0.3077571669477234,0.24560346904360394,0.1215369790411949,0.03192001927246447,0.0016863406408094434,0.000481811611659841,0.000481811611659841,0.0
ST8SIA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST8SIA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FARS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALS2CR11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALS2CR12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTBD19,0.306070826306914,0.2448807516261142,0.12804143579860275,0.04745844374849434,0.005299927728258251,0.00012045290291496025,0.00012045290291496025,0.0
BTBD17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
NLRX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTBD10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRPRB,0.31920019272464467,0.3045049385690195,0.2297036858588292,0.08901469525415563,0.014695254155625151,0.0020476993495543243,0.001927246446639364,0.00012045290291496025
CTDNEP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAC,0.318236569501325,0.30257769212238017,0.22584919296555048,0.09660322813779812,0.013731630932305469,0.0012045290291496024,0.0010840761262346423,0.00012045290291496025
MAST1,0.3011322572874006,0.21838111298482293,0.08853288364249579,0.01409298964105035,0.001445434834979523,0.0,0.0,0.0
MAST3,0.21440616718862926,0.07166947723440135,0.008311250301132257,0.0002409058058299205,0.0,0.0,0.0,0.0
MAST4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CD180,0.3166706817634305,0.2900505902192243,0.19019513370272223,0.06986268369067694,0.022042881233437724,0.006624909660322814,0.006624909660322814,0.0
WAS,0.31763430498675016,0.2964345940737172,0.20717899301373163,0.08335340881715249,0.02433148638882197,0.009033967718622018,0.009033967718622018,0.0
GALK1,0.31293664177306674,0.2705372199470007,0.15622741508070345,0.04191761021440617,0.003252228378703927,0.00012045290291496025,0.00012045290291496025,0.0
RBFOX1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
FARSB,0.3086003372681282,0.2577692122380149,0.10828715972054927,0.03312454830161407,0.007829438689472416,0.0007227174174897615,0.0006022645145748012,0.00012045290291496025
FARSA,0.3171524933750903,0.296916405685377,0.21043122139243556,0.06432185015658877,0.012045290291496025,0.0013249819320645627,0.0013249819320645627,0.0
C9orf78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL23A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL23R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLN2,0.297036858588292,0.2166947723440135,0.10358949650686582,0.01457480125271019,0.000963623223319682,0.00012045290291496025,0.0,0.00012045290291496025
TLN1,0.32016381594796434,0.3113707540351722,0.25644423030595037,0.13876174415803422,0.04480847988436521,0.00469766321368345,0.00457721031076849,0.00012045290291496025
POLE4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
POLE2,0.3136593591905565,0.28306432185015656,0.1803179956636955,0.05829920501084076,0.021440616718862923,0.0020476993495543243,0.001927246446639364,0.00012045290291496025
USP17L10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCK,0.31811611659841005,0.30185497470489037,0.22572874006263552,0.10105998554565165,0.028547337990845578,0.00481811611659841,0.00481811611659841,0.0
