gene_sscrofa_wound_up,sscrofa_wound_up_Fraction_sp_less7,sscrofa_wound_up_Fraction_sp_less6,sscrofa_wound_up_Fraction_sp_less5,sscrofa_wound_up_Fraction_sp_less4,sscrofa_wound_up_Fraction_sp_less3,sscrofa_wound_up_Fraction_sp_less2,sscrofa_wound_up_Fraction_sp_1,sscrofa_wound_up_Fraction_sp_0
ERCC8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERCC2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
ERCC3,0.28580521960534694,0.18438361977509019,0.09569276469340122,0.047103755569700825,0.015701251856566942,0.001697432633142372,0.001697432633142372,0.0
ERCC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERCC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD244,0.23318480797793337,0.14237216210481646,0.08359855718226183,0.03840441332484617,0.014428177381710164,0.0010608953957139827,0.000848716316571186,0.0002121790791427965
MRPS16,0.291958412900488,0.1958412900488012,0.08020369191597708,0.04179927859113092,0.02631020581370677,0.007214088690855082,0.007214088690855082,0.0
MRPS15,0.2855930405262041,0.18226182898366222,0.07574793125397836,0.04010184595798854,0.019308296201994483,0.002758328028856355,0.002546148949713558,0.0002121790791427965
CD247,0.2633142372162105,0.1773817101633779,0.10078506259282835,0.054530023339698704,0.02673456397199236,0.00551665605771271,0.005304476978569913,0.0002121790791427965
MRPS12,0.31508593252705286,0.2306386590282198,0.13558243157224698,0.056651814131126674,0.01952047528113728,0.002546148949713558,0.002546148949713558,0.0
MRPS11,0.29705071079991513,0.2060258858476554,0.09081264587311691,0.04434542754084447,0.022915340547422024,0.00488011882028432,0.0046679397411415234,0.0002121790791427965
PFKP,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
PFKM,0.3214513049013367,0.24570337364735836,0.14152344578824527,0.047740292807129214,0.011882028431996604,0.0010608953957139827,0.000848716316571186,0.0002121790791427965
PFKL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNURF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WARS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLEC4M,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CLEC4C,0.0120942075111394,0.01039677487799703,0.007426267769997878,0.006789730532569488,0.0046679397411415234,0.0,0.0,0.0
CLEC4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSR1,0.17398684489709315,0.08126458731169106,0.02376405686399321,0.0076384468491406746,0.0046679397411415234,0.0006365372374283895,0.0006365372374283895,0.0
SSR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSR4,0.20963293019308296,0.10906004667939741,0.031402503713133884,0.009335879482283047,0.005092297899427116,0.0006365372374283895,0.0006365372374283895,0.0
CTTNBP2NL,0.26373859537449607,0.16061956291109697,0.09017610863568852,0.04455760661998727,0.013579461065138977,0.0014852535539995756,0.001273074474856779,0.0002121790791427965
CASP8AP2,0.17271377042223637,0.09314661574368767,0.036282622533418206,0.00551665605771271,0.000424358158285593,0.0,0.0,0.0
APOC2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
APOC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APOC1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
DLL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFPM2,0.29768724803734353,0.23085083810736262,0.15319329514109908,0.06259282834712497,0.0076384468491406746,0.0002121790791427965,0.0002121790791427965,0.0
POU6F1,0.29047315934648843,0.19117335030765967,0.11096965839168257,0.04561850201570125,0.006365372374283896,0.0006365372374283895,0.0006365372374283895,0.0
KLHDC10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFPM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAGE4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
PGK2,0.014852535539995756,0.013155102906853384,0.010608953957139827,0.008487163165711862,0.007001909611712286,0.005304476978569913,0.005092297899427116,0.0002121790791427965
PGK1,0.1092722257585402,0.051559516231699555,0.023976235943136005,0.005304476978569913,0.0006365372374283895,0.000424358158285593,0.000424358158285593,0.0
BECN1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
OXA1L,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SCRN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOCK10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
DOCK11,0.2374283895607893,0.17228941226395078,0.10545300233396987,0.049862083598557184,0.008062805007426267,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
DPM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPM2,0.2707405049862084,0.19053681307023126,0.09908762995968598,0.02737110120942075,0.002758328028856355,0.000424358158285593,0.000424358158285593,0.0
DPM1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CDH11,0.28580521960534694,0.19626564820708678,0.11203055378739657,0.05728835136855506,0.016549968173138127,0.001273074474856779,0.0010608953957139827,0.0002121790791427965
CDH10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDH13,0.18820284319966052,0.10099724167197115,0.056651814131126674,0.024824952259707194,0.003607044345427541,0.0002121790791427965,0.0,0.0002121790791427965
CDH12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDH15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CREG1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CDH19,0.029492892000848717,0.006365372374283896,0.002546148949713558,0.0002121790791427965,0.0,0.0,0.0,0.0
CDH18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR4A16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIPBL,0.28516868236791854,0.18608105240823256,0.0976023764056864,0.03543390621684702,0.012518565669424995,0.002758328028856355,0.002546148949713558,0.0002121790791427965
MBP,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
DNAJC11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
RBCK1,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5
TAF7L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CKAP2,0.15764905580309782,0.0912370040314025,0.04158709951198812,0.020157012518565668,0.012306386590282199,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
HTR1E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HTR1F,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
HTR1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CKAP4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CKAP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCL2L1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
BCL2L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITSN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITSN2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
FAM193B,0.31444939528962446,0.24103543390621684,0.13515807341396138,0.04179927859113092,0.0076384468491406746,0.0021217907914279654,0.0019096117122851686,0.0002121790791427965
TREH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEFV,0.19881179715680034,0.11924464247825164,0.07256524506683641,0.03967748779970295,0.017398684489709316,0.000848716316571186,0.000848716316571186,0.0
AFAP1L1,0.22469764481222151,0.1453426692128156,0.07786972204540632,0.036282622533418206,0.010608953957139827,0.0010608953957139827,0.0010608953957139827,0.0
AFAP1L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCMT1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SLAIN2,0.07511139401654997,0.036919159770846595,0.012518565669424995,0.002758328028856355,0.000424358158285593,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
CPA4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
OSM,0.16974326331423722,0.09611712285168682,0.05049862083598557,0.031826861871419476,0.01103331211542542,0.0002121790791427965,0.0002121790791427965,0.0
OS9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH2D4A,0.22087842138765118,0.11775938892425207,0.04434542754084447,0.02249098238913643,0.0076384468491406746,0.0,0.0,0.0
SH2D4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPHS2,0.3,0.3,0.3,0.3,0.2,0.1,0.0,0.1
NPHS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARG1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ARG2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TMEM50B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM50A,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
GON4L,0.18438361977509019,0.09293443666454487,0.04795247188627201,0.016974326331423723,0.0046679397411415234,0.0002121790791427965,0.0002121790791427965,0.0
ABL1,0.29174623382134524,0.1958412900488012,0.10884786760025461,0.0666242308508381,0.029492892000848717,0.002758328028856355,0.002546148949713558,0.0002121790791427965
ABL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL9R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMED4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMED3,0.2524931041799279,0.17165287502652238,0.06619987269255251,0.02821981752599194,0.01039677487799703,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
TMED2,0.08126458731169106,0.02376405686399321,0.0076384468491406746,0.005304476978569913,0.001697432633142372,0.0006365372374283895,0.0006365372374283895,0.0
TMED1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARPP19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAIAP2L1,0.30341608317419905,0.23509441969021855,0.14810099724167197,0.052196053469127944,0.021217907914279653,0.00488011882028432,0.0046679397411415234,0.0002121790791427965
HNRNPU,0.06153193295141099,0.01952047528113728,0.005304476978569913,0.001273074474856779,0.0002121790791427965,0.0,0.0,0.0
HNRNPK,0.051559516231699555,0.018671758964566094,0.007426267769997878,0.002758328028856355,0.0010608953957139827,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
FASN,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
HNRNPM,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
HNRNPC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPD,0.15637598132824104,0.07171652875026523,0.030765966475705495,0.010608953957139827,0.003182686187141948,0.0006365372374283895,0.000424358158285593,0.0002121790791427965
HNRNPF,0.1758964566093783,0.09569276469340122,0.03585826437513261,0.005728835136855506,0.0014852535539995756,0.0002121790791427965,0.0002121790791427965,0.0
SLC6A12,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TNNI3K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD33B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TADA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TADA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD53,0.28219817525991936,0.1954169318905156,0.11436452365796733,0.07150434967112243,0.03882877148313176,0.01782304264799491,0.017610863568852112,0.0002121790791427965
CD55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRP54,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5
SLC11A1,0.22766815192022066,0.15425419053681308,0.09293443666454487,0.04752811372798642,0.02567366857627838,0.003607044345427541,0.003394865266284744,0.0002121790791427965
SRA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPATA3,0.015489072777424145,0.014215998302567368,0.0120942075111394,0.00976023764056864,0.007001909611712286,0.005304476978569913,0.005304476978569913,0.0
SPATA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H4C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PABPN1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H4K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H4J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H4I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HKDC1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
OR9I1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCSK1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
KCNF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTRH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTBP2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
GTF3C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR5D18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF3C1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
GTF3C6,0.26161680458306813,0.1353702524931042,0.05983450031826862,0.033948652662847446,0.017398684489709316,0.0014852535539995756,0.0014852535539995756,0.0
GTF3C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF3C4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CD99L2,0.304476978569913,0.23955018035221728,0.1578612348822406,0.06322936558455336,0.01994483343942287,0.0010608953957139827,0.0010608953957139827,0.0
OR5D16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAR1,0.06131975387226819,0.030341608317419902,0.012518565669424995,0.00488011882028432,0.0014852535539995756,0.000424358158285593,0.000424358158285593,0.0
EPS15L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GART,0.09908762995968598,0.0547422024188415,0.02673456397199236,0.012730744748567792,0.006365372374283896,0.001273074474856779,0.0010608953957139827,0.0002121790791427965
GARS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATAD5,0.2749840865690643,0.18820284319966052,0.08975175047740293,0.03288775726713346,0.011669849352853808,0.0019096117122851686,0.0019096117122851686,0.0
ATAD1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ATAD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCIRG1,0.1525567579036707,0.06917037980055167,0.02928071292170592,0.002546148949713558,0.0010608953957139827,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
FRAT1,0.21599830256736685,0.12370040314025037,0.04073838319541693,0.004455760661998727,0.0,0.0,0.0,0.0
FRAT2,0.29492892000848714,0.21599830256736685,0.12370040314025037,0.04073838319541693,0.004455760661998727,0.0,0.0,0.0
SIGIRR,0.2185444515170804,0.11882028431996605,0.05283259070655633,0.012942923827710588,0.001697432633142372,0.0006365372374283895,0.000424358158285593,0.0002121790791427965
SC5D,0.07786972204540632,0.016762147252280923,0.0019096117122851686,0.0014852535539995756,0.000848716316571186,0.0,0.0,0.0
MTIF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTIF2,0.157436876723955,0.06917037980055167,0.03097814555484829,0.011245491194568216,0.0006365372374283895,0.0,0.0,0.0
NAPB,0.2370040314025037,0.14300869934224486,0.0734139613834076,0.031826861871419476,0.004243581582855931,0.0,0.0,0.0
CALB2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CALB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM20B,0.3244218120093359,0.2758328028856355,0.1894759176745173,0.09038828771483132,0.02206662423085084,0.000848716316571186,0.000848716316571186,0.0
FAM20C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARKD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGGF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYURF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEA1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
FXN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIPAL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YRDC,0.03840441332484617,0.015913430935709738,0.0061531932951410994,0.0014852535539995756,0.000424358158285593,0.0002121790791427965,0.0002121790791427965,0.0
EWSR1,0.24633991088478677,0.12582219393167834,0.03585826437513261,0.014003819223424571,0.003607044345427541,0.0002121790791427965,0.0,0.0002121790791427965
AHCTF1,0.1890515595162317,0.0910248249522597,0.03734351792913219,0.014215998302567368,0.003182686187141948,0.0002121790791427965,0.0002121790791427965,0.0
FAM58A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL2BP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC47A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC16A13,0.32718014003819224,0.25991937194992576,0.1654996817313813,0.0674729471674093,0.00976023764056864,0.0002121790791427965,0.0002121790791427965,0.0
CHM,0.2372162104816465,0.12900488011882028,0.03585826437513261,0.00488011882028432,0.0,0.0,0.0,0.0
RINT1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SH3BGRL,0.134521536176533,0.07702100572883513,0.038616592403988965,0.0046679397411415234,0.0,0.0,0.0,0.0
SERINC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PINK1,0.1708041587099512,0.10290685338425631,0.0547422024188415,0.012942923827710588,0.0010608953957139827,0.0002121790791427965,0.0,0.0002121790791427965
CAMTA2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CAMTA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDF2L1,0.19308296201994482,0.08762995968597496,0.02143008699342245,0.007850625928283471,0.004031402503713134,0.000848716316571186,0.000848716316571186,0.0
NPFFR2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
NPFFR1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ABTB1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
ABTB2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
RPS6KB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRADD,0.29174623382134524,0.2196053469127944,0.1394016549968173,0.06492679821769573,0.012730744748567792,0.000424358158285593,0.000424358158285593,0.0
RPS6KB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUD13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISY1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2RL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2RL2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
F2RL1,0.31487375344791,0.24761298535964354,0.15680033948652664,0.06280500742626777,0.024612773180564398,0.002970507107999151,0.002970507107999151,0.0
XAB2,0.24676426904307236,0.1400381922342457,0.05410566518141311,0.017610863568852112,0.005092297899427116,0.000848716316571186,0.0006365372374283895,0.0002121790791427965
ST6GAL2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ST6GAL1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
OTUB1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
OTUB2,0.14237216210481646,0.058349246764269044,0.021854445151708042,0.002970507107999151,0.0006365372374283895,0.0,0.0,0.0
NPTN,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ERO1LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SULT2A1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
VEZT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCAF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCAF6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCAF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCAF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR3F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR3G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR3D,0.0483768300445576,0.01994483343942287,0.010821133036282623,0.004455760661998727,0.0010608953957139827,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
POLR3E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR3C,0.10524082325482707,0.04052620411627413,0.01718650541056652,0.007214088690855082,0.001697432633142372,0.000424358158285593,0.000424358158285593,0.0
POLR3A,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
POLR3K,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
POLR3H,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
DNMT1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
HOXD8,0.5,0.5,0.5,0.5,0.43333333333333335,0.13333333333333333,0.1,0.03333333333333333
HOXD9,0.5,0.5,0.5,0.4666666666666667,0.2,0.13333333333333333,0.1,0.03333333333333333
HOXD4,0.5,0.5,0.5,0.4666666666666667,0.16666666666666666,0.1,0.1,0.0
HOXD1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
HOXD3,0.5,0.5,0.5,0.4666666666666667,0.16666666666666666,0.1,0.06666666666666667,0.03333333333333333
KIAA0141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPG2,0.3032039040950562,0.2384892849565033,0.14343305750053045,0.07256524506683641,0.036494801612561,0.005941014215998302,0.005941014215998302,0.0
LARGE,0.2847443242096329,0.2126034373010821,0.1347337152556758,0.041374920432845325,0.005728835136855506,0.0002121790791427965,0.0002121790791427965,0.0
LAIR1,0.2582219393167834,0.16910672607680882,0.09611712285168682,0.051559516231699555,0.03288775726713346,0.013791640144281773,0.013791640144281773,0.0
TDRD10,0.1162741353702525,0.05898578400169743,0.018035221727137705,0.008274984086569064,0.001273074474856779,0.0002121790791427965,0.0,0.0002121790791427965
CDK11A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK11B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCRN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCRN1,0.32123912582219394,0.25503925312964143,0.1338849989391046,0.0608953957139826,0.02079354975599406,0.0021217907914279654,0.0021217907914279654,0.0
TNP2,0.015489072777424145,0.014215998302567368,0.0120942075111394,0.00976023764056864,0.007001909611712286,0.005728835136855506,0.00551665605771271,0.0002121790791427965
TNP1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
LENG9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPBWR2,0.012730744748567792,0.011245491194568216,0.007850625928283471,0.0019096117122851686,0.0014852535539995756,0.0,0.0,0.0
NPBWR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM201,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TMEM203,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TMEM205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM208,0.2847443242096329,0.20284319966051348,0.1092722257585402,0.03564608529598982,0.00488011882028432,0.0002121790791427965,0.0002121790791427965,0.0
TMEM209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMGCS1,0.07786972204540632,0.016762147252280923,0.0019096117122851686,0.0014852535539995756,0.000848716316571186,0.0006365372374283895,0.000424358158285593,0.0002121790791427965
HMGCS2,0.17419902397623593,0.0674729471674093,0.03225122002970507,0.015276893698281349,0.002970507107999151,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
KIAA1324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIAA1328,0.32633142372162105,0.24591555272650117,0.16719711436452367,0.08381073626140463,0.01952047528113728,0.0014852535539995756,0.0014852535539995756,0.0
OR2AK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEFB4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAC1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TAC3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TAC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPND,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
HPX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HPN,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
HPD,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
OAZ2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
OAZ3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OAZ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRR5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBP1,0.29980903882877147,0.21981752599193718,0.13176320814767664,0.060046679397411415,0.01718650541056652,0.000848716316571186,0.0006365372374283895,0.0002121790791427965
FBP2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
DVL2,0.23976235943136007,0.13303628262253342,0.0732017823042648,0.02928071292170592,0.00488011882028432,0.0010608953957139827,0.0010608953957139827,0.0
DVL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM2,0.014852535539995756,0.013155102906853384,0.010608953957139827,0.008487163165711862,0.007001909611712286,0.005304476978569913,0.005304476978569913,0.0
EEF1G,0.04667939741141523,0.014215998302567368,0.01039677487799703,0.00976023764056864,0.00912370040314025,0.006789730532569488,0.006577551453426692,0.0002121790791427965
EEF1D,0.04667939741141523,0.014215998302567368,0.01039677487799703,0.009548058561425843,0.008699342244854658,0.001273074474856779,0.0010608953957139827,0.0002121790791427965
ADAM9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPO11,0.014852535539995756,0.013155102906853384,0.010608953957139827,0.008487163165711862,0.007001909611712286,0.00551665605771271,0.005304476978569913,0.0002121790791427965
IL20RA,0.051559516231699555,0.022278803309993635,0.005728835136855506,0.000848716316571186,0.000424358158285593,0.0002121790791427965,0.0,0.0002121790791427965
IL20RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL8,0.05983450031826862,0.01994483343942287,0.012518565669424995,0.01039677487799703,0.00912370040314025,0.0076384468491406746,0.007426267769997878,0.0002121790791427965
RPL9,0.01994483343942287,0.012518565669424995,0.01039677487799703,0.009548058561425843,0.008911521323997454,0.003607044345427541,0.003607044345427541,0.0
