gene_mmusculus_stress_down,mmusculus_stress_down_Fraction_sp_less4,mmusculus_stress_down_Fraction_sp_less3,mmusculus_stress_down_Fraction_sp_less2,mmusculus_stress_down_Fraction_sp_1,mmusculus_stress_down_Fraction_sp_0
SWAP70,0.21739755571531272,0.009561466570812365,0.00021567217828900073,0.00021567217828900073,0.0
UACA,0.22379583033788641,0.018547807332854063,7.189072609633358e-05,7.189072609633358e-05,0.0
CEND1,0.18130841121495328,0.011502516175413372,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
CENPB,0.2787922358015816,0.06815240833932423,0.0007907979870596693,0.0007907979870596693,0.0
CENPH,0.2657081236520489,0.037383177570093455,0.002875629043853343,0.002803738317757009,7.189072609633358e-05
CENPI,0.09734004313443566,0.005104241552839684,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
CENPK,0.2713874910136592,0.049317038102084834,0.002803738317757009,0.002803738317757009,0.0
CENPM,0.26994967649173257,0.05068296189791517,0.0025161754133716753,0.0025161754133716753,0.0
CENPO,0.2642703091301222,0.04457225017972682,0.0024442846872753414,0.002372393961179008,7.189072609633358e-05
H2AFJ,0.26649892163910854,0.05132997843278217,0.00021567217828900073,0.00021567217828900073,0.0
KIAA1429,0.21430625449317037,0.02192667145938174,0.00014378145219266715,0.00014378145219266715,0.0
PHIP,0.1916606757728253,0.012437095614665708,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
RSF1,0.2378864126527678,0.0192667145938174,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
SRRT,0.22832494608195542,0.022358015815959743,0.00021567217828900073,0.00021567217828900073,0.0
WTAP,0.2693745506829619,0.05866283249460819,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
HAND2,0.2756290438533429,0.05506829618979152,0.0006470165348670022,0.0005751258087706686,7.189072609633358e-05
CENPBD1,0.14780733285406183,0.009992810927390367,0.0,0.0,0.0
CENPC,0.2583033788641265,0.03256649892163911,0.002372393961179008,0.002372393961179008,0.0
CENPU,0.2628324946081955,0.03479511143062545,0.002875629043853343,0.002803738317757009,7.189072609633358e-05
KIF26A,0.2186196980589504,0.013156002875629043,0.0007907979870596693,0.0007907979870596693,0.0
KIF2B,0.24248741912293315,0.024083393242271746,0.0016534867002156721,0.0016534867002156721,0.0
PLK4,0.2731847591660676,0.06470165348670022,0.001869158878504673,0.0017972681524083393,7.189072609633358e-05
SNAP25,0.26383896477354424,0.03558590941768512,0.0009345794392523365,0.0009345794392523365,0.0
MIS18A,0.23817397555715314,0.015456506110711718,0.0007189072609633358,0.0006470165348670022,7.189072609633358e-05
MIS18BP1,0.16966211358734723,0.007620416966211359,0.0005751258087706686,0.000503235082674335,7.189072609633358e-05
PMVK,0.27095614665708123,0.0625449317038102,0.0003594536304816679,0.0003594536304816679,0.0
CEP131,0.1466570812365205,0.003522645578720345,0.0002875629043853343,0.0002875629043853343,0.0
LAG3,0.1790079079798706,0.01207764198418404,7.189072609633358e-05,7.189072609633358e-05,0.0
SOX6,0.24867002156721782,0.032638389647735445,0.00014378145219266715,0.00014378145219266715,0.0
CLASP1,0.2790079079798706,0.06161035226455787,0.003235082674335011,0.0031631919482386773,7.189072609633358e-05
MLF1,0.23184759166067578,0.032925952552120774,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
CENPV,0.12278936017253775,0.0052480230050323505,7.189072609633358e-05,0.0,7.189072609633358e-05
CENPW,0.1606038820992092,0.009561466570812365,7.189072609633358e-05,0.0,7.189072609633358e-05
CEP135,0.2755571531272466,0.05664989216391086,0.0009345794392523365,0.0009345794392523365,0.0
CEP290,0.25363048166786484,0.028900071890726096,0.0009345794392523365,0.0008626887131560029,7.189072609633358e-05
CEP57,0.24996405463695184,0.03378864126527678,0.0007189072609633358,0.0006470165348670022,7.189072609633358e-05
SDCCAG8,0.2046728971962617,0.020488856937455068,0.0003594536304816679,0.0002875629043853343,7.189072609633358e-05
CEP170,0.2282530553558591,0.027677929547088427,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
MKS1,0.15017972681524083,0.005679367361610352,7.189072609633358e-05,7.189072609633358e-05,0.0
RPGR,0.2564342199856219,0.04104960460100647,0.00043134435657800146,0.00043134435657800146,0.0
CEP41,0.08576563623292595,0.0038102084831056794,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
CEP78,0.2104960460100647,0.015168943206326384,0.00043134435657800146,0.00043134435657800146,0.0
CEP68,0.19626168224299065,0.01588785046728972,7.189072609633358e-05,7.189072609633358e-05,0.0
CEP97,0.19202012940330698,0.017900790797987058,0.00014378145219266715,0.00014378145219266715,0.0
DCTD,0.19676491732566498,0.012221423436376708,0.0003594536304816679,0.0003594536304816679,0.0
GFAP,0.2721063982746226,0.052839683680805175,0.0006470165348670022,0.0006470165348670022,0.0
CEPT1,0.23457943925233646,0.02559309849029475,0.0,0.0,0.0
WNT1,0.2823148813803019,0.08418404025880662,0.0017253774263120058,0.0017253774263120058,0.0
WNT10A,0.17649173256649892,0.01107117181883537,0.0006470165348670022,0.0006470165348670022,0.0
WNT10B,0.2670740474478792,0.04730409777138749,0.0010783608914450035,0.0010783608914450035,0.0
WNT11,0.2327821710999281,0.03163191948238677,0.0006470165348670022,0.0006470165348670022,0.0
WNT3,0.17828900071890727,0.0065420560747663555,0.0007907979870596693,0.0007907979870596693,0.0
WNT4,0.19928109273903666,0.012508986340762042,0.0007189072609633358,0.0007189072609633358,0.0
WNT5A,0.2695183321351546,0.06053199137311287,0.00100647016534867,0.0009345794392523365,7.189072609633358e-05
WNT6,0.18763479511143064,0.010855499640546369,0.0006470165348670022,0.0006470165348670022,0.0
WNT7A,0.22674335010783608,0.0312724658519051,0.0006470165348670022,0.0006470165348670022,0.0
WNT7B,0.18166786484543493,0.012796549245147375,0.0006470165348670022,0.0006470165348670022,0.0
WNT8A,0.14119338605319914,0.004529115744069015,0.0006470165348670022,0.0006470165348670022,0.0
WNT8B,0.13803019410496045,0.004457225017972682,0.0005751258087706686,0.0005751258087706686,0.0
WNT9A,0.20999281092739036,0.01912293314162473,0.0006470165348670022,0.0005751258087706686,7.189072609633358e-05
WNT9B,0.17311286843997126,0.0067577282530553555,0.0006470165348670022,0.0006470165348670022,0.0
CERCAM,0.2312724658519051,0.0299784327821711,7.189072609633358e-05,7.189072609633358e-05,0.0
ASAH2,0.19051042415528396,0.0030913012221423434,0.0005751258087706686,0.000503235082674335,7.189072609633358e-05
SGMS1,0.21265276779295472,0.01128684399712437,0.0003594536304816679,0.0002875629043853343,7.189072609633358e-05
ECM1,0.0873472322070453,0.004241552839683681,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
S100A16,0.10560747663551402,0.0029475197699496765,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
GUSB,0.23644859813084113,0.020920201294033068,0.0007907979870596693,0.0007189072609633358,7.189072609633358e-05
CES2,0.06808051761322789,0.0027318475916606757,0.0007189072609633358,0.0007189072609633358,0.0
CETN1,0.028253055355859095,0.0010783608914450035,0.0,0.0,0.0
USP44,0.20028756290438535,0.008483105679367362,7.189072609633358e-05,7.189072609633358e-05,0.0
CFDP1,0.2542774982027318,0.029690869877785766,7.189072609633358e-05,7.189072609633358e-05,0.0
SSH3,0.19791516894320632,0.00905823148813803,0.00014378145219266715,0.00014378145219266715,0.0
WDR1,0.22286125089863407,0.023652048885693746,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
CLCN3,0.21998562185478074,0.01876347951114306,0.0,0.0,0.0
DNAJC5,0.24694464414090583,0.023148813803019412,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
JKAMP,0.2650611071171819,0.04744787922358016,7.189072609633358e-05,0.0,7.189072609633358e-05
KCNJ1,0.2671459381739756,0.050035945363048166,0.000503235082674335,0.000503235082674335,0.0
SLC26A6,0.07390366642703092,0.0012221423436376707,0.0,0.0,0.0
SLC4A7,0.14406901509705247,0.007117181883537024,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
CGA,0.21531272465851906,0.013012221423436377,0.0002875629043853343,0.0002875629043853343,0.0
CGB,0.042918763479511145,0.0010783608914450035,0.0,0.0,0.0
CGB5,0.013012221423436377,0.0002875629043853343,0.0,0.0,0.0
CGB7,0.013012221423436377,0.0002875629043853343,0.0,0.0,0.0
FSHB,0.14708842559309848,0.003235082674335011,0.00014378145219266715,0.00014378145219266715,0.0
LHB,0.16391085549964055,0.0067577282530553555,0.00021567217828900073,0.00021567217828900073,0.0
TSHB,0.11603163191948239,0.00301941049604601,0.0,0.0,0.0
CGB1,0.22731847591660675,0.03400431344356578,7.189072609633358e-05,7.189072609633358e-05,0.0
CGB2,0.20503235082674334,0.010639827462257369,7.189072609633358e-05,7.189072609633358e-05,0.0
CGGBP1,0.24651329978432782,0.030122214234363766,0.0,0.0,0.0
NOL8,0.25966930265995686,0.05269590222861251,0.0003594536304816679,0.0003594536304816679,0.0
CGN,0.27246585190510425,0.06290438533429188,0.00043134435657800146,0.00043134435657800146,0.0
TJP2,0.2843997124370956,0.09237958303378864,0.0008626887131560029,0.0008626887131560029,0.0
CGREF1,0.23457943925233646,0.02559309849029475,7.189072609633358e-05,0.0,7.189072609633358e-05
CGRRF1,0.03055355859094177,0.00201294033069734,0.0,0.0,0.0
CHAD,0.0299784327821711,0.002372393961179008,7.189072609633358e-05,7.189072609633358e-05,0.0
PRPF31,0.26793673616103525,0.04672897196261682,0.0007907979870596693,0.0007907979870596693,0.0
RBM3,0.27634795111430627,0.08044572250179727,0.00043134435657800146,0.0003594536304816679,7.189072609633358e-05
SLC18A3,0.18087706685837526,0.012724658519051043,0.00014378145219266715,0.00014378145219266715,0.0
CHCHD1,0.14672897196261683,0.014809489575844716,0.0,0.0,0.0
CHCHD2,0.27332854061826023,0.06053199137311287,7.189072609633358e-05,7.189072609633358e-05,0.0
SAMM50,0.20007189072609632,0.013012221423436377,0.00021567217828900073,0.00021567217828900073,0.0
CHCHD4,0.24033069734004314,0.02695902228612509,0.0005751258087706686,0.000503235082674335,7.189072609633358e-05
COX19,0.2293314162473041,0.025880661394680086,0.00014378145219266715,0.00014378145219266715,0.0
TOMM5,0.21639108554996406,0.010424155283968369,0.0005751258087706686,0.0005751258087706686,0.0
TOMM7,0.19331416247304098,0.0035945363048166786,0.0006470165348670022,0.0005751258087706686,7.189072609633358e-05
CHCHD6,0.2732566498921639,0.05506829618979152,7.189072609633358e-05,7.189072609633358e-05,0.0
CHCHD7,0.2111430625449317,0.023795830337886414,7.189072609633358e-05,7.189072609633358e-05,0.0
PLAG1,0.22537742631200575,0.018188353702372394,7.189072609633358e-05,7.189072609633358e-05,0.0
HIST1H2BB,0.2691588785046729,0.04888569374550683,0.0002875629043853343,0.0002875629043853343,0.0
CNP,0.21890726096333574,0.023076923076923078,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
FAM135A,0.1856218547807333,0.010639827462257369,0.0,0.0,0.0
FAM76A,0.2094176851186197,0.022358015815959743,0.00014378145219266715,0.00014378145219266715,0.0
FASTKD2,0.15808770668583752,0.010999281092739037,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
FBXO24,0.26189791516894323,0.042343637670740474,0.00021567217828900073,0.00021567217828900073,0.0
GLCE,0.1767074047447879,0.007476635514018692,0.0007907979870596693,0.0007907979870596693,0.0
GMPPA,0.18303378864126527,0.015959741193386053,0.00043134435657800146,0.0003594536304816679,7.189072609633358e-05
HELQ,0.2481667864845435,0.04543493889288282,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
ICMT,0.24974838245866282,0.04406901509705248,0.00014378145219266715,0.00014378145219266715,0.0
KBTBD6,0.18253055355859094,0.016606757728253055,0.0002875629043853343,0.0002875629043853343,0.0
KIN,0.15248023005032352,0.005966930265995687,7.189072609633358e-05,7.189072609633358e-05,0.0
MAK16,0.12365204888569374,0.0066139468008626886,0.00014378145219266715,0.00014378145219266715,0.0
MDH1B,0.09985621854780734,0.004960460100647017,0.0,0.0,0.0
NANP,0.2605319913731129,0.051042415528396834,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
NDUFA11,0.24464414090582315,0.019338605319913733,0.00100647016534867,0.00100647016534867,0.0
OSBP,0.2585909417685119,0.038461538461538464,7.189072609633358e-05,7.189072609633358e-05,0.0
PDRG1,0.2560747663551402,0.04974838245866283,7.189072609633358e-05,7.189072609633358e-05,0.0
PXMP2,0.18900071890726097,0.015240833932422718,0.0,0.0,0.0
RNPC3,0.18051761322789361,0.008339324227174694,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
RPS15,0.27440690150970526,0.07469446441409058,7.189072609633358e-05,7.189072609633358e-05,0.0
SLC13A3,0.2263120057512581,0.03220704529115744,0.00014378145219266715,0.00014378145219266715,0.0
SLC35B4,0.21696621135873473,0.024083393242271746,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
SPAG16,0.09985621854780734,0.004960460100647017,0.0,0.0,0.0
SRP19,0.26865564342199855,0.04061826024442847,0.0005751258087706686,0.0005751258087706686,0.0
SSR1,0.26139468008626887,0.030481667864845435,0.0007907979870596693,0.0007189072609633358,7.189072609633358e-05
TAS1R1,0.05557153127246585,0.0005751258087706686,0.0,0.0,0.0
TSPYL6,0.09985621854780734,0.004960460100647017,0.0,0.0,0.0
UBR3,0.2723939611790079,0.06592379583033789,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
WDR27,0.0,0.0,0.0,0.0,0.0
ZNF317,0.13026599568655645,0.010208483105679367,7.189072609633358e-05,0.0,7.189072609633358e-05
ZNF582,0.22961897915168944,0.03299784327821711,7.189072609633358e-05,7.189072609633358e-05,0.0
IK,0.25298346513299785,0.021639108554996407,0.0006470165348670022,0.0006470165348670022,0.0
MAN2A2,0.2415528396836808,0.02480230050323508,0.00014378145219266715,0.00014378145219266715,0.0
MBD3L1,0.2544212796549245,0.02897196261682243,0.00014378145219266715,0.00014378145219266715,0.0
NAB2,0.25492451473759886,0.032422717469446444,0.0003594536304816679,0.0002875629043853343,7.189072609633358e-05
PTPRS,0.26563623292595256,0.03925233644859813,0.0012221423436376707,0.0011502516175413372,7.189072609633358e-05
SDCCAG3,0.22408339324227175,0.01710999281092739,7.189072609633358e-05,7.189072609633358e-05,0.0
SERF2,0.24442846872753415,0.03702372393961179,0.0002875629043853343,0.0002875629043853343,0.0
SLC27A6,0.20733285406182603,0.009345794392523364,7.189072609633358e-05,7.189072609633358e-05,0.0
THOC7,0.1905823148813803,0.008483105679367362,0.0002875629043853343,0.0002875629043853343,0.0
TXNDC9,0.22789360172537743,0.024586628324946083,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
UBA3,0.24874191229331416,0.02573687994248742,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
GATAD2A,0.28152408339324225,0.0715312724658519,0.0002875629043853343,0.0002875629043853343,0.0
GATAD2B,0.2742631200575126,0.05700934579439252,0.0003594536304816679,0.0003594536304816679,0.0
IKZF2,0.2690150970524802,0.046153846153846156,0.000503235082674335,0.00043134435657800146,7.189072609633358e-05
IKZF4,0.25722501797268155,0.026168224299065422,0.0003594536304816679,0.0003594536304816679,0.0
MBD3L2,0.23529834651329978,0.023795830337886414,7.189072609633358e-05,7.189072609633358e-05,0.0
NAB1,0.19137311286843997,0.010999281092739037,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
RORC,0.27498202731847593,0.05485262401150252,0.0007189072609633358,0.0007189072609633358,0.0
NR1I3,0.2616822429906542,0.036520488856937455,0.00043134435657800146,0.00043134435657800146,0.0
COX6B2,0.17800143781452193,0.011430625449317038,7.189072609633358e-05,0.0,7.189072609633358e-05
ENOX1,0.2179726815240834,0.017469446441409058,0.0,0.0,0.0
FOXJ1,0.22552120776419843,0.02228612508986341,0.00014378145219266715,0.00014378145219266715,0.0
HDGF,0.2672178289000719,0.05132997843278217,0.00014378145219266715,0.00014378145219266715,0.0
HOXC5,0.24644140905823148,0.04687275341480949,0.00014378145219266715,0.00014378145219266715,0.0
ISL1,0.2567217828900072,0.03968368080517613,0.00021567217828900073,0.00021567217828900073,0.0
MAGEB3,0.2179726815240834,0.023867721063982748,7.189072609633358e-05,7.189072609633358e-05,0.0
