gene_hsapiens_stress_down,hsapiens_stress_down_Fraction_sp_less4,hsapiens_stress_down_Fraction_sp_less3,hsapiens_stress_down_Fraction_sp_less2,hsapiens_stress_down_Fraction_sp_1,hsapiens_stress_down_Fraction_sp_0
FUT10,0.1623896409652737,0.009123013537374927,5.885815185403178e-05,5.885815185403178e-05,0.0
FUT3,0.04755738669805768,0.0013537374926427311,0.00023543260741612713,0.00023543260741612713,0.0
FUT5,0.14549735138316658,0.008711006474396705,0.00017657445556209535,0.00017657445556209535,0.0
FUT9,0.04879340788699235,0.0009417304296645085,0.00011771630370806356,0.00011771630370806356,0.0
GCNT2,0.1270747498528546,0.005473808122424956,5.885815185403178e-05,5.885815185403178e-05,0.0
FUT6,0.05644496762801648,0.001118304885226604,0.00023543260741612713,0.00017657445556209535,5.885815185403178e-05
FXC1,0.14791053560918188,0.00959387875220718,0.0,0.0,0.0
LYRM4,0.05320776927604473,0.000529723366686286,0.0,0.0,0.0
GKAP1,0.15768098881695114,0.007828134196586227,0.00017657445556209535,0.00011771630370806356,5.885815185403178e-05
KCTD4,0.042731018246027076,0.001059446733372572,5.885815185403178e-05,5.885815185403178e-05,0.0
C15orf25,0.020011771630370805,0.00023543260741612713,5.885815185403178e-05,5.885815185403178e-05,0.0
FY,0.10341377280753385,0.004120070629782225,0.00011771630370806356,0.00011771630370806356,0.0
SCAP1,0.21930547380812243,0.02642731018246027,0.0002942907592701589,0.0002942907592701589,0.0
SCAP2,0.16250735726898174,0.012831077104178929,5.885815185403178e-05,5.885815185403178e-05,0.0
SKAP2,0.2198351971748087,0.027604473219540907,0.00023543260741612713,0.00023543260741612713,0.0
SEC23B,0.08864037669217187,0.0031783402001177162,5.885815185403178e-05,5.885815185403178e-05,0.0
K-ALPHA-1,0.24714537963507946,0.032195409064155384,0.00023543260741612713,0.00023543260741612713,0.0
MCAM,0.18864037669217187,0.016362566215420836,0.00017657445556209535,0.00011771630370806356,5.885815185403178e-05
PTPN5,0.2309005297233667,0.019952913478516774,0.00011771630370806356,0.00011771630370806356,0.0
PTPRA,0.25120659211300767,0.042613301942319014,0.0007651559741024132,0.0007651559741024132,0.0
SAM68,0.1476162448499117,0.009064155385520894,5.885815185403178e-05,5.885815185403178e-05,0.0
TRPC6,0.22383755150088286,0.021247792819305472,0.000529723366686286,0.000529723366686286,0.0
TRPV4,0.26080047086521485,0.051912889935256036,0.0004120070629782225,0.0003531489111241907,5.885815185403178e-05
TUBA2,0.246321365509123,0.029075927015891703,0.00011771630370806356,0.00011771630370806356,0.0
FZD10,0.20047086521483226,0.012419070041200707,0.0010005885815185403,0.0009417304296645085,5.885815185403178e-05
GIPC2,0.18187168922895822,0.016774573278399058,0.00023543260741612713,0.00023543260741612713,0.0
WG,0.013125367863449087,0.001059446733372572,5.885815185403178e-05,5.885815185403178e-05,0.0
SFRP1,0.22937021777516187,0.020423778693349028,0.0010005885815185403,0.0009417304296645085,5.885815185403178e-05
G1P2,0.04155385520894644,0.0004120070629782225,0.0,0.0,0.0
USP18,0.25232489699823424,0.04155385520894644,0.0004120070629782225,0.0004120070629782225,0.0
KRI1,0.23019423190111832,0.023248969982342556,0.00011771630370806356,0.00011771630370806356,0.0
MRPL45,0.19270158917010005,0.015479693937610358,5.885815185403178e-05,5.885815185403178e-05,0.0
NOL6,0.19564449676280166,0.010947616244849911,0.00011771630370806356,0.00011771630370806356,0.0
RPL22L1,0.06550912301353737,0.00047086521483225425,0.0,0.0,0.0
G6PC3,0.22772218952324896,0.024838140082401414,0.00011771630370806356,0.00011771630370806356,0.0
H6PD,0.13731606827545614,0.003943496174220129,0.00011771630370806356,0.00011771630370806356,0.0
PECR,0.18210712183637434,0.011124190700412007,0.0004120070629782225,0.0003531489111241907,5.885815185403178e-05
TECR,0.2519717480871101,0.03325485579752796,0.0002942907592701589,0.0002942907592701589,0.0
MAPK4,0.11806945261918776,0.003531489111241907,0.00017657445556209535,0.00017657445556209535,0.0
STBD1,0.06439081812831077,0.001883460859329017,5.885815185403178e-05,5.885815185403178e-05,0.0
TECPR2,0.03443201883460859,0.001059446733372572,5.885815185403178e-05,0.0,5.885815185403178e-05
RABGAP1,0.03790464979399647,0.0010005885815185403,0.00017657445556209535,0.00011771630370806356,5.885815185403178e-05
WDR11,0.10200117716303708,0.005591524426133019,5.885815185403178e-05,5.885815185403178e-05,0.0
HBG1,0.03702177751618599,0.0007651559741024132,0.0,0.0,0.0
IRGQ,0.12695703354914656,0.006180105944673337,5.885815185403178e-05,0.0,5.885815185403178e-05
JAKMIP1,0.1811065332548558,0.014773396115361978,0.00017657445556209535,0.00011771630370806356,5.885815185403178e-05
MARLIN1,0.03431430253090053,0.00017657445556209535,5.885815185403178e-05,5.885815185403178e-05,0.0
GRASP,0.09558563861094761,0.0047675103001765745,0.00011771630370806356,0.00011771630370806356,0.0
GPR172A,0.08628605061801059,0.004532077692760447,0.0,0.0,0.0
GRPEL2,0.20382577987051206,0.013360800470865216,0.00011771630370806356,0.00011771630370806356,0.0
GSTCD,0.08628605061801059,0.004532077692760447,0.0,0.0,0.0
HNRNPA1L2,0.15779870512065922,0.007769276044732196,5.885815185403178e-05,5.885815185403178e-05,0.0
IMPACT,0.1276044732195409,0.00959387875220718,0.0,0.0,0.0
INTS12,0.15821071218363744,0.007004120070629782,0.00011771630370806356,0.00011771630370806356,0.0
JMJD4,0.14437904649793998,0.009829311359623307,0.0,0.0,0.0
KIAA0317,0.1276044732195409,0.00959387875220718,0.0,0.0,0.0
KIAA1908,0.08628605061801059,0.004532077692760447,0.0,0.0,0.0
