gene_xlaevis_wound_down,xlaevis_wound_down_Fraction_sp_less7,xlaevis_wound_down_Fraction_sp_less6,xlaevis_wound_down_Fraction_sp_less5,xlaevis_wound_down_Fraction_sp_less4,xlaevis_wound_down_Fraction_sp_less3,xlaevis_wound_down_Fraction_sp_less2,xlaevis_wound_down_Fraction_sp_1,xlaevis_wound_down_Fraction_sp_0
NDUFB3,0.09463186929768724,0.0664120517716953,0.03373647358370465,0.022915340547422024,0.017610863568852112,0.005728835136855506,0.00551665605771271,0.0002121790791427965
NDUFB2,0.08996392955654572,0.060046679397411415,0.027795459367706343,0.02143008699342245,0.015913430935709738,0.004243581582855931,0.004031402503713134,0.0002121790791427965
NDUFB1,0.0912370040314025,0.06195629110969658,0.027795459367706343,0.021217907914279653,0.015489072777424145,0.004243581582855931,0.004031402503713134,0.0002121790791427965
STAP2,0.098026734563972,0.06492679821769573,0.03416083174199024,0.014428177381710164,0.006577551453426692,0.0010608953957139827,0.0010608953957139827,0.0
STAP1,0.07808190112454912,0.04222363674941651,0.01888393804370889,0.008062805007426267,0.001273074474856779,0.0,0.0,0.0
ANKRD45,0.07638446849140675,0.04752811372798642,0.018035221727137705,0.0061531932951410994,0.0002121790791427965,0.0,0.0,0.0
ANKRD44,0.06874602164226608,0.03904095056227456,0.015701251856566942,0.007850625928283471,0.001697432633142372,0.0,0.0,0.0
ANKRD46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRRF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHB,0.08338637810311904,0.04667939741141523,0.026522384892849565,0.018035221727137705,0.007001909611712286,0.0006365372374283895,0.000424358158285593,0.0002121790791427965
PGGT1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FNBP1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KANSL1,0.0732017823042648,0.036919159770846595,0.014003819223424571,0.004031402503713134,0.001697432633142372,0.0,0.0,0.0
RYR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK5R1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM33,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CDK5R2,0.0046679397411415234,0.002546148949713558,0.001697432633142372,0.0010608953957139827,0.000848716316571186,0.000424358158285593,0.000424358158285593,0.0
RBM39,0.08253766178654785,0.03776787608741778,0.011457670273711012,0.0038192234245703373,0.000424358158285593,0.0002121790791427965,0.0002121790791427965,0.0
RBM38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPHB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPHB3,0.05537873965626989,0.022915340547422024,0.01039677487799703,0.006577551453426692,0.0010608953957139827,0.0,0.0,0.0
EPHB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPHB6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPHB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53INP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53INP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MELK,0.07235306598769362,0.040314025037131336,0.02079354975599406,0.007850625928283471,0.002970507107999151,0.0014852535539995756,0.0014852535539995756,0.0
TIE1,0.08762995968597496,0.061744112030553785,0.04561850201570125,0.02864417568427753,0.008911521323997454,0.002758328028856355,0.002546148949713558,0.0002121790791427965
RYR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RYR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF34,0.12051771695310842,0.09590494377254402,0.06153193295141099,0.026098026734563972,0.005728835136855506,0.0002121790791427965,0.0002121790791427965,0.0
ZNF35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3GL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3GL3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SH3GL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC10A2,0.0023339698705707617,0.0014852535539995756,0.0006365372374283895,0.000424358158285593,0.0,0.0,0.0,0.0
SLC10A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC10A6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGGT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGGT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSPRY,0.1037555697008275,0.07638446849140675,0.04498196477827286,0.0182474008062805,0.007426267769997878,0.001273074474856779,0.001273074474856779,0.0
ITPRIPL2,0.08890303416083174,0.06386590282198175,0.039253129641417354,0.017610863568852112,0.0021217907914279654,0.0,0.0,0.0
UGT1A10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCLRE1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCLRE1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIAA1407,0.09887545088054318,0.06917037980055167,0.031190324633991087,0.013791640144281773,0.004243581582855931,0.0,0.0,0.0
DCLRE1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP4A22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPP1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
INA,0.002546148949713558,0.0021217907914279654,0.0021217907914279654,0.001273074474856779,0.000848716316571186,0.000424358158285593,0.000424358158285593,0.0
LYPLA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYPLA2,0.12030553787396563,0.10057288351368555,0.0672607680882665,0.03776787608741778,0.009972416719711436,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
CYBRD1,0.10545300233396987,0.08656906429026098,0.05643963505198388,0.03479736897941863,0.01994483343942287,0.003182686187141948,0.003182686187141948,0.0
SPAG8,0.11096965839168257,0.08869085508168895,0.05368130702312752,0.0182474008062805,0.00488011882028432,0.0006365372374283895,0.0006365372374283895,0.0
SPAG9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPAG6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4HB,0.11563759813282411,0.08423509441969022,0.04964990451941439,0.015276893698281349,0.0038192234245703373,0.000424358158285593,0.000424358158285593,0.0
SPAG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAB39L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIRIP3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
RBPMS2,0.0978145554848292,0.06832166348398049,0.04328453214513049,0.026522384892849565,0.009548058561425843,0.0002121790791427965,0.0002121790791427965,0.0
DCHS1,0.10566518141311267,0.08168894546997665,0.05283259070655633,0.03225122002970507,0.013791640144281773,0.0021217907914279654,0.0019096117122851686,0.0002121790791427965
NCOA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTHFD2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOPC,0.0914491831105453,0.06259282834712497,0.027583280288563546,0.007850625928283471,0.000424358158285593,0.0002121790791427965,0.0002121790791427965,0.0
C18orf54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEAP1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
STEAP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGEF25,0.12115425419053681,0.09866327180140039,0.06789730532569489,0.04010184595798854,0.021642266072565246,0.002758328028856355,0.002758328028856355,0.0
STEAP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSCAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBASH3A,0.0978145554848292,0.05898578400169743,0.027795459367706343,0.012730744748567792,0.005304476978569913,0.000424358158285593,0.000424358158285593,0.0
UBASH3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WHAMM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL18R1,0.08444727349883302,0.04816465096541481,0.02376405686399321,0.010608953957139827,0.005728835136855506,0.000424358158285593,0.000424358158285593,0.0
TMEM39B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM39A,0.03373647358370465,0.009335879482283047,0.00488011882028432,0.003394865266284744,0.001697432633142372,0.000424358158285593,0.000424358158285593,0.0
KCTD7,0.10672607680882665,0.08105240823254826,0.049862083598557184,0.01633778909399533,0.003607044345427541,0.0002121790791427965,0.0002121790791427965,0.0
GABARAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPTSSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPTSSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBL,0.029068533842563124,0.008699342244854658,0.0023339698705707617,0.000424358158285593,0.0,0.0,0.0,0.0
SLC22A4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC22A6,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.0
SLC22A7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC22A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC22A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC22A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRDM8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRDM9,0.002546148949713558,0.0023339698705707617,0.0010608953957139827,0.0006365372374283895,0.000424358158285593,0.000424358158285593,0.000424358158285593,0.0
NPDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADCYAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STT3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLN5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPAT,0.08465945257797582,0.0483768300445576,0.01718650541056652,0.004243581582855931,0.001273074474856779,0.0002121790791427965,0.0002121790791427965,0.0
RXRG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RXRA,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
RXRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNYL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WRNIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCA7,0.09251007850625928,0.06938255887969447,0.046467218332272436,0.013155102906853384,0.0014852535539995756,0.0,0.0,0.0
ABCA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIZ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HARBI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTP3,0.007426267769997878,0.0019096117122851686,0.001273074474856779,0.001273074474856779,0.000848716316571186,0.000424358158285593,0.000424358158285593,0.0
SCN8A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EFNB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMUR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMUR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZC4H2,0.09526840653511563,0.06556333545512412,0.037555697008274984,0.01039677487799703,0.001273074474856779,0.0002121790791427965,0.0,0.0002121790791427965
NCK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF266,0.0547422024188415,0.023551877784850413,0.006577551453426692,0.0014852535539995756,0.0002121790791427965,0.0,0.0,0.0
ZNF267,0.043708890303416084,0.02079354975599406,0.007001909611712286,0.000848716316571186,0.0,0.0,0.0,0.0
ZNF260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSNAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C17orf49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPH3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VLDLR,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ETFA,0.07405049862083599,0.03776787608741778,0.0241884150222788,0.020157012518565668,0.010821133036282623,0.001697432633142372,0.0014852535539995756,0.0002121790791427965
FTSJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTSJ3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTSJ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DERL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DERL2,0.059410142159983026,0.03161468279227668,0.008062805007426267,0.003607044345427541,0.000424358158285593,0.0,0.0,0.0
DERL3,0.05346912794398472,0.022278803309993635,0.005728835136855506,0.002546148949713558,0.000848716316571186,0.0002121790791427965,0.0002121790791427965,0.0
ASIC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBN3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
DAP3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ZBTB20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPBAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB26,0.09441969021854445,0.06280500742626777,0.029068533842563124,0.010608953957139827,0.0023339698705707617,0.0,0.0,0.0
ITIH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITIH3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITIH2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TNFSF9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFSF8,0.11012094207511139,0.07702100572883513,0.03607044345427541,0.01718650541056652,0.007850625928283471,0.002758328028856355,0.002758328028856355,0.0
TNFSF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMPPA,0.06450244005941014,0.03373647358370465,0.009335879482283047,0.0046679397411415234,0.002758328028856355,0.000424358158285593,0.000424358158285593,0.0
GMPPB,0.08720560152768937,0.05622745597284108,0.027583280288563546,0.007426267769997878,0.0038192234245703373,0.0014852535539995756,0.0014852535539995756,0.0
MAS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAD52,0.07723318480797793,0.04561850201570125,0.016762147252280923,0.0038192234245703373,0.000424358158285593,0.0,0.0,0.0
RAD51,0.07235306598769362,0.04010184595798854,0.01994483343942287,0.007426267769997878,0.002758328028856355,0.001273074474856779,0.001273074474856779,0.0
RAD50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STRADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF39,0.0666242308508381,0.03585826437513261,0.014852535539995756,0.0076384468491406746,0.002758328028856355,0.0,0.0,0.0
RNF34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF31,0.0241884150222788,0.0061531932951410994,0.0019096117122851686,0.0002121790791427965,0.0,0.0,0.0,0.0
MZF1,0.09526840653511563,0.061744112030553785,0.02143008699342245,0.005941014215998302,0.0023339698705707617,0.0006365372374283895,0.0006365372374283895,0.0
TPPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTS3,0.09526840653511563,0.06492679821769573,0.028856354763420328,0.008911521323997454,0.0014852535539995756,0.0,0.0,0.0
INTS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC13A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTS7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTS5,0.010184595798854232,0.0014852535539995756,0.000424358158285593,0.0002121790791427965,0.0,0.0,0.0,0.0
INTS4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPSD1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0
MYL6,0.09993634627625717,0.072989603225122,0.047740292807129214,0.026946743051135157,0.010608953957139827,0.000848716316571186,0.0006365372374283895,0.0002121790791427965
MYL7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYL4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
MYL5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYL2,0.25,0.25,0.25,0.25,0.25,0.16666666666666666,0.16666666666666666,0.0
MYL3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
MYL1,0.25,0.25,0.25,0.25,0.25,0.25,0.16666666666666666,0.08333333333333333
CDKN2AIPNL,0.07426267769997878,0.03713133884998939,0.024612773180564398,0.015701251856566942,0.003182686187141948,0.0002121790791427965,0.0002121790791427965,0.0
MYL9,0.10906004667939741,0.08635688521111819,0.05537873965626989,0.03564608529598982,0.02206662423085084,0.005304476978569913,0.005304476978569913,0.0
NCEH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPP2,0.11903246339910885,0.09399533206025885,0.05856142584341184,0.030553787396562698,0.008274984086569064,0.001273074474856779,0.001273074474856779,0.0
MPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM110A,0.11478888181625292,0.08190112454911945,0.056015276893698285,0.02821981752599194,0.01039677487799703,0.0006365372374283895,0.0006365372374283895,0.0
SPTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFI2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNTG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYLK,0.10715043496711224,0.08190112454911945,0.05410566518141311,0.03288775726713346,0.01718650541056652,0.002546148949713558,0.002546148949713558,0.0
YME1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GORASP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GORASP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPRC1,0.03967748779970295,0.01633778909399533,0.002758328028856355,0.000424358158285593,0.0,0.0,0.0,0.0
CCKAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUMF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUMF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SURF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FNDC3A,0.0061531932951410994,0.004243581582855931,0.0023339698705707617,0.0006365372374283895,0.000424358158285593,0.0002121790791427965,0.0002121790791427965,0.0
SURF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SURF4,0.06853384256312328,0.041374920432845325,0.011669849352853808,0.005304476978569913,0.002758328028856355,0.0006365372374283895,0.0006365372374283895,0.0
SURF6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EFS,0.10545300233396987,0.08359855718226183,0.05686399321026947,0.02991725015913431,0.006365372374283896,0.000848716316571186,0.000848716316571186,0.0
CORO2B,0.09505622745597284,0.06598769361340971,0.03840441332484617,0.014852535539995756,0.001697432633142372,0.0006365372374283895,0.000424358158285593,0.0002121790791427965
CORO2A,0.09420751113940165,0.061107574793125397,0.033948652662847446,0.015064714619138553,0.002758328028856355,0.0002121790791427965,0.0,0.0002121790791427965
CCDC136,0.11372798642053894,0.07999151283683428,0.04858900912370041,0.022278803309993635,0.004031402503713134,0.0006365372374283895,0.0006365372374283895,0.0
CCDC137,0.08805431784426056,0.05750053044769786,0.027583280288563546,0.008699342244854658,0.0014852535539995756,0.0,0.0,0.0
CCDC130,0.07192870782940802,0.03373647358370465,0.00976023764056864,0.002758328028856355,0.000424358158285593,0.0,0.0,0.0
CCDC132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STK31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STK33,0.08041587099511988,0.050922978994271166,0.01718650541056652,0.005092297899427116,0.0006365372374283895,0.0,0.0,0.0
STK35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STK36,0.09717801824740081,0.06280500742626777,0.027795459367706343,0.010184595798854232,0.002970507107999151,0.0002121790791427965,0.0002121790791427965,0.0
STK39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHRNB1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CHRNB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHRNB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HBEGF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP7A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNRD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLXNA3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
PLXNA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLXNA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASNS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLXNA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEG3,0.10502864417568428,0.07405049862083599,0.03840441332484617,0.012730744748567792,0.002758328028856355,0.0,0.0,0.0
SCAI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP2K3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP2K2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP2K1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP2K7,0.02991725015913431,0.005941014215998302,0.001273074474856779,0.0006365372374283895,0.000424358158285593,0.0,0.0,0.0
MAP2K5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP2K4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MINK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5G1,0.08847867600254615,0.053256948864841926,0.028007638446849142,0.021005728835136857,0.014852535539995756,0.002546148949713558,0.002546148949713558,0.0
ATP5G3,0.09251007850625928,0.060046679397411415,0.028856354763420328,0.02206662423085084,0.015913430935709738,0.004243581582855931,0.004243581582855931,0.0
ATP5G2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR4P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMTOR5,0.047740292807129214,0.025461489497135583,0.01888393804370889,0.009548058561425843,0.0006365372374283895,0.0,0.0,0.0
GRPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BORA,0.04349671122427329,0.021217907914279653,0.008062805007426267,0.002970507107999151,0.001273074474856779,0.0,0.0,0.0
T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSNK2A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSNK2A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIRH1A,0.04498196477827286,0.025461489497135583,0.008062805007426267,0.001273074474856779,0.0002121790791427965,0.0,0.0,0.0
KDM5A,0.08062805007426267,0.04010184595798854,0.013155102906853384,0.004031402503713134,0.0006365372374283895,0.0,0.0,0.0
KDM5B,0.04349671122427329,0.013579461065138977,0.004031402503713134,0.001697432633142372,0.0,0.0,0.0,0.0
KDM5C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIPL1,0.0023339698705707617,0.0019096117122851686,0.0010608953957139827,0.000424358158285593,0.000424358158285593,0.0,0.0,0.0
GLUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFT122,0.09441969021854445,0.0672607680882665,0.029705071079991513,0.0076384468491406746,0.0006365372374283895,0.0,0.0,0.0
OR2B11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GYS1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
GYS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETV1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ETV3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETV2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETV5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETV4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETV7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETV6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IKZF5,0.049013367281986,0.015913430935709738,0.005728835136855506,0.0014852535539995756,0.0002121790791427965,0.0,0.0,0.0
IKZF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IKZF1,0.11075747931253978,0.07574793125397836,0.03564608529598982,0.016974326331423723,0.007850625928283471,0.0038192234245703373,0.0038192234245703373,0.0
IKZF3,0.1033312115425419,0.07638446849140675,0.039253129641417354,0.01782304264799491,0.006789730532569488,0.000848716316571186,0.000848716316571186,0.0
IKZF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCEAL3,0.11181837470825376,0.09505622745597284,0.06195629110969658,0.03416083174199024,0.008274984086569064,0.000424358158285593,0.000424358158285593,0.0
TCEAL2,0.10821133036282622,0.0859325270528326,0.050922978994271166,0.024612773180564398,0.005728835136855506,0.0002121790791427965,0.0002121790791427965,0.0
