gene_sscrofa_wound_up,sscrofa_wound_up_Fraction_sp_less4,sscrofa_wound_up_Fraction_sp_less3,sscrofa_wound_up_Fraction_sp_less2,sscrofa_wound_up_Fraction_sp_1,sscrofa_wound_up_Fraction_sp_0
THAP4,0.28598130841121494,0.024442846872753415,0.00014378145219266715,0.00014378145219266715,0.0
TNS4,0.25686556434219987,0.016175413371675055,7.189072609633358e-05,7.189072609633358e-05,0.0
UQCRHL,0.23623292595255213,0.012508986340762042,7.189072609633358e-05,7.189072609633358e-05,0.0
USP31,0.31272465851905107,0.0393961179007908,0.00021567217828900073,0.00021567217828900073,0.0
YIF1B,0.23623292595255213,0.012508986340762042,7.189072609633358e-05,7.189072609633358e-05,0.0
ZNF624,0.23623292595255213,0.012508986340762042,7.189072609633358e-05,7.189072609633358e-05,0.0
NUDCD2,0.17958303378864127,0.012149532710280374,0.0,0.0,0.0
OCIAD1,0.3227174694464414,0.062257368799424874,0.0,0.0,0.0
PDCL3,0.25600287562904384,0.02674335010783609,0.0,0.0,0.0
POFUT2,0.1839683680805176,0.01286843997124371,0.0,0.0,0.0
RPP38,0.24385334291876348,0.016966211358734724,0.00021567217828900073,0.00021567217828900073,0.0
SLC2A11,0.17958303378864127,0.012149532710280374,0.0,0.0,0.0
SLMO2,0.17958303378864127,0.012149532710280374,0.0,0.0,0.0
TCTA,0.2757728253055356,0.02149532710280374,7.189072609633358e-05,7.189072609633358e-05,0.0
TM9SF2,0.2764198418404026,0.021854780733285405,0.00014378145219266715,0.00014378145219266715,0.0
TMED4,0.17958303378864127,0.012149532710280374,0.0,0.0,0.0
TXNL1,0.3274622573687994,0.06441409058231488,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
UBN2,0.17958303378864127,0.012149532710280374,0.0,0.0,0.0
VPS26B,0.19863407620416967,0.012221423436376708,0.0,0.0,0.0
ZC3H8,0.17958303378864127,0.012149532710280374,7.189072609633358e-05,0.0,7.189072609633358e-05
ZNF12,0.17958303378864127,0.012149532710280374,7.189072609633358e-05,0.0,7.189072609633358e-05
ZNF248,0.23213515456506112,0.019841840402588067,7.189072609633358e-05,7.189072609633358e-05,0.0
ZNF576,0.23874910136592378,0.028396836808051763,7.189072609633358e-05,7.189072609633358e-05,0.0
NRM,0.15463695183321352,0.008986340762041696,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
PLXND1,0.1672178289000719,0.006110711718188354,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
SEMA3D,0.09309849029475198,0.0017972681524083393,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
SEMA3E,0.1400431344356578,0.0052480230050323505,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
SEMA3F,0.2498921639108555,0.012149532710280374,0.00014378145219266715,0.00014378145219266715,0.0
YBX2,0.09309849029475198,0.0017972681524083393,7.189072609633358e-05,7.189072609633358e-05,0.0
VGLL1,0.18166786484543493,0.005966930265995687,0.00021567217828900073,0.00021567217828900073,0.0
NRSN1,0.12925952552120776,0.008339324227174694,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
SYT13,0.01509705248023005,0.0009345794392523365,7.189072609633358e-05,7.189072609633358e-05,0.0
SYT2,0.18238677210639828,0.005607476635514018,0.0003594536304816679,0.0003594536304816679,0.0
SYT4,0.2319194823867721,0.015025161754133716,0.0006470165348670022,0.0006470165348670022,0.0
SYT5,0.26628324946081955,0.025089863407620417,0.00043134435657800146,0.0003594536304816679,7.189072609633358e-05
SYT6,0.1496764917325665,0.004888569374550683,0.00014378145219266715,0.00014378145219266715,0.0
SYT7,0.18051761322789361,0.006829618979151689,0.00043134435657800146,0.0003594536304816679,7.189072609633358e-05
