gene_hsapiens_stress_up,hsapiens_stress_up_Fraction_sp_less4,hsapiens_stress_up_Fraction_sp_less3,hsapiens_stress_up_Fraction_sp_less2,hsapiens_stress_up_Fraction_sp_1,hsapiens_stress_up_Fraction_sp_0
MMS22L,0.26005281026027915,0.13029045643153528,0.008072425499811391,0.008072425499811391,0.0
GIT1,0.21312712184081478,0.02202942285929838,0.00022632968691059977,0.00022632968691059977,0.0
GIT2,0.17804602036967182,0.013579781214635987,0.00015088645794039985,0.00015088645794039985,0.0
GHRH,0.0006035458317615994,7.544322897019993e-05,0.0,0.0,0.0
SESN1,0.21870992078460957,0.03538287438702376,0.0005281026027913995,0.0005281026027913995,0.0
SESN2,0.0,0.0,0.0,0.0,0.0
GHRL,0.24669935873255375,0.07250094304036213,0.0015088645794039985,0.0015088645794039985,0.0
SPARC,0.2632214258770275,0.14055073557148245,0.013881554130516786,0.013806110901546586,7.544322897019993e-05
DBNDD2,0.26254243681629574,0.13421350433798568,0.006865333836288193,0.006865333836288193,0.0
DBNDD1,0.2596755941154281,0.11022255752546209,0.002866842700867597,0.002866842700867597,0.0
NFRKB,0.25658242172764995,0.1058468502451905,0.007846095812900793,0.007846095812900793,0.0
NPC1L1,0.06103357223689174,0.0015088645794039985,7.544322897019993e-05,0.0,7.544322897019993e-05
OR6B1,0.1942663145982648,0.015993964541682382,0.0024896265560165973,0.0024896265560165973,0.0
NFX1,0.23764617125612977,0.05469634100339495,0.003017729158807997,0.0029422859298377972,7.544322897019993e-05
OPHN1,0.25794039984911354,0.11482459449264429,0.004073934364390796,0.004073934364390796,0.0
SLIT3,0.26276876650320635,0.13481705016974727,0.01953979630328178,0.01946435307431158,7.544322897019993e-05
SLIT2,0.25416823840060354,0.10026405130139569,0.008298755186721992,0.008223311957751792,7.544322897019993e-05
SLIT1,0.22353828743870238,0.024669935873255375,0.00022632968691059977,0.00015088645794039985,7.544322897019993e-05
ZNF683,0.22301018483591098,0.04918898528857035,0.0017351942663145982,0.0017351942663145982,0.0
NOLC1,0.22451904941531498,0.03915503583553376,0.0023387400980761975,0.0023387400980761975,0.0
MYRIP,0.007091663523198793,0.0003017729158807997,0.00015088645794039985,7.544322897019993e-05,7.544322897019993e-05
LYPD3,0.11852131271218408,0.003998491135420596,7.544322897019993e-05,7.544322897019993e-05,0.0
QTRTD1,0.25273481705016976,0.1003394945303659,0.0058845718596755945,0.0058845718596755945,0.0
RGS4,0.23168615616748398,0.04405884571859676,0.001056205205582799,0.000980761976612599,7.544322897019993e-05
RGS7,0.25311203319502074,0.07974349302150133,0.003093172387778197,0.003093172387778197,0.0
CIRBP,0.2504715201810637,0.08087514145605432,0.003244058845718597,0.003244058845718597,0.0
DPY30,0.2029422859298378,0.016144850999622783,0.00022632968691059977,0.00022632968691059977,0.0
TBL2,0.24700113164843454,0.06887966804979254,0.001131648434552999,0.001131648434552999,0.0
TBL3,0.23568464730290456,0.04375707280271596,0.001056205205582799,0.001056205205582799,0.0
PDE8A,0.12131271218408148,0.004300264051301396,0.00015088645794039985,0.00015088645794039985,0.0
PDE8B,0.2528857035081101,0.09075820445115051,0.0033195020746887966,0.003244058845718597,7.544322897019993e-05
DBI,0.25348924933987177,0.08012070916635232,0.0015843078083741984,0.0015843078083741984,0.0
DBH,0.25115050924179555,0.05469634100339495,0.0013579781214635986,0.0013579781214635986,0.0
MANBA,0.24926442851754055,0.08268577895133912,0.006035458317615994,0.006035458317615994,0.0
WNK1,0.25348924933987177,0.08208223311957752,0.001131648434552999,0.001131648434552999,0.0
DBP,0.22844209732176537,0.03055450773293097,0.0003772161448509996,0.0003017729158807997,7.544322897019993e-05
