gene_hsapiens_stress_up,hsapiens_stress_up_Fraction_sp_less4,hsapiens_stress_up_Fraction_sp_less3,hsapiens_stress_up_Fraction_sp_less2,hsapiens_stress_up_Fraction_sp_1,hsapiens_stress_up_Fraction_sp_0
RNF139,0.0,0.0,0.0,0.0,0.0
TSHZ2,0.0,0.0,0.0,0.0,0.0
TSHZ3,0.07098826804533705,0.029628156691191093,0.0033803937164446213,0.0033803937164446213,0.0
TSHZ1,1.0,1.0,1.0,0.0,1.0
GID8,0.0,0.0,0.0,0.0,0.0
MRC2,0.04692781865181945,0.015907735136209984,0.0013919268244183733,0.0011930801352157488,0.00019884668920262477
ANAPC15,0.0,0.0,0.0,0.0,0.0
MYO1H,0.0,0.0,0.0,0.0,0.0
MYO1G,0.06482402068005567,0.03897395108371446,0.01252734141976536,0.012328494730562736,0.00019884668920262477
MYO1F,0.04831974547623782,0.032809703718433086,0.00914694770332074,0.00914694770332074,0.0
MYO1E,0.0,0.0,0.0,0.0,0.0
MYO1D,0.0,0.0,0.0,0.0,0.0
MYO1C,0.055875919665937565,0.028037383177570093,0.001988466892026248,0.001988466892026248,0.0
MYO1B,1.0,1.0,1.0,0.0,1.0
MYO1A,0.0,0.0,0.0,0.0,0.0
ANAPC13,1.0,1.0,1.0,0.0,1.0
BCR,0.0,0.0,0.0,0.0,0.0
PGBD4,0.0,0.0,0.0,0.0,0.0
PGBD2,0.00019884668920262477,0.00019884668920262477,0.0,0.0,0.0
CTPS2,1.0,1.0,1.0,0.0,1.0
CTPS1,1.0,1.0,1.0,0.0,1.0
CEP57,0.015907735136209984,0.0023861602704314975,0.00039769337840524953,0.00039769337840524953,0.0
LGALS9,0.06164247365281368,0.034002783853648834,0.005567707297673493,0.005567707297673493,0.0
LGALS8,0.0,0.0,0.0,0.0,0.0
LGALS3,1.0,1.0,1.0,0.0,1.0
LGALS2,1.0,1.0,1.0,0.0,1.0
LGALS1,0.05348975939550606,0.018492742095844103,0.00039769337840524953,0.00039769337840524953,0.0
LGALS7,1.0,1.0,1.0,0.0,1.0
LGALS4,0.0,0.0,0.0,0.0,0.0
NMU,0.0,0.0,0.0,0.0,0.0
NMS,1.0,1.0,1.0,0.0,1.0
NMB,1.0,1.0,1.0,0.0,1.0
ELN,0.048120898787035196,0.01789620202823623,0.00019884668920262477,0.00019884668920262477,0.0
MYO16,0.0,0.0,0.0,0.0,0.0
TRNT1,1.0,1.0,1.0,0.0,1.0
MYO10,1.0,1.0,1.0,0.0,1.0
ATG101,0.0,0.0,0.0,0.0,0.0
LPGAT1,0.0,0.0,0.0,0.0,0.0
MID1IP1,1.0,1.0,1.0,0.0,1.0
TBC1D3,0.0,0.0,0.0,0.0,0.0
ILKAP,0.0,0.0,0.0,0.0,0.0
WRAP53,0.0,0.0,0.0,0.0,0.0
NDFIP2,0.0,0.0,0.0,0.0,0.0
TAX1BP1,0.0,0.0,0.0,0.0,0.0
TAX1BP3,0.0,0.0,0.0,0.0,0.0
PTGS2,0.0,0.0,0.0,0.0,0.0
PTGS1,0.0,0.0,0.0,0.0,0.0
RGL2,0.0011930801352157488,0.00019884668920262477,0.00019884668920262477,0.00019884668920262477,0.0
ZFAND6,0.0,0.0,0.0,0.0,0.0
ZFAND5,0.0,0.0,0.0,0.0,0.0
ZFAND3,0.0,0.0,0.0,0.0,0.0
SLC39A14,0.0,0.0,0.0,0.0,0.0
CEP120,0.06402863392324518,0.016106581825412608,0.0013919268244183733,0.0013919268244183733,0.0
EIF1AX,0.0,0.0,0.0,0.0,0.0
EIF1AY,0.5,0.5,0.5,0.5,0.0
EIF1AD,0.0,0.0,0.0,0.0,0.0
LRPAP1,0.0,0.0,0.0,0.0,0.0
EVI5,0.0,0.0,0.0,0.0,0.0
NARFL,0.0,0.0,0.0,0.0,0.0
MICALCL,0.0,0.0,0.0,0.0,0.0
MYSM1,0.02127659574468085,0.006959634122091867,0.000994233446013124,0.000994233446013124,0.0
MLYCD,0.0,0.0,0.0,0.0,0.0
BMP6,0.0,0.0,0.0,0.0,0.0
BMP5,0.0,0.0,0.0,0.0,0.0
BMP4,1.0,1.0,1.0,0.0,1.0
BMP3,0.0,0.0,0.0,0.0,0.0
BMP2,0.0,0.0,0.0,0.0,0.0
BMP1,1.0,1.0,1.0,0.0,1.0
DR1,0.0,0.0,0.0,0.0,0.0
TERF2,1.0,1.0,1.0,0.0,1.0
TERF1,0.0689998011533108,0.01789620202823623,0.0011930801352157488,0.0011930801352157488,0.0
MARCH11,0.006959634122091867,0.003579240405647246,0.00019884668920262477,0.00019884668920262477,0.0
RASSF8,0.0674090276396898,0.01252734141976536,0.00039769337840524953,0.00019884668920262477,0.00019884668920262477
RASSF1,0.008351560946510241,0.0005965400676078744,0.00039769337840524953,0.00039769337840524953,0.0
RASSF3,0.02883276993438059,0.003976933784052496,0.00019884668920262477,0.0,0.00019884668920262477
RASSF2,0.0015907735136209981,0.00019884668920262477,0.0,0.0,0.0
RASSF5,0.03837741101610658,0.0027838536488367467,0.00019884668920262477,0.0,0.00019884668920262477
RASSF4,1.0,1.0,1.0,0.0,1.0
RASSF7,0.08132829588387354,0.02744084310996222,0.003976933784052496,0.003778087094849871,0.00019884668920262477
CHD1,0.0,0.0,0.0,0.0,0.0
CHD3,1.0,1.0,1.0,0.0,1.0
CHD2,1.0,1.0,1.0,0.0,1.0
CHD4,0.0,0.0,0.0,0.0,0.0
CHD7,1.0,1.0,1.0,0.0,1.0
CHD6,0.03599125074567509,0.0067607874328892426,0.00039769337840524953,0.00039769337840524953,0.0
CHD9,1.0,1.0,1.0,0.0,1.0
CHD8,0.009743487770928615,0.0031815470272419963,0.0005965400676078744,0.0005965400676078744,0.0
CAP1,0.012328494730562736,0.001988466892026248,0.0005965400676078744,0.0005965400676078744,0.0
CAP2,0.09047524358719428,0.020680055677072977,0.001789620202823623,0.001789620202823623,0.0
SKIV2L,0.007953867568104992,0.0007953867568104991,0.0,0.0,0.0
TTC5,0.010737721216941738,0.000994233446013124,0.0,0.0,0.0
TTC1,0.004772320540862995,0.000994233446013124,0.00019884668920262477,0.00019884668920262477,0.0
TTC3,0.0,0.0,0.0,0.0,0.0
PIKFYVE,1.0,1.0,1.0,0.0,1.0
TTC8,0.044342811692185326,0.014316961622588983,0.0011930801352157488,0.0011930801352157488,0.0
CHDH,0.018095048717438854,0.001789620202823623,0.0005965400676078744,0.00039769337840524953,0.00019884668920262477
CAPG,0.0031815470272419963,0.0005965400676078744,0.0,0.0,0.0
PRDM16,0.0,0.0,0.0,0.0,0.0
MPG,0.0,0.0,0.0,0.0,0.0
PRDM15,1.0,1.0,1.0,0.0,1.0
PRDM12,0.0,0.0,0.0,0.0,0.0
PRDM13,0.006561940743686618,0.005965400676078743,0.0021873135812288725,0.0021873135812288725,0.0
PRDM10,1.0,1.0,1.0,0.0,1.0
MPO,0.09090909090909091,0.0,0.0,0.0,0.0
MPL,0.0,0.0,0.0,0.0,0.0
AVP,0.0,0.0,0.0,0.0,0.0
MPI,0.0,0.0,0.0,0.0,0.0
POLRMT,1.0,1.0,1.0,0.0,1.0
SPC24,0.01789620202823623,0.00497116723006562,0.000994233446013124,0.000994233446013124,0.0
MPZ,0.0,0.0,0.0,0.0,0.0
MCPH1,1.0,1.0,1.0,0.0,1.0
GRPEL1,0.011930801352157487,0.002585006959634122,0.0005965400676078744,0.0005965400676078744,0.0
GRPEL2,0.0,0.0,0.0,0.0,0.0
QRSL1,1.0,1.0,1.0,0.0,1.0
FAM49B,0.0,0.0,0.0,0.0,0.0
ZFP36L1,1.0,1.0,1.0,0.0,1.0
ZFP36L2,1.0,1.0,1.0,0.0,1.0
ADH7,0.0,0.0,0.0,0.0,0.0
ADH6,0.0,0.0,0.0,0.0,0.0
ADH5,0.03857625770530921,0.009743487770928615,0.0005965400676078744,0.0005965400676078744,0.0
ADH4,0.0,0.0,0.0,0.0,0.0
NCALD,1.0,1.0,1.0,0.0,1.0
RMI1,0.0,0.0,0.0,0.0,0.0
CORO7,0.03420163054285146,0.008550407635712865,0.0,0.0,0.0
FAM155A,0.01749850864983098,0.001789620202823623,0.00039769337840524953,0.00039769337840524953,0.0
ACOT11,0.0,0.0,0.0,0.0,0.0
ACOT12,0.0,0.0,0.0,0.0,0.0
ACOT13,0.00874925432491549,0.0033803937164446213,0.0,0.0,0.0
REPIN1,0.0063630940544839925,0.000994233446013124,0.00019884668920262477,0.0,0.00019884668920262477
PMVK,0.0,0.0,0.0,0.0,0.0
GRIN2B,1.0,1.0,1.0,0.0,1.0
GRIN2C,1.0,1.0,1.0,0.0,1.0
GRIN2A,0.0,0.0,0.0,0.0,0.0
GRIN2D,1.0,1.0,1.0,0.0,1.0
IL6ST,0.0,0.0,0.0,0.0,0.0
SBF1,0.0,0.0,0.0,0.0,0.0
SBF2,0.03857625770530921,0.007556174189699742,0.0,0.0,0.0
DBN1,0.03758202425929608,0.0031815470272419963,0.00019884668920262477,0.00019884668920262477,0.0
CDC73,0.00497116723006562,0.0005965400676078744,0.0,0.0,0.0
LMBRD2,0.0,0.0,0.0,0.0,0.0
LMBRD1,0.0,0.0,0.0,0.0,0.0
SRFBP1,0.0013919268244183733,0.00019884668920262477,0.00019884668920262477,0.00019884668920262477,0.0
TAS2R10,0.0,0.0,0.0,0.0,0.0
BCAT2,1.0,1.0,1.0,0.0,1.0
BCAT1,0.0,0.0,0.0,0.0,0.0
TAS2R13,0.0,0.0,0.0,0.0,0.0
DBNL,0.0,0.0,0.0,0.0,0.0
CYP26A1,0.0,0.0,0.0,0.0,0.0
PSTK,1.0,1.0,1.0,0.0,1.0
PHPT1,0.006561940743686618,0.0011930801352157488,0.0,0.0,0.0
NFU1,0.0015907735136209981,0.00019884668920262477,0.0,0.0,0.0
RRP1B,0.0041757804732551205,0.000994233446013124,0.0,0.0,0.0
NOVA1,0.04533704513819845,0.00914694770332074,0.000994233446013124,0.0007953867568104991,0.00019884668920262477
HSP90B1,0.0015907735136209981,0.0,0.0,0.0,0.0
MCF2L,1.0,1.0,1.0,0.0,1.0
GNPNAT1,0.0,0.0,0.0,0.0,0.0
INTS1,0.0,0.0,0.0,0.0,0.0
VSX1,0.0,0.0,0.0,0.0,0.0
DIO2,1.0,1.0,1.0,0.0,1.0
DIO3,0.0,0.0,0.0,0.0,0.0
BRF2,1.0,1.0,1.0,0.0,1.0
BRF1,0.03042354344800159,0.006561940743686618,0.0,0.0,0.0
CAMSAP3,0.05468283953072181,0.023861602704314974,0.00457347385166037,0.004374627162457745,0.00019884668920262477
CAMSAP1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
RRP12,0.0,0.0,0.0,0.0,0.0
INTS6,1.0,1.0,1.0,0.0,1.0
RRP15,0.003976933784052496,0.000994233446013124,0.00019884668920262477,0.00019884668920262477,0.0
ATOH7,1.0,1.0,1.0,0.0,1.0
ACAT1,0.008948101014118115,0.003778087094849871,0.00019884668920262477,0.0,0.00019884668920262477
ACAT2,0.0005965400676078744,0.00039769337840524953,0.0,0.0,0.0
ATOH1,0.0005965400676078744,0.00019884668920262477,0.00019884668920262477,0.00019884668920262477,0.0
LIMD1,1.0,1.0,1.0,0.0,1.0
ATOH8,1.0,1.0,1.0,0.0,1.0
IFITM4P,0.0,0.0,0.0,0.0,0.0
OR8S1,0.0,0.0,0.0,0.0,0.0
IL2RA,1.0,1.0,1.0,0.5,0.5
ZFYVE21,0.0457347385166037,0.005965400676078743,0.0,0.0,0.0
ZFYVE27,0.000994233446013124,0.00019884668920262477,0.0,0.0,0.0
ZFYVE26,0.0,0.0,0.0,0.0,0.0
TPCN2,1.0,1.0,1.0,0.0,1.0
IL2RG,0.06780672101809505,0.040564724597335455,0.016504275203817857,0.016504275203817857,0.0
ZFYVE28,1.0,1.0,1.0,0.0,1.0
MDH1B,0.052495525949492944,0.014913501690196859,0.0013919268244183733,0.0013919268244183733,0.0
ERC1,0.0216742891230861,0.0013919268244183733,0.00019884668920262477,0.00019884668920262477,0.0
ERC2,0.018095048717438854,0.004374627162457745,0.0005965400676078744,0.00039769337840524953,0.00019884668920262477
BHMT2,0.5,0.5,0.5,0.5,0.0
SLC37A2,0.04752435871942732,0.012726188108967985,0.0007953867568104991,0.0005965400676078744,0.00019884668920262477
SLC37A3,0.0,0.0,0.0,0.0,0.0
CDK18,0.0,0.0,0.0,0.0,0.0
CDK19,0.0,0.0,0.0,0.0,0.0
SLC37A4,0.0031815470272419963,0.00019884668920262477,0.0,0.0,0.0
CDK12,0.005766553986876119,0.0007953867568104991,0.00039769337840524953,0.00019884668920262477,0.00019884668920262477
CDK13,0.01749850864983098,0.0023861602704314975,0.0005965400676078744,0.00039769337840524953,0.00019884668920262477
CDK10,0.03877510439451183,0.008351560946510241,0.0011930801352157488,0.000994233446013124,0.00019884668920262477
CDK16,0.0,0.0,0.0,0.0,0.0
CDK17,0.0,0.0,0.0,0.0,0.0
CDK14,0.0,0.0,0.0,0.0,0.0
CDK15,0.01252734141976536,0.0007953867568104991,0.00019884668920262477,0.0,0.00019884668920262477
BFSP2,0.0,0.0,0.0,0.0,0.0
BFSP1,0.0,0.0,0.0,0.0,0.0
MMP25,0.03201431696162259,0.005567707297673493,0.0,0.0,0.0
MMP24,1.0,1.0,1.0,0.0,1.0
MMP20,0.006561940743686618,0.005965400676078743,0.002585006959634122,0.0023861602704314975,0.00019884668920262477
B3GNT4,0.015112348379399483,0.0015907735136209981,0.0,0.0,0.0
B3GNT5,1.0,1.0,1.0,0.0,1.0
B3GNT7,0.0,0.0,0.0,0.0,0.0
B3GNT2,0.0,0.0,0.0,0.0,0.0
B3GNT3,0.033406243786040964,0.017299661960628356,0.0041757804732551205,0.0041757804732551205,0.0
TSFM,0.01332272817657586,0.007158480811294492,0.0007953867568104991,0.0007953867568104991,0.0
TBCCD1,0.0,0.0,0.0,0.0,0.0
DAAM1,0.02286736925830185,0.0007953867568104991,0.0,0.0,0.0
DAAM2,0.0,0.0,0.0,0.0,0.0
HLA-DRB1,0.04613243189500895,0.016901968582223106,0.0013919268244183733,0.0013919268244183733,0.0
HLA-DRB5,0.016901968582223106,0.0013919268244183733,0.00019884668920262477,0.0,0.00019884668920262477
YIF1B,1.0,1.0,1.0,0.0,1.0
YIF1A,0.0,0.0,0.0,0.0,0.0
TUFT1,0.02127659574468085,0.008550407635712865,0.00019884668920262477,0.00019884668920262477,0.0
FN1,0.049313978922250944,0.01948697554185723,0.0011930801352157488,0.0011930801352157488,0.0
RHO,0.0,0.0,0.0,0.0,0.0
RHD,0.0,0.0,0.0,0.0,0.0
COLQ,0.0,0.0,0.0,0.0,0.0
FAM189A2,0.0,0.0,0.0,0.0,0.0
OXT,0.0,0.0,0.0,0.0,0.0
TBC1D1,1.0,1.0,1.0,0.0,1.0
KRT74,0.0,0.0,0.0,0.0,0.0
KRT77,0.0,0.0,0.0,0.0,0.0
KRT73,0.0,0.0,0.0,0.0,0.0
KRT72,0.0,0.0,0.0,0.0,0.0
MRPS31,0.0,0.0,0.0,0.0,0.0
KRT79,0.0,0.0,0.0,0.0,0.0
KRT78,0.0,0.0,0.0,0.0,0.0
TBC1D5,0.0,0.0,0.0,0.0,0.0
HFE2,0.0,0.0,0.0,0.0,0.0
AAMP,0.0,0.0,0.0,0.0,0.0
HYPK,0.0,0.0,0.0,0.0,0.0
FUNDC2P2,0.0067607874328892426,0.0063630940544839925,0.004374627162457745,0.004374627162457745,0.0
IL6R,1.0,1.0,1.0,0.0,1.0
CNOT6L,0.0,0.0,0.0,0.0,0.0
PTK2,1.0,1.0,1.0,0.0,1.0
PTK7,0.5,0.5,0.5,0.25,0.25
PTK6,0.03121893020481209,0.014515808311791608,0.001789620202823623,0.0015907735136209981,0.00019884668920262477
PRKAA2,0.0,0.0,0.0,0.0,0.0
PRKAA1,0.0,0.0,0.0,0.0,0.0
ITGB3BP,0.0,0.0,0.0,0.0,0.0
ATG16L1,0.0,0.0,0.0,0.0,0.0
ATG16L2,0.014913501690196859,0.0011930801352157488,0.0,0.0,0.0
DDX23,0.0,0.0,0.0,0.0,0.0
DDX21,0.0041757804732551205,0.0015907735136209981,0.00039769337840524953,0.00039769337840524953,0.0
DDX20,1.0,1.0,1.0,0.0,1.0
DDX27,0.0,0.0,0.0,0.0,0.0
DDX25,0.0,0.0,0.0,0.0,0.0
DDX24,0.0,0.0,0.0,0.0,0.0
DDX28,0.0015907735136209981,0.0007953867568104991,0.00039769337840524953,0.00019884668920262477,0.00019884668920262477
RAB3IP,1.0,1.0,1.0,0.0,1.0
PDPN,1.0,1.0,1.0,0.0,1.0
PARD6G,0.003976933784052496,0.0005965400676078744,0.00019884668920262477,0.00019884668920262477,0.0
TRUB1,0.0,0.0,0.0,0.0,0.0
TRUB2,0.016106581825412608,0.006164247365281368,0.0007953867568104991,0.0007953867568104991,0.0
PARD6B,0.032809703718433086,0.010936567906144362,0.0005965400676078744,0.00039769337840524953,0.00019884668920262477
PARD6A,0.0,0.0,0.0,0.0,0.0
PEX26,1.0,1.0,1.0,0.0,1.0
OR2G3,0.0,0.0,0.0,0.0,0.0
OR2G2,0.0,0.0,0.0,0.0,0.0
OR2G6,0.0,0.0,0.0,0.0,0.0
SPEN,0.014714655000994234,0.005567707297673493,0.00039769337840524953,0.00039769337840524953,0.0
SPEG,0.09107178365480215,0.02923046331278584,0.005368860608470869,0.005368860608470869,0.0
MANEAL,1.0,1.0,1.0,0.0,1.0
PAIP2,0.005965400676078743,0.00019884668920262477,0.0,0.0,0.0
STOML1,0.0,0.0,0.0,0.0,0.0
FBLIM1,1.0,1.0,1.0,0.0,1.0
TIMM8A,0.0,0.0,0.0,0.0,0.0
TIMM8B,0.01292503479817061,0.007158480811294492,0.001988466892026248,0.001988466892026248,0.0
DAXX,1.0,1.0,1.0,0.0,1.0
NT5M,0.0,0.0,0.0,0.0,0.0
NT5C,1.0,1.0,1.0,0.0,1.0
NT5E,1.0,1.0,1.0,0.0,1.0
LBX2,0.0,0.0,0.0,0.0,0.0
LBX1,0.0021873135812288725,0.00019884668920262477,0.00019884668920262477,0.00019884668920262477,0.0
GNAQ,1.0,1.0,1.0,0.0,1.0
GNAS,1.0,1.0,1.0,0.0,1.0
PTCD2,0.0,0.0,0.0,0.0,0.0
PTCD3,0.0,0.0,0.0,0.0,0.0
GNAZ,0.04314973155696958,0.00954464108172599,0.0,0.0,0.0
PTCD1,0.0,0.0,0.0,0.0,0.0
GNAL,1.0,1.0,1.0,0.0,1.0
AGFG2,0.0,0.0,0.0,0.0,0.0
AGFG1,0.0,0.0,0.0,0.0,0.0
ASNA1,0.00019884668920262477,0.0,0.0,0.0,0.0
FST,1.0,1.0,1.0,0.0,1.0
PWP2,0.0,0.0,0.0,0.0,0.0
CRYGC,0.006959634122091867,0.006561940743686618,0.004772320540862995,0.004772320540862995,0.0
NMNAT2,1.0,1.0,1.0,0.0,1.0
NMNAT3,0.0,0.0,0.0,0.0,0.0
NMNAT1,0.0063630940544839925,0.0015907735136209981,0.0,0.0,0.0
PLEKHM1,0.0,0.0,0.0,0.0,0.0
PLEKHM2,0.0,0.0,0.0,0.0,0.0
PLEKHM3,0.0,0.0,0.0,0.0,0.0
UBE2M,0.003778087094849871,0.00039769337840524953,0.0,0.0,0.0
FAM72D,0.0,0.0,0.0,0.0,0.0
SLC43A3,1.0,1.0,1.0,0.0,1.0
UBE2O,0.0,0.0,0.0,0.0,0.0
UBE2N,0.0,0.0,0.0,0.0,0.0
TREML1,0.0,0.0,0.0,0.0,0.0
GPAA1,0.0,0.0,0.0,0.0,0.0
SNORA44,0.0,0.0,0.0,0.0,0.0
UBE2B,0.0,0.0,0.0,0.0,0.0
GPRIN2,0.04036587790813283,0.020083515609465103,0.005766553986876119,0.005567707297673493,0.00019884668920262477
GPRIN1,0.0,0.0,0.0,0.0,0.0
ROGDI,0.0,0.0,0.0,0.0,0.0
HIST2H2BC,0.0,0.0,0.0,0.0,0.0
HIST2H2BF,0.0,0.0,0.0,0.0,0.0
HIST2H2BE,0.0,0.0,0.0,0.0,0.0
RBMY1J,0.0067607874328892426,0.0063630940544839925,0.00457347385166037,0.00457347385166037,0.0
SLC44A1,0.0,0.0,0.0,0.0,0.0
SLC44A2,0.0,0.0,0.0,0.0,0.0
SLC44A3,0.025651222907138595,0.012328494730562736,0.0015907735136209981,0.0015907735136209981,0.0
SLC44A5,1.0,1.0,1.0,0.0,1.0
MSI2,0.001789620202823623,0.0,0.0,0.0,0.0
MSI1,0.0013919268244183733,0.00039769337840524953,0.0,0.0,0.0
C1D,0.0,0.0,0.0,0.0,0.0
SHOX2,1.0,1.0,1.0,0.0,1.0
COQ9,0.013123881487373236,0.006959634122091867,0.001789620202823623,0.001789620202823623,0.0
C1S,0.028236229866772718,0.003579240405647246,0.0005965400676078744,0.00039769337840524953,0.00019884668920262477
C1R,0.028236229866772718,0.003579240405647246,0.0007953867568104991,0.0007953867568104991,0.0
COQ7,1.0,1.0,1.0,0.0,1.0
COQ6,0.0,0.0,0.0,0.0,0.0
COQ3,0.0,0.0,0.0,0.0,0.0
COQ2,0.0,0.0,0.0,0.0,0.0
HBD,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
HBB,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666
MUC20,0.0208789023662756,0.007556174189699742,0.00019884668920262477,0.00019884668920262477,0.0
HBZ,0.0,0.0,0.0,0.0,0.0
TPX2,0.02286736925830185,0.006959634122091867,0.0027838536488367467,0.0027838536488367467,0.0
WWC2,0.0,0.0,0.0,0.0,0.0
WWC1,0.0425531914893617,0.020083515609465103,0.004374627162457745,0.0041757804732551205,0.00019884668920262477
GPR108,0.00039769337840524953,0.0,0.0,0.0,0.0
MGMT,0.0,0.0,0.0,0.0,0.0
RNF8,0.0,0.0,0.0,0.0,0.0
RNF6,0.0,0.0,0.0,0.0,0.0
RNF7,0.0,0.0,0.0,0.0,0.0
RNF4,0.0,0.0,0.0,0.0,0.0
RNF5,0.0,0.0,0.0,0.0,0.0
RNF2,0.0,0.0,0.0,0.0,0.0
APP,0.0,0.0,0.0,0.0,0.0
LRRC69,0.0,0.0,0.0,0.0,0.0
LRRC61,1.0,1.0,1.0,0.0,1.0
C7orf34,0.0,0.0,0.0,0.0,0.0
EPM2A,0.07496520182938954,0.016305428514615233,0.0013919268244183733,0.0011930801352157488,0.00019884668920262477
FAM118A,0.0,0.0,0.0,0.0,0.0
FAM118B,0.0,0.0,0.0,0.0,0.0
RECQL,0.05189898588188507,0.015907735136209984,0.0005965400676078744,0.0005965400676078744,0.0
ACTR8,0.0,0.0,0.0,0.0,0.0
ACTR6,0.0,0.0,0.0,0.0,0.0
ACTR5,0.0,0.0,0.0,0.0,0.0
XPNPEP3,0.00039769337840524953,0.0,0.0,0.0,0.0
ACTR3,0.0021873135812288725,0.0007953867568104991,0.00019884668920262477,0.0,0.00019884668920262477
ACTR2,0.0005965400676078744,0.0005965400676078744,0.00019884668920262477,0.0,0.00019884668920262477
GPANK1,1.0,1.0,1.0,0.0,1.0
GNRHR,0.0,0.0,0.0,0.0,0.0
ICOS,0.05448399284151919,0.030025850069596342,0.009743487770928615,0.009743487770928615,0.0
ABI3BP,0.06363094054483993,0.03121893020481209,0.005170013919268244,0.00497116723006562,0.00019884668920262477
KHDRBS2,0.0,0.0,0.0,0.0,0.0
IDUA,0.01710081527142573,0.0033803937164446213,0.0,0.0,0.0
SPERT,0.0067607874328892426,0.005965400676078743,0.003579240405647246,0.003579240405647246,0.0
GNRH2,0.0,0.0,0.0,0.0,0.0
GNRH1,0.0,0.0,0.0,0.0,0.0
WNT8A,0.006561940743686618,0.005965400676078743,0.001988466892026248,0.001988466892026248,0.0
WNT8B,0.0,0.0,0.0,0.0,0.0
GDE1,0.0,0.0,0.0,0.0,0.0
HIPK3,0.012129648041360111,0.0011930801352157488,0.00039769337840524953,0.00019884668920262477,0.00019884668920262477
HIPK2,1.0,1.0,1.0,0.0,1.0
HIPK1,1.0,1.0,1.0,0.0,1.0
HIPK4,0.0,0.0,0.0,0.0,0.0
LEMD3,0.0,0.0,0.0,0.0,0.0
LEMD2,0.023066215947504475,0.005766553986876119,0.0,0.0,0.0
NAPG,0.0,0.0,0.0,0.0,0.0
NAPA,0.0,0.0,0.0,0.0,0.0
LARP1,1.0,1.0,1.0,0.0,1.0
LARP4,0.0,0.0,0.0,0.0,0.0
LARP6,0.018095048717438854,0.0011930801352157488,0.0,0.0,0.0
LARP7,0.0,0.0,0.0,0.0,0.0
COL15A1,0.04394511831378008,0.013521574865778485,0.00019884668920262477,0.0,0.00019884668920262477
LMLN,0.003778087094849871,0.00019884668920262477,0.0,0.0,0.0
ATMIN,0.0,0.0,0.0,0.0,0.0
LGR5,0.0,0.0,0.0,0.0,0.0
LGR4,1.0,1.0,1.0,0.0,1.0
LGR6,0.0,0.0,0.0,0.0,0.0
CDKN1C,0.0,0.0,0.0,0.0,0.0
CDKN1B,1.0,1.0,1.0,0.0,1.0
CDKN1A,0.0,0.0,0.0,0.0,0.0
TMEM125,0.0425531914893617,0.020083515609465103,0.005170013919268244,0.005170013919268244,0.0
FOXJ1,0.0,0.0,0.0,0.0,0.0
TMEM127,0.0,0.0,0.0,0.0,0.0
FOXJ3,0.011731954662954862,0.0023861602704314975,0.00019884668920262477,0.00019884668920262477,0.0
TMEM123,0.0,0.0,0.0,0.0,0.0
TMEM129,1.0,1.0,1.0,0.0,1.0
SLC35B1,0.0,0.0,0.0,0.0,0.0
SLC35B3,0.0,0.0,0.0,0.0,0.0
SLC35B2,0.0,0.0,0.0,0.0,0.0
SLC35B4,0.0,0.0,0.0,0.0,0.0
HBE1,0.0,0.0,0.0,0.0,0.0
PELP1,0.00497116723006562,0.0005965400676078744,0.00019884668920262477,0.00019884668920262477,0.0
S100A9,0.00039769337840524953,0.00019884668920262477,0.00019884668920262477,0.0,0.00019884668920262477
S100A8,0.00039769337840524953,0.00019884668920262477,0.00019884668920262477,0.00019884668920262477,0.0
BIRC6,0.003778087094849871,0.0005965400676078744,0.0,0.0,0.0
S100A4,0.017697355339033605,0.004374627162457745,0.00039769337840524953,0.00039769337840524953,0.0
S100A7,0.0,0.0,0.0,0.0,0.0
BRWD1,0.0063630940544839925,0.0005965400676078744,0.00039769337840524953,0.00019884668920262477,0.00019884668920262477
S100A1,1.0,1.0,1.0,0.0,1.0
S100A3,1.0,1.0,1.0,0.0,1.0
S100A2,1.0,1.0,1.0,0.0,1.0
LONRF2,0.04354742493537483,0.00914694770332074,0.0005965400676078744,0.00039769337840524953,0.00019884668920262477
LONRF1,0.0,0.0,0.0,0.0,0.0
TCFL5,0.0,0.0,0.0,0.0,0.0
EIF5,0.0,0.0,0.0,0.0,0.0
GJA5,0.032809703718433086,0.005766553986876119,0.0005965400676078744,0.00039769337840524953,0.00019884668920262477
CYP8B1,0.0,0.0,0.0,0.0,0.0
SCAF1,0.0005965400676078744,0.00019884668920262477,0.0,0.0,0.0
FAM60A,0.5,0.5,0.25,0.25,0.0
RNF5P1,0.0,0.0,0.0,0.0,0.0
ADAT1,0.0,0.0,0.0,0.0,0.0
ADAT3,0.03579240405647246,0.007755020878902366,0.00019884668920262477,0.00019884668920262477,0.0
ADAT2,1.0,1.0,1.0,0.0,1.0
BRI3BP,0.0,0.0,0.0,0.0,0.0
TUSC1,1.0,1.0,1.0,0.0,1.0
TUSC2,0.0,0.0,0.0,0.0,0.0
TUSC3,0.0,0.0,0.0,0.0,0.0
RPGR,0.0,0.0,0.0,0.0,0.0
GNG10,0.0,0.0,0.0,0.0,0.0
GNG11,0.03141777689401472,0.006959634122091867,0.0011930801352157488,0.000994233446013124,0.00019884668920262477
GNG12,0.0011930801352157488,0.0,0.0,0.0,0.0
