gene_hsapiens_stress_up,hsapiens_stress_up_Fraction_sp_less7,hsapiens_stress_up_Fraction_sp_less6,hsapiens_stress_up_Fraction_sp_less5,hsapiens_stress_up_Fraction_sp_less4,hsapiens_stress_up_Fraction_sp_less3,hsapiens_stress_up_Fraction_sp_less2,hsapiens_stress_up_Fraction_sp_1,hsapiens_stress_up_Fraction_sp_0
TMBIM6,0.2724644663936401,0.24463984582028428,0.15658877378944833,0.040351722476511684,0.0012045290291496024,0.0,0.0,0.0
TMBIM4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TMBIM1,0.2712599373644905,0.23789448325704649,0.13611178029390508,0.03746085280655264,0.003252228378703927,0.0,0.0,0.0
DRD4,0.27222356058781016,0.25258973741267166,0.18019754276078054,0.06962177788484702,0.016261141893519633,0.00012045290291496025,0.00012045290291496025,0.0
DRD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRD2,0.17236810407130812,0.06287641532160924,0.013972536738135389,0.00012045290291496025,0.0,0.0,0.0,0.0
DRD3,0.07383762948687063,0.018067935437244036,0.008552156106962177,0.00481811611659841,0.0036135870874488074,0.0018067935437244037,0.0018067935437244037,0.0
DRD1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
RNF44,0.27535533606359913,0.26282823416044326,0.22187424716935678,0.11418935196338231,0.02927005540833534,0.0010840761262346423,0.000963623223319682,0.00012045290291496025
GLG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC9C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC9B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOSIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENTPD7,0.2763189592869188,0.2563237774030354,0.1857383762948687,0.08371476752589738,0.0093953264273669,0.0002409058058299205,0.0002409058058299205,0.0
ENTPD6,0.2663213683449771,0.21645386653818358,0.09780775716694773,0.012045290291496025,0.0006022645145748012,0.0,0.0,0.0
ENTPD5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ENTPD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENTPD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENTPD2,0.26282823416044326,0.2057335581787521,0.09467598169115876,0.02348831606841725,0.003974945796193688,0.00036135870874488076,0.00036135870874488076,0.0
ENTPD1,0.2760780534810889,0.2602987231992291,0.20513129366417732,0.09865092748735245,0.01854974704890388,0.0007227174174897615,0.0006022645145748012,0.00012045290291496025
ENTPD8,0.2770416767044086,0.257528306432185,0.184895205974464,0.054444712117562036,0.013008913514815708,0.0006022645145748012,0.0006022645145748012,0.0
SNAPC3,0.26559865092748736,0.22127198265478198,0.11587569260419175,0.03890628764153216,0.003493134184533847,0.0002409058058299205,0.0002409058058299205,0.0
SNAPC2,0.2629486870633582,0.2109130330040954,0.09082148879788003,0.024692845097566852,0.0018067935437244037,0.0,0.0,0.0
SNAPC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNAPC5,0.2778848470248133,0.26102144061671884,0.19874728980968442,0.08708744880751626,0.013008913514815708,0.0007227174174897615,0.0006022645145748012,0.00012045290291496025
SNAPC4,0.2721031076848952,0.2533124548301614,0.18778607564442304,0.07528306432185015,0.013972536738135389,0.000963623223319682,0.000963623223319682,0.0
XIAP,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
HESX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAGE1,0.18826788725608287,0.07251264755480608,0.017465670922669235,0.006986268369067694,0.004095398699108649,0.0026499638641291254,0.0026499638641291254,0.0
PROCR,0.2748735244519393,0.25704649482052516,0.19368826788725607,0.09648277523488316,0.03625632377740304,0.003493134184533847,0.003493134184533847,0.0
ODF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODF1,0.18826788725608287,0.07251264755480608,0.017586123825584197,0.007708985786557456,0.0042158516020236085,0.0030113225728740063,0.0030113225728740063,0.0
KIF3B,0.2733076367140448,0.24885569742230787,0.16658636473139002,0.04866297277764394,0.007949891592387376,0.00012045290291496025,0.00012045290291496025,0.0
KIF3C,0.26981450252951095,0.2421103348590701,0.14622982413876173,0.04131534569983136,0.003493134184533847,0.0002409058058299205,0.0002409058058299205,0.0
KIF3A,0.27945073476270776,0.2693326909178511,0.2357263310045772,0.13141411708022163,0.0387858347386172,0.005420380631173212,0.005420380631173212,0.0
TMEFF2,0.2318718381112985,0.13298000481811612,0.03360635991327391,0.005420380631173212,0.0010840761262346423,0.0,0.0,0.0
STAMBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLR10,0.2706576728499157,0.23596723681040713,0.14345940737171767,0.055408335340881715,0.02493375090339677,0.0020476993495543243,0.0020476993495543243,0.0
TBXA2R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEL1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGB5,0.017827029631414117,0.007588532883642495,0.004456757407853529,0.003252228378703927,0.0,0.0,0.0,0.0
CGB7,0.248494338713563,0.1673090821488798,0.05372199470007227,0.008793061912792098,0.000963623223319682,0.0002409058058299205,0.0002409058058299205,0.0
PDSS2,0.24162852324741027,0.14357986027463263,0.0287882437966755,0.0031317754757889667,0.0002409058058299205,0.0,0.0,0.0
PDSS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIAA2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNTLN,0.2751144302577692,0.2609009877138039,0.2093471452662009,0.09600096362322331,0.017224765116839316,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025
DYRK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP2,0.2735485425198747,0.25258973741267166,0.16791134666345459,0.0675740785352927,0.019513370272223562,0.0013249819320645627,0.0012045290291496024,0.00012045290291496025
EMP3,0.27860756444230306,0.2682486147916165,0.22115152975186703,0.12033245001204529,0.029390508311250303,0.002890869669959046,0.002890869669959046,0.0
EMP1,0.2754757889665141,0.260539629005059,0.19308600337268128,0.08889424235124066,0.029390508311250303,0.0031317754757889667,0.0030113225728740063,0.00012045290291496025
TMSB4X,0.27535533606359913,0.2571669477234401,0.1935678149843411,0.09094194170079499,0.029872319922910142,0.0021681522524692846,0.0021681522524692846,0.0
CCDC23,0.2472898096844134,0.15887737894483256,0.0457721031076849,0.005781739339918092,0.0,0.0,0.0,0.0
CCDC22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDKN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNMT,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
UBE2G2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2G1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCTD20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCTD21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEBPZ,0.24536256323777403,0.16116598410021682,0.04769934955432426,0.012406649000240905,0.0042158516020236085,0.000481811611659841,0.000481811611659841,0.0
FAM101B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGPL1,0.2729462780052999,0.2457239219465189,0.15743194410985303,0.04962659600096362,0.011683931582751144,0.0002409058058299205,0.0002409058058299205,0.0
APBB1,0.2804143579860275,0.2729462780052999,0.24524211033485907,0.160684172488557,0.046856179233919534,0.0042158516020236085,0.0042158516020236085,0.0
APBB2,0.27619850638400384,0.2642736689954228,0.21344254396530957,0.10587810166225006,0.036376776680317996,0.0030113225728740063,0.0030113225728740063,0.0
APBB3,0.26596000963623223,0.22416285232474104,0.11286437003131776,0.03348590701035895,0.0036135870874488074,0.0002409058058299205,0.0002409058058299205,0.0
UNKL,0.26860997350036137,0.23861720067453626,0.14647072994459168,0.05215610696217779,0.0055408335340881715,0.000481811611659841,0.00036135870874488076,0.00012045290291496025
WDR6,0.275716694772344,0.26198506384003856,0.20416767044085762,0.09033967718622019,0.027463261864610938,0.002288605155384245,0.0021681522524692846,0.00012045290291496025
WDR5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR4,0.26174415803420864,0.20826306913996628,0.08588291977836666,0.01915201156347868,0.003974945796193688,0.0006022645145748012,0.000481811611659841,0.00012045290291496025
WDR3,0.2630691399662732,0.2254878342568056,0.10443266682727054,0.025897374126716454,0.006022645145748013,0.0012045290291496024,0.0012045290291496024,0.0
DIAPH1,0.27559624186942905,0.2590941941700795,0.18899060467357262,0.08624427848711154,0.018670199951818837,0.00036135870874488076,0.00036135870874488076,0.0
WDR1,0.2765598650927487,0.26198506384003856,0.21103348590701035,0.09467598169115876,0.016622500602264514,0.0006022645145748012,0.000481811611659841,0.00012045290291496025
DIAPH3,0.26981450252951095,0.23717176583955674,0.1335822693326909,0.0387858347386172,0.006745362563237774,0.001445434834979523,0.0013249819320645627,0.00012045290291496025
COX6A1,0.26620091544206215,0.23488316068417248,0.12948687063358227,0.02384967477716213,0.001927246446639364,0.00012045290291496025,0.00012045290291496025,0.0
POU2AF1,0.27439171284027947,0.25740785352927004,0.18718381112984822,0.08600337268128162,0.031317754757889664,0.005781739339918092,0.005661286437003131,0.00012045290291496025
SNX32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRGQ,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CHRAC1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
C1orf141,0.07251264755480608,0.017947482534329078,0.008552156106962177,0.00469766321368345,0.003493134184533847,0.001445434834979523,0.001445434834979523,0.0
GABRR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GABRR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GABRR3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TRIM59,0.269694049626596,0.23717176583955674,0.14129125511924837,0.045892556010599855,0.007829438689472416,0.000481811611659841,0.00036135870874488076,0.00012045290291496025
TRIM58,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5
TRIM55,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TRIM54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM56,0.266562274150807,0.23476270778125752,0.13490725126475547,0.04312213924355577,0.006384003854492893,0.000481811611659841,0.00036135870874488076,0.00012045290291496025
RNASET2,0.27390990122861963,0.2582510238496748,0.19838593110093952,0.08985786557456035,0.02517465670922669,0.0018067935437244037,0.0016863406408094434,0.00012045290291496025
TRIM52,0.27583714767525896,0.26367140448084797,0.21380390267405444,0.10057817393399181,0.03288364249578415,0.0037340399903637678,0.0037340399903637678,0.0
CCNDBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUS1,0.21633341363526862,0.08576246687545169,0.012045290291496025,0.0013249819320645627,0.0,0.0,0.0,0.0
ATP6V1E1,0.27113948446157554,0.24596482775234882,0.16827270537219946,0.04444712117562033,0.003493134184533847,0.00036135870874488076,0.00036135870874488076,0.0
ATP6V1E2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRTCAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYOG,0.008793061912792098,0.005299927728258251,0.0042158516020236085,0.0018067935437244037,0.00012045290291496025,0.00012045290291496025,0.00012045290291496025,0.0
HSD17B8,0.27643941218983376,0.2593350999759094,0.19934955432425921,0.07648759335099976,0.012165743194410985,0.0002409058058299205,0.0002409058058299205,0.0
HMGCL,0.25981691158756925,0.2057335581787521,0.07419898819561552,0.008311250301132257,0.000481811611659841,0.0,0.0,0.0
PRMT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSD17B1,0.2590941941700795,0.20019272464466395,0.08395567333172729,0.021320163815947965,0.0008431703204047217,0.00012045290291496025,0.00012045290291496025,0.0
HSD17B2,0.27306673090821487,0.24620573355817876,0.1539388099253192,0.04480847988436521,0.015538424476029872,0.002288605155384245,0.0021681522524692846,0.00012045290291496025
HSD17B3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSD17B4,0.24162852324741027,0.14357986027463263,0.0287882437966755,0.0031317754757889667,0.0002409058058299205,0.0,0.0,0.0
HSD17B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSD17B7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH3B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH3B1,0.2694531438207661,0.23403999036376777,0.13466634545892556,0.05046976632136835,0.01433389544688027,0.00012045290291496025,0.00012045290291496025,0.0
ZNF219,0.2663213683449771,0.22934232715008432,0.12286196097325945,0.04745844374849434,0.008913514815707058,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
PARD3,0.2457239219465189,0.13623223319682004,0.05034931341845338,0.006986268369067694,0.00036135870874488076,0.0,0.0,0.0
PSKH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1RL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1RL2,0.2687304264032763,0.22717417489761504,0.115152975186702,0.030233678631655023,0.008913514815707058,0.00012045290291496025,0.00012045290291496025,0.0
PEBP1,0.2678872560828716,0.22934232715008432,0.12466875451698387,0.035533606359913275,0.001927246446639364,0.0002409058058299205,0.0002409058058299205,0.0
PEBP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTP14A,0.25174656709226695,0.1763430498675018,0.051192483738858104,0.010479402553601542,0.003372681281618887,0.0002409058058299205,0.0002409058058299205,0.0
TNFRSF21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTP14C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF25,0.2663213683449771,0.22982413876174415,0.12647554806070826,0.03384726571910383,0.0036135870874488074,0.000481811611659841,0.00036135870874488076,0.00012045290291496025
CNOT1,0.25283064321850157,0.184895205974464,0.07082630691399663,0.013972536738135389,0.0026499638641291254,0.00012045290291496025,0.00012045290291496025,0.0
CNOT4,0.2740303541315346,0.25042158516020235,0.17080221633341364,0.04613346181642978,0.00457721031076849,0.0002409058058299205,0.0002409058058299205,0.0
HUS1B,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SLC29A3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SLC29A2,0.09250782943868947,0.016502047699349553,0.001445434834979523,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025,0.0,0.00012045290291496025
SLC29A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6orf203,0.2729462780052999,0.25126475548060706,0.1711635750421585,0.04348349795230065,0.008070344495302337,0.0006022645145748012,0.0006022645145748012,0.0
MRAS,0.27981209347145264,0.2690917851120212,0.2327150084317032,0.13442543965309564,0.03348590701035895,0.0015658877378944833,0.001445434834979523,0.00012045290291496025
MRAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SARM1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
RFC5,0.27198265478198025,0.24981932064562756,0.1729703685858829,0.06492411467116357,0.0099975909419417,0.0002409058058299205,0.0002409058058299205,0.0
RFC4,0.2527101903155866,0.1887496988677427,0.06673090821488797,0.0093953264273669,0.0002409058058299205,0.0,0.0,0.0
HTN1,0.00469766321368345,0.0036135870874488074,0.0010840761262346423,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025,0.00012045290291496025,0.0
RFC1,0.13225728740062637,0.031679113466634545,0.002890869669959046,0.000481811611659841,0.0002409058058299205,0.0,0.0,0.0
ZFHX3,0.2669236328595519,0.2278968923151048,0.13045049385690194,0.049385690195133704,0.008070344495302337,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
CBX8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBX7,0.2784871115393881,0.2652372922187425,0.21934473620814263,0.10672127198265478,0.01770657672849916,0.00036135870874488076,0.00036135870874488076,0.0
CBX6,0.27619850638400384,0.2586123825584197,0.19477234401349072,0.07492170561310528,0.011443025776921224,0.0002409058058299205,0.0002409058058299205,0.0
CBX5,0.27318718381112983,0.25319200192724645,0.17682486147916165,0.06745362563237774,0.015538424476029872,0.000481811611659841,0.000481811611659841,0.0
CBX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBX3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CBX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBX1,0.27836665863647314,0.2651168393158275,0.2160925078294387,0.10563719585642015,0.020115634786798363,0.0012045290291496024,0.0012045290291496024,0.0
CKS2,0.27318718381112983,0.2475307154902433,0.1639364008672609,0.05046976632136835,0.006263550951577933,0.0008431703204047217,0.0008431703204047217,0.0
ACADSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHOC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HKR1,0.27342808961695975,0.2577692122380149,0.18477475307154903,0.07721031076848953,0.022645145748012525,0.001445434834979523,0.001445434834979523,0.0
ERCC8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERCC2,0.26343049867501805,0.22199470007227173,0.09973500361358709,0.01517706576728499,0.0013249819320645627,0.00012045290291496025,0.00012045290291496025,0.0
ERCC3,0.275716694772344,0.26318959286918814,0.21500843170320405,0.10033726812816189,0.034690436039508554,0.003372681281618887,0.003372681281618887,0.0
ERCC4,0.21814020717899302,0.10142134425439653,0.01445434834979523,0.0007227174174897615,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025,0.0
ERCC5,0.2688508793061913,0.2476511683931583,0.17260900987713804,0.06432185015658877,0.007106721271982655,0.00012045290291496025,0.00012045290291496025,0.0
CD244,0.26836906769453145,0.22657191038304023,0.1187665622741508,0.0499879547097085,0.020597446398458202,0.0018067935437244037,0.0018067935437244037,0.0
MRPS16,0.2759576005781739,0.26234642254878343,0.21536979041194892,0.08118525656468321,0.012888460611900746,0.002288605155384245,0.002288605155384245,0.0
MRPS15,0.27222356058781016,0.2590941941700795,0.2015177065767285,0.0663695495061431,0.01011804384485666,0.0013249819320645627,0.0013249819320645627,0.0
CD247,0.27342808961695975,0.25343290773307636,0.1747771621296073,0.07395808238978559,0.0317995663695495,0.009033967718622018,0.008913514815707058,0.00012045290291496025
MRPS12,0.27583714767525896,0.263550951577933,0.22500602264514574,0.11190074680799807,0.01891110575764876,0.0018067935437244037,0.0018067935437244037,0.0
MRPS11,0.2752348831606842,0.26451457480125273,0.22307877619850638,0.093953264273669,0.015658877378944832,0.002288605155384245,0.002288605155384245,0.0
PFKP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFKM,0.2799325463743676,0.2706576728499157,0.23428089616959769,0.13249819320645628,0.03192001927246447,0.0020476993495543243,0.0020476993495543243,0.0
PFKL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNURF,0.26343049867501805,0.20019272464466395,0.09130330040953986,0.013008913514815708,0.0,0.0,0.0,0.0
WARS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLEC4M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLEC4C,0.0187906528547338,0.008793061912792098,0.005661286437003131,0.004095398699108649,0.0026499638641291254,0.00012045290291496025,0.0,0.00012045290291496025
CLEC4A,0.2593350999759094,0.2185015658877379,0.11671886292459649,0.03204047217537943,0.0020476993495543243,0.00012045290291496025,0.00012045290291496025,0.0
SSR1,0.25957600578173934,0.20236087689713322,0.07118766562274151,0.006263550951577933,0.0008431703204047217,0.0,0.0,0.0
SSR2,0.2694531438207661,0.23259455552878824,0.13298000481811612,0.025656468320886534,0.0018067935437244037,0.00012045290291496025,0.00012045290291496025,0.0
SSR3,0.23897855938328114,0.136352686099735,0.018429294145988918,0.0030113225728740063,0.000481811611659841,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
SSR4,0.27318718381112983,0.2549987954709709,0.190917851120212,0.06805589014695254,0.005179474825343291,0.00012045290291496025,0.00012045290291496025,0.0
CTTNBP2NL,0.2763189592869188,0.2658395567333173,0.21862201879065285,0.11057576487593351,0.036015417971573115,0.005299927728258251,0.005299927728258251,0.0
CASP8AP2,0.2699349554324259,0.24656709226692364,0.15984100216815225,0.07070585401108166,0.013129366417730668,0.000963623223319682,0.000963623223319682,0.0
APOC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APOC3,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0
APOC1,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5
DLL1,0.2281377981209347,0.1299686822452421,0.05336063599132739,0.0074680799807275355,0.0010840761262346423,0.0,0.0,0.0
ZFPM2,0.27752348831606843,0.2657191038304023,0.22283787039267647,0.13045049385690194,0.03288364249578415,0.0010840761262346423,0.0010840761262346423,0.0
POU6F1,0.27619850638400384,0.2642736689954228,0.22596964586846544,0.12045290291496025,0.025536015417971573,0.0008431703204047217,0.0007227174174897615,0.00012045290291496025
KLHDC10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFPM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAGE4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGK2,0.18826788725608287,0.07251264755480608,0.01770657672849916,0.007588532883642495,0.0042158516020236085,0.003252228378703927,0.003252228378703927,0.0
PGK1,0.2724644663936401,0.2557215128884606,0.18007708985786558,0.06661045531197302,0.010720308359431462,0.00012045290291496025,0.00012045290291496025,0.0
BECN1,0.21500843170320405,0.10358949650686582,0.020115634786798363,0.004456757407853529,0.0007227174174897615,0.00012045290291496025,0.00012045290291496025,0.0
OXA1L,0.27535533606359913,0.2530715490243315,0.175740785352927,0.06275596241869429,0.011924837388581066,0.0002409058058299205,0.0002409058058299205,0.0
SCRN3,0.2674054444712118,0.22368104071308118,0.11069621777884847,0.020838352204288122,0.0021681522524692846,0.0,0.0,0.0
DOCK10,0.26102144061671884,0.20428812334377258,0.10346904360395086,0.036979041194892794,0.0031317754757889667,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
DOCK11,0.2752348831606842,0.2541556251505661,0.18441339436280416,0.09166465911828475,0.019513370272223562,0.0015658877378944833,0.001445434834979523,0.00012045290291496025
DPM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPM2,0.2776439412189834,0.26379185738376293,0.21524933750903397,0.10792580101180438,0.016502047699349553,0.000481811611659841,0.000481811611659841,0.0
DPM1,0.2566851361117803,0.19645868465430016,0.060105998554565165,0.012527101903155867,0.0015658877378944833,0.00012045290291496025,0.00012045290291496025,0.0
CDH11,0.27535533606359913,0.26282823416044326,0.2112743917128403,0.10443266682727054,0.03204047217537943,0.002288605155384245,0.0021681522524692846,0.00012045290291496025
CDH10,0.25921464707299446,0.19561551433389546,0.07311491206938087,0.01830884124307396,0.0026499638641291254,0.00036135870874488076,0.00036135870874488076,0.0
CDH13,0.27583714767525896,0.2584919296555047,0.1973018549747049,0.08383522042881233,0.02372922187424717,0.0013249819320645627,0.0013249819320645627,0.0
CDH12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDH15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CREG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDH19,0.236328595519152,0.14068899060467357,0.048060708263069137,0.006624909660322814,0.0013249819320645627,0.0006022645145748012,0.000481811611659841,0.00012045290291496025
CDH18,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
OR4A16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIPBL,0.2723440134907251,0.25656468320886533,0.1935678149843411,0.08588291977836666,0.025776921223801492,0.0042158516020236085,0.0042158516020236085,0.0
MBP,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
DNAJC11,0.2699349554324259,0.24451939291736932,0.14056853770175862,0.031317754757889664,0.005299927728258251,0.0002409058058299205,0.0002409058058299205,0.0
RBCK1,0.26776680317995666,0.23789448325704649,0.14502529510961215,0.030474584437484943,0.002890869669959046,0.0002409058058299205,0.0002409058058299205,0.0
TAF7L,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CKAP2,0.26728499156829677,0.23560587810166225,0.12671645386653818,0.03408817152493375,0.006263550951577933,0.0010840761262346423,0.0010840761262346423,0.0
HTR1E,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
HTR1F,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
HTR1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CKAP4,0.2103107684895206,0.09624186942905325,0.016020236087689713,0.0016863406408094434,0.0,0.0,0.0,0.0
CKAP5,0.275716694772344,0.26066008190797396,0.20103589496506866,0.08564201397253673,0.013490725126475547,0.000481811611659841,0.000481811611659841,0.0
BCL2L1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
BCL2L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITSN1,0.2737894483257047,0.24656709226692364,0.16887496988677428,0.06709226692363286,0.006263550951577933,0.00012045290291496025,0.0,0.00012045290291496025
ITSN2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
FAM193B,0.27138039026740546,0.2566851361117803,0.20898578655745603,0.1069621777884847,0.020717899301373164,0.001445434834979523,0.001445434834979523,0.0
TREH,0.23114912069380872,0.11563478679836184,0.027583714767525896,0.005661286437003131,0.0010840761262346423,0.00012045290291496025,0.00012045290291496025,0.0
MEFV,0.26680317995663694,0.22681281618887014,0.12563237774030353,0.05167429535051795,0.021801975427607805,0.000963623223319682,0.000963623223319682,0.0
AFAP1L1,0.27113948446157554,0.245483016140689,0.17068176343049868,0.0675740785352927,0.017224765116839316,0.0010840761262346423,0.0010840761262346423,0.0
AFAP1L2,0.25475788966514096,0.1748976150325223,0.07106721271982655,0.023608768971332208,0.000963623223319682,0.0,0.0,0.0
PCMT1,0.26258732835461335,0.2075403517224765,0.08720790171043122,0.008311250301132257,0.0002409058058299205,0.0,0.0,0.0
SLAIN2,0.2735485425198747,0.2572874006263551,0.1885087930619128,0.07419898819561552,0.013490725126475547,0.000481811611659841,0.00036135870874488076,0.00012045290291496025
CPA4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
OSM,0.2641532160925078,0.22079017104312215,0.11840520356540593,0.0481811611659841,0.017947482534329078,0.0008431703204047217,0.0007227174174897615,0.00012045290291496025
OS9,0.25319200192724645,0.1823656950132498,0.0799807275355336,0.030233678631655023,0.003974945796193688,0.0,0.0,0.0
SH2D4A,0.27174174897615033,0.24235124066490002,0.14731390026499638,0.0381835702240424,0.012045290291496025,0.0010840761262346423,0.000963623223319682,0.00012045290291496025
SH2D4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPHS2,0.07576487593351,0.01830884124307396,0.007588532883642495,0.005179474825343291,0.002288605155384245,0.0008431703204047217,0.0007227174174897615,0.00012045290291496025
NPHS1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ARG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
