gene_dmelanogaster_stress_up,dmelanogaster_stress_up_Fraction_sp_less4,dmelanogaster_stress_up_Fraction_sp_less3,dmelanogaster_stress_up_Fraction_sp_less2,dmelanogaster_stress_up_Fraction_sp_1,dmelanogaster_stress_up_Fraction_sp_0
SRRM3,0.29980699120737725,0.2995925369933519,0.01594109657588105,0.01594109657588105,0.0
HCN1,0.29980699120737725,0.2973765101150904,0.008435199084995354,0.008363714346986918,7.14847380084352e-05
GRM5,0.29980699120737725,0.29966402173136036,0.021945814568589607,0.021945814568589607,0.0
NCAM2,0.29980699120737725,0.29902065908928444,0.01129458860533276,0.01129458860533276,0.0
INSM2,0.29980699120737725,0.29008506683823004,0.0027164200443205375,0.0027164200443205375,0.0
KCNC3,0.29980699120737725,0.2995210522553435,0.021373936664522124,0.021373936664522124,0.0
DGKE,0.29980699120737725,0.2986632353992423,0.010508256487239975,0.010436771749231539,7.14847380084352e-05
HTR2A,0.29980699120737725,0.2995925369933519,0.015083279719779828,0.015083279719779828,0.0
GRIK4,0.29980699120737725,0.2991636285653013,0.010651225963256844,0.010579741225248409,7.14847380084352e-05
ATMIN,0.29980699120737725,0.29523196797483736,0.007720351704911001,0.007720351704911001,0.0
CACNG8,0.29980699120737725,0.2979483880191579,0.007577382228894131,0.007577382228894131,0.0
SLC17A6,0.29980699120737725,0.2995925369933519,0.018729001358210023,0.018657516620201587,7.14847380084352e-05
PLA2G10,0.29980699120737725,0.29373078847666023,0.005504324826649511,0.005504324826649511,0.0
CLDN11,0.29980699120737725,0.29830581170920006,0.006147687468725427,0.006147687468725427,0.0
NAP1L5,0.29980699120737725,0.29980699120737725,0.020802058760454642,0.020730574022446206,7.14847380084352e-05
CATSPERG,0.29980699120737725,0.2678533133176067,0.0012152405461433983,0.0012152405461433983,0.0
NCDN,0.29980699120737725,0.29859175066123383,0.007863321180927871,0.007863321180927871,0.0
FLRT3,0.29980699120737725,0.2993065980413182,0.013224676531560512,0.013224676531560512,0.0
GRIN2D,0.29980699120737725,0.2990921438272929,0.009507470155121881,0.009435985417113447,7.14847380084352e-05
CHRNA2,0.29980699120737725,0.2988062048752591,0.009364500679105011,0.009364500679105011,0.0
QDPR,0.29980699120737725,0.2993780827793266,0.013582100221602687,0.013510615483594253,7.14847380084352e-05
DOC2A,0.29980699120737725,0.2950889984988205,0.00536135535063264,0.00536135535063264,0.0
TMEFF2,0.29980699120737725,0.2987347201372507,0.009364500679105011,0.009364500679105011,0.0
IFITM2,0.29980699120737725,0.2938737579526771,0.0033597826863964544,0.0033597826863964544,0.0
GRID1,0.29980699120737725,0.2995925369933519,0.01265279862749303,0.012581313889484596,7.14847380084352e-05
GPR37L1,0.29980699120737725,0.2983772964472085,0.008578168561012223,0.008578168561012223,0.0
KCTD8,0.29980699120737725,0.29887768961326755,0.009936378583172492,0.009864893845164058,7.14847380084352e-05
CHRNB1,0.29980699120737725,0.2988062048752591,0.008220744870970048,0.008220744870970048,0.0
PPP2R5B,0.29980699120737725,0.2995210522553435,0.022446207734648654,0.022374722996640218,7.14847380084352e-05
GRIN2C,0.29980699120737725,0.2993065980413182,0.013510615483594253,0.013439130745585818,7.14847380084352e-05
KLHL1,0.29980699120737725,0.2993780827793266,0.012080920723425549,0.012080920723425549,0.0
FAM84B,0.29980699120737725,0.29623275430695545,0.005003931660590464,0.005003931660590464,0.0
CACNB1,0.29980699120737725,0.2987347201372507,0.009721924369147187,0.009721924369147187,0.0
ITGA10,0.29980699120737725,0.29394524269068556,0.005432840088641075,0.00536135535063264,7.14847380084352e-05
RBM10,0.29980699120737725,0.2995210522553435,0.029880620487525912,0.029880620487525912,0.0
SCN3A,0.29980699120737725,0.2990921438272929,0.012438344413467724,0.012438344413467724,0.0
DNER,0.29980699120737725,0.2995210522553435,0.013653584959611123,0.013582100221602687,7.14847380084352e-05
IGSF21,0.29980699120737725,0.2987347201372507,0.009864893845164058,0.009864893845164058,0.0
MAPK8IP2,0.29980699120737725,0.2997355064693688,0.013796554435627993,0.013725069697619559,7.14847380084352e-05
GRIA4,0.29980699120737725,0.2995925369933519,0.016870398169990707,0.01679891343198227,7.14847380084352e-05
CPLX3,0.29980699120737725,0.29830581170920006,0.008721138037029095,0.008649653299020659,7.14847380084352e-05
KCTD16,0.29980699120737725,0.2985202659232254,0.009507470155121881,0.009435985417113447,7.14847380084352e-05
SPOCK2,0.29980699120737725,0.298949174351276,0.010007863321180928,0.009936378583172492,7.14847380084352e-05
STIM2,0.29980699120737725,0.2963042390449639,0.005003931660590464,0.004932446922582029,7.14847380084352e-05
CDC42EP4,0.29980699120737725,0.2960183000929302,0.005003931660590464,0.005003931660590464,0.0
BRSK2,0.29980699120737725,0.2997355064693688,0.025377081992994495,0.02530559725498606,7.14847380084352e-05
KCNJ6,0.29980699120737725,0.29944956751733504,0.01250982915147616,0.012438344413467724,7.14847380084352e-05
GRIK5,0.29980699120737725,0.2997355064693688,0.015011794981771392,0.014940310243762956,7.14847380084352e-05
SCN2B,0.29980699120737725,0.29744799485309886,0.010365287011223103,0.010365287011223103,0.0
TRIM67,0.29980699120737725,0.29923511330330976,0.010222317535206233,0.010222317535206233,0.0
ADD2,0.29980699120737725,0.2993065980413182,0.013153191793552076,0.01308170705554364,7.14847380084352e-05
PORCN,0.29980699120737725,0.29494602902280365,0.007434412752877261,0.007362928014868825,7.14847380084352e-05
CPNE9,0.29980699120737725,0.29859175066123383,0.008363714346986918,0.008363714346986918,0.0
OLFM2,0.29980699120737725,0.2980913574951748,0.00714847380084352,0.00714847380084352,0.0
CBLN3,0.29980699120737725,0.29330188004860963,0.004932446922582029,0.004932446922582029,0.0
MYT1,0.29980699120737725,0.298949174351276,0.01086568017728215,0.01086568017728215,0.0
WARS,0.29980699120737725,0.2997355064693688,0.02516262777896919,0.02516262777896919,0.0
HTR5A,0.29980699120737725,0.2993780827793266,0.01679891343198227,0.01679891343198227,0.0
RBFOX1,0.29980699120737725,0.29980699120737725,0.02694974622918007,0.02694974622918007,0.0
KCNH3,0.29980699120737725,0.2985202659232254,0.011723497033383372,0.011652012295374938,7.14847380084352e-05
GRIA3,0.29980699120737725,0.29966402173136036,0.01608406605189792,0.016012581313889485,7.14847380084352e-05
CAMK2D,0.29980699120737725,0.29966402173136036,0.020945028236471513,0.020945028236471513,0.0
CACNB2,0.29980699120737725,0.29887768961326755,0.011008649653299021,0.011008649653299021,0.0
NACAD,0.29980699120737725,0.29966402173136036,0.017227821860032883,0.017156337122024447,7.14847380084352e-05
MAP2K6,0.29980699120737725,0.2993780827793266,0.01565515762384731,0.01565515762384731,0.0
VWC2L,0.29980699120737725,0.29680463221102293,0.006719565372792909,0.006719565372792909,0.0
PNMA2,0.29980699120737725,0.29887768961326755,0.00714847380084352,0.00714847380084352,0.0
KCNK12,0.29980699120737725,0.29659017799699766,0.0064336264207591675,0.006362141682750733,7.14847380084352e-05
GPM6A,0.29980699120737725,0.29966402173136036,0.015369218671813567,0.015297733933805133,7.14847380084352e-05
NELL1,0.29980699120737725,0.29923511330330976,0.010937164915290586,0.010937164915290586,0.0
CATSPERB,0.29980699120737725,0.2861534062477661,0.00357423690042176,0.00357423690042176,0.0
TMEM130,0.29980699120737725,0.29859175066123383,0.007934805918936307,0.007934805918936307,0.0
KCND3,0.29980699120737725,0.2995925369933519,0.02158839087854743,0.021516906140538996,7.14847380084352e-05
RUNDC3A,0.29980699120737725,0.2982343269711917,0.008792622775037529,0.008721138037029095,7.14847380084352e-05
NPY2R,0.29980699120737725,0.29744799485309886,0.0089355922510544,0.0089355922510544,0.0
CNIH4,0.29980699120737725,0.297805418543141,0.009150046465079706,0.00907856172707127,7.14847380084352e-05
CLDN20,0.29980699120737725,0.26435056115519334,0.0022875116162699265,0.0022875116162699265,0.0
EPB41L1,0.29980699120737725,0.29944956751733504,0.01265279862749303,0.012581313889484596,7.14847380084352e-05
MT1G,0.29980699120737725,0.2957323611408964,0.007577382228894131,0.007577382228894131,0.0
NTSR2,0.29980699120737725,0.2993780827793266,0.016584459217956968,0.016584459217956968,0.0
RIMBP2,0.29980699120737725,0.2970905711630567,0.00850668382300379,0.00850668382300379,0.0
GPR158,0.29980699120737725,0.29902065908928444,0.010079348059189364,0.010079348059189364,0.0
KIAA0513,0.29980699120737725,0.2788619629709057,0.0027164200443205375,0.0027164200443205375,0.0
SLITRK1,0.29980699120737725,0.2995210522553435,0.012724283365501465,0.012724283365501465,0.0
HTR1E,0.29980699120737725,0.29830581170920006,0.011151619129315891,0.011151619129315891,0.0
IMPA1,0.29980699120737725,0.2993065980413182,0.017585245550075058,0.017513760812066625,7.14847380084352e-05
NEFM,0.29980699120737725,0.29966402173136036,0.01815712345414254,0.01815712345414254,0.0
JPH4,0.29980699120737725,0.2991636285653013,0.011080134391307455,0.011080134391307455,0.0
EARS2,0.29980699120737725,0.2995925369933519,0.025805990421045106,0.025805990421045106,0.0
DLG3,0.29980699120737725,0.29966402173136036,0.026592322539137896,0.02652083780112946,7.14847380084352e-05
KCNS1,0.29980699120737725,0.29944956751733504,0.016941882907999143,0.016941882907999143,0.0
SLITRK3,0.29980699120737725,0.29844878118521695,0.008006290656944743,0.008006290656944743,0.0
CPNE4,0.29980699120737725,0.2983772964472085,0.007076989062835085,0.007076989062835085,0.0
ATP1A3,0.29980699120737725,0.2997355064693688,0.02037315033240403,0.02037315033240403,0.0
SYT4,0.29980699120737725,0.2993780827793266,0.020301665594395595,0.020301665594395595,0.0
CNTNAP4,0.29980699120737725,0.29944956751733504,0.014511401815712345,0.014511401815712345,0.0
LYNX1,0.29980699120737725,0.2951604832368289,0.006362141682750733,0.006362141682750733,0.0
RPH3A,0.29980699120737725,0.298949174351276,0.013296161269568948,0.013296161269568948,0.0
COL21A1,0.29980699120737725,0.29859175066123383,0.006648080634784474,0.006648080634784474,0.0
MOG,0.29980699120737725,0.2995210522553435,0.01293873757952677,0.01293873757952677,0.0
CNR1,0.29980699120737725,0.2997355064693688,0.021945814568589607,0.021945814568589607,0.0
DAO,0.29980699120737725,0.29944956751733504,0.01801415397812567,0.017942669240117236,7.14847380084352e-05
WIF1,0.29980699120737725,0.2991636285653013,0.014797340767746086,0.014797340767746086,0.0
PCSK2,0.29980699120737725,0.2997355064693688,0.016941882907999143,0.016941882907999143,0.0
SAP30L,0.29980699120737725,0.29194367002644933,0.004289084280506112,0.004217599542497677,7.14847380084352e-05
BARHL1,0.29980699120737725,0.29887768961326755,0.009435985417113447,0.009435985417113447,0.0
CHRND,0.29980699120737725,0.29923511330330976,0.008792622775037529,0.008792622775037529,0.0
GNG3,0.29980699120737725,0.29966402173136036,0.015726642361855742,0.015726642361855742,0.0
GRM2,0.29980699120737725,0.2987347201372507,0.01129458860533276,0.01129458860533276,0.0
NMNAT2,0.29980699120737725,0.2995210522553435,0.016441489741940096,0.01637000500393166,7.14847380084352e-05
IL4R,0.29980699120737725,0.29944956751733504,0.012223890199442419,0.012223890199442419,0.0
RGS8,0.29980699120737725,0.2993065980413182,0.015154764457788262,0.015154764457788262,0.0
PLEK2,0.29980699120737725,0.29008506683823004,0.0043605690185145474,0.0043605690185145474,0.0
ICAM5,0.29980699120737725,0.2976624490671242,0.007863321180927871,0.007863321180927871,0.0
MR1,0.29980699120737725,0.27728929873472014,0.0013582100221602687,0.0013582100221602687,0.0
C6,0.29980699120737725,0.29258703266852526,0.004432053756522982,0.004432053756522982,0.0
ZNF45,0.29980699120737725,0.29315891057259275,0.004932446922582029,0.004932446922582029,0.0
FGFBP1,0.29980699120737725,0.2958753306169133,0.004789477446565158,0.004789477446565158,0.0
CNBP,0.29980699120737725,0.29980699120737725,0.03231110157981271,0.03231110157981271,0.0
RNFT2,0.29980699120737725,0.2988062048752591,0.013010222317535207,0.01293873757952677,7.14847380084352e-05
ASPHD1,0.29980699120737725,0.2905854600042891,0.004432053756522982,0.0043605690185145474,7.14847380084352e-05
PNLIPRP1,0.29980699120737725,0.2863678604617914,0.005003931660590464,0.004932446922582029,7.14847380084352e-05
SIGLEC10,0.29980699120737725,0.2869397383658589,0.002644935306312102,0.002644935306312102,0.0
CTXN1,0.29980699120737725,0.2946600900707699,0.0055758095646579455,0.0055758095646579455,0.0
IL1RN,0.29980699120737725,0.2995210522553435,0.013367646007577382,0.013367646007577382,0.0
DEFA1,0.29980699120737725,0.2920866395024662,0.0043605690185145474,0.0043605690185145474,0.0
NFE2L3,0.29980699120737725,0.2976624490671242,0.008006290656944743,0.008006290656944743,0.0
TRMT112,0.29980699120737725,0.2993065980413182,0.026878261491171635,0.0268067767531632,7.14847380084352e-05
NAV3,0.29980699120737725,0.298949174351276,0.007434412752877261,0.007434412752877261,0.0
FOXQ1,0.29980699120737725,0.2986632353992423,0.009507470155121881,0.009507470155121881,0.0
ASF1B,0.29980699120737725,0.2995210522553435,0.028022017299306597,0.027950532561298164,7.14847380084352e-05
C1D,0.29980699120737725,0.2986632353992423,0.01679891343198227,0.01679891343198227,0.0
SCHIP1,0.29980699120737725,0.2938022732146687,0.004932446922582029,0.004932446922582029,0.0
FOXF1,0.29980699120737725,0.29944956751733504,0.013725069697619559,0.013725069697619559,0.0
CD14,0.29980699120737725,0.29801987275716635,0.007505897490885696,0.007505897490885696,0.0
CCNDBP1,0.29980699120737725,0.287940524697977,0.00357423690042176,0.00357423690042176,0.0
HPR,0.29980699120737725,0.2970905711630567,0.008292229608978484,0.008292229608978484,0.0
NDRG1,0.29980699120737725,0.2995210522553435,0.016298520265923225,0.01622703552791479,7.14847380084352e-05
NODAL,0.29980699120737725,0.2986632353992423,0.009793409107155622,0.009721924369147187,7.14847380084352e-05
PLOD3,0.29980699120737725,0.29887768961326755,0.008721138037029095,0.008721138037029095,0.0
FZD7,0.29980699120737725,0.2987347201372507,0.014082493387661734,0.014082493387661734,0.0
RPL23,0.29980699120737725,0.29966402173136036,0.0396025448566731,0.0396025448566731,0.0
SBK1,0.29980699120737725,0.2948745442847952,0.004217599542497677,0.004217599542497677,0.0
DNAJC12,0.29980699120737725,0.29816284223318323,0.009650439631138753,0.009578954893130317,7.14847380084352e-05
MYNN,0.29980699120737725,0.2975194795911073,0.008077775394953177,0.008077775394953177,0.0
NUDT13,0.29980699120737725,0.289584673672171,0.0035027521624133246,0.0035027521624133246,0.0
WDR18,0.29980699120737725,0.29966402173136036,0.03917363642862249,0.039102151690614054,7.14847380084352e-05
VPS13A,0.29980699120737725,0.2991636285653013,0.013725069697619559,0.013725069697619559,0.0
AHNAK,0.29980699120737725,0.2995925369933519,0.01293873757952677,0.01293873757952677,0.0
LRG1,0.29980699120737725,0.2993780827793266,0.01293873757952677,0.01293873757952677,0.0
SVEP1,0.29980699120737725,0.2993780827793266,0.009936378583172492,0.009936378583172492,0.0
TM4SF18,0.29980699120737725,0.2599185073986704,0.001429694760168704,0.001429694760168704,0.0
TLX3,0.29980699120737725,0.2982343269711917,0.009435985417113447,0.009435985417113447,0.0
TUSC1,0.29980699120737725,0.28686825362785046,0.003931660590463936,0.003931660590463936,0.0
FGB,0.29980699120737725,0.29902065908928444,0.01608406605189792,0.01608406605189792,0.0
OSTM1,0.29980699120737725,0.2960897848309386,0.006290656944742298,0.006219172206733862,7.14847380084352e-05
S100P,0.29980699120737725,0.29037100579026376,0.004503538494531417,0.004503538494531417,0.0
UPK1A,0.29980699120737725,0.2714990349560369,0.0012867252841518336,0.0012867252841518336,0.0
SSR3,0.29980699120737725,0.29887768961326755,0.010937164915290586,0.01086568017728215,7.14847380084352e-05
FAM69B,0.29980699120737725,0.28114947458717565,0.002644935306312102,0.002644935306312102,0.0
FZD6,0.29980699120737725,0.2985202659232254,0.011080134391307455,0.011080134391307455,0.0
KIAA1217,0.29980699120737725,0.29551790692687113,0.0055758095646579455,0.0055758095646579455,0.0
SNAI3,0.29980699120737725,0.2918007005504325,0.0043605690185145474,0.0043605690185145474,0.0
HIST1H2AA,0.29980699120737725,0.2993780827793266,0.016441489741940096,0.016441489741940096,0.0
WISP2,0.29980699120737725,0.29273000214454215,0.005504324826649511,0.005504324826649511,0.0
KLF8,0.29980699120737725,0.29859175066123383,0.010579741225248409,0.010508256487239975,7.14847380084352e-05
ZNF497,0.29980699120737725,0.28851240260204447,0.00357423690042176,0.0035027521624133246,7.14847380084352e-05
LTBP3,0.29980699120737725,0.29844878118521695,0.008721138037029095,0.008721138037029095,0.0
ZIC2,0.29980699120737725,0.2995925369933519,0.01565515762384731,0.01565515762384731,0.0
COL5A2,0.29980699120737725,0.2995210522553435,0.012795768103509901,0.012795768103509901,0.0
LOXL1,0.29980699120737725,0.29744799485309886,0.006147687468725427,0.006147687468725427,0.0
FAM60A,0.29980699120737725,0.29537493745085425,0.006505111158767603,0.006505111158767603,0.0
C9,0.29980699120737725,0.28965615841017944,0.0037886911144470654,0.0037886911144470654,0.0
BLOC1S5,0.29980699120737725,0.29358781900064335,0.005003931660590464,0.004932446922582029,7.14847380084352e-05
PTP4A1,0.29980699120737725,0.2985202659232254,0.009293015941096576,0.009293015941096576,0.0
SNRPB2,0.29980699120737725,0.2995925369933519,0.03831581957252127,0.03824433483451283,7.14847380084352e-05
FAM49B,0.29980699120737725,0.29623275430695545,0.0055758095646579455,0.0055758095646579455,0.0
NKIRAS1,0.29980699120737725,0.29315891057259275,0.005075416398598899,0.005075416398598899,0.0
GDF15,0.29980699120737725,0.2997355064693688,0.01622703552791479,0.01622703552791479,0.0
DDR1,0.29980699120737725,0.2973765101150904,0.008649653299020659,0.008649653299020659,0.0
NKAP,0.29980699120737725,0.29830581170920006,0.008435199084995354,0.008435199084995354,0.0
TNS3,0.29980699120737725,0.29966402173136036,0.024090356708842662,0.024090356708842662,0.0
MKNK2,0.29980699120737725,0.2986632353992423,0.010436771749231539,0.010436771749231539,0.0
CSNK1E,0.29980699120737725,0.2997355064693688,0.029094288369433126,0.029094288369433126,0.0
LRP6,0.29980699120737725,0.2993780827793266,0.015297733933805133,0.015226249195796697,7.14847380084352e-05
FBXW11,0.29980699120737725,0.29944956751733504,0.02366144828079205,0.02366144828079205,0.0
KLHL10,0.29980699120737725,0.29801987275716635,0.009793409107155622,0.009793409107155622,0.0
DLL1,0.29980699120737725,0.29966402173136036,0.018943455572235327,0.018871970834226894,7.14847380084352e-05
DGCR14,0.29980699120737725,0.298949174351276,0.014368432339695475,0.014368432339695475,0.0
HES6,0.29980699120737725,0.2979483880191579,0.009364500679105011,0.009364500679105011,0.0
APC,0.29980699120737725,0.2995925369933519,0.02308957037672457,0.023018085638716133,7.14847380084352e-05
DDX10,0.29980699120737725,0.29980699120737725,0.04003145328472371,0.039959968546715276,7.14847380084352e-05
ZIC3,0.29980699120737725,0.2993780827793266,0.013725069697619559,0.013725069697619559,0.0
FRMD6,0.29980699120737725,0.29887768961326755,0.010293802273214669,0.010222317535206233,7.14847380084352e-05
HOXB6,0.29980699120737725,0.29859175066123383,0.010079348059189364,0.010079348059189364,0.0
ATF2,0.29980699120737725,0.2995210522553435,0.018729001358210023,0.018729001358210023,0.0
RGS13,0.29980699120737725,0.2973765101150904,0.007434412752877261,0.007434412752877261,0.0
KLHL12,0.29980699120737725,0.2975194795911073,0.009578954893130317,0.009507470155121881,7.14847380084352e-05
FZD10,0.29980699120737725,0.2976624490671242,0.011580527557366502,0.011580527557366502,0.0
PRCC,0.29980699120737725,0.2990921438272929,0.015226249195796697,0.015154764457788262,7.14847380084352e-05
BATF,0.29980699120737725,0.2993780827793266,0.013868039173636429,0.013796554435627993,7.14847380084352e-05
NFAT5,0.29980699120737725,0.2993065980413182,0.015011794981771392,0.015011794981771392,0.0
ZFYVE19,0.29980699120737725,0.29923511330330976,0.012795768103509901,0.012724283365501465,7.14847380084352e-05
THAP1,0.29980699120737725,0.29902065908928444,0.010365287011223103,0.010365287011223103,0.0
CCDC57,0.29980699120737725,0.2778611766387876,0.002144542140253056,0.002144542140253056,0.0
CARD9,0.29980699120737725,0.2988062048752591,0.011008649653299021,0.011008649653299021,0.0
SP7,0.29980699120737725,0.29944956751733504,0.01701336764600758,0.016941882907999143,7.14847380084352e-05
FOXH1,0.29980699120737725,0.2993780827793266,0.013296161269568948,0.013296161269568948,0.0
PLA2G12A,0.29980699120737725,0.2967331474730145,0.006147687468725427,0.006147687468725427,0.0
CBY1,0.29980699120737725,0.2970905711630567,0.007076989062835085,0.007076989062835085,0.0
MAPRE2,0.29980699120737725,0.2995925369933519,0.01701336764600758,0.016941882907999143,7.14847380084352e-05
WNT6,0.29980699120737725,0.298949174351276,0.014868825505754522,0.014868825505754522,0.0
KLHL28,0.29980699120737725,0.2904424905282722,0.003645721638430195,0.003645721638430195,0.0
WWOX,0.29980699120737725,0.2995925369933519,0.01858603188219315,0.018514547144184716,7.14847380084352e-05
RGS3,0.29980699120737725,0.2993065980413182,0.012795768103509901,0.012795768103509901,0.0
TRIM29,0.29980699120737725,0.2980913574951748,0.004789477446565158,0.004789477446565158,0.0
STAU1,0.29980699120737725,0.2993780827793266,0.017299306598041318,0.017227821860032883,7.14847380084352e-05
RGS17,0.29980699120737725,0.29787690328114946,0.008363714346986918,0.008363714346986918,0.0
LRP5L,0.29980699120737725,0.29415969690471083,0.006505111158767603,0.006505111158767603,0.0
LRCH4,0.29980699120737725,0.2993780827793266,0.01565515762384731,0.01565515762384731,0.0
NEK6,0.29980699120737725,0.29902065908928444,0.014868825505754522,0.014868825505754522,0.0
CCNY,0.29980699120737725,0.2975194795911073,0.008792622775037529,0.008721138037029095,7.14847380084352e-05
SAV1,0.29980699120737725,0.2968761169490314,0.007076989062835085,0.007005504324826649,7.14847380084352e-05
TLE2,0.29980699120737725,0.29887768961326755,0.012009435985417113,0.012009435985417113,0.0
PDZRN3,0.29980699120737725,0.2995925369933519,0.016727428693973836,0.016727428693973836,0.0
PCSK1,0.29980699120737725,0.2997355064693688,0.02187432983058117,0.02187432983058117,0.0
BAMBI,0.29980699120737725,0.2973765101150904,0.006290656944742298,0.006290656944742298,0.0
PIK3R4,0.29980699120737725,0.2995925369933519,0.020158696118378727,0.02008721138037029,7.14847380084352e-05
AMER1,0.29980699120737725,0.29844878118521695,0.011080134391307455,0.011080134391307455,0.0
PAIP2,0.29980699120737725,0.29787690328114946,0.007505897490885696,0.007505897490885696,0.0
GRHL3,0.29980699120737725,0.2967331474730145,0.0064336264207591675,0.0064336264207591675,0.0
KCTD10,0.29980699120737725,0.29723354063907353,0.006076202730716992,0.006076202730716992,0.0
CSNK1G3,0.29980699120737725,0.29944956751733504,0.017942669240117236,0.017942669240117236,0.0
AXIN2,0.29980699120737725,0.2995925369933519,0.025091143040960755,0.025091143040960755,0.0
DKK4,0.29980699120737725,0.2963042390449639,0.006719565372792909,0.006719565372792909,0.0
TTBK2,0.29980699120737725,0.29902065908928444,0.01622703552791479,0.016155550789906353,7.14847380084352e-05
KLHL3,0.29980699120737725,0.2988062048752591,0.01415397812567017,0.01415397812567017,0.0
BHLHE23,0.29980699120737725,0.28243619987132745,0.002644935306312102,0.002644935306312102,0.0
RGS20,0.29980699120737725,0.29859175066123383,0.010293802273214669,0.010293802273214669,0.0
NFATC2,0.29980699120737725,0.29923511330330976,0.018943455572235327,0.018943455572235327,0.0
MOB1B,0.29980699120737725,0.29666166273500605,0.007863321180927871,0.007791836442919436,7.14847380084352e-05
NXNL2,0.29980699120737725,0.28379440989348775,0.004146114804489242,0.004146114804489242,0.0
NOTCH4,0.29980699120737725,0.29966402173136036,0.0166559439559654,0.016584459217956968,7.14847380084352e-05
MOB1A,0.29980699120737725,0.2982343269711917,0.008721138037029095,0.008649653299020659,7.14847380084352e-05
MED13L,0.29980699120737725,0.29902065908928444,0.013939523911644864,0.013939523911644864,0.0
MAML3,0.29980699120737725,0.2967331474730145,0.005933233254700122,0.005933233254700122,0.0
STK4,0.29980699120737725,0.29923511330330976,0.014797340767746086,0.014797340767746086,0.0
TAF1B,0.29980699120737725,0.2950175137608121,0.007505897490885696,0.007434412752877261,7.14847380084352e-05
PITX1,0.29980699120737725,0.29923511330330976,0.013868039173636429,0.013868039173636429,0.0
TES,0.29980699120737725,0.2993065980413182,0.013939523911644864,0.013868039173636429,7.14847380084352e-05
ZBTB33,0.29980699120737725,0.29887768961326755,0.01250982915147616,0.01250982915147616,0.0
KBTBD2,0.29980699120737725,0.2964472085209808,0.006290656944742298,0.006290656944742298,0.0
CDK8,0.29980699120737725,0.2995925369933519,0.026020444635070413,0.026020444635070413,0.0
EIF1B,0.29980699120737725,0.2990921438272929,0.013510615483594253,0.013510615483594253,0.0
SOST,0.29980699120737725,0.29659017799699766,0.006862534848809779,0.006862534848809779,0.0
NXN,0.29980699120737725,0.29716205590106515,0.00850668382300379,0.00850668382300379,0.0
CXXC4,0.29980699120737725,0.2877975552219601,0.0035027521624133246,0.0035027521624133246,0.0
DGCR2,0.29980699120737725,0.29723354063907353,0.006791050110801344,0.006791050110801344,0.0
LEFTY1,0.29980699120737725,0.2982343269711917,0.009293015941096576,0.009293015941096576,0.0
LIG1,0.29980699120737725,0.2997355064693688,0.03531346057616699,0.03531346057616699,0.0
VHL,0.29980699120737725,0.2995925369933519,0.020587604546429338,0.020516119808420902,7.14847380084352e-05
BCL9L,0.29980699120737725,0.2980913574951748,0.007505897490885696,0.007505897490885696,0.0
MSX1,0.29980699120737725,0.2995210522553435,0.01772821502609193,0.01772821502609193,0.0
RGS18,0.29980699120737725,0.2990921438272929,0.012795768103509901,0.012795768103509901,0.0
NUP62CL,0.29980699120737725,0.2944456358567446,0.007791836442919436,0.007720351704911001,7.14847380084352e-05
CARD14,0.29980699120737725,0.2991636285653013,0.014082493387661734,0.014082493387661734,0.0
DACT3,0.29980699120737725,0.2947315748087783,0.006648080634784474,0.006648080634784474,0.0
MT-ATP6,0.29980699120737725,0.29966402173136036,0.022732146686682393,0.022732146686682393,0.0
KLHL26,0.29980699120737725,0.2842948030595468,0.002930874258345843,0.002930874258345843,0.0
KLHL25,0.29980699120737725,0.2977339338051326,0.008363714346986918,0.008363714346986918,0.0
MED8,0.29980699120737725,0.2969476016870398,0.008649653299020659,0.008578168561012223,7.14847380084352e-05
RGS9,0.29980699120737725,0.2980913574951748,0.008721138037029095,0.008721138037029095,0.0
FUZ,0.29980699120737725,0.2951604832368289,0.004932446922582029,0.004860962184573593,7.14847380084352e-05
VPS72,0.29980699120737725,0.2988062048752591,0.013367646007577382,0.013367646007577382,0.0
MKNK1,0.29980699120737725,0.29801987275716635,0.008435199084995354,0.008435199084995354,0.0
CDK19,0.29980699120737725,0.2995210522553435,0.018371577668167847,0.018371577668167847,0.0
ATG14,0.29980699120737725,0.29787690328114946,0.010222317535206233,0.010150832797197798,7.14847380084352e-05
NDE1,0.29980699120737725,0.29944956751733504,0.014940310243762956,0.014868825505754522,7.14847380084352e-05
MPP6,0.29980699120737725,0.2995210522553435,0.01965830295231968,0.019586818214311245,7.14847380084352e-05
NIPSNAP1,0.29980699120737725,0.2975194795911073,0.009435985417113447,0.009364500679105011,7.14847380084352e-05
SHROOM3,0.29980699120737725,0.2979483880191579,0.007434412752877261,0.007434412752877261,0.0
SNIP1,0.29980699120737725,0.2988062048752591,0.014368432339695475,0.01429694760168704,7.14847380084352e-05
T,0.29980699120737725,0.297805418543141,0.008006290656944743,0.008006290656944743,0.0
CSNK1G1,0.29980699120737725,0.2990921438272929,0.01458288655372078,0.014511401815712345,7.14847380084352e-05
CTHRC1,0.29980699120737725,0.2951604832368289,0.0051469011366073346,0.0051469011366073346,0.0
NHLRC1,0.29980699120737725,0.29923511330330976,0.007863321180927871,0.007863321180927871,0.0
BCL9,0.29980699120737725,0.29859175066123383,0.00922153120308814,0.00922153120308814,0.0
AMOTL1,0.29980699120737725,0.29594681535492173,0.006362141682750733,0.006362141682750733,0.0
VANGL2,0.29980699120737725,0.2993065980413182,0.013224676531560512,0.013224676531560512,0.0
