gene_hsapiens_wound_up,hsapiens_wound_up_Fraction_sp_less7,hsapiens_wound_up_Fraction_sp_less6,hsapiens_wound_up_Fraction_sp_less5,hsapiens_wound_up_Fraction_sp_less4,hsapiens_wound_up_Fraction_sp_less3,hsapiens_wound_up_Fraction_sp_less2,hsapiens_wound_up_Fraction_sp_1,hsapiens_wound_up_Fraction_sp_0
CBL,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.12103016711278304,0.014685668812848152,0.014685668812848152,0.0
SLC22A4,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12725168197930983,0.07820299500831947,0.0013021775302032843,0.0013021775302032843,0.0
SLC22A6,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12754105476379946,0.06431310135281777,7.234319612240469e-05,7.234319612240469e-05,0.0
SLC22A7,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.1094552557331983,0.0015915503146929032,0.0015915503146929032,0.0
SLC22A1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12775808435216668,0.0818924980105621,0.00028937278448961875,0.00028937278448961875,0.0
SLC22A2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1268899659986978,0.06901540910077407,0.0003617159806120234,0.0003617159806120234,0.0
SLC22A3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.11415756348115459,0.004557621355711495,0.004557621355711495,0.0
PRDM8,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12768574115604428,0.1187875280329885,0.0092599291036678,0.0092599291036678,0.0
PRDM9,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12790277074441148,0.0524488171887434,0.0003617159806120234,0.0003617159806120234,0.0
NPDC1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.11705129132605079,0.006800260435506041,0.006800260435506041,0.0
ADCYAP1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1268899659986978,0.044057006438544453,0.00014468639224480938,0.00014468639224480938,0.0
STT3B,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12703465239094264,0.07422411922158721,0.00021702958836721407,0.00021702958836721407,0.0
HIC1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.11647254575707154,0.011936627360196773,0.011936627360196773,0.0
HIC2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1279751139405339,0.09766331476524633,0.0017362367069377125,0.0016638935108153079,7.234319612240469e-05
CLN5,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1279751139405339,0.11538739781523548,0.004991680532445923,0.004991680532445923,0.0
NPAT,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.11994501917094698,0.005281053316935542,0.005281053316935542,0.0
RXRG,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.10931056934095348,0.0034001302177530204,0.0034001302177530204,0.0
RXRA,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12768574115604428,0.08753526730810968,0.0015915503146929032,0.0015192071185704985,7.234319612240469e-05
RXRB,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12790277074441148,0.10880416696809665,0.0029660710410185924,0.0029660710410185924,0.0
CCNYL1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12768574115604428,0.09831440353034797,0.001374520726325689,0.0013021775302032843,7.234319612240469e-05
WRNIP1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.11857049844462128,0.011502568183462345,0.011502568183462345,0.0
ABCA7,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.12298343340808797,0.014179266439991319,0.014179266439991319,0.0
ABCA4,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12754105476379946,0.0648195037256746,0.0006510887651016422,0.0006510887651016422,0.0
ABCA5,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.11849815524849888,0.009549301888157419,0.009476958692035015,7.234319612240469e-05
ABCA2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12754105476379946,0.10721261665340374,0.0012298343340808797,0.0012298343340808797,0.0
ABCA3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.11676191854156116,0.004123562178977067,0.004123562178977067,0.0
ABCA1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.10200390653259062,0.002532011864284164,0.0024596686681617594,7.234319612240469e-05
CIZ1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.11379584750054257,0.0029660710410185924,0.0029660710410185924,0.0
HARBI1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12783042754828908,0.09028430876076105,0.0005064023728568328,0.0005064023728568328,0.0
ZNF491,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12775808435216668,0.10243796570932504,0.0031831006293858064,0.0031831006293858064,0.0
RTP4,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.11155320842074803,0.013528177674889676,0.013528177674889676,0.0
RTP3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1268899659986978,0.013672864067134485,0.0,0.0,0.0
SCN8A,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12218765825074152,0.007957751573464516,0.007957751573464516,0.0
EFNB2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.1095999421254431,0.007017290023873255,0.007017290023873255,0.0
NMUR2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12674527960645302,0.03653331404181437,0.00021702958836721407,0.00021702958836721407,0.0
NMUR1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1279751139405339,0.09650582362728785,0.008391810750198944,0.008391810750198944,0.0
ZC4H2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.11365116110829776,0.004919337336323519,0.004919337336323519,0.0
NCK1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.1189322144252333,0.007306662808362873,0.007306662808362873,0.0
NCK2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12775808435216668,0.092599291036678,0.0016638935108153079,0.0015915503146929032,7.234319612240469e-05
ZNF266,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.11849815524849888,0.0062215148665268035,0.0062215148665268035,0.0
ZNF267,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.11907690081747811,0.02097952687549736,0.02097952687549736,0.0
ZNF260,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12775808435216668,0.10909353975258627,0.004846994140201114,0.004846994140201114,0.0
ZNF263,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.11849815524849888,0.005787455689792375,0.005787455689792375,0.0
ZNF268,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12775808435216668,0.10902119655646386,0.0029660710410185924,0.0029660710410185924,0.0
TSNAX,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1279751139405339,0.09397381176300369,0.00028937278448961875,0.00028937278448961875,0.0
C17orf49,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12717933878318743,0.08746292411198726,0.0006510887651016422,0.0006510887651016422,0.0
RPH3A,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12783042754828908,0.07501989437893367,0.0007957751573464516,0.0007957751573464516,0.0
VLDLR,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12790277074441148,0.09361209578239167,0.002749041452651378,0.0026766982565289733,7.234319612240469e-05
ETFA,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.11755769369890762,0.005353396513057947,0.005353396513057947,0.0
FTSJ2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12717933878318743,0.0926716342328004,0.0003617159806120234,0.0003617159806120234,0.0
FTSJ3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12710699558706504,0.07733487665485062,7.234319612240469e-05,7.234319612240469e-05,0.0
FTSJ1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1279751139405339,0.07545395355566809,0.00028937278448961875,0.00028937278448961875,0.0
DERL1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1279751139405339,0.10873182377197424,0.0013021775302032843,0.0013021775302032843,0.0
DERL2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12045142154380381,0.0060044852781595895,0.0060044852781595895,0.0
DERL3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.11907690081747811,0.006293858062649208,0.006293858062649208,0.0
ASIC2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12761339795992188,0.10533169355422123,0.004268248571221877,0.004268248571221877,0.0
FBN2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12732402517543226,0.08985024958402663,0.0012298343340808797,0.001157491137958475,7.234319612240469e-05
FBN3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.09903783549157202,0.00231498227591695,0.00231498227591695,0.0
DAP3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12783042754828908,0.11589380018809231,0.004485278159589091,0.004485278159589091,0.0
ZBTB20,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12732402517543226,0.08456919626709108,0.0005064023728568328,0.00043405917673442813,7.234319612240469e-05
HSPBAP1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1279751139405339,0.1080083918107502,0.002097952687549736,0.0020256094914273314,7.234319612240469e-05
ZBTB26,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.12103016711278304,0.008825869926933372,0.008825869926933372,0.0
ITIH1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12696230919482024,0.04087390580915865,7.234319612240469e-05,7.234319612240469e-05,0.0
ITIH3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12761339795992188,0.0973015987846343,0.0018085799030601172,0.0018085799030601172,0.0
ITIH2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12717933878318743,0.06525356290240902,0.0003617159806120234,0.0003617159806120234,0.0
TNFSF9,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1279751139405339,0.10135281776748897,0.004051218982854663,0.003978875786732258,7.234319612240469e-05
TNFSF8,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12226000144686393,0.02900962164508428,0.02900962164508428,0.0
TNFSF4,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12783042754828908,0.11039571728278956,0.003255443825508211,0.003255443825508211,0.0
GMPPA,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.1095275989293207,0.0015915503146929032,0.0015915503146929032,0.0
GMPPB,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1189322144252333,0.005353396513057947,0.005353396513057947,0.0
MAS1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12746871156767706,0.09353975258626926,0.0029660710410185924,0.0029660710410185924,0.0
RAD52,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12790277074441148,0.11292772914707372,0.005353396513057947,0.005353396513057947,0.0
RAD51,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.11806409607176445,0.010706793026115893,0.010706793026115893,0.0
RAD50,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12768574115604428,0.10974462851768792,0.0020256094914273314,0.0020256094914273314,0.0
STRADA,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.117268320914418,0.00571511249366997,0.00571511249366997,0.0
RNF38,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12783042754828908,0.11965564638645736,0.005570426101425161,0.005570426101425161,0.0
RNF39,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.11951095999421255,0.012732402517543226,0.012732402517543226,0.0
RNF34,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12768574115604428,0.09346740939014686,0.0007957751573464516,0.0007957751573464516,0.0
RNF32,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.0850032554438255,0.0010128047457136657,0.0010128047457136657,0.0
RNF31,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.10771901902626058,0.0010851479418360704,0.0010851479418360704,0.0
MZF1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.11965564638645736,0.005353396513057947,0.005353396513057947,0.0
TPPP,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1279751139405339,0.10916588294870867,0.0022426390797945454,0.0021702958836721407,7.234319612240469e-05
INTS3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.11900455762135571,0.008681183534688563,0.008681183534688563,0.0
INTS2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.10909353975258627,0.0029660710410185924,0.0029660710410185924,0.0
SLC13A3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.11661723214931635,0.006076828474281994,0.006076828474281994,0.0
INTS7,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12790277074441148,0.09693988280402228,0.0005064023728568328,0.0005064023728568328,0.0
INTS5,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12775808435216668,0.08312233234464299,0.00021702958836721407,0.00021702958836721407,0.0
INTS4,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.10388482963177313,0.0022426390797945454,0.0022426390797945454,0.0
TPP1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.11502568183462346,0.015481443970194603,0.015481443970194603,0.0
TPP2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12703465239094264,0.09165882948708674,0.0006510887651016422,0.0006510887651016422,0.0
TPSD1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1279751139405339,0.08746292411198726,0.0018809230991825218,0.0018085799030601172,7.234319612240469e-05
MYL6,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.12045142154380381,0.015481443970194603,0.015481443970194603,0.0
MYL7,0.12826448672502352,0.12826448672502352,0.12761339795992188,0.08941619040729219,0.0012298343340808797,0.0,0.0,0.0
MYL4,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12001736236706938,0.008753526730810967,0.0,0.0,0.0
MYL5,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.11010634449829994,0.0034001302177530204,0.0034001302177530204,0.0
MYL2,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.11987267597482457,0.0039065325906098534,7.234319612240469e-05,7.234319612240469e-05,0.0
MYL3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12537075888012733,0.022281704405700643,0.0,0.0,0.0
MYL1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12160891268176229,0.004774650944078709,7.234319612240469e-05,7.234319612240469e-05,0.0
CDKN2AIPNL,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12783042754828908,0.12066845113217102,0.0092599291036678,0.0092599291036678,0.0
MYL9,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.12298343340808797,0.01743471026549953,0.017362367069377126,7.234319612240469e-05
NCEH1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12710699558706504,0.08290530275627578,0.0006510887651016422,0.0006510887651016422,0.0
MPP3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12783042754828908,0.09491427331259496,0.0038341893944874483,0.0038341893944874483,0.0
MPP2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12327280619257759,0.01620487593141865,0.01620487593141865,0.0
MPP1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.10974462851768792,0.006727917239383636,0.0066555740432612314,7.234319612240469e-05
MPP7,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1279751139405339,0.10916588294870867,0.00231498227591695,0.00231498227591695,0.0
MPP6,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12739636837155466,0.0896332199956594,0.0013021775302032843,0.0013021775302032843,0.0
MPP5,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1279751139405339,0.09498661650871736,0.002097952687549736,0.002097952687549736,0.0
MPP4,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12761339795992188,0.05129132605078492,0.0003617159806120234,0.0003617159806120234,0.0
FAM110A,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1250813860956377,0.023077479563047096,0.023077479563047096,0.0
SPTB,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.10214859292483541,0.0014468639224480937,0.0014468639224480937,0.0
MFI2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.10909353975258627,0.005787455689792375,0.005787455689792375,0.0
SNTG2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.10844245098748463,0.002749041452651378,0.002749041452651378,0.0
MYLK,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12790277074441148,0.12103016711278304,0.015336757577949793,0.01526441438182739,7.234319612240469e-05
YME1L1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12783042754828908,0.11357881791217536,0.0017362367069377125,0.0017362367069377125,0.0
GORASP2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12754105476379946,0.10446357520075238,0.0005787455689792375,0.0005787455689792375,0.0
GORASP1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.07147507776893583,0.0003617159806120234,0.0003617159806120234,0.0
PPRC1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12790277074441148,0.10294436808218187,0.0014468639224480937,0.0014468639224480937,0.0
CCKAR,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12327280619257759,0.00817478116183173,7.234319612240469e-05,7.234319612240469e-05,0.0
IFNA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUMF2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12775808435216668,0.10135281776748897,0.0014468639224480937,0.0014468639224480937,0.0
SUMF1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.10627215510381248,0.0023873254720393547,0.0023873254720393547,0.0
SURF1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.11813643926788686,0.007234319612240469,0.007234319612240469,0.0
FNDC3A,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12790277074441148,0.11560442740360269,0.0034001302177530204,0.0034001302177530204,0.0
SURF2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.11126383563625841,0.0022426390797945454,0.0022426390797945454,0.0
SURF4,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.11538739781523548,0.004051218982854663,0.004051218982854663,0.0
SURF6,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12696230919482024,0.061347030311799174,0.0,0.0,0.0
EFS,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12450264052665846,0.020111408522028505,0.020111408522028505,0.0
CORO2B,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.12356217897706721,0.013383491282644867,0.013383491282644867,0.0
CORO2A,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12363452217318961,0.020183751718150907,0.020183751718150907,0.0
CCDC136,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.1219706286623743,0.011719597771829559,0.011719597771829559,0.0
CCDC137,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12081313752441583,0.0092599291036678,0.0092599291036678,0.0
CCDC130,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.11705129132605079,0.0046299645518339,0.0046299645518339,0.0
CCDC132,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12732402517543226,0.09129711350647472,0.0007957751573464516,0.0007957751573464516,0.0
STK31,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.08203718440280691,0.0007957751573464516,0.0007957751573464516,0.0
STK33,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1279751139405339,0.12016204875931419,0.00803009476958692,0.00803009476958692,0.0
STK35,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1279751139405339,0.0631556102148593,0.00014468639224480938,0.00014468639224480938,0.0
STK36,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12233234464298633,0.009187585907545395,0.009187585907545395,0.0
STK39,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.10323374086667149,0.0035448166099978297,0.003472473413875425,7.234319612240469e-05
CHRNB1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12754105476379946,0.10902119655646386,0.002097952687549736,0.002097952687549736,0.0
CHRNB2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.10677855747666933,0.0021702958836721407,0.0021702958836721407,0.0
CHRNB4,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.0972292555885119,0.0018085799030601172,0.0018085799030601172,0.0
HBEGF,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12754105476379946,0.08717355132749764,0.0028213846487737827,0.002749041452651378,7.234319612240469e-05
CYP7A1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.126383563625841,0.06098531433118715,0.0003617159806120234,0.0003617159806120234,0.0
ZNRD1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.11372350430442017,0.0028937278448961873,0.0028937278448961873,0.0
PLXNA3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.1186428416407437,0.00817478116183173,0.00817478116183173,0.0
PLXNA2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12746871156767706,0.10207624972871301,0.0020256094914273314,0.0019532662953049267,7.234319612240469e-05
PLXNA1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12703465239094264,0.07350068726036316,0.0005064023728568328,0.0005064023728568328,0.0
ASNS,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.10699558706503653,0.0028213846487737827,0.0028213846487737827,0.0
PLXNA4,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.114229906677277,0.007596035592852492,0.007596035592852492,0.0
PEG3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12377920856543442,0.01634956232366346,0.01634956232366346,0.0
SCAI,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12790277074441148,0.11618317297258193,0.0066555740432612314,0.0066555740432612314,0.0
MAP2K3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.1220429718584967,0.011647254575707155,0.011647254575707155,0.0
MAP2K2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.1189322144252333,0.010779136222238299,0.010779136222238299,0.0
MAP2K1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.1140852202850322,0.003978875786732258,0.003978875786732258,0.0
MAP2K7,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1279751139405339,0.10685090067279172,0.0008681183534688563,0.0008681183534688563,0.0
MAP2K5,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.11097446285176879,0.0064385444548940175,0.0064385444548940175,0.0
MAP2K4,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12775808435216668,0.10533169355422123,0.0014468639224480937,0.0014468639224480937,0.0
SCAP,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.11068509006727917,0.0019532662953049267,0.0019532662953049267,0.0
MINK1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12218765825074152,0.010706793026115893,0.010706793026115893,0.0
ATP5G1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12768574115604428,0.11379584750054257,0.0036171598061202344,0.0036171598061202344,0.0
ATP5G3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.11451927946176663,0.0035448166099978297,0.0035448166099978297,0.0
ATP5G2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12783042754828908,0.10381248643565073,0.0007957751573464516,0.0007957751573464516,0.0
OR4P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMTOR5,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12754105476379946,0.10887651016421905,0.0017362367069377125,0.0017362367069377125,0.0
GRPR,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.1250813860956377,0.02669463936916733,0.0,0.0,0.0
PSMF1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.10446357520075238,0.0016638935108153079,0.0016638935108153079,0.0
BDNF,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12790277074441148,0.0894885336034146,0.0020256094914273314,0.0020256094914273314,0.0
BORA,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1189322144252333,0.009549301888157419,0.009549301888157419,0.0
T,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.09129711350647472,0.001157491137958475,0.001157491137958475,0.0
CSNK2A2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12783042754828908,0.07060695941546698,0.00028937278448961875,0.00028937278448961875,0.0
CSNK2A1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12775808435216668,0.11545974101135788,0.005859798885914779,0.005859798885914779,0.0
CIRH1A,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12746871156767706,0.10265499529769226,0.001157491137958475,0.001157491137958475,0.0
KDM5A,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.12131953989727266,0.0092599291036678,0.009187585907545395,7.234319612240469e-05
KDM5B,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12218765825074152,0.010128047457136656,0.010128047457136656,0.0
KDM5C,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12754105476379946,0.08579903060117196,0.0005064023728568328,0.0005064023728568328,0.0
AIPL1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.1004846994140201,0.0015915503146929032,0.0015915503146929032,0.0
GLUL,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1268899659986978,0.06698979960934674,0.0007234319612240468,0.0006510887651016422,7.234319612240469e-05
IFT122,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.11987267597482457,0.00788540837734211,0.00788540837734211,0.0
OR2B11,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.09686753960789987,0.010996165810605512,0.0,0.0,0.0
GYS1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12703465239094264,0.06916009549301888,0.0006510887651016422,0.0006510887651016422,0.0
GYS2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ETV1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12754105476379946,0.0971569123923895,0.00231498227591695,0.00231498227591695,0.0
ETV3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.11943861679809013,0.008536497142443754,0.008536497142443754,0.0
ETV2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.11343413151993055,0.005353396513057947,0.005353396513057947,0.0
ETV5,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12696230919482024,0.07610504232076973,0.0005787455689792375,0.0005064023728568328,7.234319612240469e-05
ETV4,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1095999421254431,0.007017290023873255,0.00694494682775085,7.234319612240469e-05
ETV7,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.11372350430442017,0.0066555740432612314,0.0066555740432612314,0.0
