gene_amexicanum_regen_up,amexicanum_regen_up_Fraction_sp_less4,amexicanum_regen_up_Fraction_sp_less3,amexicanum_regen_up_Fraction_sp_less2,amexicanum_regen_up_Fraction_sp_1,amexicanum_regen_up_Fraction_sp_0
CYB5D1,0.10005885815185403,0.01188934667451442,5.885815185403178e-05,5.885815185403178e-05,0.0
DBR1,0.08269570335491466,0.004590935844614479,5.885815185403178e-05,5.885815185403178e-05,0.0
DCAF16,0.10064743967039436,0.013066509711595056,0.00011771630370806356,0.00011771630370806356,0.0
DCAF6,0.11194820482636846,0.0214832254267216,0.00011771630370806356,0.00011771630370806356,0.0
DENR,0.11194820482636846,0.027957622130665098,0.00023543260741612713,0.00023543260741612713,0.0
DHFRL1,0.08452030606238964,0.00494408475573867,5.885815185403178e-05,5.885815185403178e-05,0.0
DNAJA3,0.11701000588581519,0.04226015303119482,0.0004120070629782225,0.0004120070629782225,0.0
DNAJC27,0.09411418481459682,0.009358446144791054,0.00011771630370806356,0.00011771630370806356,0.0
EFHC1,0.083343143025309,0.005002942907592701,5.885815185403178e-05,5.885815185403178e-05,0.0
EIF5,0.11383166568569747,0.025662154208357858,0.0003531489111241907,0.0003531489111241907,0.0
ELK1,0.11824602707474985,0.04137728075338434,0.0006474396703943496,0.0006474396703943496,0.0
ERGIC2,0.08452030606238964,0.00494408475573867,5.885815185403178e-05,5.885815185403178e-05,0.0
ETFA,0.11194820482636846,0.023602118893466747,0.00017657445556209535,0.00017657445556209535,0.0
FAM173B,0.11324308416715716,0.025603296056503827,0.00023543260741612713,0.00023543260741612713,0.0
FAM200B,0.09529134785167746,0.01159505591524426,0.00011771630370806356,0.00011771630370806356,0.0
FAM40A,0.10994702766333136,0.018304885226603885,0.0002942907592701589,0.0002942907592701589,0.0
FGFR1OP2,0.10453207769276045,0.009829311359623307,0.00017657445556209535,0.00017657445556209535,0.0
FLI1,0.11053560918187169,0.01918775750441436,0.00017657445556209535,0.00017657445556209535,0.0
GAS8,0.09788110653325485,0.010359034726309594,5.885815185403178e-05,5.885815185403178e-05,0.0
GCFC1,0.11271336080047087,0.03031194820482637,0.00011771630370806356,0.00011771630370806356,0.0
GP1BA,0.10653325485579752,0.013125367863449087,0.0003531489111241907,0.0003531489111241907,0.0
GRWD1,0.11236021188934668,0.03066509711595056,0.00017657445556209535,0.00017657445556209535,0.0
GSG2,0.11135962330782813,0.02542672160094173,0.0002942907592701589,0.0002942907592701589,0.0
GTF2H4,0.11171277221895233,0.021895232489699823,0.0004120070629782225,0.0004120070629782225,0.0
H2AFY,0.11124190700412007,0.021306650971159507,0.00023543260741612713,0.00023543260741612713,0.0
HERC1,0.11141848145968217,0.022895821071218365,0.00011771630370806356,0.00011771630370806356,0.0
HERC2,0.09911712772218953,0.010182460270747498,5.885815185403178e-05,5.885815185403178e-05,0.0
HHLA3,0.0859329017068864,0.005120659211300766,5.885815185403178e-05,5.885815185403178e-05,0.0
HIST2H3C,0.112948793407887,0.023248969982342556,0.0002942907592701589,0.0002942907592701589,0.0
IFI16,0.11447910535609182,0.02736904061212478,0.0004120070629782225,0.0004120070629782225,0.0
IMP3,0.1064743967039435,0.017304296645085343,0.00017657445556209535,0.00017657445556209535,0.0
IREB2,0.11500882872277811,0.03360800470865215,0.00023543260741612713,0.00023543260741612713,0.0
KIAA1468,0.08269570335491466,0.004590935844614479,5.885815185403178e-05,5.885815185403178e-05,0.0
KPNA6,0.10912301353737493,0.020894643908181285,5.885815185403178e-05,5.885815185403178e-05,0.0
LMO4,0.11565626839317246,0.0303708063566804,0.0002942907592701589,0.0002942907592701589,0.0
LOC100128164,0.08269570335491466,0.004590935844614479,5.885815185403178e-05,5.885815185403178e-05,0.0
LOC253039,0.1075927015891701,0.017951736315479694,5.885815185403178e-05,5.885815185403178e-05,0.0
LRRC28,0.08452030606238964,0.00494408475573867,5.885815185403178e-05,5.885815185403178e-05,0.0
LSM3,0.10835785756327251,0.016068275456150676,0.00023543260741612713,0.00023543260741612713,0.0
LSMD1,0.107416127133608,0.017245438493231312,0.00023543260741612713,0.00023543260741612713,0.0
MAP4K4,0.11359623307828134,0.02601530311948205,0.00047086521483225425,0.0004120070629782225,5.885815185403178e-05
MARCH7,0.09329017068864037,0.007533843437316068,5.885815185403178e-05,5.885815185403178e-05,0.0
MED13,0.11377280753384343,0.02336668628605062,0.0004120070629782225,0.0004120070629782225,0.0
MED21,0.11689228958210712,0.032901706886403766,0.0006474396703943496,0.0006474396703943496,0.0
METT10D,0.0861094761624485,0.005591524426133019,5.885815185403178e-05,5.885815185403178e-05,0.0
MNAT1,0.11683343143025308,0.036374337845791645,0.0007651559741024132,0.0007651559741024132,0.0
MRP63,0.08452030606238964,0.00494408475573867,5.885815185403178e-05,5.885815185403178e-05,0.0
MRPL36,0.107416127133608,0.02077692760447322,0.00011771630370806356,0.00011771630370806356,0.0
NAA35,0.08452030606238964,0.005002942907592701,5.885815185403178e-05,5.885815185403178e-05,0.0
NDUFA7,0.10900529723366686,0.022012948793407885,0.00017657445556209535,0.00017657445556209535,0.0
NKTR,0.10300176574455562,0.012242495585638611,0.00011771630370806356,0.00011771630370806356,0.0
NOL11,0.1077692760447322,0.02207180694526192,5.885815185403178e-05,5.885815185403178e-05,0.0
NOL9,0.10288404944084756,0.01718658034137728,5.885815185403178e-05,5.885815185403178e-05,0.0
NOP14,0.11336080047086522,0.03319599764567393,0.00023543260741612713,0.00023543260741612713,0.0
NUDT2,0.09782224838140083,0.012477928193054738,0.00017657445556209535,0.00017657445556209535,0.0
NUFIP1,0.09682165979988229,0.008004708652148322,5.885815185403178e-05,5.885815185403178e-05,0.0
OFD1,0.10694526191877575,0.0138905238375515,0.00017657445556209535,0.00017657445556209535,0.0
ORC2L,0.10718069452619187,0.020541494997057094,0.0007651559741024132,0.0007651559741024132,0.0
ORC3L,0.09770453207769277,0.010829899941141849,0.0003531489111241907,0.0003531489111241907,0.0
PALB2,0.10694526191877575,0.016951147733961152,0.00011771630370806356,0.00011771630370806356,0.0
PEG3,0.09199529134785167,0.007298410829899941,0.00011771630370806356,0.00011771630370806356,0.0
PIGN,0.08322542672160094,0.004590935844614479,5.885815185403178e-05,5.885815185403178e-05,0.0
PPCDC,0.09476162448499117,0.008475573866980576,0.00023543260741612713,0.00023543260741612713,0.0
PPP1R3A,0.0987051206592113,0.010417892878163625,5.885815185403178e-05,5.885815185403178e-05,0.0
PRH1,0.08269570335491466,0.004590935844614479,5.885815185403178e-05,5.885815185403178e-05,0.0
PRR4,0.08269570335491466,0.004590935844614479,5.885815185403178e-05,5.885815185403178e-05,0.0
PSMD5,0.1164802825191289,0.036256621542083575,0.000529723366686286,0.000529723366686286,0.0
PUF60,0.11194820482636846,0.021012360211889347,0.0005885815185403178,0.0005885815185403178,0.0
RBM15,0.11430253090052972,0.03708063566804003,0.000529723366686286,0.00047086521483225425,5.885815185403178e-05
RC3H2,0.10771041789287816,0.020600353148911125,0.00011771630370806356,0.00011771630370806356,0.0
RFWD3,0.11159505591524427,0.024602707474985285,0.0004120070629782225,0.0004120070629782225,0.0
RPL10A,0.11830488522660389,0.04673337257210124,0.0003531489111241907,0.0003531489111241907,0.0
RPL12,0.116656856974691,0.03248969982342555,0.0007062978222483814,0.0007062978222483814,0.0
RPL17,0.11147733961153619,0.027310182460270747,0.00017657445556209535,0.00017657445556209535,0.0
RPL26,0.11730429664508535,0.03790464979399647,0.0002942907592701589,0.0002942907592701589,0.0
RPL7A,0.11771630370806356,0.036786344908769864,0.0003531489111241907,0.0003531489111241907,0.0
RPS19,0.11854031783402001,0.042024720423778694,0.0005885815185403178,0.0005885815185403178,0.0
RPS28,0.10771041789287816,0.0227781047675103,0.00011771630370806356,0.00011771630370806356,0.0
SCAMP5,0.0899941141848146,0.006768687463213655,5.885815185403178e-05,5.885815185403178e-05,0.0
SEC62,0.0848145968216598,0.004885226603884638,5.885815185403178e-05,5.885815185403178e-05,0.0
SFRS13A,0.10788699234844026,0.02313125367863449,0.00011771630370806356,0.00011771630370806356,0.0
SLC15A4,0.09535020600353149,0.009123013537374927,5.885815185403178e-05,5.885815185403178e-05,0.0
SLC39A7,0.11153619776339023,0.020482636845203062,0.00023543260741612713,0.00023543260741612713,0.0
SMEK2,0.10464979399646851,0.015420835785756327,0.00011771630370806356,0.00011771630370806356,0.0
SMG5,0.10735726898175398,0.014361389052383756,0.0003531489111241907,0.0003531489111241907,0.0
SNHG9,0.11153619776339023,0.026486168334314303,0.00023543260741612713,0.00023543260741612713,0.0
SNORA65,0.08469688051795174,0.004649793996468511,5.885815185403178e-05,5.885815185403178e-05,0.0
STXBP4,0.10453207769276045,0.012242495585638611,0.00017657445556209535,0.00011771630370806356,5.885815185403178e-05
SUPT5H,0.1153619776339023,0.02672160094173043,0.00023543260741612713,0.00023543260741612713,0.0
TAB3,0.11624484991171277,0.03419658622719247,0.00023543260741612713,0.00023543260741612713,0.0
TAF1D,0.11494997057092407,0.028193054738081223,0.0003531489111241907,0.0002942907592701589,5.885815185403178e-05
THADA,0.10588581518540317,0.018658034137728076,0.00011771630370806356,0.00011771630370806356,0.0
THAP2,0.09711595055915244,0.007886992348440258,5.885815185403178e-05,5.885815185403178e-05,0.0
TMCO1,0.08993525603296057,0.008475573866980576,5.885815185403178e-05,5.885815185403178e-05,0.0
TMEM18,0.09905826957033549,0.011006474396703943,0.00011771630370806356,0.00011771630370806356,0.0
TMEM183A,0.09170100058858152,0.009005297233666863,0.00011771630370806356,0.00011771630370806356,0.0
TMEM183B,0.09170100058858152,0.009005297233666863,0.00011771630370806356,0.00011771630370806356,0.0
TMEM209,0.10353148911124191,0.014067098293113596,5.885815185403178e-05,5.885815185403178e-05,0.0
TMEM49,0.11230135373749264,0.029546792230723956,0.00017657445556209535,0.00017657445556209535,0.0
TMEM79,0.10182460270747498,0.00988816951147734,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
