gene_dmelanogaster_stress_down,dmelanogaster_stress_down_Fraction_sp_less4,dmelanogaster_stress_down_Fraction_sp_less3,dmelanogaster_stress_down_Fraction_sp_less2,dmelanogaster_stress_down_Fraction_sp_1,dmelanogaster_stress_down_Fraction_sp_0
MAEL,0.11042183622828784,0.10943961952026468,0.002533085194375517,0.002533085194375517,0.0
HORMAD1,0.11042183622828784,0.10949131513647643,0.003360215053763441,0.003360215053763441,0.0
FSHR,0.11042183622828784,0.11005996691480563,0.004962779156327543,0.004962779156327543,0.0
SPATS2L,0.11042183622828784,0.10447684036393713,0.0013440860215053765,0.0013440860215053765,0.0
RPL26L1,0.11042183622828784,0.11031844499586435,0.005117866004962779,0.005117866004962779,0.0
SPA17,0.11042183622828784,0.10887096774193548,0.002274607113316791,0.002274607113316791,0.0
ZMAT1,0.11042183622828784,0.10587262200165426,0.0011889991728701406,0.0011889991728701406,0.0
CPEB3,0.11042183622828784,0.10949131513647643,0.0031534325889164597,0.0031534325889164597,0.0
KLF17,0.11042183622828784,0.10897435897435898,0.0049110835401157986,0.004859387923904053,5.1695616211745244e-05
PLA2G5,0.11042183622828784,0.10871588089330025,0.0024813895781637717,0.0024813895781637717,0.0
RBPMS2,0.11042183622828784,0.10959470636889991,0.0027398676592224978,0.0027398676592224978,0.0
POLD2,0.11042183622828784,0.11011166253101737,0.004704301075268817,0.004704301075268817,0.0
PSMC3IP,0.11042183622828784,0.1096980976013234,0.002946650124069479,0.002946650124069479,0.0
HAUS5,0.11042183622828784,0.10788875103391232,0.0012923904052936312,0.0012923904052936312,0.0
NLRP5,0.11042183622828784,0.10669975186104218,0.0010339123242349049,0.0010339123242349049,0.0
OVOL1,0.11042183622828784,0.10938792390405294,0.003980562448304384,0.003980562448304384,0.0
CPEB4,0.11042183622828784,0.10964640198511166,0.0038771712158808935,0.0038771712158808935,0.0
AKAP4,0.11042183622828784,0.1091294458229942,0.0031534325889164597,0.0031534325889164597,0.0
RCOR3,0.11042183622828784,0.10954301075268817,0.0027398676592224978,0.0027398676592224978,0.0
ZNF423,0.11042183622828784,0.11031844499586435,0.007133995037220843,0.007133995037220843,0.0
LHX8,0.11042183622828784,0.10990488006617039,0.005117866004962779,0.005117866004962779,0.0
C8orf4,0.11042183622828784,0.10892266335814722,0.002119520264681555,0.002119520264681555,0.0
DIS3,0.11042183622828784,0.11021505376344086,0.0073407775020678245,0.00728908188585608,5.1695616211745244e-05
DLEU7,0.11042183622828784,0.1081989247311828,0.0017576509511993384,0.0017576509511993384,0.0
CPEB2,0.11042183622828784,0.1092328370554177,0.0028432588916459884,0.0028432588916459884,0.0
FAM173B,0.11042183622828784,0.10856079404466501,0.0013957816377171215,0.0013957816377171215,0.0
ENSG00000249967,0.11042183622828784,0.10845740281224152,0.0024813895781637717,0.0024813895781637717,0.0
TEX11,0.11042183622828784,0.1091294458229942,0.002377998345740281,0.002377998345740281,0.0
MEI1,0.11042183622828784,0.1080955334987593,0.0014474772539288668,0.0014474772539288668,0.0
HIF1AN,0.11042183622828784,0.11000827129859388,0.0057382133995037225,0.0057382133995037225,0.0
CRISP2,0.11042183622828784,0.10954301075268817,0.003360215053763441,0.0033085194375516956,5.1695616211745244e-05
BTG4,0.11042183622828784,0.10830231596360629,0.0018610421836228288,0.0018610421836228288,0.0
TK1,0.11042183622828784,0.11031844499586435,0.00847808105872622,0.00847808105872622,0.0
MCCC2,0.11042183622828784,0.10990488006617039,0.003205128205128205,0.003205128205128205,0.0
GATA5,0.11042183622828784,0.11026674937965261,0.00728908188585608,0.00728908188585608,0.0
LSM6,0.11042183622828784,0.11021505376344086,0.005428039702233251,0.005428039702233251,0.0
TAF7L,0.11042183622828784,0.1098014888337469,0.004859387923904053,0.004859387923904053,0.0
TARBP2,0.11042183622828784,0.10990488006617039,0.003825475599669148,0.003825475599669148,0.0
MTHFSD,0.11042183622828784,0.10918114143920596,0.0016025641025641025,0.0016025641025641025,0.0
CCNB1IP1,0.11042183622828784,0.10892266335814722,0.002377998345740281,0.002377998345740281,0.0
WHSC1,0.11042183622828784,0.11031844499586435,0.012975599669148056,0.012975599669148056,0.0
MSI1,0.11042183622828784,0.11021505376344086,0.004755996691480562,0.004755996691480562,0.0
PRDM9,0.11042183622828784,0.10990488006617039,0.004704301075268817,0.004704301075268817,0.0
SOX30,0.11042183622828784,0.10933622828784119,0.00423904052936311,0.004187344913151364,5.1695616211745244e-05
SYCE2,0.11042183622828784,0.10235732009925558,0.0006203473945409429,0.0006203473945409429,0.0
STK31,0.11042183622828784,0.10783705541770058,0.0013957816377171215,0.0013957816377171215,0.0
CRISP1,0.11042183622828784,0.10794044665012408,0.0013440860215053765,0.0012923904052936312,5.1695616211745244e-05
PRC1,0.11042183622828784,0.11021505376344086,0.0041356492969396195,0.0041356492969396195,0.0
POLR3B,0.11042183622828784,0.11037014061207609,0.010028949545078577,0.010028949545078577,0.0
HORMAD2,0.11042183622828784,0.10933622828784119,0.002274607113316791,0.002274607113316791,0.0
DIS3L,0.11042183622828784,0.11005996691480563,0.0049110835401157986,0.0049110835401157986,0.0
PI4K2B,0.11042183622828784,0.10943961952026468,0.00423904052936311,0.004187344913151364,5.1695616211745244e-05
CEP57,0.11042183622828784,0.10933622828784119,0.002326302729528536,0.002326302729528536,0.0
ZNF239,0.11042183622828784,0.10711331679073614,0.0030500413564929696,0.0030500413564929696,0.0
NOBOX,0.11042183622828784,0.10985318444995865,0.0029983457402812243,0.0029983457402812243,0.0
ENOX1,0.11042183622828784,0.10773366418527709,0.0013957816377171215,0.0013440860215053765,5.1695616211745244e-05
DCAF6,0.11042183622828784,0.10918114143920596,0.0033085194375516956,0.0033085194375516956,0.0
GPX4,0.11042183622828784,0.11011166253101737,0.008839950372208437,0.008839950372208437,0.0
ZCCHC11,0.11042183622828784,0.10949131513647643,0.002688172043010753,0.002688172043010753,0.0
C9orf156,0.11042183622828784,0.10788875103391232,0.0012406947890818859,0.0012406947890818859,0.0
TUT1,0.11042183622828784,0.10954301075268817,0.0030500413564929696,0.0030500413564929696,0.0
PIWIL1,0.11042183622828784,0.11026674937965261,0.006927212572373863,0.006875516956162117,5.1695616211745244e-05
TSPYL2,0.11042183622828784,0.11011166253101737,0.003825475599669148,0.003825475599669148,0.0
DDX43,0.11042183622828784,0.11011166253101737,0.005841604631927212,0.005841604631927212,0.0
OOEP,0.11042183622828784,0.10220223325062035,0.0007237386269644334,0.0007237386269644334,0.0
FETUB,0.11042183622828784,0.1086641852770885,0.003928866832092638,0.003928866832092638,0.0
CENPU,0.11042183622828784,0.10974979321753515,0.002326302729528536,0.002326302729528536,0.0
FAM64A,0.11042183622828784,0.10964640198511166,0.0021712158808933004,0.0021712158808933004,0.0
PRSS50,0.11042183622828784,0.10892266335814722,0.0021712158808933004,0.0021712158808933004,0.0
LIN28B,0.11042183622828784,0.11011166253101737,0.005066170388751034,0.005066170388751034,0.0
CENPO,0.11042183622828784,0.10881927212572375,0.0014991728701406121,0.0014991728701406121,0.0
ZNF528,0.11042183622828784,0.10530397022332506,0.002533085194375517,0.002533085194375517,0.0
CNTD1,0.11042183622828784,0.09708436724565757,0.0007237386269644334,0.0007237386269644334,0.0
NPM2,0.11042183622828784,0.1091294458229942,0.002533085194375517,0.002533085194375517,0.0
CKAP2L,0.11042183622828784,0.1091294458229942,0.0020161290322580645,0.0020161290322580645,0.0
CEP350,0.11042183622828784,0.10995657568238214,0.004962779156327543,0.004962779156327543,0.0
SPATA3,0.11037014061207609,0.08643507030603804,0.0002584780810587262,0.0002584780810587262,0.0
PPIAL4F,0.11042183622828784,0.11011166253101737,0.0041356492969396195,0.0041356492969396195,0.0
ENSG00000258643,0.11042183622828784,0.11031844499586435,0.006617038875103391,0.006617038875103391,0.0
SPATA22,0.11042183622828784,0.10370140612076095,0.0010856079404466502,0.0010856079404466502,0.0
PRMT6,0.11042183622828784,0.11026674937965261,0.006978908188585608,0.006978908188585608,0.0
KIAA1456,0.11042183622828784,0.11016335814722912,0.0036703887510339123,0.0036703887510339123,0.0
CENPP,0.11042183622828784,0.10726840363937139,0.0010856079404466502,0.0010856079404466502,0.0
GDPGP1,0.11042183622828784,0.10576923076923077,0.0012406947890818859,0.0012406947890818859,0.0
KHDC3L,0.11042183622828784,0.10473531844499587,0.0014991728701406121,0.0014991728701406121,0.0
KHDRBS3,0.11042183622828784,0.11026674937965261,0.005583126550868486,0.005531430934656741,5.1695616211745244e-05
SPATA24,0.11042183622828784,0.09217328370554177,0.0006720430107526882,0.0006720430107526882,0.0
PADI6,0.11042183622828784,0.10680314309346567,0.0006720430107526882,0.0006720430107526882,0.0
TEX14,0.11042183622828784,0.10613110008271298,0.0013957816377171215,0.0013957816377171215,0.0
C17orf104,0.11042183622828784,0.10132340777502068,0.0008788254755996692,0.0008788254755996692,0.0
ENSG00000257529,0.11042183622828784,0.10933622828784119,0.002688172043010753,0.002688172043010753,0.0
ENSG00000270339,0.11042183622828784,0.11011166253101737,0.0041356492969396195,0.0041356492969396195,0.0
MTIF3,0.11042183622828784,0.11016335814722912,0.004445822994210091,0.004445822994210091,0.0
PIWIL2,0.11042183622828784,0.11000827129859388,0.003773779983457403,0.003773779983457403,0.0
TNP2,0.11042183622828784,0.10892266335814722,0.0028949545078577337,0.0028949545078577337,0.0
ZNF771,0.11042183622828784,0.10395988420181969,0.002326302729528536,0.002326302729528536,0.0
RFX2,0.11042183622828784,0.10995657568238214,0.00532464846980976,0.00532464846980976,0.0
EIF4ENIF1,0.11042183622828784,0.10974979321753515,0.003515301902398677,0.003515301902398677,0.0
RCOR2,0.11042183622828784,0.10943961952026468,0.003618693134822167,0.003618693134822167,0.0
TDRD5,0.11042183622828784,0.11016335814722912,0.005531430934656741,0.005531430934656741,0.0
SLC18A2,0.11042183622828784,0.10995657568238214,0.004290736145574855,0.004290736145574855,0.0
ENSG00000279782,0.11042183622828784,0.11011166253101737,0.0041356492969396195,0.0041356492969396195,0.0
CEP70,0.11042183622828784,0.10938792390405294,0.001705955334987593,0.001705955334987593,0.0
DEPDC1,0.11042183622828784,0.10892266335814722,0.0021712158808933004,0.0021712158808933004,0.0
ADAM18,0.11042183622828784,0.1038564929693962,0.0011373035566583955,0.0010856079404466502,5.1695616211745244e-05
BTG3,0.11042183622828784,0.10964640198511166,0.0033085194375516956,0.0033085194375516956,0.0
GPS2,0.11042183622828784,0.10943961952026468,0.002791563275434243,0.002791563275434243,0.0
PRM1,0.11042183622828784,0.10308105872622002,0.0010339123242349049,0.0010339123242349049,0.0
TRIM71,0.11042183622828784,0.11000827129859388,0.0059966914805624485,0.0059966914805624485,0.0
HEY2,0.11042183622828784,0.10974979321753515,0.004394127377998346,0.004394127377998346,0.0
C19orf57,0.11042183622828784,0.08447063688999173,0.0003618693134822167,0.0003618693134822167,0.0
RPL36AL,0.11042183622828784,0.11000827129859388,0.0037220843672456576,0.0037220843672456576,0.0
ENSG00000280071,0.11042183622828784,0.10902605459057071,0.002274607113316791,0.002274607113316791,0.0
SNRPD2,0.11042183622828784,0.11037014061207609,0.007806038047973532,0.007806038047973532,0.0
GSTCD,0.11042183622828784,0.10964640198511166,0.002946650124069479,0.002946650124069479,0.0
TDRD12,0.11042183622828784,0.11016335814722912,0.006358560794044665,0.006358560794044665,0.0
MRPL24,0.11042183622828784,0.11011166253101737,0.003980562448304384,0.003980562448304384,0.0
PAPOLB,0.11042183622828784,0.11000827129859388,0.0032568238213399503,0.0032568238213399503,0.0
PITX3,0.11042183622828784,0.10985318444995865,0.0032568238213399503,0.0032568238213399503,0.0
ADAM32,0.11042183622828784,0.10861248966087676,0.0025847808105872623,0.002533085194375517,5.1695616211745244e-05
BRDT,0.11042183622828784,0.11037014061207609,0.009822167080231597,0.009822167080231597,0.0
HIST1H1E,0.11042183622828784,0.10974979321753515,0.0037220843672456576,0.0037220843672456576,0.0
HIST1H1A,0.11042183622828784,0.10954301075268817,0.003980562448304384,0.003980562448304384,0.0
ARHGAP19,0.11042183622828784,0.10892266335814722,0.0038771712158808935,0.0038771712158808935,0.0
LIN28A,0.11042183622828784,0.11037014061207609,0.008633167907361456,0.008633167907361456,0.0
TGFBI,0.11042183622828784,0.11016335814722912,0.00739247311827957,0.00739247311827957,0.0
C21orf33,0.11042183622828784,0.10949131513647643,0.0027398676592224978,0.0027398676592224978,0.0
ZCCHC6,0.11042183622828784,0.1091294458229942,0.002326302729528536,0.002326302729528536,0.0
RIBC2,0.11042183622828784,0.10628618693134823,0.0017576509511993384,0.0017576509511993384,0.0
CEP55,0.11042183622828784,0.11011166253101737,0.0041356492969396195,0.0041356492969396195,0.0
PABPN1L,0.11042183622828784,0.1081989247311828,0.0014991728701406121,0.0014991728701406121,0.0
PAPD4,0.11042183622828784,0.10985318444995865,0.003825475599669148,0.003825475599669148,0.0
PARN,0.11042183622828784,0.10959470636889991,0.004445822994210091,0.004445822994210091,0.0
CPEB1,0.11042183622828784,0.1096980976013234,0.004497518610421836,0.004497518610421836,0.0
ATL3,0.11042183622828784,0.10902605459057071,0.0017576509511993384,0.0017576509511993384,0.0
PIWIL3,0.11042183622828784,0.10788875103391232,0.0020161290322580645,0.001964433416046319,5.1695616211745244e-05
GLTP,0.11042183622828784,0.1081989247311828,0.0029983457402812243,0.002946650124069479,5.1695616211745244e-05
SPACA3,0.11042183622828784,0.10654466501240695,0.0014474772539288668,0.0013957816377171215,5.1695616211745244e-05
DPPA5,0.11042183622828784,0.10339123242349049,0.0012406947890818859,0.0012406947890818859,0.0
PRMT2,0.11042183622828784,0.11021505376344086,0.006255169561621175,0.006255169561621175,0.0
RPL36A,0.11042183622828784,0.1096980976013234,0.003928866832092638,0.003928866832092638,0.0
TAF12,0.11042183622828784,0.11005996691480563,0.004600909842845327,0.004600909842845327,0.0
DDX20,0.11042183622828784,0.11037014061207609,0.0073407775020678245,0.0073407775020678245,0.0
HIST1H1T,0.11042183622828784,0.10918114143920596,0.002946650124069479,0.002946650124069479,0.0
CDT1,0.11042183622828784,0.11031844499586435,0.005944995864350703,0.005944995864350703,0.0
TPPP2,0.11042183622828784,0.1080955334987593,0.0010339123242349049,0.0010339123242349049,0.0
POU6F2,0.11042183622828784,0.10928453267162945,0.0034636062861869315,0.0034636062861869315,0.0
NIPA2,0.11042183622828784,0.10897435897435898,0.0027398676592224978,0.0027398676592224978,0.0
STAG3,0.11042183622828784,0.10974979321753515,0.0022229114971050457,0.0022229114971050457,0.0
FOXN4,0.11042183622828784,0.10990488006617039,0.004652605459057072,0.004652605459057072,0.0
SNURF,0.11042183622828784,0.08643507030603804,0.0005169561621174524,0.0005169561621174524,0.0
TFDP3,0.11042183622828784,0.1096980976013234,0.003515301902398677,0.003515301902398677,0.0
APMAP,0.11042183622828784,0.11016335814722912,0.004394127377998346,0.004394127377998346,0.0
ENSG00000260836,0.11042183622828784,0.11016335814722912,0.004549214226633582,0.004549214226633582,0.0
SPATA17,0.11042183622828784,0.10416666666666667,0.0007754342431761787,0.0007237386269644334,5.1695616211745244e-05
TDP1,0.11042183622828784,0.1098014888337469,0.004600909842845327,0.004600909842845327,0.0
SPATA18,0.11042183622828784,0.10737179487179487,0.0021712158808933004,0.0021712158808933004,0.0
MSH4,0.11042183622828784,0.11011166253101737,0.004859387923904053,0.004859387923904053,0.0
PPIAL4D,0.11042183622828784,0.11005996691480563,0.004083953680727875,0.004083953680727875,0.0
SPERT,0.11042183622828784,0.10256410256410256,0.0006203473945409429,0.0006203473945409429,0.0
KDM3A,0.11042183622828784,0.1096980976013234,0.005272952853598015,0.005272952853598015,0.0
XPO4,0.11042183622828784,0.10892266335814722,0.0028949545078577337,0.0028949545078577337,0.0
PRDM6,0.11042183622828784,0.10902605459057071,0.003825475599669148,0.003825475599669148,0.0
C2orf81,0.11042183622828784,0.1037531017369727,0.001705955334987593,0.001705955334987593,0.0
MOCS1,0.11042183622828784,0.11011166253101737,0.003411910669975186,0.003360215053763441,5.1695616211745244e-05
DPPA3,0.11042183622828784,0.10664805624483044,0.0020161290322580645,0.0020161290322580645,0.0
NR6A1,0.11042183622828784,0.11005996691480563,0.005117866004962779,0.005117866004962779,0.0
SMCP,0.11042183622828784,0.10359801488833748,0.0008788254755996692,0.0008788254755996692,0.0
TDRD10,0.11042183622828784,0.09108767576509512,0.0006203473945409429,0.0005686517783291977,5.1695616211745244e-05
RBMXL2,0.11042183622828784,0.10313275434243176,0.0007754342431761787,0.0007754342431761787,0.0
ZNF467,0.11042183622828784,0.1086641852770885,0.004290736145574855,0.004290736145574855,0.0
ZNF367,0.11042183622828784,0.10938792390405294,0.004032258064516129,0.004032258064516129,0.0
NIPAL4,0.11042183622828784,0.1080955334987593,0.0018610421836228288,0.0018610421836228288,0.0
RAD9B,0.11042183622828784,0.10732009925558313,0.002533085194375517,0.002533085194375517,0.0
RBM44,0.11042183622828784,0.09708436724565757,0.0005169561621174524,0.0005169561621174524,0.0
DNAH7,0.11042183622828784,0.11005996691480563,0.004342431761786601,0.004342431761786601,0.0
COL16A1,0.11042183622828784,0.10985318444995865,0.003101736972704715,0.003101736972704715,0.0
AHNAK2,0.11042183622828784,0.10907775020678247,0.0018093465674110835,0.0018093465674110835,0.0
LOXL2,0.11042183622828784,0.1096980976013234,0.002533085194375517,0.002533085194375517,0.0
COL9A3,0.11042183622828784,0.1092328370554177,0.002946650124069479,0.002946650124069479,0.0
TPBG,0.11042183622828784,0.11016335814722912,0.003360215053763441,0.0033085194375516956,5.1695616211745244e-05
FAM117A,0.11042183622828784,0.09222497932175351,0.0004652605459057072,0.0004652605459057072,0.0
RNF121,0.11042183622828784,0.10116832092638545,0.0009822167080231596,0.0009822167080231596,0.0
PSORS1C2,0.11042183622828784,0.10220223325062035,0.0006203473945409429,0.0006203473945409429,0.0
NPHS2,0.11042183622828784,0.10985318444995865,0.004445822994210091,0.004445822994210091,0.0
PSG7,0.11042183622828784,0.09966914805624483,0.0006720430107526882,0.0006720430107526882,0.0
LHFPL2,0.11042183622828784,0.10732009925558313,0.0017576509511993384,0.0017576509511993384,0.0
PARVG,0.11042183622828784,0.11016335814722912,0.005531430934656741,0.005531430934656741,0.0
MBNL3,0.11042183622828784,0.1098014888337469,0.004032258064516129,0.004032258064516129,0.0
UNC5D,0.11042183622828784,0.10943961952026468,0.0037220843672456576,0.0037220843672456576,0.0
CLIP1,0.11042183622828784,0.11021505376344086,0.006048387096774193,0.006048387096774193,0.0
LAMA4,0.11042183622828784,0.11011166253101737,0.005169561621174525,0.005169561621174525,0.0
GPR116,0.11042183622828784,0.10814722911497104,0.0012406947890818859,0.0012406947890818859,0.0
COL6A5,0.11042183622828784,0.10783705541770058,0.001705955334987593,0.001705955334987593,0.0
ITGA7,0.11042183622828784,0.11011166253101737,0.004600909842845327,0.004549214226633582,5.1695616211745244e-05
TSPAN3,0.11042183622828784,0.10902605459057071,0.002377998345740281,0.002377998345740281,0.0
YY1AP1,0.11042183622828784,0.10520057899090157,0.001705955334987593,0.001705955334987593,0.0
TUFT1,0.11042183622828784,0.10664805624483044,0.0013440860215053765,0.0013440860215053765,0.0
PTPRK,0.11042183622828784,0.11016335814722912,0.0070822994210090985,0.0070822994210090985,0.0
MFAP5,0.11042183622828784,0.10778535980148883,0.001705955334987593,0.001705955334987593,0.0
COL4A6,0.11042183622828784,0.11000827129859388,0.003825475599669148,0.003773779983457403,5.1695616211745244e-05
KRT15,0.11042183622828784,0.10949131513647643,0.002326302729528536,0.002326302729528536,0.0
RNF38,0.11042183622828784,0.10949131513647643,0.004549214226633582,0.004549214226633582,0.0
LIFR,0.11042183622828784,0.10964640198511166,0.003515301902398677,0.003515301902398677,0.0
PAPLN,0.11042183622828784,0.1096980976013234,0.0036703887510339123,0.0036703887510339123,0.0
LAMA2,0.11042183622828784,0.11021505376344086,0.006358560794044665,0.006358560794044665,0.0
WDR73,0.11042183622828784,0.11016335814722912,0.007806038047973532,0.007806038047973532,0.0
ZNF8,0.11042183622828784,0.10768196856906534,0.0027398676592224978,0.0027398676592224978,0.0
CCDC186,0.11042183622828784,0.10902605459057071,0.0036703887510339123,0.0036703887510339123,0.0
ZNF280B,0.11042183622828784,0.1091294458229942,0.003825475599669148,0.003825475599669148,0.0
TSPAN33,0.11042183622828784,0.10773366418527709,0.0012923904052936312,0.0012923904052936312,0.0
KRT81,0.11042183622828784,0.10757857733664185,0.0011889991728701406,0.0011889991728701406,0.0
RFPL4A,0.11042183622828784,0.10302936311000827,0.0016025641025641025,0.0016025641025641025,0.0
FEZ2,0.11042183622828784,0.10949131513647643,0.0020678246484698098,0.0020678246484698098,0.0
SMARCAL1,0.11042183622828784,0.11026674937965261,0.007806038047973532,0.007806038047973532,0.0
FAM228B,0.11042183622828784,0.08958850289495451,0.00031017369727047146,0.00031017369727047146,0.0
TM4SF1,0.11042183622828784,0.10918114143920596,0.0021712158808933004,0.0021712158808933004,0.0
LOXL3,0.11042183622828784,0.10742349048800662,0.0009822167080231596,0.0009822167080231596,0.0
PPP1R14A,0.11042183622828784,0.1092328370554177,0.0027398676592224978,0.0027398676592224978,0.0
GPR110,0.11042183622828784,0.10856079404466501,0.0016542597187758478,0.0016542597187758478,0.0
PRR14L,0.11042183622828784,0.09930727874276261,0.0009305210918114144,0.0009305210918114144,0.0
AK7,0.11042183622828784,0.10959470636889991,0.0049110835401157986,0.0049110835401157986,0.0
NEBL,0.11042183622828784,0.10974979321753515,0.003773779983457403,0.003773779983457403,0.0
SOWAHB,0.11042183622828784,0.10018610421836228,0.0006203473945409429,0.0006203473945409429,0.0
TTC21B,0.11042183622828784,0.10825062034739454,0.0018610421836228288,0.0018610421836228288,0.0
CD9,0.11042183622828784,0.11011166253101737,0.006461952026468156,0.006461952026468156,0.0
FXYD3,0.11042183622828784,0.10835401157981803,0.0016542597187758478,0.0016542597187758478,0.0
PAFAH2,0.11042183622828784,0.10814722911497104,0.0028432588916459884,0.0028432588916459884,0.0
PPFIBP1,0.11042183622828784,0.10845740281224152,0.0024296939619520264,0.0024296939619520264,0.0
ICAM4,0.11042183622828784,0.09630893300248139,0.0014474772539288668,0.0014474772539288668,0.0
ITGA2B,0.11042183622828784,0.11026674937965261,0.007754342431761787,0.007702646815550041,5.1695616211745244e-05
EMILIN1,0.11042183622828784,0.1071650124069479,0.001912737799834574,0.001912737799834574,0.0
FCER1G,0.11042183622828784,0.10995657568238214,0.0054797353184449955,0.0054797353184449955,0.0
ITGA11,0.11042183622828784,0.10892266335814722,0.0026364764267990076,0.0025847808105872623,5.1695616211745244e-05
TRAM2,0.11042183622828784,0.10861248966087676,0.0018610421836228288,0.0018610421836228288,0.0
CDCP1,0.11042183622828784,0.10576923076923077,0.0012923904052936312,0.0012923904052936312,0.0
MTMR2,0.11042183622828784,0.11011166253101737,0.004032258064516129,0.003980562448304384,5.1695616211745244e-05
MTM1,0.11042183622828784,0.11016335814722912,0.004032258064516129,0.003980562448304384,5.1695616211745244e-05
SCGB1D1,0.11042183622828784,0.10700992555831265,0.0011889991728701406,0.0011889991728701406,0.0
COL11A1,0.11042183622828784,0.11000827129859388,0.004394127377998346,0.004394127377998346,0.0
PLOD2,0.11042183622828784,0.11000827129859388,0.0054797353184449955,0.0054797353184449955,0.0
SLC39A10,0.11042183622828784,0.10695822994210091,0.0020161290322580645,0.001964433416046319,5.1695616211745244e-05
PPM1M,0.11042183622828784,0.10333953680727874,0.0008788254755996692,0.0008788254755996692,0.0
COTL1,0.11042183622828784,0.11005996691480563,0.004600909842845327,0.004600909842845327,0.0
RBM41,0.11042183622828784,0.10752688172043011,0.0022229114971050457,0.0022229114971050457,0.0
NXF5,0.11042183622828784,0.11011166253101737,0.003980562448304384,0.003980562448304384,0.0
SOCS6,0.11042183622828784,0.10964640198511166,0.00423904052936311,0.004187344913151364,5.1695616211745244e-05
PLA2G7,0.11042183622828784,0.11000827129859388,0.0037220843672456576,0.0037220843672456576,0.0
COL5A1,0.11042183622828784,0.11016335814722912,0.004187344913151364,0.004187344913151364,0.0
CNN3,0.11042183622828784,0.11000827129859388,0.0049110835401157986,0.0049110835401157986,0.0
TENM4,0.11042183622828784,0.10985318444995865,0.002119520264681555,0.002119520264681555,0.0
BRMS1,0.11042183622828784,0.10990488006617039,0.0032568238213399503,0.0032568238213399503,0.0
TSPAN19,0.11037014061207609,0.09832506203473945,0.0005686517783291977,0.0005686517783291977,0.0
COL6A6,0.11042183622828784,0.10902605459057071,0.0024296939619520264,0.0024296939619520264,0.0
CD37,0.11042183622828784,0.10830231596360629,0.002688172043010753,0.002688172043010753,0.0
ZCCHC16,0.11042183622828784,0.09672249793217536,0.0007754342431761787,0.0007754342431761787,0.0
COL9A1,0.11042183622828784,0.10985318444995865,0.002326302729528536,0.002326302729528536,0.0
COL6A2,0.11042183622828784,0.11016335814722912,0.0038771712158808935,0.0038771712158808935,0.0
ADAMTS12,0.11042183622828784,0.10892266335814722,0.0015508684863523574,0.0015508684863523574,0.0
SGCE,0.11042183622828784,0.11005996691480563,0.003101736972704715,0.0030500413564929696,5.1695616211745244e-05
CLEC3B,0.11042183622828784,0.10985318444995865,0.0038771712158808935,0.0038771712158808935,0.0
COL4A3,0.11042183622828784,0.1098014888337469,0.002946650124069479,0.002946650124069479,0.0
BMP6,0.11042183622828784,0.10995657568238214,0.005169561621174525,0.005169561621174525,0.0
GPR39,0.11042183622828784,0.1098014888337469,0.003980562448304384,0.003980562448304384,0.0
LRRC38,0.11042183622828784,0.10974979321753515,0.0027398676592224978,0.0027398676592224978,0.0
GP6,0.11042183622828784,0.10773366418527709,0.0020678246484698098,0.0020678246484698098,0.0
COL1A1,0.11042183622828784,0.11026674937965261,0.011579818031430935,0.011579818031430935,0.0
COL14A1,0.11042183622828784,0.10974979321753515,0.002688172043010753,0.002688172043010753,0.0
FERMT1,0.11042183622828784,0.1091294458229942,0.0028432588916459884,0.0028432588916459884,0.0
DEF6,0.11042183622828784,0.10690653432588916,0.002377998345740281,0.002377998345740281,0.0
COL6A3,0.11042183622828784,0.11005996691480563,0.003928866832092638,0.003928866832092638,0.0
FAM53B,0.11042183622828784,0.10742349048800662,0.0015508684863523574,0.0015508684863523574,0.0
SYNPO,0.11042183622828784,0.11000827129859388,0.004083953680727875,0.004083953680727875,0.0
ITGA6,0.11042183622828784,0.11021505376344086,0.00728908188585608,0.007237386269644334,5.1695616211745244e-05
EGFL8,0.11042183622828784,0.10757857733664185,0.001964433416046319,0.001964433416046319,0.0
OR2V2,0.11042183622828784,0.08074855252274607,0.0003618693134822167,0.0003618693134822167,0.0
FAM57A,0.11042183622828784,0.10442514474772539,0.0011373035566583955,0.0011373035566583955,0.0
LAMB3,0.11042183622828784,0.11005996691480563,0.004032258064516129,0.004032258064516129,0.0
FRAS1,0.11042183622828784,0.11037014061207609,0.007702646815550041,0.007702646815550041,0.0
KRT80,0.11042183622828784,0.10850909842845327,0.0013440860215053765,0.0013440860215053765,0.0
ECM1,0.11042183622828784,0.10876757650951199,0.002119520264681555,0.002119520264681555,0.0
DAG1,0.11042183622828784,0.11026674937965261,0.004600909842845327,0.004600909842845327,0.0
WFIKKN2,0.11042183622828784,0.10695822994210091,0.002533085194375517,0.002533085194375517,0.0
COL9A2,0.11042183622828784,0.1096980976013234,0.0029983457402812243,0.0029983457402812243,0.0
DNAJC28,0.11042183622828784,0.10571753515301903,0.0016542597187758478,0.0016542597187758478,0.0
PHOSPHO2,0.11042183622828784,0.09987593052109181,0.0012406947890818859,0.0012406947890818859,0.0
C14orf37,0.11042183622828784,0.08457402812241521,0.0006203473945409429,0.0006203473945409429,0.0
CHRD,0.11042183622828784,0.10995657568238214,0.0057382133995037225,0.0057382133995037225,0.0
PTPRD,0.11042183622828784,0.11031844499586435,0.012251861042183622,0.012251861042183622,0.0
