gene_hsapiens_stress_up,hsapiens_stress_up_Fraction_sp_less7,hsapiens_stress_up_Fraction_sp_less6,hsapiens_stress_up_Fraction_sp_less5,hsapiens_stress_up_Fraction_sp_less4,hsapiens_stress_up_Fraction_sp_less3,hsapiens_stress_up_Fraction_sp_less2,hsapiens_stress_up_Fraction_sp_1,hsapiens_stress_up_Fraction_sp_0
NIF3L1,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.268682630398611,0.21037401432395283,0.004485278159589091,0.004485278159589091,0.0
TMBIM6,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.2694784055559575,0.2519713520943355,0.014902698401215365,0.014902698401215365,0.0
TMBIM4,0.26991246473269187,0.2696954351443247,0.26940606235983505,0.24676264197352238,0.010345077045503871,0.00014468639224480938,7.234319612240469e-05,7.234319612240469e-05
TMBIM1,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.2694784055559575,0.25233306807494754,0.013817550459379295,0.013817550459379295,0.0
DRD4,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.2694784055559575,0.2526224408594372,0.023366852347536715,0.023366852347536715,0.0
DRD5,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.26940606235983505,0.18150907907111336,0.004340591767344281,0.004340591767344281,0.0
DRD2,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.2694784055559575,0.23569413296679448,0.012877088909788035,0.012877088909788035,0.0
DRD3,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.26911668957534546,0.12392389495767923,0.0031831006293858064,0.0031831006293858064,0.0
DRD1,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.268320914417999,0.13846487737828259,0.0022426390797945454,0.0021702958836721407,7.234319612240469e-05
RNF44,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.2696230919482023,0.2586992693337192,0.03132460392100123,0.03125226072487883,7.234319612240469e-05
GLG1,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.2694784055559575,0.2498733994067858,0.018447515011213195,0.018447515011213195,0.0
TTC9C,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.2688273167908558,0.18136439267886856,0.004051218982854663,0.004051218982854663,0.0
TTC9B,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.2685379440063662,0.15720176517398537,0.0015915503146929032,0.0015915503146929032,0.0
NOSIP,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.2688273167908558,0.1987267597482457,0.0031831006293858064,0.0031831006293858064,0.0
ENTPD7,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26955074875207985,0.2536352456051508,0.01772408304998915,0.01772408304998915,0.0
ENTPD6,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.2694784055559575,0.24719670115025683,0.01186428416407437,0.01186428416407437,0.0
ENTPD5,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.2689720031831006,0.1758663097735658,0.0029660710410185924,0.0028937278448961873,7.234319612240469e-05
ENTPD4,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.2689720031831006,0.20285032192722274,0.005859798885914779,0.005859798885914779,0.0
ENTPD3,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.26918903277146783,0.20762497287130147,0.005642769297547565,0.005642769297547565,0.0
ENTPD2,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.26940606235983505,0.23554944657454965,0.010562106633871084,0.010562106633871084,0.0
ENTPD1,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.26955074875207985,0.2513926065253563,0.024452000289372784,0.02437965709325038,7.234319612240469e-05
ENTPD8,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.2696230919482023,0.25580554148882295,0.020111408522028505,0.020111408522028505,0.0
SNAPC3,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.26926137596759026,0.24343485495189177,0.01757939665774434,0.01757939665774434,0.0
SNAPC2,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.26940606235983505,0.25052448817188744,0.018664544599580408,0.018664544599580408,0.0
SNAPC1,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.26911668957534546,0.2298343340808797,0.008898213123055776,0.008898213123055776,0.0
SNAPC5,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.2696230919482023,0.2558778846849454,0.022932793170802285,0.02286044997467988,7.234319612240469e-05
SNAPC4,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.25486507993923174,0.022354047601823048,0.022354047601823048,0.0
XIAP,0.26991246473269187,0.2698401215365695,0.2696230919482023,0.266005932142082,0.09296100701729003,0.0006510887651016422,0.0005787455689792375,7.234319612240469e-05
HESX1,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.26918903277146783,0.2082760616364031,0.005208710120813137,0.005208710120813137,0.0
CAGE1,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.26955074875207985,0.17326195471315922,0.003978875786732258,0.003978875786732258,0.0
PROCR,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.2693337191637126,0.2451710916588295,0.02850321927222745,0.02850321927222745,0.0
ODF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODF2,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.26911668957534546,0.23750271286985458,0.015192071185704984,0.015192071185704984,0.0
ODF1,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.26940606235983505,0.1406351732619547,0.0039065325906098534,0.0039065325906098534,0.0
KIF3B,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.2696230919482023,0.2545757071547421,0.017362367069377126,0.017362367069377126,0.0
KIF3C,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.26955074875207985,0.2542863343702525,0.02257107719019026,0.02257107719019026,0.0
KIF3A,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.2696230919482023,0.2613759675902481,0.046516675106706214,0.046516675106706214,0.0
TMEFF2,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.26926137596759026,0.20176517398538668,0.007089633219995659,0.007089633219995659,0.0
STAMBP,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.2693337191637126,0.2252767127251682,0.006149171670404399,0.006149171670404399,0.0
TLR10,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.2693337191637126,0.24111987267597482,0.02380091152427114,0.02380091152427114,0.0
TBXA2R,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.26926137596759026,0.2301960500614917,0.00911524271142299,0.00911524271142299,0.0
SEL1L,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.26926137596759026,0.24090284308760762,0.006076828474281994,0.006076828474281994,0.0
CGB5,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.26889965998697823,0.12551544527237213,0.0007957751573464516,0.0007957751573464516,0.0
CGB7,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.26955074875207985,0.23815380163495622,0.011719597771829559,0.011719597771829559,0.0
PDSS2,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.26911668957534546,0.228459813354554,0.007089633219995659,0.007089633219995659,0.0
PDSS1,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.2689720031831006,0.18577732764233523,0.0018085799030601172,0.0018085799030601172,0.0
KIAA2018,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.2678145120451422,0.15329523258337555,0.0016638935108153079,0.0016638935108153079,0.0
CNTLN,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.2694784055559575,0.2560949142733126,0.028720248860594662,0.028647905664472256,7.234319612240469e-05
DYRK3,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.2686102872024886,0.18353468856254068,0.003472473413875425,0.003472473413875425,0.0
EMP2,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.2694784055559575,0.2516819793098459,0.019894378933661288,0.019822035737538886,7.234319612240469e-05
EMP3,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.26955074875207985,0.25746943499963826,0.030456485567532374,0.030456485567532374,0.0
EMP1,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.26955074875207985,0.25349055921290603,0.02683932576141214,0.026766982565289733,7.234319612240469e-05
TMSB4X,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.26955074875207985,0.2546480503508645,0.029516024017941112,0.029516024017941112,0.0
CCDC23,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.2694784055559575,0.24466468928597265,0.01063444982999349,0.01063444982999349,0.0
CCDC22,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.2684656008102438,0.18273891340519424,0.0015192071185704985,0.0015192071185704985,0.0
CCDC25,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.2688273167908558,0.2101569847355856,0.0033277870216306157,0.0033277870216306157,0.0
VHL,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26926137596759026,0.23345149388699993,0.009983361064891847,0.009983361064891847,0.0
CDKN3,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.2685379440063662,0.15712942197786298,0.002532011864284164,0.002532011864284164,0.0
HNMT,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.2693337191637126,0.22954496129639007,0.00694494682775085,0.006872603631628445,7.234319612240469e-05
UBE2G2,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26759748245677495,0.1125660131664617,0.00028937278448961875,0.00028937278448961875,0.0
UBE2G1,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.268682630398611,0.2207190913694567,0.0031107574332634017,0.0031107574332634017,0.0
KCTD20,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.2694784055559575,0.24799247630760327,0.01157491137958475,0.01157491137958475,0.0
KCTD21,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.2680315416335094,0.15423569413296678,0.0010128047457136657,0.0010128047457136657,0.0
CEBPZ,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.2684656008102438,0.22245532807639443,0.010345077045503871,0.010345077045503871,0.0
FAM101B,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26904434637922303,0.21695724517109166,0.009766331476524634,0.009766331476524634,0.0
SGPL1,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.2696230919482023,0.2532011864284164,0.02097952687549736,0.02097952687549736,0.0
APBB1,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.26955074875207985,0.2623164291398394,0.045576213557114956,0.045576213557114956,0.0
APBB2,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.2694784055559575,0.25269478405555956,0.03212037907834768,0.03212037907834768,0.0
APBB3,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.26940606235983505,0.2482095058959705,0.021196556463864574,0.021196556463864574,0.0
UNKL,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26904434637922303,0.22592780149026984,0.014975041597337771,0.014902698401215365,7.234319612240469e-05
WDR6,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.2694784055559575,0.2513202633292339,0.02604355060406569,0.025971207407943283,7.234319612240469e-05
WDR5,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26889965998697823,0.22498733994067857,0.007596035592852492,0.007596035592852492,0.0
WDR4,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.2685379440063662,0.2100846415394632,0.006800260435506041,0.006727917239383636,7.234319612240469e-05
WDR3,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.2688273167908558,0.22484265354843377,0.008102437965709326,0.008102437965709326,0.0
DIAPH1,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.2694784055559575,0.2511032337408667,0.025247775446719235,0.025247775446719235,0.0
WDR1,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.26926137596759026,0.2499457426029082,0.0170006510887651,0.016928307892642696,7.234319612240469e-05
DIAPH3,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.26955074875207985,0.228098097373942,0.009042899515300585,0.008970556319178181,7.234319612240469e-05
COX6A1,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.26940606235983505,0.24169861824495406,0.007523692396730087,0.007523692396730087,0.0
POU2AF1,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.26955074875207985,0.2486435650727049,0.02763510091875859,0.027562757722636187,7.234319612240469e-05
SNX32,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.26904434637922303,0.20190986037763148,0.0031831006293858064,0.0031831006293858064,0.0
IRGQ,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.26904434637922303,0.23063010923822613,0.008319467554076539,0.008247124357954135,7.234319612240469e-05
CHRAC1,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.2686102872024886,0.2142805469145627,0.0046299645518339,0.004557621355711495,7.234319612240469e-05
C1orf141,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.20140345800477466,0.00571511249366997,0.00571511249366997,0.0
GABRR1,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.26361860667004267,0.04253779931997396,0.00014468639224480938,0.00014468639224480938,0.0
GABRR2,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.2678145120451422,0.1418650075960356,0.0005787455689792375,0.0005787455689792375,0.0
GABRR3,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.26918903277146783,0.09853143311871518,0.0028937278448961873,0.0028213846487737827,7.234319612240469e-05
TRIM59,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.2511032337408667,0.021124213267742168,0.021051870071619763,7.234319612240469e-05
TRIM58,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.2689720031831006,0.18910511466396585,0.004412934963466686,0.004340591767344281,7.234319612240469e-05
TRIM55,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.26918903277146783,0.20002893727844895,0.003255443825508211,0.0031831006293858064,7.234319612240469e-05
TRIM54,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.2655718729653476,0.04514215438038052,0.00014468639224480938,0.00014468639224480938,0.0
TRIM56,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.2693337191637126,0.24936699703392895,0.02126889965998698,0.021196556463864574,7.234319612240469e-05
RNASET2,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26940606235983505,0.25204369529045795,0.028141503291615425,0.02806916009549302,7.234319612240469e-05
TRIM52,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.26940606235983505,0.24965636981841857,0.029371337625696305,0.029371337625696305,0.0
CCNDBP1,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26774216884901975,0.11632785936482674,0.0010128047457136657,0.0010128047457136657,0.0
NUS1,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26918903277146783,0.20031831006293857,0.002749041452651378,0.002749041452651378,0.0
ATP6V1E1,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26940606235983505,0.24914996744556175,0.011357881791217536,0.011357881791217536,0.0
ATP6V1E2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRTCAP2,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.2689720031831006,0.17962815597193085,0.001157491137958475,0.001157491137958475,0.0
MYOG,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.26795919843738697,0.0957100484699414,0.0009404615495912609,0.0009404615495912609,0.0
HSD17B8,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.2694784055559575,0.25566085509657815,0.026115893800188094,0.026115893800188094,0.0
HMGCL,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.26918903277146783,0.2142805469145627,0.0035448166099978297,0.0035448166099978297,0.0
PRMT3,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.2683932576141214,0.18744122115315054,0.0034001302177530204,0.0034001302177530204,0.0
HSD17B1,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.26918903277146783,0.23887723359618027,0.01678362150039789,0.01678362150039789,0.0
HSD17B2,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.26955074875207985,0.24943934023005138,0.016132532735296246,0.01606018953917384,7.234319612240469e-05
HSD17B3,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.2694784055559575,0.22093612095782392,0.004919337336323519,0.004919337336323519,0.0
HSD17B4,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26926137596759026,0.2299790204731245,0.006583230847138827,0.006583230847138827,0.0
HSD17B6,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.26810388482963177,0.14143094841930118,0.001157491137958475,0.001157491137958475,0.0
HSD17B7,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26918903277146783,0.2188381682702742,0.004846994140201114,0.004846994140201114,0.0
ALDH3B2,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26875497359473344,0.13665629747522245,0.0046299645518339,0.0046299645518339,0.0
ALDH3B1,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26926137596759026,0.23091948202271576,0.01808579903060117,0.01808579903060117,0.0
ZNF219,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26875497359473344,0.19163712652825002,0.004412934963466686,0.004340591767344281,7.234319612240469e-05
PARD3,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26889965998697823,0.23996238153801636,0.007668378788974897,0.007668378788974897,0.0
PSKH1,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.26911668957534546,0.17065759965275265,0.0015192071185704985,0.0015192071185704985,0.0
IL1RL1,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.2686102872024886,0.19207118570498444,0.0028213846487737827,0.0028213846487737827,0.0
IL1RL2,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26940606235983505,0.23460898502495842,0.009693988280402228,0.009693988280402228,0.0
PEBP1,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.2693337191637126,0.2513926065253563,0.023583881935903928,0.023583881935903928,0.0
PEBP4,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.26926137596759026,0.22469796715618895,0.0060044852781595895,0.0060044852781595895,0.0
CEP192,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.26904434637922303,0.22636186066700426,0.015698473558561816,0.015698473558561816,0.0
UTP14A,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.26889965998697823,0.20784200245966866,0.004051218982854663,0.004051218982854663,0.0
TNFRSF21,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.2685379440063662,0.13072415539318527,0.0019532662953049267,0.0019532662953049267,0.0
UTP14C,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.2684656008102438,0.17861535122621716,0.0016638935108153079,0.0016638935108153079,0.0
TNFRSF25,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.2694784055559575,0.250452144975765,0.013021775302032844,0.012949432105910439,7.234319612240469e-05
CNOT1,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26926137596759026,0.23128119800332778,0.0092599291036678,0.0092599291036678,0.0
CNOT4,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.2696230919482023,0.2558778846849454,0.02900962164508428,0.02900962164508428,0.0
HUS1B,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.2689720031831006,0.19959487810171453,0.0036171598061202344,0.0035448166099978297,7.234319612240469e-05
SLC29A3,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.2693337191637126,0.21695724517109166,0.004991680532445923,0.004919337336323519,7.234319612240469e-05
SLC29A2,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26904434637922303,0.231498227591695,0.004557621355711495,0.004485278159589091,7.234319612240469e-05
SLC29A1,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26911668957534546,0.20183751718150908,0.005136366924690733,0.005136366924690733,0.0
C6orf203,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.26911668957534546,0.24495406207046228,0.015626130362439414,0.015626130362439414,0.0
MRAS,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.26955074875207985,0.26014613325616726,0.03421833176589742,0.034145988569775014,7.234319612240469e-05
MRAP,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.268320914417999,0.15134196628807062,0.0018809230991825218,0.0018809230991825218,0.0
SARM1,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.2693337191637126,0.2377197424582218,0.010779136222238299,0.010706793026115893,7.234319612240469e-05
RFC5,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.2696230919482023,0.2437242277363814,0.020473124502640525,0.020473124502640525,0.0
RFC4,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.26904434637922303,0.2240468783910873,0.008247124357954135,0.008247124357954135,0.0
HTN1,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.26448672502351156,0.033277870216306155,0.00028937278448961875,0.00028937278448961875,0.0
RFC1,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.26904434637922303,0.2301960500614917,0.008608840338566157,0.008608840338566157,0.0
ZFHX3,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.26940606235983505,0.2499457426029082,0.02126889965998698,0.021196556463864574,7.234319612240469e-05
CBX8,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.26918903277146783,0.21001229834334081,0.003255443825508211,0.003255443825508211,0.0
CBX7,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.26955074875207985,0.2586992693337192,0.02850321927222745,0.02850321927222745,0.0
CBX6,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.26940606235983505,0.24907762424943933,0.01374520726325689,0.01374520726325689,0.0
CBX5,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.26955074875207985,0.2547927367431093,0.031107574332634017,0.031107574332634017,0.0
CBX4,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.2694784055559575,0.24611155320842074,0.015047384793460175,0.015047384793460175,0.0
CBX3,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.2681762280257542,0.17933878318744123,0.0026766982565289733,0.0026043550604065687,7.234319612240469e-05
CBX2,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.26889965998697823,0.2207190913694567,0.005642769297547565,0.005642769297547565,0.0
CBX1,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26144831078637054,0.03769080517977284,0.03769080517977284,0.0
CKS2,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.26955074875207985,0.2424220502061781,0.01157491137958475,0.01157491137958475,0.0
ACADSB,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.26904434637922303,0.2055270201837517,0.005425739709180351,0.005425739709180351,0.0
SHOC2,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26918903277146783,0.23294509151414308,0.0092599291036678,0.0092599291036678,0.0
HKR1,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.2696230919482023,0.25370758880127325,0.028430876076105043,0.028430876076105043,0.0
ERCC8,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.2688273167908558,0.18259422701294944,0.002532011864284164,0.002532011864284164,0.0
ERCC1,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26889965998697823,0.19836504376763364,0.0021702958836721407,0.0021702958836721407,0.0
ERCC2,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.26955074875207985,0.25233306807494754,0.015698473558561816,0.015698473558561816,0.0
ERCC3,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.26955074875207985,0.2563119438616798,0.03667800043405918,0.03667800043405918,0.0
ERCC4,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.26918903277146783,0.23091948202271576,0.0092599291036678,0.0092599291036678,0.0
ERCC5,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26940606235983505,0.24922231064168415,0.021413586052231787,0.021413586052231787,0.0
CD244,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.26955074875207985,0.2332344642986327,0.020473124502640525,0.020473124502640525,0.0
MRPS16,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.26926137596759026,0.25233306807494754,0.017507053461621933,0.017507053461621933,0.0
MRPS15,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26904434637922303,0.24914996744556175,0.018736887795702813,0.018736887795702813,0.0
CD247,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.26918903277146783,0.23648990812414092,0.02503074585835202,0.024958402662229616,7.234319612240469e-05
MRPS12,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.2694784055559575,0.25450336395861967,0.026911668957534544,0.026911668957534544,0.0
MRPS11,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.26926137596759026,0.25349055921290603,0.02329450915141431,0.02329450915141431,0.0
PFKP,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.26911668957534546,0.2252043695290458,0.004774650944078709,0.004774650944078709,0.0
PFKM,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26166534037473776,0.0400781306518122,0.0400781306518122,0.0
PFKL,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.2694784055559575,0.24097518628373002,0.011068509006727918,0.011068509006727918,0.0
SNURF,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.26875497359473344,0.19662880706069594,0.003689503002242639,0.003689503002242639,0.0
WARS,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26904434637922303,0.22477031035231138,0.008319467554076539,0.008319467554076539,0.0
THOP1,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.26955074875207985,0.24806481950372566,0.013166461694277654,0.013166461694277654,0.0
CLEC4M,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.26926137596759026,0.1867177891919265,0.0028213846487737827,0.0028213846487737827,0.0
CLEC4C,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.2696230919482023,0.22578311509802504,0.007523692396730087,0.007451349200607683,7.234319612240469e-05
CLEC4A,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26918903277146783,0.2361281921435289,0.021702958836721405,0.021702958836721405,0.0
SSR1,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.2693337191637126,0.21710193156333646,0.0031107574332634017,0.0031107574332634017,0.0
SSR2,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.26940606235983505,0.24466468928597265,0.008247124357954135,0.008247124357954135,0.0
SSR3,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26889965998697823,0.19272227447008608,0.0014468639224480937,0.001374520726325689,7.234319612240469e-05
SSR4,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.26955074875207985,0.2502351153873978,0.013383491282644867,0.013383491282644867,0.0
CTTNBP2NL,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.26955074875207985,0.2575417781957607,0.038341893944874486,0.038341893944874486,0.0
CASP8AP2,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.26926137596759026,0.24625623960066556,0.026188236996310496,0.026188236996310496,0.0
APOC2,0.26991246473269187,0.2696954351443247,0.2688273167908558,0.18281125660131664,0.003038414237140997,7.234319612240469e-05,7.234319612240469e-05,0.0
APOC3,0.26991246473269187,0.26991246473269187,0.2698401215365695,0.26159299717861534,0.022715763582435072,0.0005787455689792375,0.0005787455689792375,0.0
APOC1,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.2688273167908558,0.18281125660131664,0.003038414237140997,0.0029660710410185924,7.234319612240469e-05
DLL1,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.2693337191637126,0.22028503219272227,0.008391810750198944,0.008391810750198944,0.0
ZFPM2,0.26991246473269187,0.26991246473269187,0.2696954351443247,0.2694784055559575,0.259205671706576,0.03631628445344715,0.03631628445344715,0.0
POU6F1,0.26991246473269187,0.26991246473269187,0.2697677783404471,0.2694784055559575,0.2563119438616798,0.028792592056717067,0.028720248860594662,7.234319612240469e-05
KLHDC10,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.26955074875207985,0.2468349851696448,0.014179266439991319,0.014179266439991319,0.0
ZFPM1,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.2696230919482023,0.2513926065253563,0.015553787166317008,0.015553787166317008,0.0
PAGE4,0.26991246473269187,0.26991246473269187,0.26991246473269187,0.26904434637922303,0.1681979309845909,0.0015915503146929032,0.0015915503146929032,0.0
