gene_celegans_stress_down,celegans_stress_down_Fraction_sp_less4,celegans_stress_down_Fraction_sp_less3,celegans_stress_down_Fraction_sp_less2,celegans_stress_down_Fraction_sp_1,celegans_stress_down_Fraction_sp_0
AGL,0.25082712985938793,0.2505686517783292,0.017318031430934657,0.01726633581472291,5.1695616211745244e-05
CPE,0.25082712985938793,0.2506203473945409,0.01499172870140612,0.01499172870140612,0.0
ACOT9,0.25082712985938793,0.24984491315136476,0.008684863523573201,0.008633167907361456,5.1695616211745244e-05
ADCK4,0.25082712985938793,0.24912117452440033,0.008788254755996691,0.008788254755996691,0.0
FAM102B,0.25082712985938793,0.23474979321753514,0.0021712158808933004,0.0021712158808933004,0.0
EXOSC10,0.25082712985938793,0.25072373862696445,0.030913978494623656,0.03086228287841191,5.1695616211745244e-05
NIT1,0.25082712985938793,0.24963813068651777,0.008736559139784945,0.008684863523573201,5.1695616211745244e-05
PYGL,0.25082712985938793,0.25041356492969397,0.02000620347394541,0.02000620347394541,0.0
PPP1R3C,0.25082712985938793,0.25,0.0114247311827957,0.011373035566583953,5.1695616211745244e-05
ACOT1,0.25082712985938793,0.2487593052109181,0.009718775847808106,0.00966708023159636,5.1695616211745244e-05
ERRFI1,0.25082712985938793,0.24994830438378826,0.007961124896608768,0.007961124896608768,0.0
CRYBA2,0.25082712985938793,0.24591604631927214,0.004445822994210091,0.004445822994210091,0.0
SAT1,0.25082712985938793,0.24850082712985938,0.006565343258891646,0.006565343258891646,0.0
GLUL,0.25082712985938793,0.2506720430107527,0.03840984284532672,0.03835814722911497,5.1695616211745244e-05
RBKS,0.25082712985938793,0.25005169561621177,0.015560380479735318,0.015508684863523574,5.1695616211745244e-05
CLPX,0.25082712985938793,0.25041356492969397,0.019385856079404466,0.019385856079404466,0.0
FTO,0.25082712985938793,0.25005169561621177,0.010287427626137303,0.010287427626137303,0.0
KERA,0.25082712985938793,0.2503101736972705,0.009822167080231597,0.009822167080231597,0.0
ECHDC1,0.25082712985938793,0.25015508684863524,0.01587055417700579,0.01587055417700579,0.0
GNG11,0.25082712985938793,0.24994830438378826,0.010494210090984285,0.010494210090984285,0.0
NR1D1,0.25082712985938793,0.25041356492969397,0.011114557485525228,0.011062861869313483,5.1695616211745244e-05
SGK3,0.25082712985938793,0.2506720430107527,0.022332506203473945,0.022332506203473945,0.0
PINK1,0.25082712985938793,0.2505686517783292,0.01959263854425145,0.01959263854425145,0.0
NAALAD2,0.25082712985938793,0.24808726220016541,0.0057382133995037225,0.0057382133995037225,0.0
GALM,0.25082712985938793,0.24984491315136476,0.014267990074441687,0.014267990074441687,0.0
KRBA2,0.25082712985938793,0.22833953680727875,0.002377998345740281,0.002377998345740281,0.0
PPRC1,0.25082712985938793,0.24989660876757652,0.00966708023159636,0.00966708023159636,0.0
CDK18,0.25082712985938793,0.25077543424317617,0.026623242349048802,0.026623242349048802,0.0
PDAP1,0.25082712985938793,0.24684656741108355,0.007133995037220843,0.007133995037220843,0.0
MBTPS2,0.25082712985938793,0.25020678246484696,0.014216294458229943,0.014216294458229943,0.0
MT-CO1,0.25082712985938793,0.25077543424317617,0.02377998345740281,0.02377998345740281,0.0
ATP7A,0.25082712985938793,0.2506203473945409,0.023883374689826303,0.023831679073614557,5.1695616211745244e-05
ESRRG,0.25082712985938793,0.2495347394540943,0.009098428453267164,0.009098428453267164,0.0
IGFALS,0.25082712985938793,0.25051695616211744,0.012148469809760132,0.012148469809760132,0.0
HADH,0.25082712985938793,0.24984491315136476,0.019489247311827957,0.01943755169561621,5.1695616211745244e-05
PRDM16,0.25082712985938793,0.25046526054590573,0.015560380479735318,0.015560380479735318,0.0
PRPSAP1,0.25082712985938793,0.24937965260545905,0.012355252274607114,0.012355252274607114,0.0
UNC13C,0.25082712985938793,0.25020678246484696,0.013595947063688999,0.013595947063688999,0.0
RPS6KB1,0.25082712985938793,0.25072373862696445,0.038616625310173694,0.038564929693961955,5.1695616211745244e-05
B3GNTL1,0.25082712985938793,0.2487593052109181,0.008374689826302729,0.008322994210090985,5.1695616211745244e-05
MDH2,0.25082712985938793,0.25046526054590573,0.03230976013234078,0.03225806451612903,5.1695616211745244e-05
ACOT8,0.25082712985938793,0.24958643507030603,0.01163151364764268,0.011579818031430935,5.1695616211745244e-05
CPT2,0.25082712985938793,0.2501033912324235,0.017059553349875932,0.017007857733664186,5.1695616211745244e-05
PFKFB4,0.25082712985938793,0.24958643507030603,0.012148469809760132,0.012096774193548387,5.1695616211745244e-05
MAOB,0.25082712985938793,0.2506203473945409,0.019385856079404466,0.01933416046319272,5.1695616211745244e-05
RHBDD2,0.25082712985938793,0.24694995864350702,0.005428039702233251,0.005428039702233251,0.0
ATF3,0.25082712985938793,0.2506203473945409,0.020264681555004136,0.020264681555004136,0.0
PPP1R1A,0.25082712985938793,0.2490694789081886,0.007909429280397022,0.007909429280397022,0.0
PRPS1,0.25082712985938793,0.25046526054590573,0.02760545905707196,0.027553763440860215,5.1695616211745244e-05
BDH1,0.25082712985938793,0.24922456575682383,0.011321339950372208,0.011321339950372208,0.0
MYF6,0.25082712985938793,0.25005169561621177,0.010235732009925558,0.010235732009925558,0.0
TREH,0.25082712985938793,0.25041356492969397,0.01726633581472291,0.017214640198511166,5.1695616211745244e-05
TDRKH,0.25082712985938793,0.24767369727047148,0.005841604631927212,0.005841604631927212,0.0
SDR39U1,0.25082712985938793,0.24322787427626139,0.004807692307692308,0.004807692307692308,0.0
HIST1H2BE,0.25082712985938793,0.2501033912324235,0.013027295285359801,0.013027295285359801,0.0
NYNRIN,0.25082712985938793,0.2457609594706369,0.0037220843672456576,0.0037220843672456576,0.0
CIDEA,0.25082712985938793,0.24896608767576509,0.00946029776674938,0.00946029776674938,0.0
SLC25A33,0.25082712985938793,0.2490694789081886,0.010856079404466501,0.010856079404466501,0.0
PFKFB3,0.25082712985938793,0.25041356492969397,0.015715467328370553,0.015663771712158808,5.1695616211745244e-05
SLC25A23,0.25082712985938793,0.2483974358974359,0.005531430934656741,0.005531430934656741,0.0
KLF11,0.25082712985938793,0.2503618693134822,0.011321339950372208,0.011321339950372208,0.0
PGC,0.25082712985938793,0.2505686517783292,0.0163358147229115,0.016284119106699753,5.1695616211745244e-05
PER3,0.25082712985938793,0.24881100082712987,0.008012820512820512,0.007961124896608768,5.1695616211745244e-05
SNX29,0.25082712985938793,0.24777708850289495,0.005169561621174525,0.005117866004962779,5.1695616211745244e-05
LHX4-AS1,0.25082712985938793,0.24653639371381306,0.00620347394540943,0.00620347394540943,0.0
PLTP,0.25082712985938793,0.2493279569892473,0.009356906534325889,0.009305210918114143,5.1695616211745244e-05
MCCC1,0.25082712985938793,0.24958643507030603,0.01064929693961952,0.01064929693961952,0.0
ADCK1,0.25082712985938793,0.24653639371381306,0.005117866004962779,0.005117866004962779,0.0
PLA1A,0.25082712985938793,0.24684656741108355,0.004652605459057072,0.004652605459057072,0.0
TAF4B,0.25082712985938793,0.24514061207609594,0.00620347394540943,0.006151778329197684,5.1695616211745244e-05
DPEP2,0.25082712985938793,0.24891439205955335,0.007547559966914806,0.007547559966914806,0.0
ESRRA,0.25082712985938793,0.2502584780810587,0.01380272952853598,0.01380272952853598,0.0
PGM3,0.25082712985938793,0.25041356492969397,0.017990074441687345,0.017990074441687345,0.0
RAD51C,0.25082712985938793,0.25051695616211744,0.023883374689826303,0.023883374689826303,0.0
COX4I2,0.25082712985938793,0.24917287014061207,0.01282051282051282,0.01282051282051282,0.0
NIT2,0.25082712985938793,0.2501033912324235,0.012096774193548387,0.012096774193548387,0.0
ENSG00000267318,0.25082712985938793,0.24963813068651777,0.010700992555831266,0.010700992555831266,0.0
ADCK2,0.25082712985938793,0.24834574028122416,0.006255169561621175,0.006255169561621175,0.0
FITM1,0.25082712985938793,0.2373345740281224,0.0032568238213399503,0.003205128205128205,5.1695616211745244e-05
ADIPOR2,0.25082712985938793,0.24777708850289495,0.008064516129032258,0.008064516129032258,0.0
PDF,0.25082712985938793,0.24989660876757652,0.01716294458229942,0.01716294458229942,0.0
ADIPOR1,0.25082712985938793,0.24917287014061207,0.009046732837055418,0.008995037220843672,5.1695616211745244e-05
ACSM5,0.25082712985938793,0.2487593052109181,0.011476426799007445,0.0114247311827957,5.1695616211745244e-05
RPS23,0.25082712985938793,0.2505686517783292,0.031689412737799835,0.03163771712158809,5.1695616211745244e-05
SMC6,0.25082712985938793,0.2505686517783292,0.01695616211745244,0.016904466501240695,5.1695616211745244e-05
PGPEP1,0.25082712985938793,0.24503722084367247,0.0037220843672456576,0.0036703887510339123,5.1695616211745244e-05
TCEB3,0.25082712985938793,0.24927626137303557,0.006875516956162117,0.006875516956162117,0.0
RGS16,0.25082712985938793,0.2483974358974359,0.005634822167080232,0.005634822167080232,0.0
RIIAD1,0.25082712985938793,0.2174317617866005,0.0015508684863523574,0.0015508684863523574,0.0
GPHN,0.25082712985938793,0.2503101736972705,0.015301902398676593,0.015250206782464847,5.1695616211745244e-05
FAM210B,0.25082712985938793,0.23335401157981803,0.001912737799834574,0.001912737799834574,0.0
MOGAT1,0.25082712985938793,0.2479321753515302,0.01033912324234905,0.010287427626137303,5.1695616211745244e-05
HOXA4,0.25082712985938793,0.2466914805624483,0.006772125723738627,0.006772125723738627,0.0
VNN3,0.25082712985938793,0.24860421836228289,0.004859387923904053,0.004859387923904053,0.0
PTPN1,0.25082712985938793,0.25077543424317617,0.02052315963606286,0.02052315963606286,0.0
VSIG2,0.25082712985938793,0.2399193548387097,0.002326302729528536,0.002326302729528536,0.0
LGSN,0.25082712985938793,0.2505686517783292,0.02207402812241522,0.022022332506203474,5.1695616211745244e-05
TBC1D1,0.25082712985938793,0.24994830438378826,0.009150124069478908,0.009150124069478908,0.0
PRMT3,0.25082712985938793,0.25046526054590573,0.02486559139784946,0.02486559139784946,0.0
TMCO3,0.25082712985938793,0.24968982630272954,0.010959470636889991,0.010959470636889991,0.0
TNNI2,0.25082712985938793,0.2494313482216708,0.009822167080231597,0.009770471464019851,5.1695616211745244e-05
PPP6R1,0.25082712985938793,0.24927626137303557,0.009977253928866833,0.009925558312655087,5.1695616211745244e-05
CRAT,0.25082712985938793,0.24813895781637718,0.011528122415219189,0.011476426799007445,5.1695616211745244e-05
CDK14,0.25082712985938793,0.25072373862696445,0.027450372208436723,0.027450372208436723,0.0
ITM2A,0.25082712985938793,0.24757030603804797,0.004962779156327543,0.0049110835401157986,5.1695616211745244e-05
ARL6,0.25082712985938793,0.2505686517783292,0.01912737799834574,0.01912737799834574,0.0
VCAM1,0.25082712985938793,0.25051695616211744,0.0201095947063689,0.020057899090157153,5.1695616211745244e-05
CPT1B,0.25082712985938793,0.24974152191894128,0.012613730355665839,0.012562034739454095,5.1695616211745244e-05
IDH3A,0.25082712985938793,0.2501033912324235,0.026364764267990073,0.026313068651778328,5.1695616211745244e-05
BIVM-ERCC5,0.25082712985938793,0.24968982630272954,0.014267990074441687,0.014267990074441687,0.0
UCP3,0.25082712985938793,0.25015508684863524,0.014423076923076924,0.014423076923076924,0.0
PLEKHF1,0.25082712985938793,0.2483974358974359,0.006358560794044665,0.0063068651778329194,5.1695616211745244e-05
AADAT,0.25082712985938793,0.24901778329197685,0.009925558312655087,0.009925558312655087,0.0
GHR,0.25082712985938793,0.24948304383788256,0.006772125723738627,0.006772125723738627,0.0
NDRG2,0.25082712985938793,0.24989660876757652,0.007806038047973532,0.007754342431761787,5.1695616211745244e-05
GTF2B,0.25082712985938793,0.25051695616211744,0.022901157981803144,0.022901157981803144,0.0
NACA2,0.25082712985938793,0.24968982630272954,0.0114247311827957,0.0114247311827957,0.0
THRSP,0.25082712985938793,0.2493279569892473,0.010804383788254756,0.010804383788254756,0.0
EIF4EBP1,0.25082712985938793,0.25046526054590573,0.02000620347394541,0.02000620347394541,0.0
PON3,0.25082712985938793,0.2472601323407775,0.005014474772539288,0.004962779156327543,5.1695616211745244e-05
SIRT2,0.25082712985938793,0.25072373862696445,0.02848428453267163,0.02848428453267163,0.0
LEPR,0.25082712985938793,0.2503618693134822,0.013647642679900745,0.013647642679900745,0.0
PPP1R3G,0.25082712985938793,0.24028122415219189,0.0031534325889164597,0.003101736972704715,5.1695616211745244e-05
TEN1-CDK3,0.25082712985938793,0.25072373862696445,0.02403846153846154,0.02403846153846154,0.0
CDK17,0.25082712985938793,0.25072373862696445,0.02434863523573201,0.02434863523573201,0.0
GLS2,0.25082712985938793,0.2501033912324235,0.017524813895781637,0.01747311827956989,5.1695616211745244e-05
ACADL,0.25082712985938793,0.2493279569892473,0.014112903225806451,0.014061207609594707,5.1695616211745244e-05
SDHA,0.25082712985938793,0.2505686517783292,0.035773366418527706,0.03572167080231596,5.1695616211745244e-05
CALR3,0.25082712985938793,0.24901778329197685,0.009925558312655087,0.009925558312655087,0.0
PDHB,0.25082712985938793,0.2503101736972705,0.023676592224979323,0.023624896608767577,5.1695616211745244e-05
NRF1,0.25082712985938793,0.24974152191894128,0.00847808105872622,0.00847808105872622,0.0
PFKFB1,0.25082712985938793,0.2502584780810587,0.015043424317617866,0.01499172870140612,5.1695616211745244e-05
SIRT1,0.25082712985938793,0.25082712985938793,0.05241935483870968,0.05241935483870968,0.0
HIST1H2BI,0.25082712985938793,0.25015508684863524,0.013130686517783293,0.013130686517783293,0.0
KCTD9,0.25082712985938793,0.24643300248138958,0.005789909015715467,0.005789909015715467,0.0
TMEM161B,0.25082712985938793,0.23723118279569894,0.0025847808105872623,0.0025847808105872623,0.0
CD36,0.25082712985938793,0.2501033912324235,0.013957816377171216,0.01390612076095947,5.1695616211745244e-05
GBE1,0.25082712985938793,0.2502584780810587,0.018300248138957816,0.018300248138957816,0.0
FMOD,0.25082712985938793,0.25051695616211744,0.01349255583126551,0.01349255583126551,0.0
UCP1,0.25082712985938793,0.2505686517783292,0.01742142266335815,0.01742142266335815,0.0
COX7B,0.25082712985938793,0.24560587262200165,0.00641025641025641,0.00641025641025641,0.0
PPTC7,0.25082712985938793,0.24994830438378826,0.0114247311827957,0.011373035566583953,5.1695616211745244e-05
TMEM222,0.25082712985938793,0.23350909842845327,0.0022229114971050457,0.0022229114971050457,0.0
RAD51D,0.25082712985938793,0.2505686517783292,0.021246898263027295,0.021246898263027295,0.0
CDC25B,0.25082712985938793,0.2505686517783292,0.01716294458229942,0.01716294458229942,0.0
ACADS,0.25082712985938793,0.24974152191894128,0.015146815550041357,0.015095119933829611,5.1695616211745244e-05
PER2,0.25082712985938793,0.2503618693134822,0.013751033912324235,0.013699338296112489,5.1695616211745244e-05
HK3,0.25082712985938793,0.2503618693134822,0.01742142266335815,0.017369727047146403,5.1695616211745244e-05
EGLN3,0.25082712985938793,0.24994830438378826,0.012251861042183622,0.012251861042183622,0.0
TAPBP,0.25082712985938793,0.24819065343258892,0.006513647642679901,0.006513647642679901,0.0
TOMM20,0.25082712985938793,0.25051695616211744,0.02486559139784946,0.02481389578163772,5.1695616211745244e-05
WFDC5,0.25082712985938793,0.23578370554177006,0.0020161290322580645,0.001964433416046319,5.1695616211745244e-05
EGLN2,0.25082712985938793,0.25,0.011011166253101737,0.011011166253101737,0.0
MDH1,0.25082712985938793,0.25046526054590573,0.02956989247311828,0.029518196856906535,5.1695616211745244e-05
SIRT6,0.25082712985938793,0.25077543424317617,0.02589950372208437,0.025847808105872623,5.1695616211745244e-05
SCRT2,0.25082712985938793,0.24948304383788256,0.007909429280397022,0.007909429280397022,0.0
APOC3,0.25082712985938793,0.25015508684863524,0.013389164598842018,0.013389164598842018,0.0
NPPB,0.25082712985938793,0.2495347394540943,0.008633167907361456,0.008633167907361456,0.0
LURAP1L,0.25082712985938793,0.2352667493796526,0.001912737799834574,0.001912737799834574,0.0
GPD2,0.25082712985938793,0.2506720430107527,0.023521505376344086,0.023521505376344086,0.0
ZSCAN29,0.25082712985938793,0.24436517783291978,0.005066170388751034,0.005014474772539288,5.1695616211745244e-05
CDYL2,0.25082712985938793,0.25046526054590573,0.02160876757650951,0.021557071960297765,5.1695616211745244e-05
CIDEC,0.25082712985938793,0.2490694789081886,0.010028949545078577,0.010028949545078577,0.0
CD68,0.25082712985938793,0.2506720430107527,0.02269437551695616,0.022642679900744415,5.1695616211745244e-05
SIRT5,0.25082712985938793,0.25072373862696445,0.028639371381306865,0.028639371381306865,0.0
GIN1,0.25082712985938793,0.24534739454094293,0.0041356492969396195,0.0041356492969396195,0.0
ADH1B,0.25082712985938793,0.24989660876757652,0.011269644334160464,0.011217948717948718,5.1695616211745244e-05
BPGM,0.25082712985938793,0.24984491315136476,0.011993382961124897,0.011993382961124897,0.0
ACAD10,0.25082712985938793,0.25041356492969397,0.02377998345740281,0.023728287841191065,5.1695616211745244e-05
ELOVL3,0.25082712985938793,0.24891439205955335,0.008426385442514474,0.008374689826302729,5.1695616211745244e-05
POLG2,0.25082712985938793,0.25015508684863524,0.014319685690653432,0.014319685690653432,0.0
ZNF783,0.25082712985938793,0.2351633581472291,0.003928866832092638,0.003928866832092638,0.0
IL6ST,0.25082712985938793,0.2501033912324235,0.008012820512820512,0.008012820512820512,0.0
EIF5B,0.25082712985938793,0.25046526054590573,0.031586021505376344,0.031586021505376344,0.0
CPXM1,0.25082712985938793,0.2462262200165426,0.004755996691480562,0.004755996691480562,0.0
BHMT,0.25082712985938793,0.24968982630272954,0.01163151364764268,0.01163151364764268,0.0
CKMT1B,0.25082712985938793,0.25051695616211744,0.01478494623655914,0.014733250620347395,5.1695616211745244e-05
RPS19BP1,0.25082712985938793,0.2405397022332506,0.004342431761786601,0.004342431761786601,0.0
ADCK3,0.25082712985938793,0.24968982630272954,0.00966708023159636,0.00966708023159636,0.0
C1QA,0.25082712985938793,0.24974152191894128,0.007754342431761787,0.007754342431761787,0.0
NQO1,0.25082712985938793,0.25051695616211744,0.018455334987593053,0.018455334987593053,0.0
OXSM,0.25082712985938793,0.2503618693134822,0.023314722911497106,0.02326302729528536,5.1695616211745244e-05
TNNI1,0.25082712985938793,0.24948304383788256,0.01033912324234905,0.010287427626137303,5.1695616211745244e-05
GPI,0.25082712985938793,0.2505686517783292,0.03324028122415219,0.03324028122415219,0.0
TVP23B,0.25082712985938793,0.23723118279569894,0.002274607113316791,0.0022229114971050457,5.1695616211745244e-05
CREB3L3,0.25082712985938793,0.2495347394540943,0.010287427626137303,0.010235732009925558,5.1695616211745244e-05
FOXM1,0.25082712985938793,0.25077543424317617,0.02683002481389578,0.02683002481389578,0.0
FBP2,0.25082712985938793,0.2501033912324235,0.015198511166253101,0.015146815550041357,5.1695616211745244e-05
ACOT6,0.25082712985938793,0.2399193548387097,0.004445822994210091,0.004394127377998346,5.1695616211745244e-05
XRCC3,0.25082712985938793,0.2502584780810587,0.0228494623655914,0.0228494623655914,0.0
ATP5D,0.25082712985938793,0.2506203473945409,0.02703680727874276,0.02703680727874276,0.0
RHBDD1,0.25082712985938793,0.24824234904880066,0.004755996691480562,0.004755996691480562,0.0
NUP37,0.25082712985938793,0.2505686517783292,0.027863937138130686,0.027863937138130686,0.0
THOC1,0.25082712985938793,0.2494313482216708,0.010442514474772539,0.010390818858560793,5.1695616211745244e-05
MEX3A,0.25082712985938793,0.24167700578990903,0.0036703887510339123,0.0036703887510339123,0.0
ETFB,0.25082712985938793,0.24979321753515302,0.014940033085194376,0.014940033085194376,0.0
CCBE1,0.25082712985938793,0.24757030603804797,0.004187344913151364,0.004187344913151364,0.0
C1orf110,0.25082712985938793,0.17555831265508684,0.0005169561621174524,0.0005169561621174524,0.0
SLC7A1,0.25082712985938793,0.25046526054590573,0.016439205955334987,0.01638751033912324,5.1695616211745244e-05
PC,0.25082712985938793,0.25051695616211744,0.024141852770885028,0.024090157154673282,5.1695616211745244e-05
GADD45A,0.25082712985938793,0.2506720430107527,0.0206782464846981,0.0206782464846981,0.0
GFPT2,0.25082712985938793,0.25046526054590573,0.01959263854425145,0.01959263854425145,0.0
ENSG00000262660,0.25082712985938793,0.25041356492969397,0.026623242349048802,0.026623242349048802,0.0
SLC38A9,0.25082712985938793,0.2462262200165426,0.005634822167080232,0.005634822167080232,0.0
PEX13,0.25082712985938793,0.24803556658395368,0.009201819685690654,0.009150124069478908,5.1695616211745244e-05
IREB2,0.25082712985938793,0.25020678246484696,0.020574855252274607,0.020574855252274607,0.0
PLEKHJ1,0.25082712985938793,0.23495657568238212,0.0021712158808933004,0.0021712158808933004,0.0
KLF10,0.25082712985938793,0.25020678246484696,0.012251861042183622,0.012251861042183622,0.0
GADD45G,0.25082712985938793,0.24948304383788256,0.008219602977667493,0.008219602977667493,0.0
MAP3K4,0.25082712985938793,0.24984491315136476,0.007909429280397022,0.007857733664185277,5.1695616211745244e-05
NEK4,0.25082712985938793,0.24617452440033086,0.005169561621174525,0.005169561621174525,0.0
RAD52,0.25082712985938793,0.2503101736972705,0.01618072787427626,0.01618072787427626,0.0
NEK1,0.25082712985938793,0.24860421836228289,0.009098428453267164,0.009046732837055418,5.1695616211745244e-05
DR1,0.25082712985938793,0.2501033912324235,0.01064929693961952,0.010597601323407774,5.1695616211745244e-05
HAO2,0.25082712985938793,0.24994830438378826,0.019799421009098428,0.019747725392886682,5.1695616211745244e-05
CKMT2,0.25082712985938793,0.24984491315136476,0.01271712158808933,0.012665425971877585,5.1695616211745244e-05
ZBED9,0.25082712985938793,0.24927626137303557,0.010235732009925558,0.010235732009925558,0.0
ENSG00000267618,0.25082712985938793,0.25051695616211744,0.021970636889991728,0.021970636889991728,0.0
CCDC69,0.25082712985938793,0.2264784946236559,0.0015508684863523574,0.0015508684863523574,0.0
GRIN3B,0.25082712985938793,0.24881100082712987,0.006617038875103391,0.006565343258891646,5.1695616211745244e-05
IYD,0.25082712985938793,0.2502584780810587,0.012872208436724566,0.01282051282051282,5.1695616211745244e-05
GFPT1,0.25082712985938793,0.2506203473945409,0.021505376344086023,0.021505376344086023,0.0
ENHO,0.25082712985938793,0.24844913151364764,0.00620347394540943,0.00620347394540943,0.0
ETFDH,0.25082712985938793,0.25005169561621177,0.015353598014888337,0.015301902398676593,5.1695616211745244e-05
AGXT,0.25082712985938793,0.25041356492969397,0.022797766749379653,0.022746071133167907,5.1695616211745244e-05
ACOX2,0.25082712985938793,0.24979321753515302,0.017524813895781637,0.01747311827956989,5.1695616211745244e-05
ABHD1,0.25082712985938793,0.24684656741108355,0.0059966914805624485,0.005944995864350703,5.1695616211745244e-05
ACSS1,0.25082712985938793,0.24989660876757652,0.015973945409429282,0.015973945409429282,0.0
METTL21C,0.25082712985938793,0.24286600496277916,0.0027398676592224978,0.0027398676592224978,0.0
HDHD1,0.25082712985938793,0.24984491315136476,0.014061207609594707,0.014061207609594707,0.0
FAM107A,0.25082712985938793,0.24989660876757652,0.009718775847808106,0.009718775847808106,0.0
MDH1B,0.25082712985938793,0.24979321753515302,0.01664598842018197,0.016594292803970224,5.1695616211745244e-05
RTL1,0.25082712985938793,0.24808726220016541,0.004497518610421836,0.004497518610421836,0.0
HIST1H2BN,0.25082712985938793,0.2505686517783292,0.017007857733664186,0.017007857733664186,0.0
PYGM,0.25082712985938793,0.25046526054590573,0.02207402812241522,0.02207402812241522,0.0
GALE,0.25082712985938793,0.25005169561621177,0.01902398676592225,0.018972291149710503,5.1695616211745244e-05
ACOT13,0.25082712985938793,0.24984491315136476,0.011528122415219189,0.011528122415219189,0.0
PTPRG,0.25082712985938793,0.2506720430107527,0.016232423490488007,0.016232423490488007,0.0
PPP6R3,0.25082712985938793,0.24963813068651777,0.009511993382961124,0.00946029776674938,5.1695616211745244e-05
FAM213B,0.25082712985938793,0.2433829611248966,0.0031534325889164597,0.0031534325889164597,0.0
BICC1,0.25082712985938793,0.24994830438378826,0.013337468982630272,0.013337468982630272,0.0
SUCLA2,0.25082712985938793,0.25051695616211744,0.023728287841191065,0.023728287841191065,0.0
MPZL2,0.25082712985938793,0.24834574028122416,0.004187344913151364,0.004187344913151364,0.0
PTMS,0.25082712985938793,0.2375413564929694,0.0026364764267990076,0.0026364764267990076,0.0
ACOT12,0.25082712985938793,0.2479321753515302,0.007909429280397022,0.007909429280397022,0.0
VNN1,0.25082712985938793,0.24968982630272954,0.011373035566583953,0.011373035566583953,0.0
IP6K3,0.25082712985938793,0.25041356492969397,0.017214640198511166,0.01716294458229942,5.1695616211745244e-05
NR4A3,0.25082712985938793,0.24968982630272954,0.008736559139784945,0.008736559139784945,0.0
SLC27A6,0.25082712985938793,0.24865591397849462,0.010959470636889991,0.010907775020678247,5.1695616211745244e-05
ATP5G1,0.25082712985938793,0.24994830438378826,0.019075682382133995,0.019075682382133995,0.0
AUH,0.25082712985938793,0.2501033912324235,0.013027295285359801,0.012975599669148056,5.1695616211745244e-05
RAD51B,0.25082712985938793,0.25051695616211744,0.02512406947890819,0.02512406947890819,0.0
AEBP1,0.25082712985938793,0.2490694789081886,0.006565343258891646,0.006565343258891646,0.0
FAM160B1,0.25082712985938793,0.24214226633581473,0.002377998345740281,0.002377998345740281,0.0
SLC5A10,0.25082712985938793,0.24234904880066171,0.0052212572373862695,0.0052212572373862695,0.0
CD300A,0.25082712985938793,0.2490694789081886,0.007133995037220843,0.007133995037220843,0.0
PRTFDC1,0.25082712985938793,0.2483974358974359,0.009511993382961124,0.009511993382961124,0.0
C2orf66,0.25082712985938793,0.15120967741935484,0.0003618693134822167,0.0003618693134822167,0.0
HIST1H2BH,0.25082712985938793,0.25051695616211744,0.016697684036393715,0.016697684036393715,0.0
EHHADH,0.25082712985938793,0.2501033912324235,0.020316377171215882,0.020264681555004136,5.1695616211745244e-05
MRPL55,0.25082712985938793,0.24767369727047148,0.010959470636889991,0.010959470636889991,0.0
HSPB7,0.25082712985938793,0.24984491315136476,0.01173490488006617,0.011683209263854424,5.1695616211745244e-05
PARM1,0.25082712985938793,0.2467948717948718,0.003101736972704715,0.003101736972704715,0.0
MYOG,0.25082712985938793,0.25072373862696445,0.02041976840363937,0.02041976840363937,0.0
HAS2,0.25082712985938793,0.2503101736972705,0.013389164598842018,0.013389164598842018,0.0
MYOD1,0.25082712985938793,0.25072373862696445,0.02858767576509512,0.02858767576509512,0.0
TCEB3C,0.25082712985938793,0.2439516129032258,0.0032568238213399503,0.0032568238213399503,0.0
RPS6KB2,0.25082712985938793,0.2505686517783292,0.019747725392886682,0.019696029776674936,5.1695616211745244e-05
SRP54,0.25082712985938793,0.2506203473945409,0.03324028122415219,0.03324028122415219,0.0
CDK15,0.25082712985938793,0.25072373862696445,0.02357320099255583,0.02357320099255583,0.0
ACCS,0.25082712985938793,0.24917287014061207,0.007754342431761787,0.007702646815550041,5.1695616211745244e-05
FAM132A,0.25082712985938793,0.24100496277915634,0.0024813895781637717,0.0024813895781637717,0.0
FLAD1,0.25082712985938793,0.2501033912324235,0.013647642679900745,0.013647642679900745,0.0
SIRT4,0.25082712985938793,0.2506203473945409,0.022435897435897436,0.02238420181968569,5.1695616211745244e-05
EBF2,0.25082712985938793,0.24994830438378826,0.008219602977667493,0.008219602977667493,0.0
NOX1,0.25082712985938793,0.25005169561621177,0.012923904052936312,0.012923904052936312,0.0
GPX1,0.25082712985938793,0.2502584780810587,0.022229114971050457,0.02217741935483871,5.1695616211745244e-05
PDK1,0.25082712985938793,0.2503618693134822,0.019230769230769232,0.019179073614557486,5.1695616211745244e-05
MLXIP,0.25082712985938793,0.24689826302729528,0.006358560794044665,0.0063068651778329194,5.1695616211745244e-05
NNT,0.25082712985938793,0.24912117452440033,0.010184036393713814,0.010132340777502068,5.1695616211745244e-05
G6PC2,0.25082712985938793,0.24860421836228289,0.006823821339950372,0.006823821339950372,0.0
MT1A,0.25082712985938793,0.24731182795698925,0.00641025641025641,0.00641025641025641,0.0
RPE,0.25082712985938793,0.25046526054590573,0.016284119106699753,0.016232423490488007,5.1695616211745244e-05
