gene_celegans_stress_up,celegans_stress_up_Fraction_sp_less4,celegans_stress_up_Fraction_sp_less3,celegans_stress_up_Fraction_sp_less2,celegans_stress_up_Fraction_sp_1,celegans_stress_up_Fraction_sp_0
NDUFA9,0.26196980589503954,0.03752695902228612,0.002372393961179008,0.0023005032350826744,7.189072609633358e-05
NDUFS8,0.20977713874910137,0.013227893601725377,0.002228612508986341,0.002228612508986341,0.0
OXA1L,0.22645578720345075,0.02135154565061107,0.000503235082674335,0.00043134435657800146,7.189072609633358e-05
PARS2,0.20733285406182603,0.021639108554996407,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
RPUSD3,0.14823867721063982,0.014665708123652048,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
SLC25A18,0.16642703091301222,0.015600287562904385,0.0,0.0,0.0
VARS2,0.0695902228612509,0.007692307692307693,0.0,0.0,0.0
WBSCR16,0.2153846153846154,0.01876347951114306,0.0,0.0,0.0
YME1L1,0.22034507548526241,0.032063263838964774,7.189072609633358e-05,7.189072609633358e-05,0.0
SGSH,0.24212796549245147,0.031703810208483105,0.0,0.0,0.0
IER5L,0.24938892882818117,0.03608914450035945,0.00014378145219266715,0.00014378145219266715,0.0
IFI44L,0.11401869158878504,0.0015815959741193387,0.0,0.0,0.0
IFIT5,0.18461538461538463,0.008698777857656362,0.00014378145219266715,0.00014378145219266715,0.0
IFITM2,0.19237958303378863,0.009992810927390367,0.00021567217828900073,0.00021567217828900073,0.0
IFITM3,0.18267433501078362,0.00826743350107836,0.00014378145219266715,0.00014378145219266715,0.0
IFNA13,0.1359453630481668,0.0024442846872753414,0.0,0.0,0.0
IFNA14,0.23803019410496046,0.01833213515456506,7.189072609633358e-05,7.189072609633358e-05,0.0
IFNA16,0.203666427030913,0.010424155283968369,7.189072609633358e-05,7.189072609633358e-05,0.0
IFNA17,0.23335729690869877,0.015815959741193385,0.00014378145219266715,0.00014378145219266715,0.0
IFNA6,0.20675772825305536,0.009273903666427032,7.189072609633358e-05,7.189072609633358e-05,0.0
IFNA8,0.2253055355859094,0.016822429906542057,7.189072609633358e-05,7.189072609633358e-05,0.0
IFNK,0.09180445722501797,0.0005751258087706686,0.0,0.0,0.0
IFNW1,0.09180445722501797,0.0005751258087706686,0.0,0.0,0.0
IFNGR1,0.26153846153846155,0.03098490294751977,0.00043134435657800146,0.00043134435657800146,0.0
IL18R1,0.2145219266714594,0.010711718188353703,7.189072609633358e-05,7.189072609633358e-05,0.0
IL22,0.22494608195542776,0.013659237958303379,0.00014378145219266715,0.00014378145219266715,0.0
IFNL1,0.0877785765636233,0.0011502516175413372,0.0,0.0,0.0
IFNLR1,0.01890726096333573,7.189072609633358e-05,0.0,0.0,0.0
IFNL2,0.01811646297627606,7.189072609633358e-05,0.0,0.0,0.0
IFT172,0.16750539180445723,0.01207764198418404,7.189072609633358e-05,0.0,7.189072609633358e-05
LHX4,0.13098490294751977,0.006901509705248023,0.00014378145219266715,0.00014378145219266715,0.0
MID1,0.2304097771387491,0.01574406901509705,0.00021567217828900073,0.00021567217828900073,0.0
IGFALS,0.15470884255930986,0.0038102084831056794,0.0,0.0,0.0
IGFBP2,0.19884974838245867,0.007907979870596693,0.0,0.0,0.0
IGFBP6,0.198274622573688,0.005679367361610352,0.0,0.0,0.0
ZBTB47,0.20100647016534867,0.010064701653486701,0.0,0.0,0.0
PLIN3,0.11682242990654206,0.0016534867002156721,7.189072609633358e-05,7.189072609633358e-05,0.0
WISP2,0.21387491013659238,0.013515456506110711,0.0,0.0,0.0
IGFL3,0.1670021567217829,0.009417685118619698,7.189072609633358e-05,7.189072609633358e-05,0.0
VPREB1,0.0,0.0,0.0,0.0,0.0
