gene_sscrofa_wound_up,sscrofa_wound_up_Fraction_sp_less4,sscrofa_wound_up_Fraction_sp_less3,sscrofa_wound_up_Fraction_sp_less2,sscrofa_wound_up_Fraction_sp_1,sscrofa_wound_up_Fraction_sp_0
DUOXA2,0.3749374508542426,0.3624991064407749,0.005075416398598899,0.005003931660590464,7.14847380084352e-05
B9D2,0.3749374508542426,0.3705053970977196,0.009435985417113447,0.009364500679105011,7.14847380084352e-05
SPRR3,0.3749374508542426,0.3617127743226821,0.004575023232539853,0.004575023232539853,0.0
MMRN1,0.3749374508542426,0.3718636071198799,0.008864107513045965,0.008864107513045965,0.0
ATP5SL,0.3749374508542426,0.3652155264850954,0.004932446922582029,0.004932446922582029,0.0
ZNF253,0.3749374508542426,0.3537779684037458,0.004146114804489242,0.004146114804489242,0.0
MSL3,0.3749374508542426,0.37336478661805705,0.014654371291729217,0.01458288655372078,7.14847380084352e-05
SLC31A2,0.3749374508542426,0.3730073629280149,0.015297733933805133,0.015226249195796697,7.14847380084352e-05
MIS18A,0.3749374508542426,0.3694331260275931,0.009936378583172492,0.009936378583172492,0.0
TIMM17B,0.3749374508542426,0.3724354850239474,0.013725069697619559,0.013653584959611123,7.14847380084352e-05
ZBTB34,0.3749374508542426,0.3674315533633569,0.005933233254700122,0.005933233254700122,0.0
TSPAN15,0.3749374508542426,0.360211594824505,0.003931660590463936,0.003931660590463936,0.0
GPX2,0.3749374508542426,0.3727214239759811,0.01815712345414254,0.018085638716134105,7.14847380084352e-05
ZMAT3,0.3749374508542426,0.36807491600543285,0.006505111158767603,0.0064336264207591675,7.14847380084352e-05
RCL1,0.3749374508542426,0.37379369504610765,0.021159482450496817,0.021087997712488385,7.14847380084352e-05
FBXO22,0.3749374508542426,0.37193509185788837,0.01265279862749303,0.01265279862749303,0.0
RMND1,0.3749374508542426,0.36557295017513763,0.007076989062835085,0.007076989062835085,0.0
STEAP3,0.3749374508542426,0.37157766816784615,0.009007076989062834,0.009007076989062834,0.0
MKRN2,0.3749374508542426,0.3670026449353063,0.006362141682750733,0.006362141682750733,0.0
STOM,0.3749374508542426,0.37465151190220886,0.023161055114733004,0.023161055114733004,0.0
JMJD4,0.3749374508542426,0.3568518121381085,0.004217599542497677,0.004217599542497677,0.0
MRPL35,0.3749374508542426,0.3690042175995425,0.010436771749231539,0.010436771749231539,0.0
RHBDL2,0.3749374508542426,0.37172063764386304,0.010222317535206233,0.010222317535206233,0.0
ZNF281,0.3749374508542426,0.3709343055257702,0.010079348059189364,0.010007863321180928,7.14847380084352e-05
SIVA1,0.3749374508542426,0.37071985131174495,0.008649653299020659,0.008649653299020659,0.0
SEC11C,0.3749374508542426,0.37422260347415826,0.024447780398884837,0.0243762956608764,7.14847380084352e-05
ARMC9,0.3749374508542426,0.3624991064407749,0.004789477446565158,0.004789477446565158,0.0
RSAD2,0.3749374508542426,0.37322181714204017,0.015297733933805133,0.015297733933805133,0.0
MOV10,0.3749374508542426,0.37479448137822574,0.025091143040960755,0.02501965830295232,7.14847380084352e-05
DUSP14,0.3749374508542426,0.3744370576881836,0.01815712345414254,0.018085638716134105,7.14847380084352e-05
TSPAN32,0.3749374508542426,0.3675745228393738,0.008721138037029095,0.008721138037029095,0.0
RNF141,0.3749374508542426,0.36307098434484236,0.004646507970548288,0.004646507970548288,0.0
TRIM35,0.3749374508542426,0.371220244477804,0.008792622775037529,0.008792622775037529,0.0
GADD45GIP1,0.3749374508542426,0.37157766816784615,0.011866466509400243,0.011794981771391808,7.14847380084352e-05
LRRC48,0.3749374508542426,0.37279290871398957,0.01608406605189792,0.01608406605189792,0.0
SENP6,0.3749374508542426,0.37350775609407394,0.017656730288083494,0.017585245550075058,7.14847380084352e-05
COPS3,0.3749374508542426,0.37336478661805705,0.02008721138037029,0.020015726642361856,7.14847380084352e-05
CARS2,0.3749374508542426,0.374508542426192,0.02366144828079205,0.02366144828079205,0.0
CTNS,0.3749374508542426,0.3705053970977196,0.008435199084995354,0.008435199084995354,0.0
RTN3,0.3749374508542426,0.37422260347415826,0.019443848738294373,0.019443848738294373,0.0
TMC6,0.3749374508542426,0.37086282078776184,0.007863321180927871,0.007863321180927871,0.0
SEC11A,0.3749374508542426,0.3737222103080992,0.021159482450496817,0.021087997712488385,7.14847380084352e-05
MPRIP,0.3749374508542426,0.3732933018800486,0.011937951247408679,0.011937951247408679,0.0
VPRBP,0.3749374508542426,0.37336478661805705,0.02130245192651369,0.02130245192651369,0.0
LONP2,0.3749374508542426,0.3735792408320823,0.019729787690328116,0.019729787690328116,0.0
GSTZ1,0.3749374508542426,0.37350775609407394,0.020802058760454642,0.020730574022446206,7.14847380084352e-05
LRCH3,0.3749374508542426,0.3720780613339052,0.014082493387661734,0.014082493387661734,0.0
MXD1,0.3749374508542426,0.3704339123597112,0.010293802273214669,0.010293802273214669,0.0
ATG9A,0.3749374508542426,0.37293587819000645,0.02158839087854743,0.021516906140538996,7.14847380084352e-05
UBAC2,0.3749374508542426,0.36707412967331476,0.006934019586818214,0.006934019586818214,0.0
FAM120B,0.3749374508542426,0.35978268639645433,0.004932446922582029,0.004932446922582029,0.0
SNAPC5,0.3749374508542426,0.3412681392522696,0.003931660590463936,0.0038601758524555007,7.14847380084352e-05
DRG2,0.3749374508542426,0.37379369504610765,0.022374722996640218,0.022374722996640218,0.0
MAX,0.3749374508542426,0.3730073629280149,0.017585245550075058,0.017585245550075058,0.0
EFHD2,0.3749374508542426,0.3722210308099221,0.011866466509400243,0.011866466509400243,0.0
TRABD,0.3749374508542426,0.357423690042176,0.0038601758524555007,0.0037886911144470654,7.14847380084352e-05
MON1B,0.3749374508542426,0.3725069697619558,0.013796554435627993,0.013725069697619559,7.14847380084352e-05
LRCH1,0.3749374508542426,0.37322181714204017,0.017156337122024447,0.017156337122024447,0.0
SAP18,0.3749374508542426,0.3735792408320823,0.025663020945028238,0.025663020945028238,0.0
WDR47,0.3749374508542426,0.3634284080348846,0.004432053756522982,0.0043605690185145474,7.14847380084352e-05
TPD52L1,0.3749374508542426,0.37193509185788837,0.0072199585388519555,0.0072199585388519555,0.0
RHBDL1,0.3749374508542426,0.37350775609407394,0.011866466509400243,0.011794981771391808,7.14847380084352e-05
GPR15,0.3749374508542426,0.3705053970977196,0.00850668382300379,0.00850668382300379,0.0
HIST1H2BB,0.3749374508542426,0.3744370576881836,0.02694974622918007,0.02694974622918007,0.0
MGST1,0.3749374508542426,0.3731503324040317,0.015583672885838873,0.015512188147830439,7.14847380084352e-05
BCKDK,0.3749374508542426,0.3732933018800486,0.022017299306598043,0.022017299306598043,0.0
PARL,0.3749374508542426,0.37379369504610765,0.018514547144184716,0.018514547144184716,0.0
ADAMTS5,0.3749374508542426,0.37114875973979555,0.0166559439559654,0.016584459217956968,7.14847380084352e-05
XRCC6BP1,0.3749374508542426,0.3715061834298377,0.01086568017728215,0.01086568017728215,0.0
MAP7,0.3749374508542426,0.3678604617914075,0.00729144327686039,0.00729144327686039,0.0
FDXACB1,0.3749374508542426,0.3727214239759811,0.016584459217956968,0.016584459217956968,0.0
TKT,0.3749374508542426,0.3741511187361498,0.0345271284580742,0.0345271284580742,0.0
ADAMTSL4,0.3749374508542426,0.3705053970977196,0.008292229608978484,0.008220744870970048,7.14847380084352e-05
TADA3,0.3749374508542426,0.37458002716420047,0.020945028236471513,0.020945028236471513,0.0
SAC3D1,0.3749374508542426,0.3731503324040317,0.017156337122024447,0.01708485238401601,7.14847380084352e-05
DDX49,0.3749374508542426,0.374508542426192,0.037315033240403174,0.037315033240403174,0.0
MRPL43,0.3749374508542426,0.3718636071198799,0.012867252841518335,0.012867252841518335,0.0
GFER,0.3749374508542426,0.374508542426192,0.021945814568589607,0.021945814568589607,0.0
CYB561D2,0.3749374508542426,0.32296804632211024,0.002216026878261491,0.002216026878261491,0.0
ADAMTS17,0.3749374508542426,0.3692186718135678,0.00564729430266638,0.00564729430266638,0.0
PACRG,0.3749374508542426,0.37293587819000645,0.010436771749231539,0.010365287011223103,7.14847380084352e-05
DRAP1,0.3749374508542426,0.36993351919365214,0.007577382228894131,0.007577382228894131,0.0
TNP1,0.3749374508542426,0.37322181714204017,0.009793409107155622,0.009793409107155622,0.0
ANP32B,0.3749374508542426,0.3744370576881836,0.02337550932875831,0.02337550932875831,0.0
SBDS,0.3749374508542426,0.3732933018800486,0.018228608192150976,0.01815712345414254,7.14847380084352e-05
C10orf62,0.3749374508542426,0.27936235613696475,0.0010007863321180928,0.0010007863321180928,0.0
EXOSC2,0.3749374508542426,0.37407963399814137,0.029594681535492173,0.029594681535492173,0.0
FAM173A,0.3749374508542426,0.36850382443348345,0.008220744870970048,0.008220744870970048,0.0
PEX12,0.3749374508542426,0.3709343055257702,0.010436771749231539,0.010436771749231539,0.0
MMAB,0.3749374508542426,0.36993351919365214,0.008578168561012223,0.00850668382300379,7.14847380084352e-05
PUS7,0.3749374508542426,0.37193509185788837,0.014797340767746086,0.01472585602973765,7.14847380084352e-05
EXOSC6,0.3749374508542426,0.3737222103080992,0.020230180856387163,0.020230180856387163,0.0
PUS10,0.3749374508542426,0.372864393451998,0.008649653299020659,0.008649653299020659,0.0
CBWD2,0.3749374508542426,0.33940953606405033,0.0034312674244048897,0.0034312674244048897,0.0
PDCD2,0.3749374508542426,0.3730788476660233,0.016155550789906353,0.016155550789906353,0.0
TEX10,0.3749374508542426,0.37257845449996424,0.0178711845021088,0.0178711845021088,0.0
TRMT2A,0.3749374508542426,0.37293587819000645,0.019372364000285937,0.019372364000285937,0.0
AMN,0.3749374508542426,0.3587104153263278,0.00536135535063264,0.005289870612624204,7.14847380084352e-05
DMTF1,0.3749374508542426,0.37393666452212454,0.028022017299306597,0.028022017299306597,0.0
SURF2,0.3749374508542426,0.35649438844806636,0.004646507970548288,0.004646507970548288,0.0
NUDT1,0.3749374508542426,0.37350775609407394,0.020158696118378727,0.020158696118378727,0.0
TKTL2,0.3749374508542426,0.37379369504610765,0.021516906140538996,0.021516906140538996,0.0
WBSCR22,0.3749374508542426,0.37393666452212454,0.02573450568303667,0.02573450568303667,0.0
RIOK1,0.3749374508542426,0.37322181714204017,0.01679891343198227,0.016727428693973836,7.14847380084352e-05
FTSJ1,0.3749374508542426,0.3738651797841161,0.0217313603545643,0.0217313603545643,0.0
DDX51,0.3749374508542426,0.37350775609407394,0.02766459360926442,0.027593108871255986,7.14847380084352e-05
NOM1,0.3749374508542426,0.37143469869182927,0.015011794981771392,0.015011794981771392,0.0
FTSJ2,0.3749374508542426,0.3727214239759811,0.019586818214311245,0.019586818214311245,0.0
TYW1,0.3749374508542426,0.36464364858102793,0.009293015941096576,0.00922153120308814,7.14847380084352e-05
KIAA1033,0.3749374508542426,0.37193509185788837,0.011437558081349632,0.011437558081349632,0.0
DRG1,0.3749374508542426,0.37350775609407394,0.02616341411108728,0.02609192937307885,7.14847380084352e-05
MRPS34,0.3749374508542426,0.3724354850239474,0.01622703552791479,0.016155550789906353,7.14847380084352e-05
TRMT12,0.3749374508542426,0.37014797340767747,0.008864107513045965,0.008864107513045965,0.0
THBS2,0.3749374508542426,0.3744370576881836,0.02859389520337408,0.028522410465365643,7.14847380084352e-05
COMP,0.3749374508542426,0.3705053970977196,0.01622703552791479,0.016155550789906353,7.14847380084352e-05
MAP1S,0.3749374508542426,0.3727214239759811,0.011866466509400243,0.011866466509400243,0.0
CBWD5,0.3749374508542426,0.3394810208020588,0.003645721638430195,0.003645721638430195,0.0
MASP2,0.3749374508542426,0.3681464007434413,0.009936378583172492,0.009936378583172492,0.0
POLR2F,0.3749374508542426,0.37436557295017514,0.04489241546929731,0.04489241546929731,0.0
NOL12,0.3749374508542426,0.3670026449353063,0.010937164915290586,0.010937164915290586,0.0
MAGEA11,0.3749374508542426,0.3662163128172135,0.005861748516691686,0.005861748516691686,0.0
DDX24,0.3749374508542426,0.37407963399814137,0.03231110157981271,0.03231110157981271,0.0
MAEA,0.3749374508542426,0.3735792408320823,0.019157909786260634,0.019086425048252198,7.14847380084352e-05
METTL6,0.3749374508542426,0.3682893702194581,0.009007076989062834,0.0089355922510544,7.14847380084352e-05
SNRNP27,0.3749374508542426,0.37293587819000645,0.02130245192651369,0.02130245192651369,0.0
MASP1,0.3749374508542426,0.3707913360497534,0.011652012295374938,0.011652012295374938,0.0
MAF1,0.3749374508542426,0.37422260347415826,0.016512974479948532,0.016512974479948532,0.0
ADAMTS13,0.3749374508542426,0.36771749231539064,0.010079348059189364,0.010079348059189364,0.0
MRPL46,0.3749374508542426,0.37193509185788837,0.016512974479948532,0.016441489741940096,7.14847380084352e-05
AURKAIP1,0.3749374508542426,0.37057688183572807,0.012581313889484596,0.012581313889484596,0.0
DTWD2,0.3749374508542426,0.36071198799056403,0.0035027521624133246,0.0035027521624133246,0.0
ADAMTS10,0.3749374508542426,0.3687182786475088,0.006934019586818214,0.006934019586818214,0.0
WDR83,0.3749374508542426,0.3726499392379727,0.011008649653299021,0.011008649653299021,0.0
WDR55,0.3749374508542426,0.3718636071198799,0.012795768103509901,0.012724283365501465,7.14847380084352e-05
UBE2M,0.3749374508542426,0.37458002716420047,0.02130245192651369,0.021230967188505253,7.14847380084352e-05
RNF34,0.3749374508542426,0.37193509185788837,0.010508256487239975,0.010508256487239975,0.0
STK3,0.3749374508542426,0.37422260347415826,0.016584459217956968,0.016512974479948532,7.14847380084352e-05
RNMT,0.3749374508542426,0.3722210308099221,0.013224676531560512,0.013224676531560512,0.0
PDCD2L,0.3749374508542426,0.3697905497176353,0.011223103867324327,0.011223103867324327,0.0
AKR1C2,0.3749374508542426,0.37114875973979555,0.011509042819358066,0.011509042819358066,0.0
THBS3,0.3749374508542426,0.37129172921581244,0.011080134391307455,0.011008649653299021,7.14847380084352e-05
RFC3,0.3749374508542426,0.37407963399814137,0.03953106011866467,0.03953106011866467,0.0
TTF1,0.3749374508542426,0.3744370576881836,0.024018871970834226,0.024018871970834226,0.0
THUMPD1,0.3749374508542426,0.372864393451998,0.01265279862749303,0.01265279862749303,0.0
DNLZ,0.3749374508542426,0.36421474015297733,0.006147687468725427,0.006147687468725427,0.0
HAUS1,0.3749374508542426,0.37322181714204017,0.012724283365501465,0.01265279862749303,7.14847380084352e-05
PUSL1,0.3749374508542426,0.3715061834298377,0.014511401815712345,0.014439917077703911,7.14847380084352e-05
RELL1,0.3749374508542426,0.3659303738651798,0.004432053756522982,0.004432053756522982,0.0
TTC25,0.3749374508542426,0.3735792408320823,0.015369218671813567,0.015369218671813567,0.0
