gene_downregulated.regen,downregulated.regen_Fraction_sp_less4,downregulated.regen_Fraction_sp_less3,downregulated.regen_Fraction_sp_less2,downregulated.regen_Fraction_sp_1,downregulated.regen_Fraction_sp_0
RTN4IP1,0.05884571859675594,0.025122595247076576,0.0003017729158807997,0.0003017729158807997,0.0
ROMO1,0.057412297246322144,0.013806110901546586,0.0003017729158807997,0.0003017729158807997,0.0
SGOL1,0.05960015088645794,0.028668427008675973,0.0034703885326291964,0.0034703885326291964,0.0
SGOL2,0.052508487363259145,0.01003394945303659,0.0013579781214635986,0.0013579781214635986,0.0
CR2,0.05462089777442475,0.016823840060354582,0.0,0.0,0.0
ASPSCR1,0.05756318370426254,0.01946435307431158,0.00045265937382119953,0.00045265937382119953,0.0
CR1,0.05944926442851754,0.025650697849867975,0.0034703885326291964,0.0034703885326291964,0.0
GPD1L,0.056054319124858545,0.01848359109769898,0.00015088645794039985,0.00015088645794039985,0.0
ARNTL2,0.053112033195020746,0.008977744247453791,0.00022632968691059977,0.00022632968691059977,0.0
CD63,0.05884571859675594,0.023764617125612977,0.0008298755186721991,0.0008298755186721991,0.0
CD69,0.05831761599396454,0.023311957751791776,0.002036967182195398,0.001961523953225198,7.544322897019993e-05
CD68,0.06065635609204074,0.033949453036589965,0.004073934364390796,0.003998491135420596,7.544322897019993e-05
CELA1,0.040890230101848356,0.003772161448509996,7.544322897019993e-05,7.544322897019993e-05,0.0
SHCBP1,0.056129762353828744,0.014560543191248585,0.0023387400980761975,0.0023387400980761975,0.0
SRP68,0.05175405507355715,0.006488117691437194,7.544322897019993e-05,7.544322897019993e-05,0.0
OR7A17,0.0,0.0,0.0,0.0,0.0
GABPA,0.05831761599396454,0.023085628064881177,0.0003017729158807997,0.0003017729158807997,0.0
PSCA,0.05597887589588835,0.011995473406261788,0.000980761976612599,0.0009053187476423991,7.544322897019993e-05
AOX1,0.05778951339117314,0.016144850999622783,0.0009053187476423991,0.0009053187476423991,0.0
TIMM9,0.05552621652206714,0.01003394945303659,0.0,0.0,0.0
PAEP,0.0012070916635231988,0.0,0.0,0.0,0.0
NOC4L,0.036212749905695965,0.0018106374952847981,0.0,0.0,0.0
PKN1,0.05718596755941154,0.013579781214635987,0.0005281026027913995,0.0005281026027913995,0.0
PKN3,0.05816672953602414,0.023840060354583175,0.0012070916635231988,0.0012070916635231988,0.0
PKN2,0.05861938890984534,0.02218030931723878,0.0007544322897019992,0.0007544322897019992,0.0
KCNE2,0.047755563938136555,0.004224820822331196,0.0,0.0,0.0
KCNE3,0.057110524330441344,0.014937759336099586,0.0006035458317615994,0.0006035458317615994,0.0
NGDN,0.05680875141456054,0.01916258015843078,0.0005281026027913995,0.0005281026027913995,0.0
KCNE4,0.05914749151263674,0.027989437947944174,0.0014334213504337986,0.0014334213504337986,0.0
PRAM1,0.05492267069030554,0.014862316107129386,0.0006035458317615994,0.0006035458317615994,0.0
DNASE1,0.05922293474160694,0.02104866088268578,0.0003017729158807997,0.0003017729158807997,0.0
CSNK1D,0.05492267069030554,0.010712938513768389,0.00015088645794039985,0.00015088645794039985,0.0
CSNK1E,0.05967559411542814,0.03017729158807997,0.0012070916635231988,0.0012070916635231988,0.0
ISCU,0.05960015088645794,0.022255752546208978,0.0003017729158807997,0.0003017729158807997,0.0
UMODL1,0.03779705771407016,0.0024141833270463976,0.0,0.0,0.0
GLIS2,0.06035458317615994,0.03206337231233497,0.004752923425122595,0.004752923425122595,0.0
GLIS3,0.05431912485854395,0.014485099962278385,0.0003017729158807997,0.0003017729158807997,0.0
GLIS1,0.05499811391927575,0.01833270463975858,0.0003017729158807997,0.0003017729158807997,0.0
BCHE,0.02014334213504338,0.00045265937382119953,0.0,0.0,0.0
DCP1B,0.05861938890984534,0.025650697849867975,0.0007544322897019992,0.0007544322897019992,0.0
DCP1A,0.05854394568087514,0.026178800452659374,0.0006789890607317993,0.0006789890607317993,0.0
G6PD,0.055073557148245945,0.012674462466993587,0.0,0.0,0.0
G6PC,0.0,0.0,0.0,0.0,0.0
ERP44,0.05877027536778574,0.02036967182195398,0.0005281026027913995,0.0005281026027913995,0.0
SERPINF1,0.05914749151263674,0.024896265560165973,0.002866842700867597,0.0027913994718973974,7.544322897019993e-05
SERPINF2,0.028668427008675973,0.0014334213504337986,0.0,0.0,0.0
VPS26A,0.058393059222934744,0.023764617125612977,0.0006035458317615994,0.0006035458317615994,0.0
VPS26B,0.04602036967182195,0.008298755186721992,7.544322897019993e-05,7.544322897019993e-05,0.0
SREBF2,0.04602036967182195,0.004903809883062995,0.0,0.0,0.0
SREBF1,0.037872500943040364,0.002036967182195398,0.0,0.0,0.0
OXCT1,0.053112033195020746,0.01041116559788759,7.544322897019993e-05,7.544322897019993e-05,0.0
OXCT2,0.0,0.0,0.0,0.0,0.0
CIC,0.05695963787250094,0.016672953602414182,7.544322897019993e-05,7.544322897019993e-05,0.0
SRC,0.05597887589588835,0.01101471142964919,7.544322897019993e-05,7.544322897019993e-05,0.0
CIT,0.055752546208977745,0.013051678611844588,0.0003772161448509996,0.0003772161448509996,0.0
TSSK2,0.02791399471897397,0.0006035458317615994,7.544322897019993e-05,7.544322897019993e-05,0.0
ARL4A,0.059072048283666544,0.023840060354583175,0.0006789890607317993,0.0006789890607317993,0.0
MTA1,0.05922293474160694,0.026857789513391173,0.0009053187476423991,0.0009053187476423991,0.0
MTA2,0.05922293474160694,0.02761222180309317,0.001961523953225198,0.001961523953225198,0.0
MTA3,0.06035458317615994,0.03100716710675217,0.0012825348924933987,0.0012825348924933987,0.0
CUBN,0.05877027536778574,0.02089777442474538,0.0008298755186721991,0.0007544322897019992,7.544322897019993e-05
HEPH,0.05982648057336854,0.03040362127499057,0.0058845718596755945,0.0058845718596755945,0.0
MTAP,0.05726141078838174,0.02029422859298378,0.0006035458317615994,0.0006035458317615994,0.0
C2orf49,0.05499811391927575,0.015164089023010184,0.00015088645794039985,0.00015088645794039985,0.0
C2orf44,0.05054696341003395,0.006412674462466994,0.00022632968691059977,0.00022632968691059977,0.0
OR52B6,0.0,0.0,0.0,0.0,0.0
OR52B4,0.0,0.0,0.0,0.0,0.0
SLC28A1,0.0,0.0,0.0,0.0,0.0
DIMT1,0.053791022255752545,0.017578272350056583,7.544322897019993e-05,7.544322897019993e-05,0.0
POLR3GL,0.058015843078083745,0.016522067144473785,0.0006035458317615994,0.0006035458317615994,0.0
PARP16,0.05130139569973595,0.007317993210109393,0.0,0.0,0.0
PARP14,0.059072048283666544,0.023915503583553377,0.0018106374952847981,0.0018106374952847981,0.0
PARP15,0.05937382119954734,0.024292719728404376,0.0027913994718973974,0.0027913994718973974,0.0
PARP12,0.06012825348924934,0.02746133534515277,0.000980761976612599,0.000980761976612599,0.0
PARP10,0.05877027536778574,0.02074688796680498,0.0003772161448509996,0.0003772161448509996,0.0
PARP11,0.05748774047529234,0.01999245567710298,0.0005281026027913995,0.0005281026027913995,0.0
EVL,0.05854394568087514,0.02089777442474538,0.0003017729158807997,0.0003017729158807997,0.0
ZNF451,0.05628064881176914,0.014258770275367786,0.0006789890607317993,0.0006789890607317993,0.0
ZNF454,0.05967559411542814,0.03168615616748397,0.0015843078083741984,0.0015843078083741984,0.0
BACH2,0.03598642021878536,0.001131648434552999,0.0,0.0,0.0
BACH1,0.05892116182572614,0.02021878536401358,0.00045265937382119953,0.00045265937382119953,0.0
PAM16,0.05816672953602414,0.02074688796680498,0.00045265937382119953,0.00045265937382119953,0.0
WSB1,0.05877027536778574,0.02829121086382497,0.000980761976612599,0.000980761976612599,0.0
RASEF,0.06035458317615994,0.02791399471897397,0.0017351942663145982,0.0017351942663145982,0.0
KCNIP4,0.056054319124858545,0.014258770275367786,0.0003017729158807997,0.0003017729158807997,0.0
KCNIP3,0.05937382119954734,0.03025273481705017,0.0013579781214635986,0.0013579781214635986,0.0
KCNIP2,0.05756318370426254,0.01999245567710298,0.00045265937382119953,0.00045265937382119953,0.0
KCNIP1,0.05597887589588835,0.012976235382874388,0.0003017729158807997,0.0003017729158807997,0.0
HAND1,0.0,0.0,0.0,0.0,0.0
MOGAT2,0.047453791022255755,0.006261788004526593,0.00022632968691059977,0.00022632968691059977,0.0
MOGAT3,0.051829498302527345,0.00943040362127499,0.00015088645794039985,0.00015088645794039985,0.0
MOGAT1,0.017578272350056583,0.0006035458317615994,0.0,0.0,0.0
RPS6KA1,0.06186344775556394,0.043832516031686156,0.004073934364390796,0.004073934364390796,0.0
RPS6KA2,0.054168238400603544,0.017729158807996984,0.0003772161448509996,0.0003772161448509996,0.0
RPS6KA3,0.05824217276499434,0.016597510373443983,0.0,0.0,0.0
RPS6KA4,0.055752546208977745,0.012749905695963787,7.544322897019993e-05,7.544322897019993e-05,0.0
RPS6KA5,0.05786495662014334,0.015314975480950585,0.00022632968691059977,0.00022632968691059977,0.0
RPS6KA6,0.05929837797057714,0.02285929837797058,0.0005281026027913995,0.0005281026027913995,0.0
FTCD,0.058091286307053944,0.019087136929460582,0.0003017729158807997,0.0003017729158807997,0.0
MINPP1,0.05333836288193135,0.007996982270841191,0.00015088645794039985,0.00015088645794039985,0.0
METTL2A,0.05831761599396454,0.01946435307431158,0.0003772161448509996,0.0003772161448509996,0.0
STATH,0.0003017729158807997,7.544322897019993e-05,7.544322897019993e-05,7.544322897019993e-05,0.0
TELO2,0.055752546208977745,0.012599019238023387,0.00015088645794039985,0.00015088645794039985,0.0
RGPD2,0.0,0.0,0.0,0.0,0.0
RGPD1,0.0,0.0,0.0,0.0,0.0
RGPD6,0.054771784232365145,0.00950584685024519,7.544322897019993e-05,7.544322897019993e-05,0.0
RGPD4,0.04036212749905696,0.001961523953225198,7.544322897019993e-05,7.544322897019993e-05,0.0
RGPD5,0.0,0.0,0.0,0.0,0.0
RGPD8,0.04149377593360996,0.0033195020746887966,0.00015088645794039985,0.00015088645794039985,0.0
LOR,0.00022632968691059977,0.0,0.0,0.0,0.0
SPP1,0.007317993210109393,0.0006789890607317993,0.0,0.0,0.0
MYL6B,0.06035458317615994,0.02972463221425877,0.0008298755186721991,0.0008298755186721991,0.0
SPNS1,0.05062240663900415,0.01018483591097699,7.544322897019993e-05,7.544322897019993e-05,0.0
RAB2A,0.05590343266691814,0.011316484345529988,0.00015088645794039985,0.00015088645794039985,0.0
RAB2B,0.05763862693323274,0.01886080724254998,0.0003772161448509996,0.0003772161448509996,0.0
ACTL7A,0.045492267069030555,0.0024896265560165973,0.00015088645794039985,0.00015088645794039985,0.0
ETNK2,0.052508487363259145,0.006110901546586194,0.00015088645794039985,0.00015088645794039985,0.0
ETNK1,0.056733308185590345,0.014258770275367786,0.00022632968691059977,0.00022632968691059977,0.0
HEXDC,0.055149000377216144,0.01116559788758959,0.00022632968691059977,0.00022632968691059977,0.0
CA14,0.016371180686533385,0.0007544322897019992,0.0,0.0,0.0
CA13,0.05854394568087514,0.017804602036967182,0.0014334213504337986,0.0013579781214635986,7.544322897019993e-05
CA12,0.05756318370426254,0.014485099962278385,0.0005281026027913995,0.0005281026027913995,0.0
CA11,0.05952470765748774,0.029196529611467372,0.0012070916635231988,0.001131648434552999,7.544322897019993e-05
RAB21,0.05763862693323274,0.01969068276122218,0.00045265937382119953,0.00045265937382119953,0.0
RAB23,0.06133534515277254,0.039532251980384764,0.00950584685024519,0.00950584685024519,0.0
RAB24,0.05944926442851754,0.027536778574122973,0.0013579781214635986,0.0013579781214635986,0.0
RAB25,0.06080724254998114,0.02761222180309317,0.0023387400980761975,0.0023387400980761975,0.0
RAB26,0.06148623161071294,0.03613730667672577,0.0029422859298377972,0.0029422859298377972,0.0
GLRA3,0.051829498302527345,0.0063372312334967935,0.00015088645794039985,0.00015088645794039985,0.0
GLRA2,0.05424368162957375,0.010788381742738589,0.00015088645794039985,0.00015088645794039985,0.0
GLRA1,0.0,0.0,0.0,0.0,0.0
PPP2R3B,0.05265937382119955,0.0077706525839305925,0.00015088645794039985,0.00015088645794039985,0.0
PPP2R3C,0.058694832138815545,0.017125612976235383,0.0007544322897019992,0.0007544322897019992,0.0
PPP2R3A,0.05816672953602414,0.02029422859298378,0.0003772161448509996,0.0003772161448509996,0.0
NQO2,0.044511505092417955,0.003923047906450396,0.0,0.0,0.0
NQO1,0.021953979630328177,0.00045265937382119953,0.0,0.0,0.0
SFMBT1,0.05718596755941154,0.02006789890607318,0.00045265937382119953,0.00045265937382119953,0.0
ZPBP2,0.047152018106374954,0.004224820822331196,0.00015088645794039985,0.00015088645794039985,0.0
LEFTY2,0.05726141078838174,0.024594492644285176,0.0014334213504337986,0.0014334213504337986,0.0
LEFTY1,0.029196529611467372,0.002036967182195398,0.0,0.0,0.0
ARRDC4,0.0,0.0,0.0,0.0,0.0
ARRDC5,0.05914749151263674,0.023840060354583175,0.002112410411165598,0.002112410411165598,0.0
ARRDC1,0.061712561297623536,0.041569219162580155,0.0031686156167483968,0.0031686156167483968,0.0
ARRDC2,0.05899660505469634,0.022934741606940777,0.0003772161448509996,0.0003017729158807997,7.544322897019993e-05
ARRDC3,0.01788004526593738,0.0003772161448509996,0.0,0.0,0.0
SH3BP5,0.05763862693323274,0.02097321765371558,0.0003017729158807997,0.0003017729158807997,0.0
RABGAP1L,0.04096567333081856,0.0015843078083741984,0.0,0.0,0.0
ELK3,0.06035458317615994,0.03440211241041117,0.005809128630705394,0.005733685401735194,7.544322897019993e-05
ELK1,0.01961523953225198,0.00045265937382119953,0.0,0.0,0.0
ELK4,0.054092795171633345,0.00943040362127499,0.00022632968691059977,0.00022632968691059977,0.0
STRADB,0.05688419464353074,0.019766125990192382,0.0003772161448509996,0.0003772161448509996,0.0
SH3BP2,0.06080724254998114,0.03304413428894757,0.0016597510373443983,0.0016597510373443983,0.0
OR4C15,0.0,0.0,0.0,0.0,0.0
OR4C16,0.0,0.0,0.0,0.0,0.0
OR4C11,0.0,0.0,0.0,0.0,0.0
CEP97,0.05982648057336854,0.028215767634854772,0.0014334213504337986,0.0014334213504337986,0.0
OR4C12,0.0,0.0,0.0,0.0,0.0
LCN15,0.017427385892116183,0.0003017729158807997,0.0,0.0,0.0
TRAF3IP3,0.06043002640513014,0.02949830252734817,0.003244058845718597,0.003244058845718597,0.0
TRAF3IP2,0.05718596755941154,0.01901169370049038,0.00022632968691059977,0.00022632968691059977,0.0
TNS1,0.06163711806865334,0.03990946812523576,0.009053187476423991,0.009053187476423991,0.0
TNS4,0.05718596755941154,0.013051678611844588,0.001056205205582799,0.001056205205582799,0.0
PPP1R11,0.0,0.0,0.0,0.0,0.0
TMEM212,0.007468879668049793,7.544322897019993e-05,0.0,0.0,0.0
TMEM217,0.014409656733308185,7.544322897019993e-05,0.0,0.0,0.0
TMEM216,0.057336854017351946,0.015918521312712184,0.00022632968691059977,0.00022632968691059977,0.0
TMEM214,0.055450773293096944,0.01048660882685779,0.00022632968691059977,0.00022632968691059977,0.0
COX10,0.057035081101471145,0.014258770275367786,0.00022632968691059977,0.00022632968691059977,0.0
COX11,0.05303658996605055,0.00927951716333459,7.544322897019993e-05,7.544322897019993e-05,0.0
COX15,0.048434552998868355,0.005054696341003395,0.0,0.0,0.0
COX16,0.05914749151263674,0.024519049415314974,0.0005281026027913995,0.0005281026027913995,0.0
COX17,0.05990192380233874,0.029347416069407772,0.0005281026027913995,0.0005281026027913995,0.0
CHMP1B,0.022255752546208978,0.0009053187476423991,7.544322897019993e-05,7.544322897019993e-05,0.0
BET1,0.056431535269709544,0.010712938513768389,0.00022632968691059977,0.00022632968691059977,0.0
ALCAM,0.034326669181440964,0.0015088645794039985,0.0,0.0,0.0
TPM4,0.06133534515277254,0.03741984156921916,0.006639004149377593,0.006563560920407393,7.544322897019993e-05
TPM3,0.05937382119954734,0.032289701999245565,0.0008298755186721991,0.0007544322897019992,7.544322897019993e-05
TPM2,0.06148623161071294,0.03606186344775556,0.006488117691437194,0.006412674462466994,7.544322897019993e-05
TPM1,0.06118445869483214,0.033647680120709164,0.005582798943794795,0.005507355714824595,7.544322897019993e-05
ETF1,0.056356092040739346,0.014258770275367786,0.0005281026027913995,0.0005281026027913995,0.0
FBXW9,0.06095812900792154,0.02874387023764617,0.000980761976612599,0.000980761976612599,0.0
FOXB1,0.04345529988683516,0.0018106374952847981,7.544322897019993e-05,7.544322897019993e-05,0.0
FBXW2,0.05167861184458695,0.010637495284798189,7.544322897019993e-05,7.544322897019993e-05,0.0
FBXW4,0.051452282157676346,0.007846095812900793,7.544322897019993e-05,7.544322897019993e-05,0.0
FBXW5,0.05778951339117314,0.021124104111655977,0.0003017729158807997,0.0003017729158807997,0.0
FBXW7,0.04436061863447756,0.0029422859298377972,7.544322897019993e-05,7.544322897019993e-05,0.0
TGFBR3,0.06005281026027914,0.03206337231233497,0.005205582798943795,0.005205582798943795,0.0
TGFBR2,0.06088268577895134,0.036816295737457566,0.0063372312334967935,0.006261788004526593,7.544322897019993e-05
TGFBR1,0.05560165975103734,0.016522067144473785,0.0003772161448509996,0.0003772161448509996,0.0
ETFB,0.05884571859675594,0.022482082233119576,0.0003017729158807997,0.0003017729158807997,0.0
SH3RF2,0.06035458317615994,0.02119954734062618,0.0008298755186721991,0.0008298755186721991,0.0
SH3RF1,0.030856280648811768,0.0014334213504337986,0.0,0.0,0.0
TPMT,0.06020369671821954,0.03010184835910977,0.001886080724254998,0.001886080724254998,0.0
YKT6,0.05650697849867974,0.01848359109769898,0.00015088645794039985,0.00015088645794039985,0.0
TJP2,0.040211241041116556,0.005960015088645794,0.0,0.0,0.0
TJP3,0.06103357223689174,0.03666540927951716,0.002866842700867597,0.002866842700867597,0.0
TJP1,0.05484722746133534,0.016974726518294982,0.0003017729158807997,0.0003017729158807997,0.0
TUB,0.06103357223689174,0.04172010562052056,0.003772161448509996,0.003772161448509996,0.0
TOR1A,0.04820822331195775,0.005733685401735194,7.544322897019993e-05,7.544322897019993e-05,0.0
TOR1B,0.04790645039607695,0.006110901546586194,0.0,0.0,0.0
CCT6A,0.056129762353828744,0.01101471142964919,0.0003772161448509996,0.0003772161448509996,0.0
CCT6B,0.04232365145228216,0.0029422859298377972,7.544322897019993e-05,7.544322897019993e-05,0.0
CHCHD1,0.05997736703130894,0.02927197284043757,0.0006789890607317993,0.0006789890607317993,0.0
WIBG,0.05982648057336854,0.02927197284043757,0.001961523953225198,0.001961523953225198,0.0
CANT1,0.05960015088645794,0.02761222180309317,0.001056205205582799,0.001056205205582799,0.0
PERP,0.05997736703130894,0.022934741606940777,0.0015088645794039985,0.0015088645794039985,0.0
INIP,0.048811769143719354,0.008902301018483591,7.544322897019993e-05,7.544322897019993e-05,0.0
PNKP,0.05982648057336854,0.02746133534515277,0.0009053187476423991,0.0009053187476423991,0.0
TDRKH,0.04918898528857035,0.006714447378347793,0.0,0.0,0.0
PER3,0.055677102980007546,0.012976235382874388,0.0,0.0,0.0
PER2,0.05130139569973595,0.0077706525839305925,0.00015088645794039985,0.00015088645794039985,0.0
PER1,0.052433044134288946,0.012825348924933987,0.0003772161448509996,0.0003772161448509996,0.0
PNKD,0.059072048283666544,0.026706903055450773,0.0006789890607317993,0.0006789890607317993,0.0
C21orf33,0.0,0.0,0.0,0.0,0.0
KAT8,0.05650697849867974,0.01109015465861939,7.544322897019993e-05,7.544322897019993e-05,0.0
OR5AR1,0.0,0.0,0.0,0.0,0.0
KAT5,0.05333836288193135,0.009128630705394191,0.00015088645794039985,0.00015088645794039985,0.0
KAT7,0.05877027536778574,0.02082233119577518,0.00045265937382119953,0.00045265937382119953,0.0
PNRC2,0.056431535269709544,0.021425877027536778,0.001131648434552999,0.001131648434552999,0.0
GBA,0.05582798943794794,0.016371180686533385,0.0003017729158807997,0.0003017729158807997,0.0
GAPDH,0.05756318370426254,0.016371180686533385,0.0003772161448509996,0.0003772161448509996,0.0
PRLR,0.05484722746133534,0.008147868728781591,0.00015088645794039985,0.00015088645794039985,0.0
TMEM79,0.05861938890984534,0.02135043379856658,0.00045265937382119953,0.00045265937382119953,0.0
PRLH,1.0,1.0,1.0,0.0,1.0
TMEM70,0.052433044134288946,0.00875141456054319,0.0,0.0,0.0
RPUSD4,0.042549981139192755,0.0016597510373443983,0.0,0.0,0.0
RPUSD1,0.05892116182572614,0.024066390041493777,7.544322897019993e-05,7.544322897019993e-05,0.0
RPUSD3,0.034930215013202565,0.0005281026027913995,0.0,0.0,0.0
ZNF611,0.056356092040739346,0.014560543191248585,0.00045265937382119953,0.00045265937382119953,0.0
ZNF610,0.06020369671821954,0.03183704262542437,0.001961523953225198,0.001961523953225198,0.0
ZNF613,0.03402489626556016,0.0024141833270463976,0.0,0.0,0.0
ZNF615,0.06012825348924934,0.032893247831007166,0.0015843078083741984,0.0015843078083741984,0.0
ZNF614,0.06020369671821954,0.03047906450396077,0.0009053187476423991,0.0009053187476423991,0.0
SLC3A2,1.0,1.0,1.0,0.0,1.0
ZNF618,0.05718596755941154,0.01886080724254998,0.00022632968691059977,0.00022632968691059977,0.0
SLC3A1,0.016069407770652584,0.0006789890607317993,0.0,0.0,0.0
MS4A15,0.0003017729158807997,0.0,0.0,0.0,0.0
OR1L8,0.0,0.0,0.0,0.0,0.0
OR1L1,0.0,0.0,0.0,0.0,0.0
MSRB3,0.06193889098453414,0.04073934364390796,0.010788381742738589,0.010788381742738589,0.0
CTDP1,0.058694832138815545,0.021124104111655977,0.00022632968691059977,0.00022632968691059977,0.0
FGB,0.0015843078083741984,0.00015088645794039985,7.544322897019993e-05,7.544322897019993e-05,0.0
GMFG,0.06035458317615994,0.03349679366276877,0.004224820822331196,0.004224820822331196,0.0
GMFB,0.01003394945303659,0.00022632968691059977,7.544322897019993e-05,7.544322897019993e-05,0.0
FSCN2,0.05688419464353074,0.014409656733308185,0.00015088645794039985,0.00015088645794039985,0.0
FSCN1,0.05469634100339495,0.015993964541682382,0.0005281026027913995,0.0005281026027913995,0.0
G2E3,0.057336854017351946,0.02187853640135798,0.0009053187476423991,0.0009053187476423991,0.0
CAMK1D,0.03372312334967937,0.0006035458317615994,0.0,0.0,0.0
VARS,0.05552621652206714,0.011391927574500188,0.00022632968691059977,0.00022632968691059977,0.0
SMCR8,0.05522444360618634,0.012674462466993587,0.00015088645794039985,0.00015088645794039985,0.0
HIST4H4,0.05529988683515655,0.012221803093172388,0.00022632968691059977,0.00022632968691059977,0.0
PLAG1,0.05333836288193135,0.00973217653715579,0.00015088645794039985,0.00015088645794039985,0.0
RDH14,0.05401735194266315,0.014107883817427386,0.00015088645794039985,0.00015088645794039985,0.0
RDH16,0.05794039984911354,0.01848359109769898,0.0006035458317615994,0.0006035458317615994,0.0
RDH10,0.02165220671444738,0.0007544322897019992,0.00015088645794039985,0.00015088645794039985,0.0
RDH11,0.053489249339871744,0.008374198415692192,7.544322897019993e-05,7.544322897019993e-05,0.0
RDH12,0.05967559411542814,0.026405130139569973,0.000980761976612599,0.000980761976612599,0.0
RDH13,0.05990192380233874,0.024519049415314974,0.0013579781214635986,0.0013579781214635986,0.0
WDR5B,0.05816672953602414,0.016522067144473785,0.0005281026027913995,0.0005281026027913995,0.0
ZSCAN20,0.054394568087514146,0.015616748396831385,7.544322897019993e-05,7.544322897019993e-05,0.0
ZSCAN21,0.05688419464353074,0.01788004526593738,0.0005281026027913995,0.0005281026027913995,0.0
ZSCAN22,0.044888721237268954,0.004224820822331196,0.0,0.0,0.0
TDRD9,0.055375330064126746,0.008449641644662392,0.00015088645794039985,0.00015088645794039985,0.0
TDRD3,0.05597887589588835,0.012523576009053187,0.00022632968691059977,0.00015088645794039985,7.544322897019993e-05
TDRD1,0.0,0.0,0.0,0.0,0.0
TDRD7,0.043832516031686156,0.003244058845718597,0.0,0.0,0.0
TDRD6,0.05454545454545454,0.00958129007921539,0.00022632968691059977,0.00022632968691059977,0.0
WDR55,0.06027913994718974,0.03304413428894757,0.001056205205582799,0.001056205205582799,0.0
MBTPS2,0.05975103734439834,0.022632968691059976,0.00015088645794039985,0.00015088645794039985,0.0
MBTPS1,0.05831761599396454,0.023689173896642775,0.0005281026027913995,0.0005281026027913995,0.0
EIF4G3,0.043606186344775553,0.003017729158807997,0.0,0.0,0.0
EIF4G2,0.05333836288193135,0.01010939268200679,0.0,0.0,0.0
EIF4G1,0.05816672953602414,0.017729158807996984,0.00045265937382119953,0.00045265937382119953,0.0
WDR59,0.05877027536778574,0.01735194266314598,0.0007544322897019992,0.0007544322897019992,0.0
CD151,0.058015843078083745,0.024292719728404376,0.0033949453036589967,0.0033949453036589967,0.0
HCST,0.05877027536778574,0.024594492644285176,0.0033195020746887966,0.0033195020746887966,0.0
FAM200A,0.05975103734439834,0.026405130139569973,0.0012070916635231988,0.0012070916635231988,0.0
FAM200B,0.05748774047529234,0.016748396831384384,0.00045265937382119953,0.00045265937382119953,0.0
TLK1,0.04700113164843455,0.003772161448509996,0.0,0.0,0.0
TLK2,0.058694832138815545,0.021274990569596378,0.0003772161448509996,0.0003772161448509996,0.0
USP54,0.05794039984911354,0.017804602036967182,0.0003017729158807997,0.0003017729158807997,0.0
USP53,0.05748774047529234,0.01969068276122218,0.0008298755186721991,0.0008298755186721991,0.0
USP50,0.0,0.0,0.0,0.0,0.0
ASCC3,0.04669935873255375,0.004300264051301396,0.00015088645794039985,0.00015088645794039985,0.0
ASCC2,0.05997736703130894,0.032591474915126366,0.0012825348924933987,0.0012825348924933987,0.0
ASCC1,0.041569219162580155,0.001961523953225198,0.0,0.0,0.0
HPGD,0.058091286307053944,0.017201056205205584,0.00022632968691059977,0.00015088645794039985,7.544322897019993e-05
CACNB3,0.06005281026027914,0.03123349679366277,0.0016597510373443983,0.0016597510373443983,0.0
CACNB2,0.058091286307053944,0.024217276499434177,0.0006789890607317993,0.0006789890607317993,0.0
CACNB1,0.05756318370426254,0.015541305167861185,0.00022632968691059977,0.00022632968691059977,0.0
CACNB4,0.058393059222934744,0.017729158807996984,0.0003017729158807997,0.0003017729158807997,0.0
TGFBRAP1,0.03832516031686156,0.0029422859298377972,0.0,0.0,0.0
ANKZF1,0.05884571859675594,0.01923802338740098,0.0006789890607317993,0.0006789890607317993,0.0
B3GALNT2,0.05816672953602414,0.01999245567710298,0.00022632968691059977,0.00022632968691059977,0.0
B3GALNT1,0.058694832138815545,0.022632968691059976,0.0005281026027913995,0.0005281026027913995,0.0
TACC1,0.06080724254998114,0.037495284798189366,0.008298755186721992,0.008298755186721992,0.0
TACC2,0.05794039984911354,0.021124104111655977,0.0005281026027913995,0.0005281026027913995,0.0
TACC3,0.06005281026027914,0.03078083741984157,0.003847604677480196,0.003847604677480196,0.0
JDP2,0.05944926442851754,0.025877027536778573,0.0015843078083741984,0.0015843078083741984,0.0
NHP2,0.05220671444737835,0.005809128630705394,0.0003017729158807997,0.0003017729158807997,0.0
KIF20B,0.05756318370426254,0.01818181818181818,0.003093172387778197,0.003093172387778197,0.0
KIF20A,0.05892116182572614,0.024971708789136175,0.0033195020746887966,0.003244058845718597,7.544322897019993e-05
MKI67,0.06043002640513014,0.031912485854394566,0.004073934364390796,0.004073934364390796,0.0
RPL3L,0.0024141833270463976,0.0012070916635231988,0.00045265937382119953,0.00045265937382119953,0.0
GNAT1,0.04239909468125236,0.002036967182195398,0.00015088645794039985,0.00015088645794039985,0.0
GNAT3,0.005130139569973595,0.00045265937382119953,0.0,0.0,0.0
GNAT2,0.03824971708789136,0.0015088645794039985,7.544322897019993e-05,7.544322897019993e-05,0.0
ZNF556,0.03447755563938137,0.0014334213504337986,0.0,0.0,0.0
ZNF557,0.056431535269709544,0.013051678611844588,0.00022632968691059977,0.00022632968691059977,0.0
ZNF554,0.05273481705016975,0.007695209354960392,0.00022632968691059977,0.00022632968691059977,0.0
ZNF555,0.052433044134288946,0.01086382497170879,7.544322897019993e-05,7.544322897019993e-05,0.0
